"w1_p1_m1","N_ST_005_014","1","1","C5_S14_01","1","23.51976","-2.525953","0","w1_p1_m1","None","0","None",
"w1_p1_m2","N_ST_005_014","1","1","C5_S14_01","1","25.28804","-1.66637","0","w1_p1_m2","None","0","None",
"w1_p1_m3","N_ST_005_014","1","1","C5_S14_01","1","23.44608","-4.392478","0","w1_p1_m3","None","0","None",
"w1_p1_m4","N_ST_005_014","1","1","C5_S14_01","1","24.74773","-3.582013","0","w1_p1_m4","None","0","None",
"w1_p1_m5","N_ST_005_014","1","1","C5_S14_01","1","24.01095","-0.5857498","0","w1_p1_m5","None","0","None",
"w1_p2_m1","N_ST_005_014","1","2","C5_S14_01","1","25.69131","-3.617612","0","w1_p2_m1","RightToLeft","20","None",
"w1_p2_m2","N_ST_005_014","1","2","C5_S14_01","1","25.73403","-1.033206","0","w1_p2_m2","RightToLeft","20","None",
"w1_p2_m3","N_ST_005_014","1","2","C5_S14_01","1","18.4507","-3.105002","0","w1_p2_m3","RightToLeft","20","None",
"w1_p3_m1","N_ST_005_014","1","3","C5_S14_01","1","28.32611","-0.5879763","0","w1_p3_m1","RightToLeft","7","None",
"w1_p3_m2","N_ST_005_014","1","3","C5_S14_01","1","28.49803","-4.124549","0","w1_p3_m2","RightToLeft","7","None",
"w1_p3_m3","N_ST_005_014","1","3","C5_S14_01","1","28.52259","-2.307144","0","w1_p3_m3","RightToLeft","7","None",
"w2_p1_m1","N_ST_005_014","2","1","C5_S14_03","1","42.8366","-2.695692","0","w2_p1_m1","None","0","None",
"w2_p1_m2","N_ST_005_014","2","1","C5_S14_03","1","43.94178","-4.292061","0","w2_p1_m2","None","0","None",
"w2_p1_m3","N_ST_005_014","2","1","C5_S14_03","1","43.69618","-1.418596","0","w2_p1_m3","None","0","None",
"w2_p1_m4","N_ST_005_014","2","1","C5_S14_04","1","48.33673","-2.751342","0","w2_p1_m4","None","0","None",
"w2_p2_m1","N_ST_005_014","2","2","C5_S14_02","1","41.03918","-3.143155","0","w2_p2_m1","LeftToRight","15","None",
"w2_p2_m2","N_ST_005_014","2","2","C5_S14_02","1","37.55771","-2.587828","0","w2_p2_m2","LeftToRight","15","None",
"w2_p3_m1","N_ST_005_014","2","3","C5_S14_03","1","50","-2.516293","0","w2_p3_m1","RightToLeft","4","None",
"w2_p3_m2","N_ST_005_014","2","3","C5_S14_03","1","50","-4.6","0","w2_p3_m2","RightToLeft","4","None",
"w2_p3_m3","N_ST_005_014","2","3","C5_S14_03","1","49.9343","-0.2151787","0","w2_p3_m3","RightToLeft","4","None",
"w3_p1_m1","N_ST_005_014","3","1","C5_S14_02","1","63.39172","-4.243097","0","w3_p1_m1","None","0","None",
"w3_p1_m2","N_ST_005_014","3","1","C5_S14_02","1","65.08633","-3.03968","0","w3_p1_m2","None","0","None",
"w3_p1_m3","N_ST_005_014","3","1","C5_S14_02","1","63.41628","-1.98362","0","w3_p1_m3","None","0","None",
"w3_p1_m4","N_ST_005_014","3","1","C5_S14_02","1","64.27587","-0.632846","0","w3_p1_m4","None","0","None",
"w3_p2_m1","N_ST_005_014","3","2","C5_S14_04","1","69.3188","-2.598293","0","w3_p2_m1","RightToLeft","6","None",
"w3_p2_m2","N_ST_005_014","3","2","C5_S14_04","1","69.62306","-1.167232","0","w3_p2_m2","RightToLeft","6","None",
"w3_p2_m3","N_ST_005_014","3","2","C5_S14_02","1","65.70708","-1.956064","0","w3_p2_m3","RightToLeft","6","None",
"w3_p3_m1","N_ST_005_014","3","3","C5_S14_02","1","58.94213","-3.010926","0","w3_p3_m1","RightToLeft","25","None",
"w3_p3_m2","N_ST_005_014","3","3","C5_S14_02","1","61.4411","-1.836197","0","w3_p3_m2","RightToLeft","25","None",
"w3_p3_m3","N_ST_005_014","3","3","C5_S14_01","1","50.99668","-3.11772","0","w3_p3_m3","LeftToRight","10","None",
