"1","1","Wave1_Work1_Front1","CH18_F_C516_G1","AD_N_P5_002_014_Wave1",
"1","1","Wave1_Work1_Front2","CH18_F_C516_G1","AD_N_P5_002_014_Wave1",
"1","1","Wave1_Work1_Middle1","CH18_M_C609_G1","AD_N_P5_002_014_Wave1",
"1","1","Wave1_Work1_Middle2","CH18_M_C609_G1","AD_N_P5_002_014_Wave1",
"1","1","Wave1_Work1_Back1","CH18_B_C521_G1","AD_N_P5_002_014_Wave1",
"2","1","Wave2_Work1_Front1","CH18_F_C520_G1","AD_N_P5_002_014_Wave2",
"2","1","Wave2_Work1_Front2","CH18_F_C520_G1","AD_N_P5_002_014_Wave2",
"2","1","Wave2_Work1_Middle1","CH18_M_C609_G1","AD_N_P5_002_014_Wave2",
"2","1","Wave2_Work1_Back1","CH18_B_C611_G1","AD_N_P5_002_014_Wave2",
"2","1","Wave2_Work1_Back2","CH18_B_C611_G1","AD_N_P5_002_014_Wave2",
