"w1_p1_m1","E_St_001_008","1","1","C2_S01_34","1","23.74865","-2.214421","0","w1_p1_m1","None","0","None",
"w1_p1_m2","E_St_001_008","1","1","C2_S01_34","1","22.49768","-0.7771155","0","w1_p1_m2","None","0","None",
"w1_p1_m3","E_St_001_008","1","1","C2_S01_34","1","24.05916","-4.6","0","w1_p1_m3","None","0","None",
"w1_p1_m4","E_St_001_008","1","1","C2_S01_34","1","24.23655","0.2","0","w1_p1_m4","None","0","None",
"w1_p1_m5","E_St_001_008","1","1","C2_S01_34","1","22.19609","-3.580675","0","w1_p1_m5","None","0","None",
"w1_p2_m1","E_St_001_008","1","2","C2_S01_42","1","25.88736","-3.540358","0","w1_p2_m1","RightToLeft","3","None",
"w1_p2_m2","E_St_001_008","1","2","C2_S01_42","1","27.62311","-1.917813","0","w1_p2_m2","RightToLeft","3","None",
"w1_p2_m3","E_St_001_008","1","2","C2_S01_42","1","27.77404","-4.6","0","w1_p2_m3","RightToLeft","3","None",
"w1_p2_m4","E_St_001_008","1","2","C2_S01_42","1","28.75565","0.2","0","w1_p2_m4","RightToLeft","3","None",
"w1_p2_m5","E_St_001_008","1","2","C2_S01_42","1","25.20816","-1.200875","0","w1_p2_m5","RightToLeft","3","None",
"w1_p2_m6","E_St_001_008","1","2","C2_S01_42","1","26.37844","0.09807134","0","w1_p2_m6","RightToLeft","3","None",
"w2_p1_m1","E_St_001_008","2","1","C2_S01_24","1","39.78125","-2.533343","0","w2_p1_m1","None","0","None",
"w2_p1_m2","E_St_001_008","2","1","C2_S01_24","1","39.37758","-4.6","0","w2_p1_m2","None","0","None",
"w2_p1_m3","E_St_001_008","2","1","C2_S01_24","1","37.91817","-3.309624","0","w2_p1_m3","None","0","None",
"w2_p1_m4","E_St_001_008","2","1","C2_S01_24","1","37.20399","-1.415499","0","w2_p1_m4","None","0","None",
"w2_p1_m5","E_St_001_008","2","1","C2_S01_24","1","37.94923","0.2","0","w2_p1_m5","None","0","None",
"w2_p1_m6","E_St_001_008","2","1","C2_S01_24","1","39.90545","-1.229192","0","w2_p1_m6","None","0","None",
"w2_p2_m1","E_St_001_008","2","2","C2_S01_41","1","43.52834","-1.202346","0","w2_p2_m1","RightToLeft","3","None",
"w2_p2_m2","E_St_001_008","2","2","C2_S01_41","1","25","-4.6","0","w2_p2_m2","LeftToRight","3","None",
"w2_p2_m3","E_St_001_008","2","2","C2_S01_41","1","43.98115","-3.504096","0","w2_p2_m3","RightToLeft","3","None",
"w2_p2_m4","E_St_001_008","2","2","C2_S01_41","1","25.42075","0.2","0","w2_p2_m4","LeftToRight","3","None",
"w2_p2_m5","E_St_001_008","2","2","C2_S01_41","1","42.97541","-0.01300222","0","w2_p2_m5","RightToLeft","3","None",
"w3_p1_m1","E_St_001_008","3","1","C2_S01_24","1","51.97753","-3.223882","0","w3_p1_m1","None","0","None",
"w3_p1_m2","E_St_001_008","3","1","C2_S01_24","1","52.22594","-1.516064","0","w3_p1_m2","None","0","None",
"w3_p1_m3","E_St_001_008","3","1","C2_S01_26","1","54.36848","-4.403829","0","w3_p1_m3","None","0","None",
"w3_p1_m4","E_St_001_008","3","1","C2_S01_26","1","55.70368","-3.099677","0","w3_p1_m4","None","0","None",
"w3_p1_m5","E_St_001_008","3","1","C2_S01_26","1","56.04524","-1.702372","0","w3_p1_m5","None","0","None",
"w3_p1_m6","E_St_001_008","3","1","C2_S01_26","1","55.26896","0.2","0","w3_p1_m6","None","0","None",
"w3_p2_m1","E_St_001_008","3","2","C2_S01_26","1","57.16787","-4.6","0","w3_p2_m1","RightToLeft","3","None",
"w3_p2_m2","E_St_001_008","3","2","C2_S01_26","1","57.43179","0.2","0","w3_p2_m2","RightToLeft","3","None",
"w3_p2_m3","E_St_001_008","3","2","C2_S01_26","1","59.90863","-3.837288","0","w3_p2_m3","RightToLeft","3","None",
"w3_p2_m4","E_St_001_008","3","2","C2_S01_26","1","60","-2.761286","0","w3_p2_m4","RightToLeft","3","None",
"w3_p2_m5","E_St_001_008","3","2","C2_S01_26","1","59.90863","-1.766492","0","w3_p2_m5","RightToLeft","3","None",
"w3_p2_m6","E_St_001_008","3","2","C2_S01_26","1","59.98984","-0.5889806","0","w3_p2_m6","RightToLeft","3","None",
"w4_p1_m1","E_St_001_008","4","1","C2_S01_35","1","67.59599","-4.6","0","w4_p1_m1","None","0","None",
"w4_p1_m2","E_St_001_008","4","1","C2_S01_35","1","67.51478","-3.262795","0","w4_p1_m2","None","0","None",
"w4_p1_m3","E_St_001_008","4","1","C2_S01_35","1","67.33206","-2.105585","0","w4_p1_m3","None","0","None",
"w4_p1_m4","E_St_001_008","4","1","C2_S01_35","1","68.09387","-0.1244873","0","w4_p1_m4","None","0","None",
"w4_p1_m5","E_St_001_008","4","1","C2_S01_44","1","69.95101","-3.648532","0","w4_p1_m5","None","0","None",
"w4_p1_m6","E_St_001_008","4","1","C2_S01_44","1","69.72769","-1.191999","0","w4_p1_m6","None","0","None",
"w4_p2_m1","E_St_001_008","4","2","C2_S01_26","1","75","-4.6","0","w4_p2_m1","RightToLeft","3","None",
"w4_p2_m2","E_St_001_008","4","2","C2_S01_26","1","74.80349","-2.410181","0","w4_p2_m2","RightToLeft","3","None",
"w4_p2_m3","E_St_001_008","4","2","C2_S01_26","1","74.93455","0.07994831","0","w4_p2_m3","RightToLeft","3","None",
"w4_p3_m1","E_St_001_008","4","3","C2_S01_24","1","55","-2.2","0","w4_p3_m1","LeftToRight","4","None",
"w4_p3_m2","E_St_001_008","4","3","C2_S01_24","1","55","0.2","0","w4_p3_m2","LeftToRight","4","None",
"w4_p3_m3","E_St_001_008","4","3","C2_S01_24","1","55","-4.6","0","w4_p3_m3","LeftToRight","4","None",
