"w1_p1_m1","N_ST_006_009","1","1","C6_S9_01","1","23.04086","-2.775061","0","w1_p1_m1","None","0","None",
"w1_p1_m2","N_ST_006_009","1","1","C6_S9_01","1","21.79022","-3.817256","0","w1_p1_m2","None","0","None",
"w1_p1_m3","N_ST_006_009","1","1","C6_S9_01","1","22.71726","-0.4065785","0","w1_p1_m3","None","0","None",
"w1_p1_m4","N_ST_006_009","1","1","C6_S9_01","1","21.96889","-1.673311","0","w1_p1_m4","None","0","None",
"w1_p2_m1","N_ST_006_009","1","2","C6_S9_02","1","25.728","-3.580026","0","w1_p2_m1","RightToLeft","20","None",
"w1_p2_m2","N_ST_006_009","1","2","C6_S9_01","1","17.79939","-3.074414","0","w1_p2_m2","RightToLeft","20","None",
"w1_p2_m3","N_ST_006_009","1","2","C6_S9_02","1","25.78671","-0.8062531","0","w1_p2_m3","RightToLeft","20","None",
"w1_p2_m4","N_ST_006_009","1","2","C6_S9_01","1","17.7735","-1.894847","0","w1_p2_m4","RightToLeft","20","None",
"w1_p3_m1","N_ST_006_009","1","3","C6_S9_04","1","29.00409","-3.0519","0","w1_p3_m1","RightToLeft","5","None",
"w1_p3_m2","N_ST_006_009","1","3","C6_S9_04","1","28.85727","-1.201963","0","w1_p3_m2","RightToLeft","5","None",
"w2_p1_m1","N_ST_006_009","2","1","C6_S9_03","1","45.85617","-3.00096","0","w2_p1_m1","None","0","None",
"w2_p1_m2","N_ST_006_009","2","1","C6_S9_03","1","48.42318","-2.168067","0","w2_p1_m2","None","0","None",
"w2_p1_m3","N_ST_006_009","2","1","C6_S9_03","1","46.73195","-0.6125868","0","w2_p1_m3","None","0","None",
"w2_p1_m4","N_ST_006_009","2","1","C6_S9_03","1","47.71025","-4.6","0","w2_p1_m4","None","0","None",
"w2_p2_m1","N_ST_006_009","2","2","C6_S9_01","1","30.95428","-3.230431","0","w2_p2_m1","LeftToRight","5","None",
"w2_p2_m2","N_ST_006_009","2","2","C6_S9_01","1","31.00225","-1.287831","0","w2_p2_m2","LeftToRight","5","None",
"w2_p3_m1","N_ST_006_009","2","3","C6_S9_04","1","49.82813","-1.215723","0","w2_p3_m1","RightToLeft","5","None",
"w2_p3_m2","N_ST_006_009","2","3","C6_S9_04","1","49.96026","-3.109705","0","w2_p3_m2","RightToLeft","5","None",
"w2_p4_m1","N_ST_006_009","2","4","C6_S9_03","1","42.13237","-1.806009","0","w2_p4_m1","RightToLeft","15","None",
"w2_p4_m2","N_ST_006_009","2","4","C6_S9_03","1","39.12256","-3.024618","0","w2_p4_m2","RightToLeft","15","None",
"w3_p1_m1","N_ST_006_009","3","1","C6_S9_02","1","67.75472","-4.457844","0","w3_p1_m1","None","0","None",
"w3_p1_m2","N_ST_006_009","3","1","C6_S9_02","1","69.40279","-3.368943","0","w3_p1_m2","None","0","None",
"w3_p1_m3","N_ST_006_009","3","1","C6_S9_02","1","67.80525","-2.074603","0","w3_p1_m3","None","0","None",
"w3_p1_m4","N_ST_006_009","3","1","C6_S9_02","1","68.63761","-0.484826","0","w3_p1_m4","None","0","None",
"w3_p2_m1","N_ST_006_009","3","2","C6_S9_01","1","62.30397","-3.432293","0","w3_p2_m1","RightToLeft","15","None",
"w3_p2_m2","N_ST_006_009","3","2","C6_S9_01","1","62.23203","-0.8661425","0","w3_p2_m2","RightToLeft","15","None",
"w3_p2_m3","N_ST_006_009","3","2","C6_S9_01","1","56.81191","-2.29612","0","w3_p2_m3","LeftToRight","15","None",
"w3_p3_m1","N_ST_006_009","3","3","C6_S9_03","1","65.01684","-4.413719","0","w3_p3_m1","RightToLeft","10","None",
"w3_p3_m2","N_ST_006_009","3","3","C6_S9_03","1","65.98818","-2.486986","0","w3_p3_m2","RightToLeft","10","None",
"w3_p3_m3","N_ST_006_009","3","3","C6_S9_03","1","64.94576","-0.9600548","0","w3_p3_m3","RightToLeft","10","None",
