"1","1","Wave1_Work1_Front1","CH8_F_C557G_G1","AD_N_P2_004_014_Wave1",
"1","1","Wave1_Work1_Front2","CH8_F_C557G_G1","AD_N_P2_004_014_Wave1",
"1","1","Wave1_Work1_Middle1","CH8_M_C589R_G1","AD_N_P2_004_014_Wave1",
"1","1","Wave1_Work1_Back1","CH8_B_C543B_G1","AD_N_P2_004_014_Wave1",
"1","1","Wave1_Work1_Back2","CH8_B_C543B_G1","AD_N_P2_004_014_Wave1",
"2","1","Wave2_Work1_Front1","CH8_F_C591R_G1","AD_N_P2_004_014_Wave2",
"2","1","Wave2_Work1_Front2","CH8_F_C591R_G1","AD_N_P2_004_014_Wave2",
"2","1","Wave2_Work1_Middle1","CH8_M_C588G_G1","AD_N_P2_004_014_Wave2",
"2","1","Wave2_Work1_Back1","CH8_B_C525R_G1","AD_N_P2_004_014_Wave2",
"2","1","Wave2_Work1_Back2","CH8_B_C525R_G1","AD_N_P2_004_014_Wave2",
