"w1_p1_m1","N_ST_006_007","1","1","C6_S7_03","1","22.57001","-2.049142","0","w1_p1_m1","None","0","None",
"w1_p1_m2","N_ST_006_007","1","1","C6_S7_03","1","22.76345","-0.8884913","0","w1_p1_m2","None","0","None",
"w1_p1_m3","N_ST_006_007","1","1","C6_S7_03","1","20.9542","-3.084625","0","w1_p1_m3","None","0","None",
"w1_p1_m4","N_ST_006_007","1","1","C6_S7_03","1","21.0111","0.1128554","0","w1_p1_m4","None","0","None",
"w1_p2_m1","N_ST_006_007","1","2","C6_S7_03","1","24.50443","-2.82291","0","w1_p2_m1","RightToLeft","6","None",
"w1_p2_m2","N_ST_006_007","1","2","C6_S7_03","1","25.75611","-1.810184","0","w1_p2_m2","RightToLeft","6","None",
"w1_p2_m3","N_ST_006_007","1","2","C6_S7_03","1","24.85718","-0.5129862","0","w1_p2_m3","RightToLeft","6","None",
"w1_p3_m1","N_ST_006_007","1","3","C6_S7_04","1","27.73048","-1.945635","0","w1_p3_m1","RightToLeft","3","None",
"w1_p3_m2","N_ST_006_007","1","3","C6_S7_04","1","27.87259","-2.891183","0","w1_p3_m2","RightToLeft","3","None",
"w1_p3_m3","N_ST_006_007","1","3","C6_S7_04","1","27.92537","-0.6236268","0","w1_p3_m3","RightToLeft","3","None",
"w2_p1_m1","N_ST_006_007","2","1","C6_S7_01","1","40.97135","-2.9857","0","w2_p1_m1","None","0","None",
"w2_p1_m2","N_ST_006_007","2","1","C6_S7_01","1","39.90359","-0.2774265","0","w2_p1_m2","None","0","None",
"w2_p1_m3","N_ST_006_007","2","1","C6_S7_01","1","41.03827","-1.067383","0","w2_p1_m3","None","0","None",
"w2_p1_m4","N_ST_006_007","2","1","C6_S7_01","1","39.63299","-2.160377","0","w2_p1_m4","None","0","None",
"w2_p2_m1","N_ST_006_007","2","2","C6_S7_02","1","42.622","-1.625033","0","w2_p2_m1","RightToLeft","5","None",
"w2_p2_m2","N_ST_006_007","2","2","C6_S7_02","1","43.06812","-0.375897","0","w2_p2_m2","RightToLeft","5","None",
"w2_p2_m3","N_ST_006_007","2","2","C6_S7_02","1","43.24656","-3.275678","0","w2_p2_m3","RightToLeft","5","None",
"w2_p3_m1","N_ST_006_007","2","3","C6_S7_03","1","44.60723","-2.472661","0","w2_p3_m1","RightToLeft","5","None",
"w2_p3_m2","N_ST_006_007","2","3","C6_S7_03","1","45.2541","-0.6435683","0","w2_p3_m2","RightToLeft","5","None",
"w2_p3_m3","N_ST_006_007","2","3","C6_S7_04","1","48","-1.848093","0","w2_p3_m3","RightToLeft","5","None",
"w3_p1_m1","N_ST_006_007","3","1","C6_S7_02","1","63.73595","-3.144147","0","w3_p1_m1","None","0","None",
"w3_p1_m2","N_ST_006_007","3","1","C6_S7_02","1","64.87561","-2.062767","0","w3_p1_m2","None","0","None",
"w3_p1_m3","N_ST_006_007","3","1","C6_S7_02","1","63.69133","-1.292749","0","w3_p1_m3","None","0","None",
"w3_p1_m4","N_ST_006_007","3","1","C6_S7_02","1","65.31544","-0.3425021","0","w3_p1_m4","None","0","None",
"w3_p2_m1","N_ST_006_007","3","2","C6_S7_03","1","67.50566","-2.564191","0","w3_p2_m1","RightToLeft","5","None",
"w3_p2_m2","N_ST_006_007","3","2","C6_S7_03","1","67.90717","-0.6235683","0","w3_p2_m2","RightToLeft","5","None",
"w3_p3_m1","N_ST_006_007","3","3","C6_S7_04","1","72","-2.586497","0","w3_p3_m1","RightToLeft","5","None",
"w3_p3_m2","N_ST_006_007","3","3","C6_S7_04","1","72","-0.9804651","0","w3_p3_m2","RightToLeft","5","None",
"w3_p4_m1","N_ST_006_007","3","4","C6_S7_01","1","69.80318","-2.497273","0","w3_p4_m1","RightToLeft","5","None",
"w3_p4_m2","N_ST_006_007","3","4","C6_S7_01","1","69.71396","-0.6235683","0","w3_p4_m2","RightToLeft","5","None",
