"1","1","Wave1_Work1_Front1","F_C599_G1","EventAdventure001_N_013_Wave1",
"1","1","Wave1_Work1_Front2","F_C599_G1","EventAdventure001_N_013_Wave1",
"1","1","Wave1_Work1_Middle1","M_C603_G1","EventAdventure001_N_013_Wave1",
"1","1","Wave1_Work1_Middle2","M_C603_G1","EventAdventure001_N_013_Wave1",
"1","1","Wave1_Work1_Back1","B_C604_G1","EventAdventure001_N_013_Wave1",
"2","1","Wave2_Work1_Front1","F_C600_G1","EventAdventure001_N_013_Wave2",
"2","1","Wave2_Work1_Front2","F_C600_G1","EventAdventure001_N_013_Wave2",
"2","1","Wave2_Work1_Middle1","M_C601_G1","EventAdventure001_N_013_Wave2",
"2","1","Wave2_Work1_Back1","B_C606_G1","EventAdventure001_N_013_Wave2",
"2","1","Wave2_Work1_Back2","B_C606_G1","EventAdventure001_N_013_Wave2",
