"w1_p1_m1","N_ST_008_015","1","1","C8_S15_04","1","26.22934","-4.010871","0","w1_p1_m1","None","0","None",
"w1_p1_m2","N_ST_008_015","1","1","C8_S15_04","1","25.66868","-1.744855","0","w1_p1_m2","None","0","None",
"w1_p1_m3","N_ST_008_015","1","1","C8_S15_04","1","28.80415","-2.675768","0","w1_p1_m3","None","0","None",
"w1_p1_m4","N_ST_008_015","1","1","C8_S15_04","1","28.07996","-0.8302488","0","w1_p1_m4","None","0","None",
"w1_p2_m1","N_ST_008_015","1","2","C8_S15_03","1","10.92523","-1.983592","0","w1_p2_m1","LeftToRight","4.5","None",
"w1_p2_m2","N_ST_008_015","1","2","C8_S15_03","1","10.90103","-3.048386","0","w1_p2_m2","LeftToRight","4","None",
"w1_p3_m1","N_ST_008_015","1","3","C8_S15_03","1","19.17739","-2.878987","0","w1_p3_m1","RightToLeft","14","None",
"w1_p3_m2","N_ST_008_015","1","3","C8_S15_03","1","25.05","-4.6","0","w1_p3_m2","RightToLeft","10","None",
"w1_p4_m1","N_ST_008_015","1","4","C8_S15_03","1","10","-1.959392","0","w1_p4_m1","LeftToRight","4","None",
"w1_p4_m2","N_ST_008_015","1","4","C8_S15_03","1","10","-3.169386","0","w1_p4_m2","LeftToRight","4.5","None",
"w2_p1_m1","N_ST_008_015","2","1","C8_S15_03","1","43.01199","-3.705951","0","w2_p1_m1","None","0","None",
"w2_p1_m2","N_ST_008_015","2","1","C8_S15_03","1","42.92521","-0.5819145","0","w2_p1_m2","None","0","None",
"w2_p1_m3","N_ST_008_015","2","1","C8_S15_03","1","41.44739","-2.195187","0","w2_p1_m3","None","0","None",
"w2_p1_m6","N_ST_008_015","2","1","C8_S15_04","1","47.42773","-1.587801","0","w2_p1_m6","None","0","None",
"w2_p2_m1","N_ST_008_015","2","2","C8_S15_01","1","43.43818","-1.935193","0","w2_p2_m1","RightToLeft","7","None",
"w2_p2_m2","N_ST_008_015","2","2","C8_S15_01","1","43.22038","-4.500378","0","w2_p2_m2","RightToLeft","7","None",
"w2_p2_m3","N_ST_008_015","2","2","C8_S15_01","1","43.34138","-3.169386","0","w2_p2_m3","RightToLeft","7","None",
"w2_p2_m4","N_ST_008_015","2","2","C8_S15_02","1","30.46705","-2.878987","0","w2_p2_m4","LeftToRight","5","None",
"w2_p2_m5","N_ST_008_015","2","2","C8_S15_02","1","30.58805","-1.789994","0","w2_p2_m5","LeftToRight","5","None",
"w3_p1_m1","N_ST_008_015","3","1","C8_S15_01","1","65.04664","-3.800041","0","w3_p1_m1","None","0","None",
"w3_p1_m2","N_ST_008_015","3","1","C8_S15_01","1","63.67241","-2.631825","0","w3_p1_m2","None","0","None",
"w3_p1_m3","N_ST_008_015","3","1","C8_S15_01","1","65.09743","-1.674025","0","w3_p1_m3","None","0","None",
"w3_p1_m4","N_ST_008_015","3","1","C8_S15_01","1","63.92938","-0.7629463","0","w3_p1_m4","None","0","None",
"w3_p2_m1","N_ST_008_015","3","2","C8_S15_01","1","50.48044","-2.904389","0","w3_p2_m1","LeftToRight","4","None",
"w3_p2_m2","N_ST_008_015","3","2","C8_S15_01","1","50.38364","-1.452397","0","w3_p2_m2","LeftToRight","4.5","None",
"w3_p3_m1","N_ST_008_015","3","3","C8_S15_04","1","69.69879","-1.931786","0","w3_p3_m1","RightToLeft","10","None",
"w3_p3_m2","N_ST_008_015","3","3","C8_S15_04","1","68.5208","-4.6","0","w3_p3_m2","RightToLeft","10","None",
"w3_p3_m3","N_ST_008_015","3","3","C8_S15_04","1","68.21674","0.2","0","w3_p3_m3","RightToLeft","10","None",
"w3_p4_m1","N_ST_008_015","3","4","C8_S15_03","1","67.21179","-3.350712","0","w3_p4_m1","RightToLeft","4","None",
"w3_p4_m2","N_ST_008_015","3","4","C8_S15_03","1","67.21179","-1.39759","0","w3_p4_m2","RightToLeft","4","None",
