"1","1","Wave1_Work1_Front1","CH17_F_C520_G1","AD_N_P5_001_015_Wave1",
"1","1","Wave1_Work1_Front2","CH17_F_C520_G1","AD_N_P5_001_015_Wave1",
"1","1","Wave1_Work1_Middle1","CH17_M_C515_G1","AD_N_P5_001_015_Wave1",
"1","1","Wave1_Work1_Back1","CH17_B_C517_G1","AD_N_P5_001_015_Wave1",
"1","1","Wave1_Work1_Back2","CH17_B_C517_G1","AD_N_P5_001_015_Wave1",
"2","2","Wave2_Work2_Front1","CH17_F_C089_G3","AD_N_P5_001_015_Wave2",
"2","2","Wave2_Work2_Middle1","CH17_M_C515_G1","AD_N_P5_001_015_Wave2",
"2","2","Wave2_Work2_Middle2","CH17_M_C515_G1","AD_N_P5_001_015_Wave2",
"2","2","Wave2_Work2_Back1","CH17_B_C521_G1","AD_N_P5_001_015_Wave2",
"2","2","Wave2_Work2_Back2","CH17_B_C521_G1","AD_N_P5_001_015_Wave2",
