"1","1","Wave1_Work1_Front1","CH16_F_C538_G1","AD_N_P4_004_014_Wave1",
"1","1","Wave1_Work1_Front2","CH16_F_C538_G1","AD_N_P4_004_014_Wave1",
"1","1","Wave1_Work1_Middle1","CH16_M_C551_G1","AD_N_P4_004_014_Wave1",
"1","1","Wave1_Work1_Back1","CH16_B_C543_G1","AD_N_P4_004_014_Wave1",
"1","1","Wave1_Work1_Back2","CH16_B_C047_G1","AD_N_P4_004_014_Wave1",
"2","1","Wave2_Work1_Front1","CH16_F_C549_G1","AD_N_P4_004_014_Wave2",
"2","1","Wave2_Work1_Middle1","CH16_M_C546_G1","AD_N_P4_004_014_Wave2",
"2","1","Wave2_Work1_Middle2","CH16_M_C551_G1","AD_N_P4_004_014_Wave2",
"2","1","Wave2_Work1_Middle3","CH16_M_C546_G1","AD_N_P4_004_014_Wave2",
"2","1","Wave2_Work1_Back1","CH16_B_C047_G1","AD_N_P4_004_014_Wave2",
