"Char_001_S01_Prologue","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_002_S01_Prologue","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_003_S01_Prologue","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_103_S01_Prologue","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_001_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_002_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_003_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_004_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_005_S01_D","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_006_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_007_S01_D","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_008_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_009_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_010_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_011_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_012_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_013_S01_D","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_014_S01_D","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_015_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_016_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_017_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_018_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_019_S01_D","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_021_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_022_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_023_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_034_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_035_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_037_S01_L","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_038_S01_L","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_039_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_040_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_041_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_044_S01_D","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_050_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_051_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_062_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_064_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_066_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_067_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_072_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_073_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_074_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
