"Stage_Normal_0001","Chapter_Normal_001","1","Normal","1","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_1","400","800","","Adventure_RandomReword_Equip_Level1_1","Point_AP","10","None","","AD_N_P1_001_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0002","Chapter_Normal_001","2","Normal","1","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_2","400","800","","Adventure_RandomReword_Equip_Level1_1","Point_AP","10","StageClear","Stage_Normal_0001","AD_N_P1_001_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0003","Chapter_Normal_001","3","Normal","1","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_3","400","800","","Adventure_RandomReword_Equip_Level1_2","Point_AP","10","StageClear","Stage_Normal_0002","AD_N_P1_001_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0004","Chapter_Normal_001","4","Normal","2","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_4","400","800","","Adventure_RandomReword_Equip_Level1_2","Point_AP","10","StageClear","Stage_Normal_0003","AD_N_P1_001_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0005","Chapter_Normal_001","5","MiddleBoss","2","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_5","400","800","","Adventure_RandomReword_Equip_Level1_3","Point_AP","10","StageClear","Stage_Normal_0004","AD_N_P1_001_005","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0006","Chapter_Normal_001","6","Normal","2","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_6","400","800","","Adventure_RandomReword_Equip_Level1_3","Point_AP","10","StageClear","Stage_Normal_0005","AD_N_P1_001_006","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0007","Chapter_Normal_001","7","Normal","3","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_7","400","800","","Adventure_RandomReword_Equip_Level1_4","Point_AP","10","StageClear","Stage_Normal_0006","AD_N_P1_001_007","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0008","Chapter_Normal_001","8","Normal","3","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_8","400","800","","Adventure_RandomReword_Equip_Level1_4","Point_AP","10","StageClear","Stage_Normal_0007","AD_N_P1_001_008","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0009","Chapter_Normal_001","9","Normal","3","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_9","400","800","","Adventure_RandomReword_Equip_Level1_5","Point_AP","10","StageClear","Stage_Normal_0008","AD_N_P1_001_009","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0010","Chapter_Normal_001","10","MiddleBoss","3","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_10","400","800","","Adventure_RandomReword_Equip_Level1_5","Point_AP","10","StageClear","Stage_Normal_0009","AD_N_P1_001_010","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0011","Chapter_Normal_001","11","Normal","4","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_11","400","800","","Adventure_RandomReword_Equip_Level1_6","Point_AP","10","StageClear","Stage_Normal_0010","AD_N_P1_001_011","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0012","Chapter_Normal_001","12","Normal","4","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_12","400","800","","Adventure_RandomReword_Equip_Level1_6","Point_AP","10","StageClear","Stage_Normal_0011","AD_N_P1_001_012","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0013","Chapter_Normal_001","13","Normal","4","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_13","400","800","","Adventure_RandomReword_Equip_Level1_7","Point_AP","10","StageClear","Stage_Normal_0012","AD_N_P1_001_013","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0014","Chapter_Normal_001","14","Normal","4","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_14","400","800","","Adventure_RandomReword_Equip_Level1_7","Point_AP","10","StageClear","Stage_Normal_0013","AD_N_P1_001_014","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0015","Chapter_Normal_001","15","Boss","5","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_15","400","800","","Adventure_RandomReword_Equip_Level1_8","Point_AP","10","StageClear","Stage_Normal_0014","AD_N_P1_001_015","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0016","Chapter_Normal_002","1","Normal","5","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_16","400","800","","Adventure_RandomReword_Equip_Level1_8","Point_AP","10","StageClear","Stage_Normal_0015","AD_N_P1_002_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0017","Chapter_Normal_002","2","Normal","5","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_17","400","800","","Adventure_RandomReword_Equip_Level1_9","Point_AP","10","StageClear","Stage_Normal_0016","AD_N_P1_002_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0018","Chapter_Normal_002","3","Normal","6","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_18","400","800","","Adventure_RandomReword_Equip_Level1_9","Point_AP","10","StageClear","Stage_Normal_0017","AD_N_P1_002_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0019","Chapter_Normal_002","4","Normal","6","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_19","400","800","","Adventure_RandomReword_Equip_Level1_10","Point_AP","10","StageClear","Stage_Normal_0018","AD_N_P1_002_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0020","Chapter_Normal_002","5","MiddleBoss","6","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_20","400","800","","Adventure_RandomReword_Equip_Level1_10","Point_AP","10","StageClear","Stage_Normal_0019","AD_N_P1_002_005","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0021","Chapter_Normal_002","6","Normal","7","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_21","400","800","","Adventure_RandomReword_Equip_Level1_11","Point_AP","10","StageClear","Stage_Normal_0020","AD_N_P1_002_006","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0022","Chapter_Normal_002","7","Normal","7","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_22","400","800","","Adventure_RandomReword_Equip_Level1_11","Point_AP","10","StageClear","Stage_Normal_0021","AD_N_P1_002_007","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0023","Chapter_Normal_002","8","Normal","7","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_23","400","800","","Adventure_RandomReword_Equip_Level1_12","Point_AP","10","StageClear","Stage_Normal_0022","AD_N_P1_002_008","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0024","Chapter_Normal_002","9","Normal","8","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_24","400","800","","Adventure_RandomReword_Equip_Level1_12","Point_AP","10","StageClear","Stage_Normal_0023","AD_N_P1_002_009","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0025","Chapter_Normal_002","10","MiddleBoss","8","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_25","400","800","","Adventure_RandomReword_Equip_Level1_13","Point_AP","10","StageClear","Stage_Normal_0024","AD_N_P1_002_010","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0026","Chapter_Normal_002","11","Normal","8","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_26","400","800","","Adventure_RandomReword_Equip_Level1_13","Point_AP","10","StageClear","Stage_Normal_0025","AD_N_P1_002_011","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0027","Chapter_Normal_002","12","Normal","9","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_27","400","800","","Adventure_RandomReword_Equip_Level1_14","Point_AP","10","StageClear","Stage_Normal_0026","AD_N_P1_002_012","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0028","Chapter_Normal_002","13","Normal","9","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_28","400","800","","Adventure_RandomReword_Equip_Level1_14","Point_AP","10","StageClear","Stage_Normal_0027","AD_N_P1_002_013","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0029","Chapter_Normal_002","14","Normal","9","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_29","400","800","","Adventure_RandomReword_Equip_Level1_15","Point_AP","10","StageClear","Stage_Normal_0028","AD_N_P1_002_014","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0030","Chapter_Normal_002","15","Boss","10","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_30","400","800","","Adventure_RandomReword_Equip_Level1_15","Point_AP","10","StageClear","Stage_Normal_0029","AD_N_P1_002_015","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0031","Chapter_Normal_003","1","Normal","10","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_31","400","800","","Adventure_RandomReword_Class_Level1_1","Point_AP","10","StageClear","Stage_Normal_0030","AD_N_P1_003_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0032","Chapter_Normal_003","2","Normal","10","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_32","400","800","","Adventure_RandomReword_Class_Level1_2","Point_AP","10","StageClear","Stage_Normal_0031","AD_N_P1_003_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0033","Chapter_Normal_003","3","Normal","11","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_33","400","800","","Adventure_RandomReword_Class_Level1_3","Point_AP","10","StageClear","Stage_Normal_0032","AD_N_P1_003_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0034","Chapter_Normal_003","4","Normal","11","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_34","400","800","","Adventure_RandomReword_Class_Level1_4","Point_AP","10","StageClear","Stage_Normal_0033","AD_N_P1_003_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0035","Chapter_Normal_003","5","MiddleBoss","11","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_35","400","800","","Adventure_RandomReword_Class_Level1_5","Point_AP","10","StageClear","Stage_Normal_0034","AD_N_P1_003_005","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0036","Chapter_Normal_003","6","Normal","12","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_36","400","800","","Adventure_RandomReword_Class_Level1_6","Point_AP","10","StageClear","Stage_Normal_0035","AD_N_P1_003_006","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0037","Chapter_Normal_003","7","Normal","12","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_37","400","800","","Adventure_RandomReword_Class_Level1_7","Point_AP","10","StageClear","Stage_Normal_0036","AD_N_P1_003_007","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0038","Chapter_Normal_003","8","Normal","12","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_38","400","800","","Adventure_RandomReword_Class_Level1_8","Point_AP","10","StageClear","Stage_Normal_0037","AD_N_P1_003_008","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
"Stage_Normal_0039","Chapter_Normal_003","9","Normal","13","Stage_MissionGroup_0001","50","Adventure_Normal_FirstReword_39","400","800","","Adventure_RandomReword_Class_Level1_1","Point_AP","10","StageClear","Stage_Normal_0038","AD_N_P1_003_009","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","AdventureModeParty","0","True"
