"Ruins_Exp_0001","Ruins_Exp","1","8","Stage_MissionGroup_0001","30","0","0","Ruins_FixedReword_1","Ruins_RandomReword_1","Point_AP","10","None","","Ruins_EXP_001","RuinsEXPModeParty","0","True"
"Ruins_Exp_0002","Ruins_Exp","2","15","Stage_MissionGroup_0001","30","0","0","Ruins_FixedReword_2","Ruins_RandomReword_2","Point_AP","10","StageClear","Ruins_Exp_0001","Ruins_EXP_002","RuinsEXPModeParty","0","True"
"Ruins_Exp_0003","Ruins_Exp","3","25","Stage_MissionGroup_0001","30","0","0","Ruins_FixedReword_3","Ruins_RandomReword_3","Point_AP","15","StageClear","Ruins_Exp_0002","Ruins_EXP_003","RuinsEXPModeParty","0","True"
"Ruins_Exp_0004","Ruins_Exp","4","35","Stage_MissionGroup_0001","30","0","0","Ruins_FixedReword_4","Ruins_RandomReword_4","Point_AP","20","StageClear","Ruins_Exp_0003","Ruins_EXP_004","RuinsEXPModeParty","0","True"
"Ruins_Exp_0005","Ruins_Exp","5","45","Stage_MissionGroup_0001","30","0","0","Ruins_FixedReword_5","Ruins_RandomReword_5","Point_AP","25","StageClear","Ruins_Exp_0004","Ruins_EXP_005","RuinsEXPModeParty","0","True"
"Ruins_Exp_0006","Ruins_Exp","6","55","Stage_MissionGroup_0001","30","0","0","Ruins_FixedReword_6","Ruins_RandomReword_6","Point_AP","30","StageClear","Ruins_Exp_0005","Ruins_EXP_006","RuinsEXPModeParty","0","True"
"Ruins_Exp_0007","Ruins_Exp","7","65","Stage_MissionGroup_0001","30","0","0","Ruins_FixedReword_7","Ruins_RandomReword_7","Point_AP","35","StageClear","Ruins_Exp_0006","Ruins_EXP_007","RuinsEXPModeParty","0","True"
"Ruins_Exp_0008","Ruins_Exp","8","70","Stage_MissionGroup_0001","30","0","0","Ruins_FixedReword_8","Ruins_RandomReword_8","Point_AP","40","StageClear","Ruins_Exp_0007","Ruins_EXP_008","RuinsEXPModeParty","0","True"
"Ruins_Exp_0009","Ruins_Exp","9","75","Stage_MissionGroup_0001","30","0","0","Ruins_FixedReword_9","Ruins_RandomReword_9","Point_AP","40","StageClear","Ruins_Exp_0008","Ruins_EXP_009","RuinsEXPModeParty","0","False"
"Ruins_Gold_0001","Ruins_Gold","1","8","Stage_MissionGroup_0001","30","0","0","Ruins_Gold_FixedReword_1","","Point_AP","10","None","","Ruins_Gold_001","RuinsGoldModeParty","0","True"
"Ruins_Gold_0002","Ruins_Gold","2","15","Stage_MissionGroup_0001","30","0","0","Ruins_Gold_FixedReword_2","","Point_AP","10","StageClear","Ruins_Gold_0001","Ruins_Gold_002","RuinsGoldModeParty","0","True"
"Ruins_Gold_0003","Ruins_Gold","3","25","Stage_MissionGroup_0001","30","0","0","Ruins_Gold_FixedReword_3","","Point_AP","15","StageClear","Ruins_Gold_0002","Ruins_Gold_003","RuinsGoldModeParty","0","True"
"Ruins_Gold_0004","Ruins_Gold","4","35","Stage_MissionGroup_0001","30","0","0","Ruins_Gold_FixedReword_4","","Point_AP","20","StageClear","Ruins_Gold_0003","Ruins_Gold_004","RuinsGoldModeParty","0","True"
"Ruins_Gold_0005","Ruins_Gold","5","45","Stage_MissionGroup_0001","30","0","0","Ruins_Gold_FixedReword_5","","Point_AP","25","StageClear","Ruins_Gold_0004","Ruins_Gold_005","RuinsGoldModeParty","0","True"
"Ruins_Gold_0006","Ruins_Gold","6","55","Stage_MissionGroup_0001","30","0","0","Ruins_Gold_FixedReword_6","","Point_AP","30","StageClear","Ruins_Gold_0005","Ruins_Gold_006","RuinsGoldModeParty","0","True"
"Ruins_Gold_0007","Ruins_Gold","7","65","Stage_MissionGroup_0001","30","0","0","Ruins_Gold_FixedReword_7","","Point_AP","35","StageClear","Ruins_Gold_0006","Ruins_Gold_007","RuinsGoldModeParty","0","True"
"Ruins_Gold_0008","Ruins_Gold","8","70","Stage_MissionGroup_0001","30","0","0","Ruins_Gold_FixedReword_8","","Point_AP","40","StageClear","Ruins_Gold_0007","Ruins_Gold_008","RuinsGoldModeParty","0","True"
"Ruins_Gold_0009","Ruins_Gold","9","75","Stage_MissionGroup_0001","30","0","0","Ruins_Gold_FixedReword_9","","Point_AP","40","StageClear","Ruins_Gold_0008","Ruins_Gold_009","RuinsGoldModeParty","0","False"
