"Favorite_Char_001_S01_B","Char_001_S01_B","Item_Gift_luxury_GameMachines","Item_Gift_luxury_Bouquets","Item_Gift_Normal_ComicBooks","Item_Gift_Normal_IceCream","Food_ChickenPasta","Food_TempuraRice","Food_Dango"
"Favorite_Char_002_S01_R","Char_002_S01_R","Item_Gift_luxury_TreasureMap","Item_Gift_luxury_GameMachines","Item_Gift_Normal_Protein","Item_Gift_Normal_Pudding","Food_CheeseHambak","Food_BeefBurger","Food_FriedChicken"
"Favorite_Char_003_S01_B","Char_003_S01_B","Item_Gift_luxury_MagicCleaner","Item_Gift_luxury_MusicBox","Item_Gift_Normal_Umbrella","Item_Gift_Normal_Brush","Food_FruitCandy","Food_Dango","Food_MeringueCookies"
"Favorite_Char_005_S01_D","Char_005_S01_D","Item_Gift_luxury_TreasureMap","Item_Gift_luxury_Rose","Item_Gift_Normal_SealingWax","Item_Gift_Normal_Omamori","Food_BothaMochi","",""
"Favorite_Char_006_S01_G","Char_006_S01_G","Item_Gift_luxury_OperaGlass","Item_Gift_luxury_Runestone","Item_Gift_Normal_PlantBook","Item_Gift_Normal_Cube","Food_BothaMochi","",""
"Favorite_Char_007_S01_D","Char_007_S01_D","Item_Gift_luxury_SweetsSet","Item_Gift_luxury_WesternWitchCoin","Item_Gift_Normal_Fruits","Item_Gift_Normal_CafeCoupons","Food_Steak","Food_FriedChicken","Food_CheeseHambak"
"Favorite_Char_008_S01_B","Char_008_S01_B","Item_Gift_luxury_Runestone","Item_Gift_luxury_Planetarium","Item_Gift_Normal_ManekiNeko","Item_Gift_Normal_Omamori","Food_Dango","Food_BothaMochi",""
"Favorite_Char_009_S01_G","Char_009_S01_G","Item_Gift_luxury_OperaGlass","Item_Gift_luxury_MusicBox","Item_Gift_Normal_Ocarina","Item_Gift_Normal_Huoling","Food_CheeseCake","Food_BlueberryPancake","Food_CaramelPudding"
"Favorite_Char_010_S01_B","Char_010_S01_B","Item_Gift_luxury_Runestone","Item_Gift_luxury_Bouquets","Item_Gift_Normal_Coaster","Item_Gift_Normal_Sunscreen","Food_ChickenPasta","Food_BlueberryPancake","Food_Gambas"
"Favorite_Char_011_S01_R","Char_011_S01_R","Item_Gift_luxury_WesternWitchCoin","Item_Gift_luxury_Teacup","Item_Gift_Normal_MoneyGun","Item_Gift_Normal_PirateToys","Food_BothaMochi","",""
"Favorite_Char_014_S01_D","Char_014_S01_D","Item_Gift_luxury_Perfume","Item_Gift_luxury_Planetarium","Item_Gift_Normal_KnittingKits","Item_Gift_Normal_StressBalls","Food_ChickenPasta","Food_Gambas",""
"Favorite_Char_015_S01_B","Char_015_S01_B","Item_Gift_luxury_RocketPendant","Item_Gift_luxury_GameMachines","Item_Gift_Normal_PirateToys","Item_Gift_Normal_Coaster","Food_BothaMochi","",""
"Favorite_Char_016_S01_B","Char_016_S01_B","Item_Gift_luxury_TreasureMap","Item_Gift_luxury_Perfume","Item_Gift_Normal_Cube","Item_Gift_Normal_CoinWallet","Food_BeefBurger","Food_ChickenBurger","Food_FruitCandy"
"Favorite_Char_017_S01_G","Char_017_S01_G","Item_Gift_luxury_OperaGlass","Item_Gift_luxury_MusicBox","Item_Gift_Normal_Ocarina","Item_Gift_Normal_Handkerchief","Food_BothaMochi","",""
"Favorite_Char_019_S01_D","Char_019_S01_D","Item_Gift_luxury_Bouquets","Item_Gift_luxury_MusicBox","Item_Gift_Normal_StrawberryCake","Item_Gift_Normal_TeddyBear","Food_BothaMochi","",""
"Favorite_Char_034_S01_B","Char_034_S01_B","Item_Gift_luxury_MusicBox","Item_Gift_luxury_RocketPendant","Item_Gift_Normal_Ocarina","Item_Gift_Normal_Tumblr","Food_CheeseCake","Food_SoufflePancake","Food_FruitCake"
"Favorite_Char_037_S01_L","Char_037_S01_L","Item_Gift_luxury_MagicCleaner","Item_Gift_luxury_Wristwatch","Item_Gift_Normal_Socks","Item_Gift_Normal_Sunscreen","Food_TempuraRice","Food_IceMochi",""
"Favorite_Char_038_S01_L","Char_038_S01_L","Item_Gift_luxury_FountainPens","Item_Gift_luxury_Perfume","Item_Gift_Normal_SealingWax","Item_Gift_Normal_ComicBooks","Food_CheeseCake","Food_Gambas","Food_FruitCake"
"Favorite_Char_039_S01_G","Char_039_S01_G","Item_Gift_luxury_RocketPendant","Item_Gift_luxury_Bouquets","Item_Gift_Normal_IceCream","Item_Gift_Normal_PlantBook","Food_BothaMochi","",""
"Favorite_Char_040_S01_R","Char_040_S01_R","Item_Gift_luxury_GameMachines","Item_Gift_luxury_MagicCleaner","Item_Gift_Normal_Protein","Item_Gift_Normal_PirateToys","Food_FishRiceSet","Food_SalmonRice","Food_TomatoPasta"
"Favorite_Char_041_S01_R","Char_041_S01_R","Item_Gift_luxury_TreasureMap","Item_Gift_luxury_Wristwatch","Item_Gift_Normal_Protein","Item_Gift_Normal_ComicBooks","Food_BothaMochi","",""
"Favorite_Char_044_S01_D","Char_044_S01_D","Item_Gift_luxury_GameMachines","Item_Gift_luxury_Snowball","Item_Gift_Normal_Chocolate","Item_Gift_Normal_StressBalls","Food_MeringueCookies","Food_BothaMochi","Food_Dango"
"Favorite_Char_051_S01_B","Char_051_S01_B","Item_Gift_luxury_Bouquets","Item_Gift_luxury_Painting","Item_Gift_Normal_Omamori","Item_Gift_Normal_Huoling","Food_ChickenBurger","Food_TempuraRice","Food_FruitCandy"
"Favorite_Char_062_S01_G","Char_062_S01_G","Item_Gift_luxury_Runestone","Item_Gift_luxury_SweetsSet","Item_Gift_Normal_PlantBook","Item_Gift_Normal_Coaster","Food_BothaMochi","",""
"Favorite_Char_064_S01_R","Char_064_S01_R","Item_Gift_luxury_WesternWitchCoin","Item_Gift_luxury_TreasureMap","Item_Gift_Normal_MoneyGun","Item_Gift_Normal_ManekiNeko","Food_CheeseHambak","Food_FriedChicken","Food_BeefBurger"
"Favorite_Char_066_S01_B","Char_066_S01_B","Item_Gift_luxury_Planetarium","Item_Gift_luxury_MusicBox","Item_Gift_Normal_TeddyBear","Item_Gift_Normal_StressBalls","Food_CaramelPudding","Food_StrawberryMochi","Food_MilkPudding"
"Favorite_Char_067_S01_B","Char_067_S01_B","Item_Gift_luxury_Chess","Item_Gift_luxury_FountainPens","Item_Gift_Normal_PlantBook","Item_Gift_Normal_Cube","Food_Steak","Food_TomatoPasta","Food_Gambas"
"Favorite_Char_072_S01_R","Char_072_S01_R","Item_Gift_luxury_TreasureMap","Item_Gift_luxury_RocketPendant","Item_Gift_Normal_PirateToys","Item_Gift_Normal_Coaster","Food_FishRiceSet","Food_Gambas","Food_TempuraRice"
"Favorite_Char_073_S01_G","Char_073_S01_G","Item_Gift_luxury_MagicCleaner","Item_Gift_luxury_Dreamcatcher","Item_Gift_Normal_FairyDust","Item_Gift_Normal_CafeCoupons","Food_BothaMochi","",""
"Favorite_Char_074_S01_R","Char_074_S01_R","Item_Gift_luxury_Bouquets","Item_Gift_luxury_MusicBox","Item_Gift_Normal_StrawberryCake","Item_Gift_Normal_TeddyBear","Food_BothaMochi","",""
"Favorite_Char_077_S01_G","Char_077_S01_G","Item_Gift_luxury_Teacup","Item_Gift_luxury_MagicCleaner","Item_Gift_Normal_TeddyBear","Item_Gift_Normal_Tumblr","Food_MeringueCookies","Food_FruitCandy","Food_MilkPudding"
"Favorite_Char_078_S01_R","Char_078_S01_R","Item_Gift_luxury_Chess","Item_Gift_luxury_SweetsSet","Item_Gift_Normal_StrawberryCake","Item_Gift_Normal_Chocolate","Food_FruitCake","Food_CaramelPudding","Food_SoufflePancake"
"Favorite_Char_080_S01_G","Char_080_S01_G","Item_Gift_luxury_Wristwatch","Item_Gift_luxury_MagicCleaner","Item_Gift_Normal_KnittingKits","Item_Gift_Normal_CoinWallet","Food_SalmonRice","Food_FishRiceSet","Food_BothaMochi"
"Favorite_Char_083_S01_B","Char_083_S01_B","Item_Gift_luxury_Snowball","Item_Gift_luxury_SweetsSet","Item_Gift_Normal_StrawberryCake","Item_Gift_Normal_Chocolate","Food_IceMochi","Food_MilkPudding","Food_MeringueCookies"
"Favorite_Char_084_S01_G","Char_084_S01_G","Item_Gift_luxury_WesternWitchCoin","Item_Gift_luxury_Teacup","Item_Gift_Normal_MoneyGun","Item_Gift_Normal_FairyDust","Food_FruitCake","Food_CaramelPudding","Food_StrawberryMochi"
"Favorite_Char_085_S01_B","Char_085_S01_B","Item_Gift_luxury_WesternWitchCoin","Item_Gift_luxury_Wristwatch","Item_Gift_Normal_Keyrings","Item_Gift_Normal_Omamori","Food_SalmonRice","Food_TempuraRice","Food_BothaMochi"
"Favorite_Char_087_S01_B","Char_087_S01_B","Item_Gift_luxury_Bouquets","Item_Gift_luxury_MusicBox","Item_Gift_Normal_StrawberryCake","Item_Gift_Normal_TeddyBear","Food_BothaMochi","",""
"Favorite_Char_088_S01_R","Char_088_S01_R","Item_Gift_luxury_Dreamcatcher","Item_Gift_luxury_Wristwatch","Item_Gift_Normal_Handkerchief","Item_Gift_Normal_Chocolate","Food_ChickenBurger","Food_Steak","Food_TomatoPasta"
"Favorite_Char_089_S01_D","Char_089_S01_D","Item_Gift_luxury_Snowball","Item_Gift_luxury_Planetarium","Item_Gift_Normal_Umbrella","Item_Gift_Normal_IceCream","Food_Gambas","Food_IceMochi",""
"Favorite_Char_090_S01_L","Char_090_S01_L","Item_Gift_luxury_Dreamcatcher","Item_Gift_luxury_RocketPendant","Item_Gift_Normal_TeddyBear","Item_Gift_Normal_Keyrings","Food_StrawberryMochi","Food_MilkPudding","Food_CaramelPudding"
"Favorite_Char_091_S01_G","Char_091_S01_G","Item_Gift_luxury_FountainPens","Item_Gift_luxury_Dreamcatcher","Item_Gift_Normal_Handkerchief","Item_Gift_Normal_SealingWax","Food_ChickenPasta","Food_TomatoPasta","Food_Steak"
"Favorite_Char_097_S01_D","Char_097_S01_D","Item_Gift_luxury_Chess","Item_Gift_luxury_Snowball","Item_Gift_Normal_Brush","Item_Gift_Normal_Ocarina","Food_CheeseCake","Food_SoufflePancake","Food_BlueberryPancake"
"Favorite_Char_098_S01_R","Char_098_S01_R","Item_Gift_luxury_FountainPens","Item_Gift_luxury_MagicCleaner","Item_Gift_Normal_SealingWax","Item_Gift_Normal_CafeCoupons","Food_BothaMochi","",""
"Favorite_Char_099_S01_G","Char_099_S01_G","Item_Gift_luxury_SweetsSet","Item_Gift_luxury_Chess","Item_Gift_Normal_Protein","Item_Gift_Normal_ComicBooks","Food_BothaMochi","",""
"Favorite_Char_100_S01_G","Char_100_S01_G","Item_Gift_luxury_Planetarium","Item_Gift_luxury_SweetsSet","Item_Gift_Normal_PlantBook","Item_Gift_Normal_Fruits","Food_CheeseHambak","Food_MeringueCookies","Food_StrawberryMochi"
"Favorite_Char_101_S01_B","Char_101_S01_B","Item_Gift_luxury_Rose","Item_Gift_luxury_FountainPens","Item_Gift_Normal_Coaster","Item_Gift_Normal_PirateToys","Food_SalmonRice","Food_TempuraRice","Food_FriedChicken"
"Favorite_Char_102_S01_B","Char_102_S01_B","Item_Gift_luxury_Bouquets","Item_Gift_luxury_MusicBox","Item_Gift_Normal_StrawberryCake","Item_Gift_Normal_TeddyBear","Food_BothaMochi","",""
"Favorite_Char_103_S01_G","Char_103_S01_G","Item_Gift_luxury_Dreamcatcher","Item_Gift_luxury_Chess","Item_Gift_Normal_StressBalls","Item_Gift_Normal_Cube","Food_TomatoPasta","Food_FishRiceSet","Food_FruitCandy"
"Favorite_Char_104_S01_G","Char_104_S01_G","Item_Gift_luxury_SweetsSet","Item_Gift_luxury_Painting","Item_Gift_Normal_Fruits","Item_Gift_Normal_Handkerchief","Food_SoufflePancake","Food_FruitCake","Food_BlueberryPancake"
"Favorite_Char_105_S01_B","Char_105_S01_B","Item_Gift_Normal_IceCream","Item_Gift_Normal_Pudding","Item_Gift_luxury_Perfume","Item_Gift_luxury_Snowball","Food_FriedChicken","Food_Steak","Food_CheeseHambak"
"Favorite_Char_106_S01_R","Char_106_S01_R","Item_Gift_luxury_Wristwatch","Item_Gift_luxury_Teacup","Item_Gift_Normal_Sunscreen","Item_Gift_Normal_Handkerchief","Food_BothaMochi","",""
"Favorite_Char_110_S01_G","Char_110_S01_G","Item_Gift_luxury_OperaGlass","Item_Gift_luxury_Dreamcatcher","Item_Gift_Normal_Handkerchief","Item_Gift_Normal_Umbrella","Food_BothaMochi","",""
"Favorite_Char_111_S01_B","Char_111_S01_B","Item_Gift_luxury_Perfume","Item_Gift_luxury_Rose","Item_Gift_Normal_Handkerchief","Item_Gift_Normal_Fruits","Food_BothaMochi","",""
"Favorite_Char_112_S01_B","Char_112_S01_B","Item_Gift_luxury_OperaGlass","Item_Gift_luxury_Teacup","Item_Gift_Normal_IceCream","Item_Gift_Normal_StrawberryCake","Food_BothaMochi","",""
"Favorite_Char_113_S01_B","Char_113_S01_B","Item_Gift_luxury_Painting","Item_Gift_luxury_MusicBox","Item_Gift_Normal_TeddyBear","Item_Gift_Normal_StressBalls","Food_BothaMochi","",""
"Favorite_Char_114_S01_B","Char_114_S01_B","Item_Gift_luxury_Rose","Item_Gift_luxury_Planetarium","Item_Gift_Normal_FairyDust","Item_Gift_Normal_Keyrings","Food_BothaMochi","",""
"Favorite_Char_201_S01_L","Char_201_S01_L","Item_Gift_luxury_Bouquets","Item_Gift_luxury_MusicBox","Item_Gift_Normal_StrawberryCake","Item_Gift_Normal_TeddyBear","Food_BothaMochi","",""
