"EventStage_001_Normal_001","EventAdventure_001","1","Normal","Normal","1","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","None","","","EventAdventure001_N_001","0"
"EventStage_001_Normal_002","EventAdventure_001","2","Normal","Normal","2","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_001","EventAdventureModeParty","EventAdventure001_N_002","0"
"EventStage_001_Normal_003","EventAdventure_001","3","Normal","Normal","3","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_002","EventAdventureModeParty","EventAdventure001_N_003","0"
"EventStage_001_Normal_004","EventAdventure_001","4","Normal","Normal","4","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_003","EventAdventureModeParty","EventAdventure001_N_004","0"
"EventStage_001_Normal_005","EventAdventure_001","5","Normal","Normal","5","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_004","EventAdventureModeParty","EventAdventure001_N_005","0"
"EventStage_001_Normal_006","EventAdventure_001","6","Normal","Normal","6","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_005","EventAdventureModeParty","EventAdventure001_N_006","0"
"EventStage_001_Normal_007","EventAdventure_001","7","Normal","Normal","7","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_006","EventAdventureModeParty","EventAdventure001_N_007","0"
"EventStage_001_Normal_008","EventAdventure_001","8","Normal","Normal","8","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_007","EventAdventureModeParty","EventAdventure001_N_008","0"
"EventStage_001_Normal_009","EventAdventure_001","9","Normal","Normal","9","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_008","EventAdventureModeParty","EventAdventure001_N_009","0"
"EventStage_001_Normal_010","EventAdventure_001","10","Normal","Normal","10","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_009","EventAdventureModeParty","EventAdventure001_N_010","0"
