"Sfx_Sk_C537_Tutorial_Appear","Sfx_Sk_C537_Tutorial_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_C537_Tutorial_Appear","ogg","1","False"
"Sfx_Sk_C535_S01G_Appear","Sfx_Sk_C535_S01G_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_C535_S01G_Appear","ogg","1","False"
"Sfx_Sk_C021_S01R_Appear","Sfx_Sk_C021_S01R_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_C021_S01R_Appear","ogg","1","False"
"Sfx_Sk_C022_S01B_Appear","Sfx_Sk_C022_S01B_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_C022_S01B_Appear","ogg","1","False"
"Sfx_Sk_C554_S01B_Appear","Sfx_Sk_C554_S01B_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_C554_S01B_Appear","ogg","1","False"
"Sfx_Sk_TWC001_S01_Appear","Sfx_Sk_TWC001_S01_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_TWC001_S01_Appear","ogg","1","False"
"Sfx_Sk_TWC001_S01_Transfom","Sfx_Sk_TWC001_S01_Transfom","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_TWC001_S01_Appear","ogg","1","False"
"Sfx_Sk_C566_S01G_Appear","Sfx_Sk_C566_S01G_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_C566_S01G_Appear","ogg","1","False"
"Sfx_Sk_C573_S01R_Appear","Sfx_Sk_C573_S01R_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_C573_S01R_Appear","ogg","1","False"
"Sfx_Sk_C580_S01B_Appear","Sfx_Sk_C580_S01B_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_C580_S01B_Appear","ogg","1","False"
"Sfx_Sk_C587_S01R_Appear","Sfx_Sk_C587_S01R_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_C587_S01R_Appear","ogg","1","False"
"Sfx_Sk_C501_S01B_Appear","Sfx_Sk_C501_S01B_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_C501_S01B_Appear","ogg","1","False"
"Sfx_Sk_C502_S01R_Appear","Sfx_Sk_C502_S01R_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_C502_S01R_Appear","ogg","1","False"
"Sfx_Sk_C503_S01G_Appear","Sfx_Sk_C503_S01G_Appear","","BattleSfx","Assets/Data/Sound/BattleSfx/BossAppear/Sfx_Sk_C503_S01G_Appear","ogg","1","False"
"Voice_Mon_535_S01_G_BattleRetire_1","Voice_Mon_535_S01_G_BattleRetire_1","","Voice","Assets/Data/Sound/Voice/C535_S01G/Voice_Mon_535_S01_G_BattleRetire_1","ogg","1","False"
"Voice_Mon_021_S01_R_BattleRetire_1","Voice_Mon_021_S01_R_BattleRetire_1","","Voice","Assets/Data/Sound/Voice/C021_S01R/Voice_Mon_021_S01_R_BattleRetire_1","ogg","1","False"
"Voice_Mon_022_S01_B_BattleRetire_1","Voice_Mon_022_S01_B_BattleRetire_1","","Voice","Assets/Data/Sound/Voice/C022_S01B/Voice_Mon_022_S01_B_BattleRetire_1","ogg","1","False"
"Voice_Mon_554_S01_B_BattleRetire_1","Voice_Mon_554_S01_B_BattleRetire_1","","Voice","Assets/Data/Sound/Voice/C554_S01B/Voice_Mon_554_S01_B_BattleRetire_1","ogg","1","False"
"Voice_Mon_501_S01_B_BattleRetire_1","Voice_Mon_501_S01_B_BattleRetire_1","","Voice","Assets/Data/Sound/Voice/C501_S01B/Voice_Mon_501_S01_B_BattleRetire_1","ogg","1","False"
"Voice_Mon_502_S01_R_BattleRetire_1","Voice_Mon_502_S01_R_BattleRetire_1","","Voice","Assets/Data/Sound/Voice/C502_S01R/Voice_Mon_502_S01_R_BattleRetire_1","ogg","1","False"
"Voice_Mon_503_S01_G_BattleRetire_1","Voice_Mon_503_S01_G_BattleRetire_1","","Voice","Assets/Data/Sound/Voice/C503_S01G/Voice_Mon_503_S01_G_BattleRetire_1","ogg","1","False"
"Voice_Mon_566_S01_G_BattleRetire_1","Voice_Mon_566_S01_G_BattleRetire_1","","Voice","Assets/Data/Sound/Voice/C566_S01G/Voice_Mon_566_S01_G_BattleRetire_1","ogg","1","False"
"Voice_Mon_573_S01_R_BattleRetire_1","Voice_Mon_573_S01_R_BattleRetire_1","","Voice","Assets/Data/Sound/Voice/C573_S01R/Voice_Mon_573_S01_R_BattleRetire_1","ogg","1","False"
"Voice_Mon_580_S01_B_BattleRetire_1","Voice_Mon_580_S01_B_BattleRetire_1","","Voice","Assets/Data/Sound/Voice/C580_S01B/Voice_Mon_580_S01_B_BattleRetire_1","ogg","1","False"
"Voice_Mon_587_S01_R_BattleRetire_1","Voice_Mon_587_S01_R_BattleRetire_1","","Voice","Assets/Data/Sound/Voice/C587_S01R/Voice_Mon_587_S01_R_BattleRetire_1","ogg","1","False"
"Voice_TWC_001_S01_BattleRetire_1","Voice_TWC_001_S01_BattleRetire_1","","Voice","Assets/Data/Sound/Voice/TWC001_S01/Voice_TWC_001_S01_BattleRetire_1","ogg","1","False"
"Sfx_Sk_C573_AtkM","Sfx_Sk_C573_AtkM","","BattleSfx","Assets/Data/Sound/BattleSfx/Sfx_Sk_C573_AtkM_","ogg","0.5","False"
"Sfx_Sk_C573_Link","Sfx_Sk_C573_Link","","BattleSfx","Assets/Data/Sound/BattleSfx/Sfx_Sk_C573_Link","ogg","0.5","False"
"Sfx_Sk_C573_AtkE","Sfx_Sk_C573_AtkE","","BattleSfx","Assets/Data/Sound/BattleSfx/Sfx_Sk_C573_AtkE","ogg","0.5","False"
"Sfx_Sk_C573_MianSkill","Sfx_Sk_C573_MianSkill","","BattleSfx","Assets/Data/Sound/BattleSfx/Sfx_Sk_C573_MianSkill","ogg","0.5","False"
"Sfx_Sk_C535_AtkM","Sfx_Sk_C535_AtkM","","BattleSfx","Assets/Data/Sound/BattleSfx/Sfx_Sk_C535_AtkM","ogg","0.5","False"
"Sfx_Sk_C535_Link","Sfx_Sk_C535_Link","","BattleSfx","Assets/Data/Sound/BattleSfx/Sfx_Sk_C535_Link","ogg","0.5","False"
"Sfx_Sk_C535_MainSkill","Sfx_Sk_C535_MainSkill","","BattleSfx","Assets/Data/Sound/BattleSfx/Sfx_Sk_C535_MainSkill","ogg","0.7","False"
"Sfx_Sk_C023_AtkE","Sfx_Sk_C023_AtkE","","BattleSfx","Assets/Data/Sound/BattleSfx/Sfx_Sk_C023_AtkE","ogg","0.5","False"
"Sfx_Sk_C023_AtkM","Sfx_Sk_C023_AtkM","","BattleSfx","Assets/Data/Sound/BattleSfx/Sfx_Sk_C023_AtkM","ogg","0.5","False"
"Sfx_Sk_C023_Link","Sfx_Sk_C023_Link","","BattleSfx","Assets/Data/Sound/BattleSfx/Sfx_Sk_C023_Link","ogg","0.5","False"
