"Arena_Basic_Tier_1","Arena_Basic_Tier","Point","0","200","0","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_1"
"Arena_Basic_Tier_2","Arena_Basic_Tier","Point","201","400","201","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_2"
"Arena_Basic_Tier_3","Arena_Basic_Tier","Point","401","600","401","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_3"
"Arena_Basic_Tier_4","Arena_Basic_Tier","Point","601","800","601","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_4"
"Arena_Basic_Tier_5","Arena_Basic_Tier","Point","801","1000","801","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_5"
"Arena_Basic_Tier_6","Arena_Basic_Tier","Point","1001","1200","1001","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_6"
"Arena_Basic_Tier_7","Arena_Basic_Tier","Point","1201","1400","1201","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_7"
"Arena_Basic_Tier_8","Arena_Basic_Tier","Point","1401","1600","1401","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_8"
"Arena_Basic_Tier_9","Arena_Basic_Tier","Point","1601","1800","1601","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_9"
"Arena_Basic_Tier_10","Arena_Basic_Tier","Point","1801","2000","1601","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_10"
"Arena_Basic_Tier_11","Arena_Basic_Tier","Point","2001","2200","1601","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_11"
"Arena_Basic_Tier_12","Arena_Basic_Tier","Point","2201","2400","1601","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_12"
"Arena_Basic_Tier_13","Arena_Basic_Tier","Point","2401","2600","2401","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_13"
"Arena_Basic_Tier_14","Arena_Basic_Tier","Point","2601","2800","2401","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_14"
"Arena_Basic_Tier_15","Arena_Basic_Tier","Point","2801","3000","2401","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_15"
"Arena_Basic_Tier_16","Arena_Basic_Tier","Point","3001","3200","2401","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_16"
"Arena_Basic_Tier_17","Arena_Basic_Tier","Point","3201","3400","3201","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_17"
"Arena_Basic_Tier_18","Arena_Basic_Tier","Point","3401","3600","3201","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_18"
"Arena_Basic_Tier_19","Arena_Basic_Tier","Point","3601","3800","3201","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_19"
"Arena_Basic_Tier_20","Arena_Basic_Tier","Point","3801","4000","3201","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_20"
"Arena_Basic_Tier_21","Arena_Basic_Tier","Point","4001","4200","4001","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_21"
"Arena_Basic_Tier_22","Arena_Basic_Tier","Point","4201","4400","4001","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_22"
"Arena_Basic_Tier_23","Arena_Basic_Tier","Point","4401","4600","4001","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_23"
"Arena_Basic_Tier_24","Arena_Basic_Tier","Point","4601","0","4001","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_24"
"Arena_Basic_Tier_25","Arena_Basic_Tier","Rank","60","100","4001","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_25"
"Arena_Basic_Tier_26","Arena_Basic_Tier","Rank","20","60","4001","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_26"
"Arena_Basic_Tier_27","Arena_Basic_Tier","Rank","2","20","4001","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_27"
"Arena_Basic_Tier_28","Arena_Basic_Tier","Rank","1","1","4001","5","3","20","1","3","Test_RewardPackage_Id","_tierIcon_01","Str_UI_Arena_Tier_28"
