"Item_RandomBox_Ingredients_01_01","Item_RandomBox_Ingredients_01","Item_Ingredients_Meat","1","375"
"Item_RandomBox_Ingredients_01_02","Item_RandomBox_Ingredients_01","Item_Ingredients_BirdMeat","1","375"
"Item_RandomBox_Ingredients_01_03","Item_RandomBox_Ingredients_01","Item_Ingredients_Fish","1","375"
"Item_RandomBox_Ingredients_01_04","Item_RandomBox_Ingredients_01","Item_Ingredients_Seafood","1","375"
"Item_RandomBox_Ingredients_01_05","Item_RandomBox_Ingredients_01","Item_Ingredients_Cheese","1","375"
"Item_RandomBox_Ingredients_01_06","Item_RandomBox_Ingredients_01","Item_Ingredients_Vegetable","1","375"
"Item_RandomBox_Ingredients_01_07","Item_RandomBox_Ingredients_01","Item_Ingredients_SweetRedBeans","1","375"
"Item_RandomBox_Ingredients_01_08","Item_RandomBox_Ingredients_01","Item_Ingredients_AgarPowder","1","375"
"Item_RandomBox_Ingredients_01_09","Item_RandomBox_Ingredients_01","Item_Ingredients_Fruit","1","875"
"Item_RandomBox_Ingredients_01_10","Item_RandomBox_Ingredients_01","Item_Ingredients_Milk","1","875"
"Item_RandomBox_Ingredients_01_11","Item_RandomBox_Ingredients_01","Item_Ingredients_Flour","1","875"
"Item_RandomBox_Ingredients_01_12","Item_RandomBox_Ingredients_01","Item_Ingredients_Rice","1","875"
"Item_RandomBox_Ingredients_01_13","Item_RandomBox_Ingredients_01","Item_Ingredients_Salt","1","875"
"Item_RandomBox_Ingredients_01_14","Item_RandomBox_Ingredients_01","Item_Ingredients_Egg","1","875"
"Item_RandomBox_Ingredients_01_15","Item_RandomBox_Ingredients_01","Item_Ingredients_Suger","1","875"
"Item_RandomBox_Ingredients_01_16","Item_RandomBox_Ingredients_01","Item_Ingredients_CookingOil","1","875"
"Item_RandomBox_Ingredients_02_01","Item_RandomBox_Ingredients_02","Item_Ingredients_WhiteAsparagus","1","250"
"Item_RandomBox_Ingredients_02_02","Item_RandomBox_Ingredients_02","Item_Ingredients_FairySprout","1","250"
"Item_RandomBox_Ingredients_02_03","Item_RandomBox_Ingredients_02","Item_Ingredients_LavaJalapeno","1","250"
"Item_RandomBox_Ingredients_02_04","Item_RandomBox_Ingredients_02","Item_Ingredients_StarMushroom","1","250"
"Item_RandomBox_Ingredients_02_05","Item_RandomBox_Ingredients_02","Item_Ingredients_Meat","1","375"
"Item_RandomBox_Ingredients_02_06","Item_RandomBox_Ingredients_02","Item_Ingredients_BirdMeat","1","375"
"Item_RandomBox_Ingredients_02_07","Item_RandomBox_Ingredients_02","Item_Ingredients_Fish","1","375"
"Item_RandomBox_Ingredients_02_08","Item_RandomBox_Ingredients_02","Item_Ingredients_Seafood","1","375"
"Item_RandomBox_Ingredients_02_09","Item_RandomBox_Ingredients_02","Item_Ingredients_Cheese","1","375"
"Item_RandomBox_Ingredients_02_10","Item_RandomBox_Ingredients_02","Item_Ingredients_Vegetable","1","375"
"Item_RandomBox_Ingredients_02_11","Item_RandomBox_Ingredients_02","Item_Ingredients_SweetRedBeans","1","375"
"Item_RandomBox_Ingredients_02_12","Item_RandomBox_Ingredients_02","Item_Ingredients_AgarPowder","1","375"
"Item_RandomBox_Ingredients_02_13","Item_RandomBox_Ingredients_02","Item_Ingredients_Fruit","1","750"
"Item_RandomBox_Ingredients_02_14","Item_RandomBox_Ingredients_02","Item_Ingredients_Milk","1","750"
"Item_RandomBox_Ingredients_02_15","Item_RandomBox_Ingredients_02","Item_Ingredients_Flour","1","750"
"Item_RandomBox_Ingredients_02_16","Item_RandomBox_Ingredients_02","Item_Ingredients_Rice","1","750"
"Item_RandomBox_Ingredients_02_17","Item_RandomBox_Ingredients_02","Item_Ingredients_Salt","1","750"
"Item_RandomBox_Ingredients_02_18","Item_RandomBox_Ingredients_02","Item_Ingredients_Egg","1","750"
"Item_RandomBox_Ingredients_02_19","Item_RandomBox_Ingredients_02","Item_Ingredients_Suger","1","750"
"Item_RandomBox_Ingredients_02_20","Item_RandomBox_Ingredients_02","Item_Ingredients_CookingOil","1","750"
"Item_RandomBox_Ingredients_03_01","Item_RandomBox_Ingredients_03","Item_Ingredients_WhiteAsparagus","1","750"
"Item_RandomBox_Ingredients_03_02","Item_RandomBox_Ingredients_03","Item_Ingredients_FairySprout","1","750"
"Item_RandomBox_Ingredients_03_03","Item_RandomBox_Ingredients_03","Item_Ingredients_LavaJalapeno","1","750"
"Item_RandomBox_Ingredients_03_04","Item_RandomBox_Ingredients_03","Item_Ingredients_StarMushroom","1","750"
"Item_RandomBox_Ingredients_03_05","Item_RandomBox_Ingredients_03","Item_Ingredients_Meat","1","500"
"Item_RandomBox_Ingredients_03_06","Item_RandomBox_Ingredients_03","Item_Ingredients_BirdMeat","1","500"
"Item_RandomBox_Ingredients_03_07","Item_RandomBox_Ingredients_03","Item_Ingredients_Fish","1","500"
"Item_RandomBox_Ingredients_03_08","Item_RandomBox_Ingredients_03","Item_Ingredients_Seafood","1","500"
"Item_RandomBox_Ingredients_03_09","Item_RandomBox_Ingredients_03","Item_Ingredients_Cheese","1","500"
"Item_RandomBox_Ingredients_03_10","Item_RandomBox_Ingredients_03","Item_Ingredients_Vegetable","1","500"
"Item_RandomBox_Ingredients_03_11","Item_RandomBox_Ingredients_03","Item_Ingredients_SweetRedBeans","1","500"
"Item_RandomBox_Ingredients_03_12","Item_RandomBox_Ingredients_03","Item_Ingredients_AgarPowder","1","500"
"Item_RandomBox_Ingredients_03_13","Item_RandomBox_Ingredients_03","Item_Ingredients_Fruit","1","375"
"Item_RandomBox_Ingredients_03_14","Item_RandomBox_Ingredients_03","Item_Ingredients_Milk","1","375"
"Item_RandomBox_Ingredients_03_15","Item_RandomBox_Ingredients_03","Item_Ingredients_Flour","1","375"
"Item_RandomBox_Ingredients_03_16","Item_RandomBox_Ingredients_03","Item_Ingredients_Rice","1","375"
"Item_RandomBox_Ingredients_03_17","Item_RandomBox_Ingredients_03","Item_Ingredients_Salt","1","375"
"Item_RandomBox_Ingredients_03_18","Item_RandomBox_Ingredients_03","Item_Ingredients_Egg","1","375"
"Item_RandomBox_Ingredients_03_19","Item_RandomBox_Ingredients_03","Item_Ingredients_Suger","1","375"
"Item_RandomBox_Ingredients_03_20","Item_RandomBox_Ingredients_03","Item_Ingredients_CookingOil","1","375"
"Item_RandomBox_Ingredients_04_01","Item_RandomBox_Ingredients_04","Item_Ingredients_Meat","1","625"
"Item_RandomBox_Ingredients_04_02","Item_RandomBox_Ingredients_04","Item_Ingredients_BirdMeat","1","625"
"Item_RandomBox_Ingredients_04_03","Item_RandomBox_Ingredients_04","Item_Ingredients_Fish","1","625"
"Item_RandomBox_Ingredients_04_04","Item_RandomBox_Ingredients_04","Item_Ingredients_Seafood","1","625"
"Item_RandomBox_Ingredients_04_05","Item_RandomBox_Ingredients_04","Item_Ingredients_Cheese","1","625"
"Item_RandomBox_Ingredients_04_06","Item_RandomBox_Ingredients_04","Item_Ingredients_Vegetable","1","625"
"Item_RandomBox_Ingredients_04_07","Item_RandomBox_Ingredients_04","Item_Ingredients_SweetRedBeans","1","625"
"Item_RandomBox_Ingredients_04_08","Item_RandomBox_Ingredients_04","Item_Ingredients_AgarPowder","1","625"
"Item_RandomBox_Ingredients_04_09","Item_RandomBox_Ingredients_04","Item_Ingredients_Fruit","1","625"
"Item_RandomBox_Ingredients_04_10","Item_RandomBox_Ingredients_04","Item_Ingredients_Milk","1","625"
"Item_RandomBox_Ingredients_04_11","Item_RandomBox_Ingredients_04","Item_Ingredients_Flour","1","625"
"Item_RandomBox_Ingredients_04_12","Item_RandomBox_Ingredients_04","Item_Ingredients_Rice","1","625"
"Item_RandomBox_Ingredients_04_13","Item_RandomBox_Ingredients_04","Item_Ingredients_Salt","1","625"
"Item_RandomBox_Ingredients_04_14","Item_RandomBox_Ingredients_04","Item_Ingredients_Egg","1","625"
"Item_RandomBox_Ingredients_04_15","Item_RandomBox_Ingredients_04","Item_Ingredients_Suger","1","625"
"Item_RandomBox_Ingredients_04_16","Item_RandomBox_Ingredients_04","Item_Ingredients_CookingOil","1","625"
"Item_RandomBox_Ingredients_05_01","Item_RandomBox_Ingredients_05","Item_Ingredients_WhiteAsparagus","1","2500"
"Item_RandomBox_Ingredients_05_02","Item_RandomBox_Ingredients_05","Item_Ingredients_FairySprout","1","2500"
"Item_RandomBox_Ingredients_05_03","Item_RandomBox_Ingredients_05","Item_Ingredients_LavaJalapeno","1","2500"
"Item_RandomBox_Ingredients_05_04","Item_RandomBox_Ingredients_05","Item_Ingredients_StarMushroom","1","2500"
"Item_RandomBox_Adventure_01_01","Item_RandomBox_Adventure_01","Item_Material_EquipExp_01","1","3334"
"Item_RandomBox_Adventure_01_02","Item_RandomBox_Adventure_01","Item_Material_SkillLvUp_Common","1","3333"
"Item_RandomBox_Adventure_01_03","Item_RandomBox_Adventure_01","Item_Material_HeroExp_01","1","3333"
"Item_RandomBox_Adventure_02_01","Item_RandomBox_Adventure_02","Item_Material_EquipExp_01","2","3334"
"Item_RandomBox_Adventure_02_02","Item_RandomBox_Adventure_02","Item_Material_SkillLvUp_Common","2","3333"
"Item_RandomBox_Adventure_02_03","Item_RandomBox_Adventure_02","Item_Material_HeroExp_01","2","3333"
"Item_RandomBox_Material_01_01","Item_RandomBox_Material_01","Item_Material_EquipExp_01","1","1250"
"Item_RandomBox_Material_01_02","Item_RandomBox_Material_01","Item_Ticket_DestroyTicket","2","1250"
"Item_RandomBox_Material_01_03","Item_RandomBox_Material_01","Item_Material_SkillLvUp_Common","2","1250"
"Item_RandomBox_Material_01_04","Item_RandomBox_Material_01","Item_Material_HeroExp_01","2","1250"
"Item_RandomBox_Material_01_05","Item_RandomBox_Material_01","Item_Material_HeroExp_02","1","1250"
"Item_RandomBox_Material_01_06","Item_RandomBox_Material_01","Item_Material_SkillLvUp_AttributeRed_01","2","1250"
"Item_RandomBox_Material_01_07","Item_RandomBox_Material_01","Item_Material_SkillLvUp_AttributeBlue_01","2","1250"
"Item_RandomBox_Material_01_08","Item_RandomBox_Material_01","Item_Material_SkillLvUp_AttributeGreen_01","2","1250"
"Item_RandomBox_Gift_01_01","Item_RandomBox_Gift_01","Item_Gift_Normal_StrawberryCake","1","266"
"Item_RandomBox_Gift_01_02","Item_RandomBox_Gift_01","Item_Gift_Normal_TeddyBear","1","266"
"Item_RandomBox_Gift_01_03","Item_RandomBox_Gift_01","Item_Gift_Normal_Handkerchief","1","266"
"Item_RandomBox_Gift_01_04","Item_RandomBox_Gift_01","Item_Gift_Normal_SealingWax","1","266"
"Item_RandomBox_Gift_01_05","Item_RandomBox_Gift_01","Item_Gift_Normal_KnittingKits","1","266"
"Item_RandomBox_Gift_01_06","Item_RandomBox_Gift_01","Item_Gift_Normal_Fruits","1","266"
"Item_RandomBox_Gift_01_07","Item_RandomBox_Gift_01","Item_Gift_Normal_Brush","1","266"
"Item_RandomBox_Gift_01_08","Item_RandomBox_Gift_01","Item_Gift_Normal_Chocolate","1","266"
"Item_RandomBox_Gift_01_09","Item_RandomBox_Gift_01","Item_Gift_Normal_ComicBooks","1","266"
"Item_RandomBox_Gift_01_10","Item_RandomBox_Gift_01","Item_Gift_Normal_IceCream","1","266"
