"PracticeBook_Normal_001","PracticeBook_Normal","1","21","","","","10000","10000","PracticeBook_Normal_FixedRewardId_01","","Point_PracticeBookTicket","1","","","","","PracticeBook_Normal_001","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_001","PBPC_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_001"
"PracticeBook_Normal_002","PracticeBook_Normal","2","22","","","","20000","20000","PracticeBook_Normal_FixedRewardId_02","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_001","","","PracticeBook_Normal_002","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_001","PBPC_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_001"
"PracticeBook_Normal_003","PracticeBook_Normal","3","23","","","","30000","30000","PracticeBook_Normal_FixedRewardId_03","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_002","","","PracticeBook_Normal_003","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_001","PBPC_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_001"
"PracticeBook_Normal_004","PracticeBook_Normal","4","24","","","","40000","40000","PracticeBook_Normal_FixedRewardId_04","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_003","","","PracticeBook_Normal_004","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_001","PBPC_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_001"
"PracticeBook_Normal_005","PracticeBook_Normal","5","25","","","","50000","50000","PracticeBook_Normal_FixedRewardId_05","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_004","","","PracticeBook_Normal_005","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_001","PBPC_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_001"
"PracticeBook_Normal_006","PracticeBook_Normal","6","26","","","","60000","60000","PracticeBook_Normal_FixedRewardId_06","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_005","","","PracticeBook_Normal_006","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_001","PBPC_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_001"
"PracticeBook_Normal_007","PracticeBook_Normal","7","27","","","","70000","70000","PracticeBook_Normal_FixedRewardId_07","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_006","","","PracticeBook_Normal_007","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_001","PBPC_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_001"
"PracticeBook_Normal_008","PracticeBook_Normal","8","28","","","","80000","80000","PracticeBook_Normal_FixedRewardId_08","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_007","","","PracticeBook_Normal_008","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_001","PBPC_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_001"
"PracticeBook_Normal_009","PracticeBook_Normal","9","29","","","","90000","90000","PracticeBook_Normal_FixedRewardId_09","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_008","","","PracticeBook_Normal_009","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_001","PBPC_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_001"
"PracticeBook_Normal_010","PracticeBook_Normal","10","30","","","","100000","100000","PracticeBook_Normal_FixedRewardId_10","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_009","","","PracticeBook_Normal_010","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_001","PBPC_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_001"
"PracticeBook_Normal_011","PracticeBook_Normal","11","31","","","","10000","10000","PracticeBook_Normal_FixedRewardId_11","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_010","","","PracticeBook_Normal_011","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_002","PBPC_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_002"
"PracticeBook_Normal_012","PracticeBook_Normal","12","32","","","","20000","20000","PracticeBook_Normal_FixedRewardId_12","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_011","","","PracticeBook_Normal_012","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_002","PBPC_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_002"
"PracticeBook_Normal_013","PracticeBook_Normal","13","33","","","","30000","30000","PracticeBook_Normal_FixedRewardId_13","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_012","","","PracticeBook_Normal_013","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_002","PBPC_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_002"
"PracticeBook_Normal_014","PracticeBook_Normal","14","34","","","","40000","40000","PracticeBook_Normal_FixedRewardId_14","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_013","","","PracticeBook_Normal_014","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_002","PBPC_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_002"
"PracticeBook_Normal_015","PracticeBook_Normal","15","35","","","","50000","50000","PracticeBook_Normal_FixedRewardId_15","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_014","","","PracticeBook_Normal_015","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_002","PBPC_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_002"
"PracticeBook_Normal_016","PracticeBook_Normal","16","36","","","","60000","60000","PracticeBook_Normal_FixedRewardId_16","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_015","","","PracticeBook_Normal_016","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_002","PBPC_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_002"
"PracticeBook_Normal_017","PracticeBook_Normal","17","37","","","","70000","70000","PracticeBook_Normal_FixedRewardId_17","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_016","","","PracticeBook_Normal_017","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_002","PBPC_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_002"
"PracticeBook_Normal_018","PracticeBook_Normal","18","38","","","","80000","80000","PracticeBook_Normal_FixedRewardId_18","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_017","","","PracticeBook_Normal_018","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_002","PBPC_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_002"
"PracticeBook_Normal_019","PracticeBook_Normal","19","39","","","","90000","90000","PracticeBook_Normal_FixedRewardId_19","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_018","","","PracticeBook_Normal_019","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_002","PBPC_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_002"
"PracticeBook_Normal_020","PracticeBook_Normal","20","40","","","","100000","100000","PracticeBook_Normal_FixedRewardId_20","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_019","","","PracticeBook_Normal_020","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_002","PBPC_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_002"
"PracticeBook_Normal_021","PracticeBook_Normal","21","41","","","","10000","10000","PracticeBook_Normal_FixedRewardId_21","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_020","","","PracticeBook_Normal_021","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_003","PBPC_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_003"
"PracticeBook_Normal_022","PracticeBook_Normal","22","42","","","","20000","20000","PracticeBook_Normal_FixedRewardId_22","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_021","","","PracticeBook_Normal_022","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_003","PBPC_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_003"
"PracticeBook_Normal_023","PracticeBook_Normal","23","43","","","","30000","30000","PracticeBook_Normal_FixedRewardId_23","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_022","","","PracticeBook_Normal_023","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_003","PBPC_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_003"
"PracticeBook_Normal_024","PracticeBook_Normal","24","44","","","","40000","40000","PracticeBook_Normal_FixedRewardId_24","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_023","","","PracticeBook_Normal_024","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_003","PBPC_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_003"
