"HelpBtn_Dungeon_01","HelpBtn_Dungeon_Group","HelpBtn_Dungeon_01_Menu","1","Assets/Data/Common/Prefab/Guide/Tutorial_Dungeon.prefab","Str_UI_Tutorial_Dungeon_Title_01","Str_UI_Tutorial_Dungeon_Desc_01"
"HelpBtn_Dungeon_02","HelpBtn_Dungeon_Group","HelpBtn_Dungeon_02_Menu","2","Assets/Data/Common/Prefab/Guide/Tutorial_Dungeon.prefab","Str_UI_Tutorial_Dungeon_Title_02","Str_UI_Tutorial_Dungeon_Desc_02"
"HelpBtn_Adventure_01","HelpBtn_Adventure_Group","HelpBtn_Adventure_01_Menu","1","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Adventure.prefab","Str_UI_Tutorial_Popup_Adventure_Title_01","Str_UI_Tutorial_Popup_Adventure_Desc_01"
"HelpBtn_Adventure_02","HelpBtn_Adventure_Group","HelpBtn_Adventure_02_Menu","2","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Adventure.prefab","Str_UI_Tutorial_Popup_Adventure_Title_02","Str_UI_Tutorial_Popup_Adventure_Desc_02"
"HelpBtn_Adventure_03","HelpBtn_Adventure_Group","HelpBtn_Adventure_03_Menu","3","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Adventure.prefab","Str_UI_Tutorial_Popup_Adventure_Title_03","Str_UI_Tutorial_Popup_Adventure_Desc_03"
"HelpBtn_Adventure_04","HelpBtn_Adventure_Group","HelpBtn_Adventure_04_Menu","4","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Adventure.prefab","Str_UI_Tutorial_Popup_Adventure_Title_04","Str_UI_Tutorial_Popup_Adventure_Desc_04"
"HelpBtn_CoinShop_01","HelpBtn_CoinShop_Group","HelpBtn_CoinShop_Menu","1","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_CoinShop.prefab","Str_UI_Tutorial_Popup_CoinShop_Title_01","Str_UI_Tutorial_Popup_CoinShop_Desc_01"
"HelpBtn_CoinShop_02","HelpBtn_CoinShop_Group","HelpBtn_CoinShop_Menu","2","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_CoinShop.prefab","Str_UI_Tutorial_Popup_CoinShop_Title_01","Str_UI_Tutorial_Popup_CoinShop_Desc_01"
"HelpBtn_Food_01","HelpBtn_Food_Group","HelpBtn_Food_01_Menu","1","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Food.prefab","Str_UI_Tutorial_Popup_Food_Title_01","Str_UI_Tutorial_Popup_Food_Desc_01"
"HelpBtn_Food_02","HelpBtn_Food_Group","HelpBtn_Food_02_Menu","2","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Food.prefab","Str_UI_Tutorial_Popup_Food_Title_02","Str_UI_Tutorial_Popup_Food_Desc_02"
"HelpBtn_Food_03","HelpBtn_Food_Group","HelpBtn_Food_03_Menu","3","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Food.prefab","Str_UI_Tutorial_Popup_Food_Title_03","Str_UI_Tutorial_Popup_Food_Desc_03"
"HelpBtn_Food_04","HelpBtn_Food_Group","HelpBtn_Food_04_Menu","4","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Food.prefab","Str_UI_Tutorial_Popup_Food_Title_04","Str_UI_Tutorial_Popup_Food_Desc_04"
"HelpBtn_GuideMission_01","HelpBtn_GuideMission_Group","HelpBtn_GuideMission_01_Menu","1","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_GuideMission.prefab","Str_UI_Tutorial_Popup_GuideMission_Title_01","Str_UI_Tutorial_Popup_GuideMission_Desc_01"
"HelpBtn_GuideMission_02","HelpBtn_GuideMission_Group","HelpBtn_GuideMission_02_Menu","2","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_GuideMission.prefab","Str_UI_Tutorial_Popup_GuideMission_Title_02","Str_UI_Tutorial_Popup_GuideMission_Desc_02"
"HelpBtn_GuideMission_03","HelpBtn_GuideMission_Group","HelpBtn_GuideMission_03_Menu","3","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_GuideMission.prefab","Str_UI_Tutorial_Popup_GuideMission_Title_03","Str_UI_Tutorial_Popup_GuideMission_Desc_03"
"HelpBtn_Kingdom_01","HelpBtn_Kingdom_Group","HelpBtn_Kingdom_01_Menu","1","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Kingdom.prefab","Str_UI_Tutorial_Popup_Kingdom_Title_01","Str_UI_Tutorial_Popup_Kingdom_Desc_01"
"HelpBtn_Kingdom_02","HelpBtn_Kingdom_Group","HelpBtn_Kingdom_02_Menu","2","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Kingdom.prefab","Str_UI_Tutorial_Popup_Kingdom_Title_02","Str_UI_Tutorial_Popup_Kingdom_Desc_02"
"HelpBtn_Kingdom_03","HelpBtn_Kingdom_Group","HelpBtn_Kingdom_03_Menu","3","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Kingdom.prefab","Str_UI_Tutorial_Popup_Kingdom_Title_03","Str_UI_Tutorial_Popup_Kingdom_Desc_03"
"HelpBtn_Kingdom_04","HelpBtn_Kingdom_Group","HelpBtn_Kingdom_04_Menu","4","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Kingdom.prefab","Str_UI_Tutorial_Popup_Kingdom_Title_04","Str_UI_Tutorial_Popup_Kingdom_Desc_04"
"HelpBtn_Kingdom_05","HelpBtn_Kingdom_Group","HelpBtn_Kingdom_04_Menu","5","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Kingdom.prefab","Str_UI_Tutorial_Popup_Kingdom_Title_04","Str_UI_Tutorial_Popup_Kingdom_Desc_05"
"HelpBtn_Kingdom_06","HelpBtn_Kingdom_Group","HelpBtn_Kingdom_04_Menu","6","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Kingdom.prefab","Str_UI_Tutorial_Popup_Kingdom_Title_04","Str_UI_Tutorial_Popup_Kingdom_Desc_06"
"HelpBtn_Kingdom_07","HelpBtn_Kingdom_Group","HelpBtn_Kingdom_05_Menu","7","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Kingdom.prefab","Str_UI_Tutorial_Popup_Kingdom_Title_05","Str_UI_Tutorial_Popup_Kingdom_Desc_07"
"HelpBtn_Kingdom_09","HelpBtn_Kingdom_Group","HelpBtn_Kingdom_07_Menu","9","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Kingdom.prefab","Str_UI_Tutorial_Popup_Kingdom_Title_07","Str_UI_Tutorial_Popup_Kingdom_Desc_09"
"HelpBtn_Kingdom_10","HelpBtn_Kingdom_Group","HelpBtn_Kingdom_07_Menu","10","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Kingdom.prefab","Str_UI_Tutorial_Popup_Kingdom_Title_07","Str_UI_Tutorial_Popup_Kingdom_Desc_10"
"HelpBtn_Kingdom_11","HelpBtn_Kingdom_Group","HelpBtn_Kingdom_08_Menu","11","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Kingdom.prefab","Str_UI_Tutorial_Popup_Kingdom_Title_08","Str_UI_Tutorial_Popup_Kingdom_Desc_11"
"HelpBtn_Kingdom_12","HelpBtn_Kingdom_Group","HelpBtn_Kingdom_09_Menu","12","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Kingdom.prefab","Str_UI_Tutorial_Popup_Kingdom_Title_09","Str_UI_Tutorial_Popup_Kingdom_Desc_12"
"HelpBtn_Summon_01","HelpBtn_Summon_Group","HelpBtn_Summon_01_Menu","1","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Summon.prefab","Str_UI_Tutorial_Popup_Summon_Title_01","Str_UI_Tutorial_Popup_Summon_Desc_01"
"HelpBtn_Summon_02","HelpBtn_Summon_Group","HelpBtn_Summon_02_Menu","2","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Summon.prefab","Str_UI_Tutorial_Popup_Summon_Title_02","Str_UI_Tutorial_Popup_Summon_Desc_02"
"HelpBtn_Summon_03","HelpBtn_Summon_Group","HelpBtn_Summon_02_Menu","3","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Summon.prefab","Str_UI_Tutorial_Popup_Summon_Title_02","Str_UI_Tutorial_Popup_Summon_Desc_03"
"HelpBtn_Summon_04","HelpBtn_Summon_Group","HelpBtn_Summon_03_Menu","4","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Summon.prefab","Str_UI_Tutorial_Popup_Summon_Title_03","Str_UI_Tutorial_Popup_Summon_Desc_04"
"HelpBtn_Ruins_01","HelpBtn_Ruins_Group","HelpBtn_Ruins_Menu","1","Assets/Data/Common/Prefab/Guide/Tutorial_Ruins.prefab","Str_UI_Tutorial_Ruins_Title_01","Str_UI_Tutorial_Ruins_Desc_01"
"HelpBtn_TotalWar_01","HelpBtn_TotalWar_Group","HelpBtn_TotalWar_01_Menu","1","Assets/Data/Common/Prefab/Guide/Tutorial_TotalWar.prefab","Str_UI_Tutorial_TotalWar_Title_01","Str_UI_Tutorial_TotalWar_Desc_01"
"HelpBtn_TotalWar_02","HelpBtn_TotalWar_Group","HelpBtn_TotalWar_02_Menu","2","Assets/Data/Common/Prefab/Guide/Tutorial_TotalWar.prefab","Str_UI_Tutorial_TotalWar_Title_02","Str_UI_Tutorial_TotalWar_Desc_02"
"HelpBtn_TotalWar_03","HelpBtn_TotalWar_Group","HelpBtn_TotalWar_03_Menu","3","Assets/Data/Common/Prefab/Guide/Tutorial_TotalWar.prefab","Str_UI_Tutorial_TotalWar_Title_03","Str_UI_Tutorial_TotalWar_Desc_03"
"HelpBtn_TotalWar_04","HelpBtn_TotalWar_Group","HelpBtn_TotalWar_04_Menu","4","Assets/Data/Common/Prefab/Guide/Tutorial_TotalWar.prefab","Str_UI_Tutorial_TotalWar_Title_04","Str_UI_Tutorial_TotalWar_Desc_04"
"HelpBtn_Hero_01","HelpBtn_Hero_Group","HelpBtn_Hero_01_Menu","1","Assets/Data/Common/Prefab/Guide/Tutorial_Popup_Hero.prefab","Str_UI_Tutorial_Popup_Hero_Title_01","Str_UI_Tutorial_Popup_Hero_Desc_01"
