id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		2		天星湖丨九璃阁湖心正殿																1						op_jianpan																											1											天星湖丨九璃閣湖心正殿	Antiquities Atrium (Central Hall), Stellar Lake	天星湖丨九璃阁・湖心の正殿	천성호|구리각 호수 본관	ทะเลสาบเทียนซิง丨หอเก้ารัตน์ อาคารหลักกลางทะเลสาบ															
2	3		11				1	57:dialg_bg_100			0.6										1																																	1																														
3	4				<color=#d8d8d8>经过了多次的追逐，荧惑终于决定不再继续这样无意义的拉扯。</color>		1	57:dialg_bg_347				17	-1	113008;114008		0;200701			16;30		1					bgm_bg_gx_tower01																1;1												1											<color=#d8d8d8>經過了多次的追逐，熒惑終於決定不再繼續這樣無意義的拉扯。</color>	<color=#d8d8d8>Exhausted from the back-and-forth, Aiden finally stood his ground.</color>	<color=#d8d8d8>幾度となく続いた追いかけっこの末に、熒惑はとうとう、この無意味なシーソーゲームを終わらせる決心をした。</color>	<color=#d8d8d8>여러 번의 추적을 따돌린 뒤, 마스는 드디어 무의미한 추격전을 그만두기로 결심했다</color>	[​หลังจาก​ผ่าน​การ​ไล่ล่า​หลายครั้ง​ ห​ยิง​ฮั่ว​ก็​ตัดสินใจ​เลิก​ดิ้นรน​อย่าง​ไร้​ความหมาย​แบบนี้​ต่อไป​]​															
4	5			云灿	哈……哈……终于停下来了，你有本事再跑啊！									113008;114008		200301;200701	100301;0		16;30		1																					1;1												1	雲燦	Yuncan	雲燦	운찬	หยุนซาน						哈……哈……終於停下來了，你有本事再跑啊！	Hah... Done running? I dare you to keep going!	はぁ……はぁ……やっと止まった。もう一回逃げてみろよ！	하... 하... 드디어 멈췄네. 어디 더 도망가 보시지!	เฮ้อ​...​ ฟู่​ว​...​ ในที่สุด​ก็​จะ​เลิก​หนี​แล้ว​รึ​ไง​ มีฝีมือ​ก็​วิ่ง​ต่อไป​ซะ​สิ​!​															
5	6			荧惑	要不是在未央的结界里面，就凭你们也想抓住我？									113008;114008		200301;200701	100301;0		16;30		1			18:npc_icon_558_2	1																	1;1												1	熒惑	Aiden	熒惑	마스	หยิงฮั่ว						要不是在未央的結界裡面，就憑你們也想抓住我？	Without Everly's barrier, you'd never have caught up.	ここが未央の結界の中じゃなかったら……お前たちなんかに捕まるものか。	미앙의 결계만 아니었다면 너희는 내 털끝도 못 스쳤을걸?	ถ้า​ไม่​ได้​อยู่​ใน​เขตแดน​ของ​มิ​โอะ​ แค่​พวก​เธอ​จะ​เอา​อะไร​มา​จับตัว​ฉัน​ได้​?​															
6	7			#playerName	荧惑，你这样一直过度使用黑猫的力量，只会对你自己造成伤害……									113008;114008		0;200701	100301;0		16;30		1																					1;1												1	#playerName	#playerName	#playerName	#playerName	#playerName						熒惑，你這樣一直過度使用黑貓的力量，只會對你自己造成傷害……	Aiden, you're only hurting yourself by overusing that power...	熒惑、そんなふうに黒猫の力を酷使し続けたって、傷つくのは君自身だ…	마스, 흑묘의 힘을 과하게 사용하면 너만 다칠 뿐이야...	ห​ยิง​ฮั่ว​ การ​ใช้​พลัง​แมว​พา​โธ​ซิ​สมา​ก​เกินไป​แบบนี้​มัน​จะ​ทำร้าย​ตัว​เธอ​เอง​นะ​...​															
7	8			#playerName	你难道想让你姐姐这么多年来的努力全都白费吗？！									113008;114008		0;200701	100301;0		16;30		1																					1;1												1	#playerName	#playerName	#playerName	#playerName	#playerName						你難道想讓你姐姐這麼多年來的努力全都白費嗎？！	Do you really want to undo everything your sister's worked for?!	それとも、お姉さんが何年も積み重ねてきた努力を、全部なかったことにしたいのか？！	네 누나가 쏟은 수년간의 노력을 허사로 만들 셈이야?	หรือ​เธอ​อยาก​ให้​ความพยายาม​ของ​พี่สาว​ที่​ทำ​มา​หลาย​ปี​ไร้ผล​ไป​เปล่าๆ​ งั้น​เหรอ​?!​															
8	9				<color=#d8d8d8>听到了这句话的荧惑似乎受到了某种触动。</color>									113008;114008		0;200701	100301;0		16;30		1																					1;1												1											<color=#d8d8d8>聽到了這句話的熒惑似乎受到了某種觸動。</color>	<color=#d8d8d8>Aiden visibly stiffened at the words.</color>	<color=#d8d8d8>その一言に、熒惑の逆鱗に触れた。</color>	<color=#d8d8d8>그 말을 들은 마스가 움찔했다</color>	[​ห​ยิง​ฮั่ว​ที่​ได้ยิน​ประโยค​นี้​ ดูเหมือน​จะ​สะเทือน​ถึง​จิตใจ​ของ​เขา​ได้​บ้าง​]​															
9	10		12	荧惑	你们这些人懂什么？！\n你们根本不知道发生了什么，有什么资格对我指手画脚!									113008;114008		200501;200701			16;30		1			18:npc_icon_558_2	1	-1																1;1												1	熒惑	Aiden	熒惑	마스	หยิงฮั่ว						你們這些人懂什麼？！\n你們根本不知道發生了什麼，有什麼資格對我指手畫腳!	What do any of you know?! You don't know what happened—don't you dare preach to me!	お前らに何が分かる？！何が起きたかも知らないくせに、偉そうに口出しするなよ！	너희들이 뭘 알아?!\n무슨 일이 일어났는지도 모르면서, 무슨 자격으로 이래라저래라 하는 거야!	พวก​เธอ​จะ​ไป​รู้​อะไร​?!​ พวก​เธอ​ไม่​รู้​ว่า​มัน​เกิด​อะไร​ขึ้น​บ้าง​ด้วยซ้ำ​ แล้ว​มีสิทธิ์​อะไร​มา​สั่งสอน​ฉัน​กัน​!​															
10	11				<color=#d8d8d8>很快，荧惑全身涌出蓝黑色的火焰，此刻的他如同在黑暗中静静燃烧的困兽。</color>									113008;114008		0;200301	100201;100201 		16;30		1					bgm_battle_BF04	sfx_story_01_ranshao2															1;1												1											<color=#d8d8d8>很快，熒惑全身湧出藍黑色的火焰，此刻的他如同在黑暗中靜靜燃燒的困獸。</color>	<color=#d8d8d8>Dark, sapphire-like flames engulfed him, making him look like a beast burning in its own shadow.</color>	<color=#d8d8d8>ほどなくして、熒惑の全身から青黒い炎が噴き上がる。闇の中で静かに燃えさかるその姿は、まさしく追い詰められた獣のようだった。</color>	<color=#d8d8d8>마스의 몸에서 짙은 남색 화염이 뿜어져 나왔다. 마치 어둠 속에서 불타오르는 맹수 같았다</color>	[​ไม่​นาน​ ห​ยิง​ฮั่ว​มี​เปลวไฟ​สีน้ำเงิน​ดำ​ลุกไหม้​ไป​ทั่ว​ทั้ง​ร่าง​ ใน​ตอนนี้​ เขา​เป็น​เหมือน​สัตว์ร้าย​ที่​ถูก​กักขัง​ และ​ถูก​เผาไหม้​อย่าง​เงียบงัน​ใน​ความมืด​]​															
