id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		0		<color=#d8d8d8>最后的傀化物装置消失，娜芙瑞特也被南弥生紧紧擒住。</color>		1	57:dialg_bg_239	8	1.1		17	-1	116008;117008;104003		0;0;200101	101401;100901;100201		13;20;27		1					bgm_universal_survey01	sfx_story_01_shafa															117008;116008;117008	1;0											1											<color=#d8d8d8>最後的傀化物裝置消失，娜芙瑞特也被南彌生緊緊擒住。</color>	<color=#d8d8d8>Yet the device faded into thin air, and Minami clamped Nofret in her grip.</color>	<color=#d8d8d8>最後の傀化物装置が消え、ノフレトも南弥生にしっかり捕まえられた。</color>	<color=#d8d8d8>마지막 퍼펫화 개체가 사라지고, 노프레트는 미나미에게 붙잡혔다</color>	[​หลัง​หุ่นเชิด​ไร้​ร่าง​ตัว​สุดท้าย​สลาย​ไป​ ส่วน​เนเฟรต​ถูก​มิ​นา​มิ​จับตัว​ไว้​แน่น​]​															
2	3		12	娜芙瑞特	耍赖！你们多打一，欺负人！				8	1.1				116008;117008;104003		0;0;200101	101401;100901;100201		13;20;27		1									vo_story_19_07_33		117008										117008;116008;117008	1;0											1	娜芙瑞特	Nofret	ノフレト	노프레트	เนเฟรต						耍賴！你們多打一，欺負人！	Cheaters! You guys are ganging up on me, that's not fair!	卑怯だ！大勢で一人に攻撃するなんて！いじめじゃない！	말도 안 되는 소리하지 마! 둘이서 편을 먹고 날 괴롭히다니!	ขี้โกง​นี่​นา​!​ พวกคุณ​รุม​กัน​สอง​ต่อ​หนึ่ง​ รังแก​กัน​ชัด​ๆ​!​															
3	4		0	维克多	哈哈哈，这不是你自己邀请的Player2吗？小怪小姐。				8	1.1				116008;117008;104003		0;0;200101	0;100901;100201		13;20;27		1									vo_story_19_07_34		116008										117008;116008;117008	1;0											1	維克多	Victor	ヴィクトル	빅터	วิคเตอร์						哈哈哈，這不是你自己邀請的Player2嗎？小怪小姐。	Hah, I thought you were the one who invited them along. Well, that's what you get, little miss troublemaker.	ハハハッ、これは君が誘った参加者じゃないか？怪物のお嬢さん？	하하하, 이건 네가 초대한 새로운 참가자가 아닌 건가? 귀여운 괴물 아가씨	ฮ่า​ๆๆ​ ก็​เธอ​เชิญ​พวกเขา​มา​เอง​ไม่​ใช่​เหรอ​?​ คุณ​ปีศาจ​สาว​															
4	5		0	娜芙瑞特	都说了那样叫人家一点都不好听……				8	1.1				116008;117008;104003		0;0;200101	0;100901;100201		13;20;27		1									vo_story_19_07_35		117008										117008;116008;117008	1;0											1	娜芙瑞特	Nofret	ノフレト	노프레트	เนเฟรต						都說了那樣叫人家一點都不好聽……	I've already told you to quit calling me that...	そんな呼び方、エレガントじゃないからあたし嫌い……	그렇게 부르지 말라고 했지…	บอก​แล้ว​ไง​ว่า​ไม่​ชอบ​วิธี​เรียก​แบบ​นั้น​เลย​...​															
5			3						8	1.1				116008;117008;104003		0;0;200101	0;100901;100201		13;20;27		1														（……确实提醒我了。）	6						117008;116008;117008	43;1											1																（……確實提醒我了。）	(That reminds me...)	（……たしかに。）	(…확실히 날 일깨워줬네)	(...ทำให้ฉันนึกขึ้นมาได้จริงๆ)										
6	7		0	#playerName	（梦境中见到的她显然比现在要强大许多，甚至不需要这些傀化物，亲自上阵就能打败整个贝克猫……）				8	1.1				116008;117008;104003		0;0;200101	0;100901;100201		13;20;27		1																					117008;116008;117008	43;1											1	#playerName	#playerName	#playerName	#playerName	#playerName						（夢境中見到的她顯然比現在要強大許多，甚至不需要這些傀化物，親自上陣就能打敗整個貝克貓……）	(She seemed a whole lot stronger in that vision, didn't even need Anomalies. She took down the entire squad herself...)	（夢の中の彼女はずっと強かった。こんな傀化物なしで、彼女一人でチーム・ベイカーキャットを……）	(꿈에서 본 저 애는 지금보다 훨씬 강했잖아. 이런 퍼펫화 장치가 없어도 직접 싸워서 베이커캣의 모든 전투원을 이겼으니까…)	(​เธอ​คน​นี้​ที่​ฉัน​เห็น​ใน​ความฝัน​แข็งแกร่ง​กว่า​นี้​มาก​ แค่​ลงมือ​เอง​ก็​เอาชนะ​ทั้ง​ทีม​เบเกอร์​ได้​ ไม่​จำเป็นต้อง​ใช้​หุ่นเชิด​ไร้​ร่าง​พวก​นี้​ด้วยซ้ำ​...)​															
7	8		0	#playerName	（难道说，在目前的时间点里，她还没有站在新海市的对立面？也没有得到超脱寻常的力量？）				8	1.1				116008;117008;104003		0;0;200101	0;100901;100201		13;20;27		1																					117008;116008;117008	43;1											1	#playerName	#playerName	#playerName	#playerName	#playerName						（難道說，在目前的時間點裡，她還沒有站在新海市的對立面？也沒有得到超脫尋常的力量？）	(Maybe she's yet to actually pit herself against Catto City, and hasn't gained those extraordinary powers?)	（まさか、現時点ではまだ新海市と対立していないから、その並外れた力も手に入れていない？）	(설마 지금 시점엔 저 애가 뉴오션시티와 대립하지 않았고, 강한 힘을 얻지 못한 걸까?)	(​หรือว่า​ในเวลานี้​ เธอ​ยัง​ไม่​ได้​เป็น​ศัตรู​กับ​แค​ทโตะ​ ซิตี้​?​ และ​ยัง​ไม่​มีพลัง​พิเศษ​?)​															
8	9		0	#playerName	（维克多说不知道她要和谁碰头，会不会对方就是导致她变成那样的存在……）				8	1.1				116008;117008;104003		0;0;200101	0;100901;100201		13;20;27		1																					117008;116008;117008	43;1											1	#playerName	#playerName	#playerName	#playerName	#playerName						（維克多說不知道她要和誰碰頭，會不會對方就是導致她變成那樣的存在……）	(Victor wasn't sure who she was on her way to meet... Whoever it is, maybe they're responsible for her transformation...)	（ヴィクトルは彼女が誰と会うのか分からないと言った。これから会う相手が彼女をそのような存在に変えたのか……）	(빅터가 조금 전에 저 애가 누구를 만나려고 하는지 모르겠다고 했는데, 아마도 그 상대가 그녀를 그렇게 변하게 한 거 아닐까…)	(​วิคเตอร์​บอ​กว่า​ไม่​รู้​ว่า​เธอ​จะ​ไป​เจอ​ใคร​ จะ​เป็น​คน​ที่​ทำให้​เธอ​กลายเป็น​แบบ​นั้น​หรือเปล่า​...)​															
9	10		0	#playerName	维克多先生，我们现在就把她押去监狱城，交由军方缜密监管吧。				8	1.1				116008;117008;104003		0;200401;200201	0;100901;100201		13;20;27		1																					0;0;0	46;1											1	#playerName	#playerName	#playerName	#playerName	#playerName						維克多先生，我們現在就把她押去監獄城，交由軍方縝密監管吧。	Victor, let's take her to Jail City now and place her in military custody.	ヴィクトルさん、今すぐ彼女を監獄城に連行し、軍の方で厳重に見張ってもらいましょう。	빅터 씨, 그럼 저 애를 감옥 도시로 데려가서 군의 철저한 감시로 관리하는 게 어떤가요?	คุณ​วิคเตอร์​ ตอนนี้​เรา​พา​เธอ​ไป​แดน​คุมขัง​ ให้​ทหาร​ดูแล​อย่าง​เข้มงวด​เถอะ​															
10	11		12	维克多&娜芙瑞特	……？！				8	1.1				116008;117008;104003		200201;200801;200201	0;100901;100201		13;20;27		1									vo_story_19_07_36													46;1											1	維克多&娜芙瑞特	Victor & Nofret	ヴィクトル＆ノフレト	빅터 &노프레트	วิคเตอร์&เนเฟรต						……？！	...?!	……？！	...?! 	...?!															
11	12		12	娜芙瑞特	喂！人家到底哪里惹你啦？！				8	1.1				116008;117008;104003			0;100901;100201		13;20;27		1									vo_story_19_07_37		117008										0;0;116008	46;1											1	娜芙瑞特	Nofret	ノフレト	노프레트	เนเฟรต						喂！人家到底哪裡惹你啦？！	Hey! The hell did I ever do to you?!	ねぇ！あたし、あなたになんかしたっていうの？！	야! 대체 내가 무슨 잘못을 했다고 그러는 거야?!	นี่​!​ ฉัน​ไป​ทำ​อะไร​ให้​เธอ​ไม่​พอใจ​ตรงไหน​เนี่ย​?!​															
