id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		2		昆士区 | 狂欢节现场																1						op_jianpan																1;0											1											昆士區 | 狂歡節現場	Splish-splash Revelry Venue, Quince	コンシ区 | カーニバル現場	퀸즈 존 | 축제 현장	เขตควินซ์ | สถานที่จัดงานเทศกาล															
2	3		12	游客	节日快乐！		1	57:dialg_bg_518	8	1.1		17	-1								1			18:npc_icon_373_1	1	bgm_instance_songkran_inter																	1;0											1	遊客	Tourist	観光客	관광객	นักท่องเที่ยว						節日快樂！	Happy festival!	新年おめでとう！	해피 송크란!	สุขสันต์วันสงกรานต์!															
3	4		12	游客	哈哈哈！				8	1.1											1			18:npc_icon_369_1	1		sfx_story_sea_penshe1																1;0											1	遊客	Tourist	観光客	관광객	นักท่องเที่ยว						哈哈哈！	Hahaha!	きゃははっ！	하하하!	ฮ่าฮ่าฮ่า เย่!															
4	5				<color=#d8d8d8>空气中满是欢快的笑声，人们仿佛被这场水的狂欢点燃了热情。</color>				8	1.1											1																						46;2											1											<color=#d8d8d8>空氣中滿是歡快的笑聲，人們仿佛被這場水的狂歡點燃了熱情。</color>	<color=#d8d8d8>The air buzzed with laughter, as if the water-soaked festivities had lifted everyone's spirits.</color>	<color=#d8d8d8>空には楽しげな笑い声が響き、人々は水かけ祭りに熱狂している。</color>	<color=#d8d8d8>주변에는 즐거운 웃음소리가 가득했다. 축제의 열기에 모든 사람이 달아오른 것 같았다.</color>	[​ใน​บรรยากาศ​โดยรอบ​อัด​แน่น​ไป​ด้วย​เสียงหัวเราะ​แห่ง​ความสุข​ ผู้คน​ราวกับ​ถูก​ไฟ​แห่ง​ความ​สนุกสนาน​จาก​การ​เล่น​น้ำ​จุดประกาย​ความ​กระตือรือร้น​]​															
5	6				<color=#d8d8d8>孩子们追逐嬉戏，年轻人互相泼水祝福，连路过的调查官也难逃这场湿身的盛宴。</color>				8	1.1											1						sfx_story_sea_chonglangban																46;2											1											<color=#d8d8d8>孩子們追逐嬉戲，年輕人互相潑水祝福，連路過的調查官也難逃這場濕身的盛宴。</color>	<color=#d8d8d8>Children dashed about playfully, young people splashed water in celebration, and even I, just passing by, found myself swept up in the soaking fun.</color>	<color=#d8d8d8>子供たちは駆け回り、若者たちは互いに水を浴びせ合いながら祝福を交わす。通りかかった調査官も逃れるすべもなく、びしょ濡れになりながら祭りに巻き込まれていく。</color>	<color=#d8d8d8>아이들은 즐겁게 쫓아다니며, 젊은 사람들은 서로에게 물을 뿌리며 축복을 나눈다. 지나가던 조사관도 흠뻑 젖는 축제에서 벗어날 수 없었다.</color>	[​พวก​เด็ก​ๆ​ วิ่งไล่​จับ​กัน​อย่าง​สนุกสนาน​ ผู้ใหญ่​พรม​น้ำ​และ​อวยพร​ให้​กันและกัน​ แม้แต่​ผู้ตรวจการ​ที่​ผ่าน​ทาง​มา​ก็​ยาก​ที่จะ​หลีกเลี่ยง​การ​ตัว​เปียก​จาก​งานรื่นเริง​ฉาก​นี้​ไป​ได้​]​															
6	7				<color=#d8d8d8>一边沐浴着「祝福」，一边努力分辨方向，耳边回荡着游客们的尖叫和欢呼。</color>				8	1.1											1																						46;2											1											<color=#d8d8d8>一邊沐浴著「祝福」，一邊努力分辨方向，耳邊回蕩著遊客們的尖叫和歡呼。</color>	<color=#d8d8d8>As I was showered with "blessings," I tried my best to navigate the chaos, my ears ringing with the cheers of the crowd.</color>	<color=#d8d8d8>飛び交う水しぶきの中で、なんとか進む方向を見極めようとする。耳には観光客の歓声と叫び声が響き渡っている。</color>	<color=#d8d8d8>「축복」을 받으며 방향을 파악하려고 애쓰는 동안, 사방에서 관광객의 즐거운 비명과 환호성이 끊임없이 울려 퍼졌다.</color>	[​คุณ​อาบ​รับ​ "​คำ​อวยพร​"​ อย่าง​ท่วมท้น​ พร้อมกับ​พยายาม​แยกแยะ​หา​ทิศทาง​ ท่ามกลาง​เสียง​โห่ร้อง​และ​เสียง​เชียร์​ของ​นักท่องเที่ยว​ดังก้อง​อยู่​ข้าง​หู​ตลอดทาง​]​															
7	8				<color=#d8d8d8>穿过漫天的水花和拥挤的人群，调查官终于来到黛蕾拉的摊位前。</color>				8	1.1				151008		200201			20		1																						1;1											1											<color=#d8d8d8>穿過漫天的水花和擁擠的人群，調查官終於來到黛蕾拉的攤位前。</color>	<color=#d8d8d8>After weaving through sprays of water and the bustling throng, I finally reached Delilah's stall.</color>	<color=#d8d8d8>やっとのことで人混みを抜けると、目の前にはデリラの屋台があった。</color>	<color=#d8d8d8>하늘을 가르는 물보라와 인파를 헤치고, 마침내 딜라일라의 노점 앞에 도착할 수 있었다.</color>	[​ข้าม​ผ่าน​สถานการณ์​ที่​ผู้คน​คับคั่ง​และ​ละออง​น้ำ​ใส​เต็ม​พื้นที่​ ในที่สุด​ ผู้ตรวจการ​ก็​มาถึง​ด้านหน้า​แผง​ขายของ​ของ​ได​เล​ล่า​]​															
8	9			黛蕾拉	呀！亲爱的你终于来了，看起来玩得很开心哟~				8	1.1				151008		200101			20		1																						43;2											1	黛蕾拉	Delilah	デリラ	딜라일라	ไดเลล่า						呀！親愛的你終於來了，看起來玩得很開心喲~	Oh! You made it, dear! You look like you've been having a blast!	あら！ダーリン、やっと来てくれたわね。楽しそうで良かったわ〜	오! 자기, 드디어 왔네. 엄청 즐거웠나 봐~	ว้าว​!​ สุดที่รัก​มาถึง​แล้ว​ ดูท่า​คงจะ​สนุก​มา​ไม่​น้อย​เลย​สิ​น้า​~​															
9	10			黛蕾拉	怎么样？感受到曼纳瓦人的热情和祝福了吗？				8	1.1				151008		200101	100301		20		1																						43;2											1	黛蕾拉	Delilah	デリラ	딜라일라	ไดเลล่า						怎麼樣？感受到曼納瓦人的熱情和祝福了嗎？	Did you feel the warmth and blessings from the Mannava people?	どうぉ？マンナワの人々の熱意と祝福を感じたのかしら？	어때? 만나와 사람들의 열정과 축복을 한껏 느꼈어?	เป็นไง​บ้าง​คะ​?​ รู้สึก​ถึง​ความ​กระตือรือร้น​และ​คำ​อวยพร​ของ​ชาว​แมน​นาวา​หรือยัง​คะ​?​															
