id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2			塞琪	前面就是露天厨房了。		1	57:dialg_bg_448	2	1.1		17	-1	122008			101001		26		1					bgm_universal_survey01																1	6;0											1	塞琪	Sage	セージ	세이지	เซกิ						前面就是露天廚房了。	The open-air kitchen is right ahead.	この先が露天キッチンですよ。	앞에 야외 주방이 있어요	ข้างหน้า​นั่น​คือ​ครัว​กลางแจ้ง​แล้ว​ล่ะ​															
2	3			#playerName	原本以为要费一番功夫，没想到，一出马厩就到了厨房门口。				2	1.1				122008			101001		26		1																					1	6;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						原本以為要費一番功夫，沒想到，一出馬廄就到了廚房門口。	I thought it'd take us some time to get there. It surprises me the kitchen is right outside the stable.	もっと手間がかかると思っていたが、厩舎を出たらすぐキッチンの入口だったとは。	주방까지 가려면 엄청 고생해야 할 줄 알았는데 이렇게 마구간을 나서자마자 주방 입구에 도착할 줄이야	ตอนแรก​คิด​ว่า​ต้อง​ใช้​ความพยายาม​เยอะ​ แต่​ไม่​คิด​เลย​ว่า​แค่​ออกจาก​คอกม้า​ ก็​มาถึง​หน้า​ห้องครัว​ซะ​แล้ว​															
3	4			猫小姐	这里的时间和空间和大小比例一样，都是混乱的。				2	1.1				122008		200301			26		1			18:npc_icon_717_6	1																	1	18;2											1	貓小姐	Ms. Felinian	猫さん	미스 캣	คุณแมว						這裡的時間和空間和大小比例一樣，都是混亂的。	Just like the sizes of things, time and space don't work the right way around here.	ここの時間と空間と大きさの比率が混乱しているおかげだな。	이곳의 시간과 공간은 크기의 비율만큼이나 정신없는 것 같네	เวลา​และ​พื้นที่​ รวมถึง​สัดส่วน​ต่างๆ​ ของ​ที่นี่​ วุ่นวาย​ไร้​ระเบียบ​ไป​หมด​แล้ว​สิ​นะ​															
4			3						2	1.1				122008		200301			26		1														倒是省去了我们赶路的时间。	5						1	18;2											1																倒是省去了我們趕路的時間。	This will save us quite some time on the journey.	かえって手間が省けた。	어쨌든 시간을 아꼈네요	แต่มันก็ทำให้เราประหยัดเวลาในการเดินทางได้นะ										
5	6			塞琪	厨房是必经之路，既然我们有奈菲丽给的骨头，干脆直接冲过去好了。				2	1.1				122008		200301	101301		26		1																						6;2											1	塞琪	Sage	セージ	세이지	เซกิ						廚房是必經之路，既然我們有奈菲麗給的骨頭，乾脆直接沖過去好了。	There's no bypassing the kitchen. Since we have the bone Naphely gave us, let's just run right through it.	キッチンは必須の通過点で、ネフィリからもらった骨もあるから、いっそうのこと、そのまま突っ込んだらどうでしょう？	주방은 반드시 지나야 하고, 우리한테는 네플리가 준 뼈다귀가 있으니까 그냥 바로 지나가죠	ครัว​เป็น​เส้นทาง​ที่​จำเป็นต้อง​ผ่าน​ ใน​เมื่อ​เรา​มี​กระดูก​ที่​ได้​จาก​เนฟิ​รี​แล้ว​ เรา​วิ่ง​ผ่าน​ไป​เลย​ดีกว่า​															
6			3						2	1.1				122008		200301			26		1														好主意！;还是观察一下再确定吧。	7;8							6;2											1																好主意！;還是觀察一下再確定吧。	Good idea!;Maybe we should check around before making a decision.	そうだな！;いや・・・やはり様子を見てからだ。	좋은 생각이야!;그래도 살펴본 뒤에 결정하자	ความคิดดี!;ค่อยดูสถานการณ์ก่อนค่อยตัดสินใจอีกที										
7	9			#playerName	这样最节省时间。				2	1.1				122008		200301			26		1																						6;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						這樣最節省時間。	That's the fastest way.	この方が時間短縮できる。	이렇게 해야 시간을 가장 절약할 수 있어	แบบนี้​ประหยัดเวลา​ได้ดี​ที่สุด​															
8	9			#playerName	还是稳妥为好……				2	1.1				122008		200201	100601		26		1																						6;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						還是穩妥為好……	I think we should play it safe.	やはり慎重に行こう……	아무래도 안정적인 게 좋으니까...	ยังไง​ก็​ระวังตัว​ไว้​ด้วย​จะ​ดีกว่า​...​															
9	10			奇怪的摩擦声	咯吱咯吱——呼哧——				2	1.1				122008		200201	100601		26		1					-1	sfx_story_winter_shenghuashu															1	6;2											1	奇怪的摩擦聲	Strange scraping sound	奇妙な摩擦音	이상한 마찰음	เสียงการเสียดสีที่แปลกประหลาด						咯吱咯吱——呼哧——	[Rasping sound] [Snort]	キシキシーーッ！フーン！	끼긱끼긱— 뿌드득—	[กรอบแกรบ—]															
