id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		13				1	57:countdown_372													1								sfx_universal_countdown02																									1																														
2	3		14				1	57:countdown_373													1								sfx_universal_countdown01																									1																														
3	4		11				1	57:dialg_bg_73	5	1.1	2	17	-1								1																						1;0											1																														
4	5				<color=#d8d8d8>办公室的沙发还算舒适，也许是因为空间太大，总有种不安全的感觉。</color>				5	1.1											1						sfx_story_01_shafa																1;0											1											<color=#d8d8d8>辦公室的沙發還算舒適，也許是因為空間太大，總有種不安全的感覺。</color>	<color=#d8d8d8>The office sofa is reasonably comfortable, but the expansive space lends a sense of unease.</color>	<color=#d8d8d8>オフィスのソファは快適だが、空間が広すぎるからか、常に不安感があった。</color>	<color=#d8d8d8>사무실 소파는 편하긴 하지만 공간이 너무 커서 안정적이지 않은 느낌이 있다</color>	[​โซฟา​ใน​ห้องทำงาน​ค่อนข้าง​สบาย​ แต่​รู้สึก​ไม่​ปลอดภัย​ตลอดเวลา​ อาจ​เป็น​เพราะ​ห้อง​ใหญ่​เกินไป​]​															
5	6		11						5	1.1	1.8	37	0								1																						1;0											1																														
6	7				<color=#d8d8d8>闭上眼睛，娜卡不知所踪，脑海中塞满的记忆碎片，杂乱而直白。</color>		1	57:dialg_bg_100	5	1.1											1								sfx_story_sea_shuixia																									1											<color=#d8d8d8>閉上眼睛，娜卡不知所蹤，腦海中塞滿的記憶碎片，雜亂而直白。</color>	<color=#d8d8d8>Closing my eyes, Naka is nowhere to be found, and the scattered memory fragments in my mind are chaotic and raw.</color>	<color=#d8d8d8>目を閉じるとナカの姿はどこにもなく、頭の中にある記憶のかけらがごちゃごちゃしている。</color>	<color=#d8d8d8>눈을 감아도 나카의 행방은 알 수 없고, 머릿속에는 혼란스럽지만 솔직한 기억의 조각들이 가득하다</color>	[​หลังจาก​หลับตา​ลง​ นา​กะ​ไม่​อยู่แล้ว​ ใน​หัว​เต็มไปด้วย​เศษ​ความทรงจำ​ที่​ยุ่งเหยิง​แต่​ชัดเจน​]​															
7	8			#playerName	（纯白者能力似乎得到了增强，之前被忽略的细节，全都储存在脑海中，仿佛唾手可得。）				5	1.1											1																																	1	#playerName	#playerName	#playerName	#playerName	#playerName						（純白者能力似乎得到了增強，之前被忽略的細節，全都儲存在腦海中，仿佛唾手可得。）	(It seems the Lightveil's abilities have been enhanced, and the previously overlooked details are now all stored in my mind, within reach.)	（純白者の能力が強化されたようで、以前は見落としていた細部が、すべて頭の中に記憶されている）	(퓨어화이트의 능력이 더 강해지니까, 예전에는 크게 신경 쓰지 못한 세세한 부분들까지 모두 머릿속에 저장돼 손만 뻗으면 잡힐 것 같아)	(​พลัง​ของ​ผู้​ปลอด​พา​โธ​ซิ​ส​ดูเหมือน​จะ​แข็งแกร่ง​ขึ้น​ รายละเอียด​ที่​เคย​มองข้าม​ถูก​เก็บ​ไว้​ใน​ความทรงจำ​ทั้งหมด​ ราวกับ​เพียง​เอื้อมมือ​ก็​คว้า​ได้​)​															
8			3						5	1.1											1														不敢触碰……;不愿触碰！	9;10																		1																不敢觸碰……;不願觸碰！	I dare not touch it...;I do not want to touch it!	触れる勇気がない……;触れたくない！	차마 못하겠어...;그러고 싶지 않아!	ไม่กล้าแตะ...;ไม่อยากแตะ...										
9	11			#playerName	（现在的我，大概还没准备好去看那些沉重的回忆……）				5	1.1											1																																	1	#playerName	#playerName	#playerName	#playerName	#playerName						（現在的我，大概還沒準備好去看那些沉重的回憶……）	(I'm likely still not prepared to face those heavy memories.)	（今はまだ、その重い思い出に浸る準備ができていない……）	(하지만 지금의 난 그런 무거운 기억들을 살펴볼 준비가 안 된 거 같아...)	(​ตอนนี้​ฉัน​คง​ยัง​ไม่​พร้อม​จะ​เผชิญ​กับ​ความทรงจำ​อัน​หนักหน่วง​พวก​นั้น​...)​															
