id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2			艾可	调查官！我们来接你啦~今天的工作完成得如何？		1	57:dialg_bg_272	7	1.1		17		102008;101008			10205;0		13;20		1					bgm_prologue_ditu	sfx_story_03_lamen			vo_Aike_00_01													8;1											1																														
2	3			非天	下午好，调查官。				7	1.1				102008;101008			10205;0		13;20		1									vo_Feitian_00_01													8;1											1																														
3	4				<color=#d8d8d8>艾可和非天的声音打断了整理文件的思路，原来都到下班的时间了吗……</color>				7	1.1				102008;101008			10205;0		13;20		1																						8;1											1																														
4	5			我	我觉得……进度应该还不错。稍等，我整理一下就走。				7	1.1				102008;101008			10205;0		13;20		1																						8;1											1																														
5	6			斯泰茜	这里是资料室，涉及到机密数据，无关人等请离开。				7	1.1				102008;101008		200601;0	10205;0		13;20		1			18:npc_icon_579_1	1																	1;102008	37;1											1																														
6	7			艾可	哎呀，这不是斯泰茜吗？原来你也在啊。抱歉，因为你个头太小了所以我都没注意到呢。				7	1.1				102008;101008		200201			13;20		1																					1;102008	37;1											1																														
7	8			斯泰茜	你也没比我高多少！_n算了，调查官，这里没你的事情了，赶紧带她们回去吧。				7	1.1				102008;101008		200601			13;20		1			18:npc_icon_579_2	1					vo_Sitaixi_00_02												1;102008	37;1											1																														
8	9			我	那么我就先告辞了。_n……斯泰茜，你不走吗？				7	1.1				102008;101008		200601			13;20		1																					1;102008	37;1											1																														
9	10			斯泰茜	我还有一些工作需要收尾。				7	1.1				102008;101008		200601			13;20		1			18:npc_icon_579_1	1																	1;102008	37;1											1																														
10	11				<color=#d8d8d8>向斯泰茜告别，离开办公室之后，艾可叹了口气。</color>		1	57:dialg_bg_323				17									1					-1	sfx_story_03_lamen																											1																														
11	12			艾可	那个斯泰茜啊，又开始了。_n明明可以大家一起做的工作，总喜欢自己单独完成。				7	1.1				102008		200601	10205		20		1																					1	43;1											1																														
12	51			艾可	嘛，虽然艾可在某种程度上也能理解吧……				7	1.1				102008		200601	10205		20		1																					1	43;1											1																														
51	13			艾可	「自己整理的话就不需要和别人解释了」之类的理由。_n但果然还是——太死板了！				7	1.1				102008		200601	10205		20		1																					1	43;1											1																														
13	14			我	她以前就经常那样吗？				7	1.1				102008		200601	10205		20		1																					1	43;1											1																														
14	15			艾可	……唔，关于那家伙的事情，艾可才不想知道呢！				7	1.1				102008		200302	10205		20		1																					1	43;1											1																														
15	16			我	这样吗……				7	1.1				102008		200302	10205		20		1																					1	43;1											1																														
16	17				<color=#d8d8d8>虽然只「共事」了一天，但斯泰茜也算是同伴了。</color>_n<color=#d8d8d8>要不要帮她一把呢？</color>				7	1.1				102008		200302	10205		20		1																					1	43;1											1																														
17			3						7	1.1				102008		200302	10205		20		1														给豪威尔发消息。;让艾可出面。	18;20						1	43;1											1																														
18	19				<color=#d8d8d8>拿出手机，将斯泰茜又在加班的事情告知了豪威尔调查长。</color>				7	1.1				102008		200302	10205		20		1																					1	43;1											1																														
19	25				<color=#d8d8d8>一旁的艾可好像也拿出了手机在发送消息。</color>				7	1.1				102008		200302	10205		20		1																					1	43;1											1																														
