id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2				<color=#d8d8d8>夜色深沉，不见星月。没有光，大海便如同一块巨大的黑色幕布。</color>		1	57:dialg_bg_413	2	1.1		17	-1								1					bgm_bg_gx_tower01																	4;2											1											<color=#d8d8d8>夜色深沉，不見星月。沒有光，大海便如同一塊巨大的黑色幕布。</color>	<color=#d8d8d8>The night was thick with darkness, the sky void of stars or moon, and the ocean below blended seamlessly into the black—an endless, featureless expanse.</color>	<color=#d8d8d8>夜はすごく深く、星も月も見えない。光がないから、海は真っ暗で、巨大な黒い幕みたい。</color>	<color=#d8d8d8>밤의 어둠과 달이 보이지 않아, 빛 없는 바다는 마치 거대한 검은 천과 같이 보였다.</color>	[​ราตรี​มืดมิด​ ไร้​ดาว​ไร้​จันทร์​ ไร้​แสงสว่าง​ ทะเล​จึง​เหมือน​ม่าน​สี​ดำ​ผืน​มหึมา​]​															
2	3				<color=#d8d8d8>不知何时起雾了，湿漉漉的雾气渐渐弥散，远处新海市的灯火已被完全吞没，海上一片漆黑。</color>				2	1.1											1																						4;2											1											<color=#d8d8d8>不知何時起霧了，濕漉漉的霧氣漸漸彌散，遠處新海市的燈火已被完全吞沒，海上一片漆黑。</color>	<color=#d8d8d8>A damp mist had rolled in unnoticed, creeping over the sea until it swallowed the distant lights of Catto City. Now, nothing remained but an all-encompassing blackness.</color>	<color=#d8d8d8>いつの間にか霧が立ち込め、湿った霧が広がり、遠く新海市の明かりはすっかり飲み込まれ、海は漆黒の闇に包まれた。</color>	<color=#d8d8d8>그리고 언제부터인지 안개가 끼기 시작하더니 서서히 퍼져나갔고, 멀리서 보이던 뉴오션 시티의 불빛이 완전히 삼켜져 온통 캄캄해졌다.</color>	[​หมอก​ลง​ตั้งแต่​เมื่อไหร่​ไม่​รู้​ ละออง​ชื้น​ๆ​ ค่อยๆ​ แผ่ขยาย​ แสงไฟ​จาก​เมือง​แค​ทโตะ​ ซิตี้​ ถูก​กลืน​หาย​ไป​จน​หมด​ ทะเล​ดำ​มืดสนิท​]​															
3	4				<color=#d8d8d8>解决完傀化物，千术再次回到屋顶，为接下来的谈话留出了充分的私密空间。</color>				2	1.1											1																						4;2											1											<color=#d8d8d8>解決完傀化物，千術再次回到屋頂，為接下來的談話留出了充分的私密空間。</color>	<color=#d8d8d8>After dealing with the Anomalies, Trixie made her way back to the rooftop, ensuring complete privacy for the conversation to come.</color>	<color=#d8d8d8>傀化物を退治した後、千術は再び屋根に戻り、これからの会話に十分なプライベートスペースを確保した。</color>	<color=#d8d8d8>퍼펫화들을 처리한 후, 트릭시는 다시 지붕으로 다시 돌아가 피피와 당신이 대화하기 충분한 사적인 공간을 마련해 줬다.</color>	[​จัดการ​หุ่นเชิด​เสร็จ​ ท​ริก​ซี่​กลับ​ขึ้นไป​บน​หลังคา​อีกครั้ง​ เพื่อให้​พื้นที่​ส่วนตัว​สำหรับ​การ​สนทนา​ที่​กำลังจะ​เกิดขึ้น​]​															
4	5				<color=#d8d8d8>菲菲则望着海面，脸上呈现出一副严峻又紧张的神情。</color>				2	1.1				146008		200501	100401		14		1	1																					4;2											1											<color=#d8d8d8>菲菲則望著海面，臉上呈現出一副嚴峻又緊張的神情。</color>	<color=#d8d8d8>Fifi, meanwhile, gazed out at the ocean, her expression a mix of tension and severity.</color>	<color=#d8d8d8>フィフィは海を見つめ、厳しく緊張した表情を浮かべていた。</color>	<color=#d8d8d8>피피는 바다를 바라보며 심각하고 긴장된 표정을 짓고 있었다.</color>	[​ส่วน​เฟย์เฟย์​มองออก​ไป​ที่​ทะเล​ สีหน้า​แสดง​ความเคร่งเครียด​และ​กังวล​]​															
5	6			菲菲	不是普通的情绪暴动……是黑潮。				2	1.1				146008		200501	100401		14		1	1																					4;2											1	菲菲	Fifi	フィフィ	피피	เฟย์เฟย์						不是普通的情緒暴動……是黑潮。	This isn't just a typical Pathos outbreak... It's a Gloomtide.	普通のエモーション暴動じゃない……黒潮だ。	일반적인 이모션 폭동이 아니야.. 검은 조류야.	นี่​ไม่​ใช่​การ​ปะทุ​ของ​พา​โธส​ธรรมดาๆ​...​ มัน​คือ​คลื่น​ทมิฬ​															
6	7			菲菲	这已经是十一月的第三次，又多了一次……必须尽快找到泄露的源头。				2	1.1				146008		200301	100401		14		1	1																					4;2											1	菲菲	Fifi	フィフィ	피피	เฟย์เฟย์						這已經是十一月的第三次，又多了一次……必須儘快找到洩露的源頭。	That's the third time this has happened in November alone. Another one... We need to find the source of the leak. Fast.	11月に入ってこれで3回目、また増えた……早く漏れてる源を見つけないと。	11월에만 벌써 세 번째 발생했어. 또 한 번 온다니... 얼른 원인을 찾아야 돼.	นี่​เป็น​ครั้ง​ที่สาม​ของ​เดือน​พฤศจิกายน​แล้ว​ เพิ่ม​มา​อีกครั้ง​...​ ต้อง​รีบ​หา​ต้นตอ​การรั่วไหล​ให้​เจอ​															
7			3						2	1.1				146008		200301	100401		14		1	1													黑潮是什么？	8							4;2											1																黑潮是什麼？	A Gloomtide? What's that?	黒潮って何？	검은 조류가 뭐야?	คลื่นทมิฬคืออะไร?										
8	9			菲菲	……				2	1.1				146008		200201	100401		14		1	1																					4;2											1	菲菲	Fifi	フィフィ	피피	เฟย์เฟย์						……	...	……	…	...															
9	10			菲菲	或许你已经感受到了，海门村的情绪环境很不正常。				2	1.1				146008		200501			14		1	1																					4;2											1	菲菲	Fifi	フィフィ	피피	เฟย์เฟย์						或許你已經感受到了，海門村的情緒環境很不正常。	You've probably noticed by now—there's something seriously wrong with the Pathos environment in Seagate Village.	もう気づいているかもしれないが、海門村のエモーション環境は極めて異常だ。	어쩌면 너도 느꼈겠지만, 오션게이트의 이모션 환경은 비정상적이야.	บางที​เธอ​คง​รู้สึก​แล้ว​ สภาพ​พา​โธส​ใน​หมู่บ้าน​ซี​เกท​ไม่​ปกติ​เลย​															
10	11			#playerName	是海门车站的问题？				2	1.1				146008		200501			14		1	1																					4;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						是海門車站的問題？	Is it because of Seagate Station?	海門駅の問題か？	오션게이트 정거장의 문제야?	เป็นเรื่อง​ที่​สถานี​ซี​เกท​เหรอ​?​															
11	12			#playerName	（那里可是关键绪能点……）				2	1.1				146008		200501			14		1	1																					4;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						（那裡可是關鍵緒能點……）	(That's a key Pathos Drop Point...)	（あそこはキーポイントだ……）	(그곳은 가장 중요한 이모션 에너지 포인트니까..)	(​ที่นั่น​เป็น​จุด​พา​โธส​รั่วไหล​หลัก​นี่​นา​...)​															
12	13			菲菲	可以这么说，但那只是一个绪能泄漏点而已，真正的裂隙在海底。				2	1.1				146008		200501			14		1	1																					4;2											1	菲菲	Fifi	フィフィ	피피	เฟย์เฟย์						可以這麼說，但那只是一個緒能洩漏點而已，真正的裂隙在海底。	That's part of it, but the station is just a leak site. The real fracture is underwater.	そう言えるが、それはただのドロップ漏れポイントに過ぎない。本当の裂け目は海の底にある。	그럴 수도 있어. 하지만 거긴 단지 이모션 에너지가 누출되는 장소일 뿐, 진짜는 바닷속에 있는 균열이야.	จะ​ว่า​แบบ​นั้น​ก็ได้​ แต่​นั่น​แค่​จุด​รั่วไหล​ของ​พา​โธส​เท่านั้น​ รอยแยก​ที่​แท้จริง​น่ะ​อยู่​ที่​ใต้​ทะเล​															
13	14			菲菲	那个裂隙并非自然形成，那是一个巨大的遗迹……可惜我没办法下潜那么久，只远远看到过遗迹的轮廓。				2	1.1				146008		200501			14		1	1																					4;2											1	菲菲	Fifi	フィフィ	피피	เฟย์เฟย์						那個裂隙並非自然形成，那是一個巨大的遺跡……可惜我沒辦法下潛那麼久，只遠遠看到過遺跡的輪廓。	That fracture isn't natural. It's part of an ancient ruin. I've only glimpsed its outline from afar, since I can't dive deep enough to investigate it up close.	その裂け目は自然にできたものじゃない。巨大な遺跡だ……残念ながら、私は長く潜れない。遠くからぼんやりとした輪郭を見ただけなんだ。	그 균열은 자연적으로 만들어진 게 아니라, 거대한 유적인데.. 유감이지만 나는 오래 잠수할 수 없어. 그래서 멀리서 유적의 윤곽만 본 게 전부지.	รอยแยก​นั้น​ไม่​ได้​เกิดขึ้น​เอง​ตาม​ธรรมชาติ​ มัน​คือ​ซาก​โบราณสถาน​ขนาด​มหึมา​...​ น่าเสียดาย​ที่​ฉัน​ดำน้ำ​ได้​ไม่​นาน​ขนาด​นั้น​ ได้​แต่​มองเห็น​โครงร่าง​ของ​ซาก​จาก​ระยะไกล​															
14			3						2	1.1				146008		200501			14		1	1													遗迹？！	15							4;2											1																遺跡？！	Part of an ancient ruin?!	遺跡？！	유적!?	ซากโบราณสถาน?!										
