id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		2		白金海岸｜偏僻的销售中心																1						op_jianpan																1;1											1											白金海岸｜偏僻的銷售中心	Out-of-the-Way Gear Shop, Platinum Coast	プラチナコースト｜古びた店	백금 해안｜외진 판매 센터	หาดแพลทินัม｜ศูนย์จำหน่ายอันเปล่าเปลี่ยว															
2	3											17	-1								1					bgm_universal_survey01																	1;1											1																														
3	4				<color=#d8d8d8>推开门，制冷机似有故障，密集老旧的货架遮蔽阳光，整个房间内闷热又昏暗。</color>		1	57:dialg_bg_131	2	1.1											1																						1;1											1											<color=#d8d8d8>推開門，製冷機似有故障，密集老舊的貨架遮蔽陽光，整個房間內悶熱又昏暗。</color>	<color=#d8d8d8>Inside was hot, dark, and cluttered. A struggling air conditioner rattled, and old stock piled on shelves left little room for light.</color>	<color=#d8d8d8>扉を開けると、クーラーは故障気味で、古びた棚が日光を遮っていた。室内は蒸し暑く、薄暗い。</color>	<color=#d8d8d8>문을 열자 냉각기가 고장 난 듯했고, 빽빽하고 낡은 진열대가 햇빛을 가려 방 안은 후텁지근하고 어두웠다.</color>	[​เมื่อ​ผลัก​ประตู​เข้าไป​ เครื่องทำความเย็น​ดูเหมือน​จะ​เสีย​ ชั้นวางของ​เก่าๆ​ เรียง​สินค้า​อัด​แน่น​จน​ปิดกั้น​แสง​จาก​ภายนอก​ ทั้ง​ห้อง​จึง​อบอ้าว​และ​มืด​หม่น​อย่าง​น่าอึดอัด​]​															
4	5			南弥生	有人么？				2	1.1				104009			101301		20		1																						1;1											1	南彌生	Minami	南弥生	미나미	มินามิ						有人麼？	Hello? Anyone here?	すみません。	계세요?	มีใครอยู่มั้ย?															
5	6				<color=#d8d8d8>南弥生连喊数声，都未有回应。</color>				2	1.1				104009					20		1																						1;1											1											<color=#d8d8d8>南彌生連喊數聲，都未有回應。</color>	<color=#d8d8d8>No one answered.</color>	<color=#d8d8d8>弥生が何度呼びかけても、返事はなかった。</color>	<color=#d8d8d8>미나미가 몇 번을 불러도, 아무 대답이 없었다.</color>	[​มิ​นา​มิ​เรียกหา​อยู่​หลายครั้ง​ แต่​ก็​ไม่​มี​ใคร​ตอบกลับ​]​															
6	7			南弥生	看来是出门了。				2	1.1				104009			100501		20		1																						1;1											1	南彌生	Minami	南弥生	미나미	มินามิ						看來是出門了。	Guess not.	外出中かしらね。	외출하셨나 봐요.	เหมือน​จะ​ไม่​มี​ใคร​อยู่เลย​แฮะ​															
7	8			店长	谁啊？是要修什么东西吗？				2	1.1				104009		200201			20		1			18:npc_icon_373_2	1																	1	1;1											1	店長	Shopkeeper	店主	점장	เจ้าของร้าน						誰啊？是要修什麼東西嗎？	Yeah? You break somethin'?	誰？修理か？	누구야? 뭘 고치러 온 거야?	ใคร​น่ะ​?​ มา​ซ่อม​อะไร​รึเปล่า​?​															
8	9				<color=#d8d8d8>嘎吱一声，收银台后的木门开了。走出一位皮肤黝黑，头发花白的大叔</color>				2	1.1				104009		200201			20		1						sfx_story_02_mengdidakai															1	1;1											1											<color=#d8d8d8>嘎吱一聲，收銀台後的木門開了。走出一位皮膚黝黑，頭髮花白的大叔</color>	<color=#d8d8d8>The counter's back door swung open to reveal a tanned, silver-haired older man.</color>	<color=#d8d8d8>ギイッと音を立てて、レジ奥の木扉が開いた。日焼けした肌に白髪混じりの中年男が姿を現す。</color>	<color=#d8d8d8>끼익, 하는 소리와 함께 계산대 뒤쪽의 나무문이 열리더니, 피부가 그을리고 머리가 희끗한 아저씨가 나왔다.</color>	[​เสียง​เอี๊ยด​อ๊าด​ของ​บานประตู​ไม้​ดัง​ขึ้น​จาก​ด้านหลัง​เคาน์เตอร์​ ก่อนที่​คุณ​ลุง​ผิวคล้ำ​ ผมหงอก​ขาว​ จะ​ก้าว​ออกมา​อย่าง​เชื่องช้า​]​															
9			3						2	1.1				104009		200201			20		1														修东西？;看来是误会了。	10;13						1	1;1											1																修東西？;看來是誤會了。	Something broken?;Wrong idea.	修理？;どうやら誤解だったようだ。	수리하는 곳이야?;오해였던 것 같네.	ซ่อมของงั้นเหรอ?;ดูเหมือนเข้าใจผิดแล้วล่ะ										
10	11			#playerName	这里是维修店吗？				2	1.1				104009					20		1																					1	1;1											1	#playerName	#playerName	#playerName	#playerName	#playerName						這裡是維修店嗎？	Do you do repairs here?	ここは修理屋さんですか？	여긴 수리점인가요?	ที่นี่​เป็น​ร้าน​ซ่อม​ของ​เหรอ​?​															
11	12			店长	看来不是客人啊……这里是维修水上器材的地方，没事的话还请自便吧。				2	1.1				104009					20		1			18:npc_icon_373_2	1																	1	1;1											1	店長	Shopkeeper	店主	점장	เจ้าของร้าน						看來不是客人啊……這裡是維修水上器材的地方，沒事的話還請自便吧。	Not shoppin', are ya? This is for fixin' water toys. If not, I'm busy.	客じゃないのか……ここは器材の修理屋だ。用がないなら、勝手にしてくれ。	손님은 아닌가 보네……여긴 수상 장비 수리하는 곳이야. 볼 일 없으면 알아서 나가.	ดู​ไม่​เหมือน​ลูกค้า​เลย​นะ​...​ ที่นี่​เป็น​ร้าน​รับ​ซ่อม​อุปกรณ์​ทางน้ำ​ ถ้า​ไม่​มีธุระ​อะไร​ก็​เชิญ​ตามสบาย​เถอะ​															
12	15			店长	哼，现在的人啊，一点都不知道爱惜东西，修修就能用的，说扔就扔了！真是的！				2	1.1				104009					20		1			18:npc_icon_373_2	1																	1	1;1											1	店長	Shopkeeper	店主	점장	เจ้าของร้าน						哼，現在的人啊，一點都不知道愛惜東西，修修就能用的，說扔就扔了！真是的！	Tch. Folks got no patience. A little repair, good as new. But no, straight to the dump!	まったく今どきの連中は、物を大事にしやしない。直せば使えるのに、すぐ捨てやがる！まったく！	요즘 사람들은 말이야, 물건을 아낄 줄도 몰라. 고치면 쓸 수 있는 걸 그냥 버려! 참나!	ฮึ​ คน​สมัยนี้​นี่​นะ​ ไม่​รู้จัก​ถนอม​ข้าวของ​เอา​ซะ​เลย​ ซ่อม​นิดๆ​ หน่อย​ๆ​ ก็​ใช้ได้​แล้ว​แท้ๆ​ เอาแต่​พูดว่า​ทิ้ง​เลย​ง่าย​กว่า​อยู่​นั่น​!​ ให้​ตาย​สิ​!​															
13	14			#playerName	不是的，我们来是想问问这里有没有冲浪板。				2	1.1				104009					20		1																					1	1;1											1	#playerName	#playerName	#playerName	#playerName	#playerName						不是的，我們來是想問問這裡有沒有衝浪板。	We're looking for surfboards, actually.	えっと…...ここに、サーフボードがあるかどうかを伺いに来たのですが。	저희는 아니고요, 여기 혹시 서핑보드가 있는지 여쭤보러 왔어요.	ไม่​ใช่​แบบ​นั้น​ พวกเรา​มา​ถาม​ว่า​ที่นี่​มี​กระดานโต้คลื่น​ขาย​มั้ย​น่ะ​															
14	15			店长	我们这里可不卖冲浪板。				2	1.1				104009					20		1			18:npc_icon_373_2	1																	1	1;1											1	店長	Shopkeeper	店主	점장	เจ้าของร้าน						我們這裡可不賣衝浪板。	Ain't a surf shop.	うちはサーフボードなんて売ってないよ。	우리 가게는 서핑보드 안 팔아.	เรา​ไม่​มี​กระดานโต้คลื่น​ขาย​หรอก​															
15	16			南弥生	要是我刚刚没看错的话，外面墙角有几块冲浪板吧。				2	1.1				104009			100501		20		1																					1	1;1											1	南彌生	Minami	南弥生	미나미	มินามิ						要是我剛剛沒看錯的話，外面牆角有幾塊衝浪板吧。	I could've sworn I spotted some boards propped up outside.	でも、さっき見た限り、外の壁際に何枚か立てかけてありましたよね。	제가 잘못 본 게 아니라면, 바깥 벽 모서리에 서핑보드가 몇 장 있던데요.	ถ้า​ฉัน​มอง​ไม่​ผิด​ล่ะ​ก็​ ข้างนอก​นั่น​มี​กระดานโต้คลื่น​สาม​แผ่น​วาง​อยู่​ที่​มุม​นั้น​ด้วย​นะ​															
16	17			店长	哦？没想到小姑娘眼神很好。				2	1.1				104009					20		1			18:npc_icon_373_3	1																	1	1;1											1	店長	Shopkeeper	店主	점장	เจ้าของร้าน						哦？沒想到小姑娘眼神很好。	Huh. You don't miss much, do you?	ほう？嬢ちゃん、目が鋭いね。	오? 꼬마 아가씨, 눈썰미가 좋네.	โอ๋​?​ ไม่​คิด​เลย​นะ​ว่า​นัง​หนู​จะ​ตา​ดี​ขนาด​นี้​															
17	18			南弥生	哪里，只是不知道能不能借我们用一下呢？				2	1.1				104009			100101		20		1																					1	1;1											1	南彌生	Minami	南弥生	미나미	มินามิ						哪裡，只是不知道能不能借我們用一下呢？	Oh, it's nothing. But, is there any chance we could borrow them?	いえいえ……それで、お借りすることはできませんか？	어디까지나……빌려 쓰는 게 가능할지 여쭤보고 싶었을 뿐이에요.	ไม่​หรอก​ แต่​ก็​อยาก​ถาม​ดู​ว่า​พอ​จะ​ให้​พวกเรา​ยืม​ใช้​สัก​แป๊บ​ได้​มั้ย​นะ​?​															
18	19			店长	借用倒是可以，反正也只是我闲来无事捡来修好的冲浪板。				2	1.1				104009			100101		20		1			18:npc_icon_373_2	1																	1	1;1											1	店長	Shopkeeper	店主	점장	เจ้าของร้าน						借用倒是可以，反正也只是我閑來無事撿來修好的衝浪板。	Borrow 'em? Sure. They're just fixer-uppers I tinker with when I'm bored.	貸すこと自体は構わねぇさ。どうせ暇つぶしに拾って直したサーフボードだ。	빌려주는 건 괜찮아. 어차피 이것들도 내가 한가할 때 주워 와서 고쳐 둔 서핑보드들이니까.	ให้ยืม​มัน​ก็ได้​อยู่​หรอก​ ถึง​ยังไง​พวก​มัน​ก็​แค่​กระดานโต้คลื่น​ที่​ฉัน​เก็บ​มา​ซ่อม​เล่น​ๆ​ เท่านั้นเอง​															
19	20			店长	不过，你们会冲浪么？				2	1.1				104009					20		1			18:npc_icon_373_2	1																	1	1;1											1	店長	Shopkeeper	店主	점장	เจ้าของร้าน						不過，你們會衝浪麼？	But, do you guys even know how to surf?	だが、お前さんたちサーフィンはできるのか？	그런데, 너희는 서핑을 할 줄 아나?	ว่าแต่​พวก​เธอ​โต้คลื่น​เป็น​ด้วย​เรอะ​?​															
20	21			南弥生	这一点很重要吗？				2	1.1				104009			100501		20		1																					1	1;1											1	南彌生	Minami	南弥生	미나미	มินามิ						這一點很重要嗎？	Does it matter?	それは、大事ですか？	그게 그렇게 중요한가요?	เรื่อง​นี้​มัน​สำคัญ​ด้วย​เหรอ​?​															
21	22			店长	我可不想把我修好的冲浪板又交到随便的人手里。				2	1.1				104009			100501		20		1			18:npc_icon_373_2	1																	1	1;1											1	店長	Shopkeeper	店主	점장	เจ้าของร้าน						我可不想把我修好的衝浪板又交到隨便的人手裡。	I don't just hand my repairs over to anybody. They need to be appreciated.	せっかく直したサーフボードを、またぞんざいに扱う連中に渡す気はねぇんだ。	나는 내가 고쳐 놓은 서핑보드를 아무나에게 다시 맡기고 싶지는 않거든.	ฉัน​ไม่​คิด​จะ​เอา​กระดาน​ที่​ซ่อม​มา​อย่าง​ดี​ ไป​ฝาก​ไว้​ใน​มือ​ของ​คน​ที่​ไม่​จริงจัง​หรอก​นะ​															
22	23			#playerName	店长这么说……是之前发生了什么吗？				2	1.1				104009		200201			20		1																					1	1;1											1	#playerName	#playerName	#playerName	#playerName	#playerName						店長這麼說……是之前發生了什麼嗎？	Sounds like you've had bad experiences.	それって……昔、何かあったのですか？	점장님 말씀을 들으니……예전에 무슨 일이 있었던 것 같네요?	ที่​คุณ​เจ้าของ​พูด​แบบ​นั้น​...​ เมื่อก่อน​เคย​เกิด​อะไร​ขึ้น​งั้น​เหรอ​?​															
23	24			店长	这里本来就是供大家游玩的地方，不过，每过一段时间，这里的岸边就会有很多废弃物。				2	1.1				104009		200201			20		1			18:npc_icon_373_2	1																	1	1;1											1	店長	Shopkeeper	店主	점장	เจ้าของร้าน						這裡本來就是供大家遊玩的地方，不過，每過一段時間，這裡的岸邊就會有很多廢棄物。	It's a playground out there, I get it. But the beach gets cluttered with trash on the regular.	ここは本来、みんなが楽しむための場所だ。だが、しばらくすると浜辺には大量のゴミが流れ着く。	여긴 원래 다들 놀라고 만든 장소야. 그런데 말이지, 시간이 지나면 이 해변엔 늘 쓰레기가 잔뜩 쌓여.	ที่นี่​มัน​ก็​เป็นที่​ที่​ให้​คน​มา​เที่ยวเล่น​กัน​อยู่แล้ว​ แต่​ทุกๆ​ ช่วงเวลา​หนึ่ง​ แถวๆ​ ชายฝั่ง​จะ​มี​ขยะ​จำนวนมาก​ถูก​พัด​มา​เกย​ฝั่ง​															
24	25			店长	除开那些因为意外而不幸被风浪卷走，最后飘到了海边的冲浪板……				2	1.1				104009		200801			20		1			18:npc_icon_373_2	1																	1	1;1											1	店長	Shopkeeper	店主	점장	เจ้าของร้าน						除開那些因為意外而不幸被風浪卷走，最後飄到了海邊的衝浪板……	Some boards get swept away in storms and drift back, sure...	事故で風や波にさらわれ、浜に漂着したサーフボードだけじゃねえ……	사고로 바람과 파도에 휩쓸려 결국 해변까지 떠밀려 온 서핑보드도 있지만……	นอกจาก​กระดานโต้คลื่น​ที่​โชคร้าย​ถูก​คลื่น​ลม​ซัด​หาย​ไป​ แล้ว​สุดท้าย​ก็​ลอย​มา​เกย​ฝั่ง​พวก​นั้น​แล้ว​...​															
25	26			店长	还有不少是那些游客不过一时兴起买了，之后又被随意丢弃在沙滩上的。				2	1.1				104009		200801			20		1			18:npc_icon_373_2	1																	1	1;1											1	店長	Shopkeeper	店主	점장	เจ้าของร้าน						還有不少是那些遊客不過一時興起買了，之後又被隨意丟棄在沙灘上的。	But most? Tourists buy 'em on a lark, use 'em once, and leave 'em to rot on the sand.	観光客が気まぐれで買って、平気で浜に捨てていくものも多い。	대부분은 관광객들이 잠깐 흥미로 사 놓고는, 나중에 아무렇게나 모래사장에 버려 둔 것들이지.	ก็​ยังมี​อีก​ไม่​น้อย​ที่​พวก​นักท่องเที่ยว​ซื้อ​มา​เพราะ​แค่​ความคึกคะนอง​ชั่ววูบ​ ก่อน​จะ​ทิ้ง​มัน​ไว้​บน​ชาด​หาด​อย่าง​ไร้​ความรับผิดชอบ​															
