id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2				<color=#d8d8d8>早餐过后，孩子们都去了学校，流浪猫之家重归往日的宁静。</color>		1	57:dialg_bg_385				17	-1	162008;128008;163008					13;20;27		1					bgm_universal_survey01																163008;163008;128000	1;0											1											<color=#d8d8d8>早餐過後，孩子們都去了學校，流浪貓之家重歸往日的寧靜。</color>	<color=#d8d8d8>After breakfast, the kids left for school, and the shelter settled back into its usual quiet.</color>	<color=#d8d8d8>朝食が終わると、子供たちは学校へ出かけ、再びいつもの静けさが戻ってくる。</color>	<color=#d8d8d8>아침을 먹은 후, 아이들은 학교에 갔고 낭만 고양이 하우스는 다시금 평소의 고요함을 되찾았다.</color>	[​หลัง​อาหารเช้า​ เด็ก​ๆ​ ต่าง​ก็​ไป​โรงเรียน​กัน​หมด​ บ้าน​แมว​จร​จึง​กลับ​สู่​ความเงียบสงบ​ดั่ง​เช่นเคย​]​															
2	3				<color=#d8d8d8>在帮助照顾猫咪后，几人也迎来了难得的闲暇时光。</color>									162008;128008;163008					13;20;27		1																					163008;163008;128000	1;0											1											<color=#d8d8d8>在幫助照顧貓咪後，幾人也迎來了難得的閒暇時光。</color>	<color=#d8d8d8>Once the cats were taken care of, everyone finally had a chance to relax.</color>	<color=#d8d8d8>猫たちの世話を終えると、皆久しぶりののんびりとした時間を過ごした。</color>	<color=#d8d8d8>고양이를 돌본 후, 오랜만에 여유로운 시간을 보낼 수 있게 되었다.</color>	[​หลังจาก​ช่วยดูแล​เหล่า​แมว​เหมียว​ ก็​เข้าสู่​เวลาพักผ่อน​ที่​หา​ได้​ยาก​ของ​ทุกคน​]​															
3	4			拉斐尔	这样啊……那姐姐真的好辛苦……									162008;128008;163008			0;100401;0		13;20;27		1						sfx_rolestory_yifu															163008;163008;128000	45;2											1	拉斐爾	Raphaella	ラファエル	라파엘	ราฟาเอล						這樣啊……那姐姐真的好辛苦……	I get it... So you've really been through a lot...	そうなんですね……お姉ちゃん、本当にお疲れさまです……	그렇구나... 언니 정말 힘들었겠네...	อย่าง​งั้น​เห​รอ.​..​ งั้น​พี่สาว​ก็​ลำบาก​มา​ไม่​น้อย​เลย​นะคะ​...​															
4	5			玛丽	毕竟我是雇佣兵……									162008;128008;163008			0;100401;0		13;20;27		1			18:npc_icon_781_1	1																	163008;163008;128000	45;2											1	瑪麗	Marie	マレイド	마리	มะลิ						畢竟我是雇傭兵……	Well... I am a mercenary.	だって……私、傭兵だもん……	어차피 난 용병이니까...	ก็ฉันเป็นทหารรับจ้าง...															
5	6			拉斐尔	那姐姐如果有一天累了，就回这里吧，这里是我们的家。									162008;128008;163008					13;20;27		1																					163008;163008;128000	45;2											1	拉斐爾	Raphaella	ラファエル	라파엘	ราฟาเอล						那姐姐如果有一天累了，就回這裡吧，這裡是我們的家。	If you ever get tired of it all, just come back. This'll always be home.	お姉ちゃん、もしもいつか疲れてしまったら、いつでも帰ってきてください。ここは、私たちの家ですから。	언니, 힘들고 지치면 꼭 돌아와. 여긴 우리의 집이잖아.	งั้น​วัน​ไหน​ที่​พี่​เหนื่อย​แล้ว​ ก็​กลับมา​ที่นี่​นะ​ ที่นี่​คือ​บ้าน​ของ​พวกเรา​															
6	7			玛丽	嗯。									162008;128008;163008					13;20;27		1			18:npc_icon_781_2	1																	163008;163008;128000	45;2											1	瑪麗	Marie	マレイド	마리	มะลิ						嗯。	...Yeah.	うん。	응.	อืม															
7	8				<color=#d8d8d8>两人聊了很久，也聊了很多。玛丽也渐渐敞开了自己的心扉。</color>									162008;128008;163008			0;100101;0		13;20;27		1																					163008;163008;128000	1;2											1											<color=#d8d8d8>兩人聊了很久，也聊了很多。瑪麗也漸漸敞開了自己的心扉。</color>	<color=#d8d8d8>The two talked for a long time—about everything and nothing. Slowly, Marie started to open up.</color>	<color=#d8d8d8>二人はたくさんのことを語り合い、その中でマレイドの心も少しずつほぐれていった。</color>	<color=#d8d8d8>두 사람은 오래도록 이야기를 나눴다. 마리도 조금씩 마음의 문을 열었다.</color>	[​ทั้งสอง​คน​คุย​กัน​อยู่​นาน​ คุย​กัน​หลากหลาย​เรื่อง​ มะลิ​เอง​ก็​ค่อยๆ​ เปิดใจ​ให้​กับ​คนอื่นๆ​]​															
8	9				<color=#d8d8d8>一旁的安娜只是晒着太阳，静静地听着。</color>									162008;128008;163008			0;100101;0		13;20;27		1																					0;163008;128008	1;2											1											<color=#d8d8d8>一旁的安娜只是曬著太陽，靜靜地聽著。</color>	<color=#d8d8d8>Anna just lounged in the sun, listening quietly.</color>	<color=#d8d8d8>アンナはその隣で日差しを浴びながら、静かに耳を傾けている。</color>	<color=#d8d8d8>안나는 옆에서 햇볕을 쬐며 조용히 귀를 기울이고 있었다.</color>	[​อีก​ฟาก​หนึ่ง​ แอน​นา​เพียงแค่​นอน​อาบแดด​ และ​เงี่ย​หูฟัง​อย่าง​เงียบๆ​]​															
9	10				<color=#d8d8d8>虽然她时不时会狠狠瞪过来一眼。</color>									162008;128008;163008			100101;100101;0		13;20;27		1																					0;163008;128008	1;2											1											<color=#d8d8d8>雖然她時不時會狠狠瞪過來一眼。</color>	<color=#d8d8d8>Though she still shot me the occasional death glare.</color>	<color=#d8d8d8>……ときどき、こちらを鋭く睨みつけたりもするけれど。</color>	<color=#d8d8d8>물론 가끔 무서운 눈으로 날 째려보기는 했지만...</color>	[​แม้ว่า​เธอ​จะ​เหลือบมอง​มา​อย่าง​ดุดัน​เป็นครั้งคราว​ก็​เถอะ​]​															
