id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		14				1	57:countdown_348													1								sfx_universal_countdown01																									1																														
2	3		0	埃尔芙	弃三票；赞成四票；反对五票。		1	57:story_cg_328_1				17	-1								1			18:npc_icon_598_4	1	bgm_role_doctor_dark			sfx_story_03_etishiyin_loop	vo_story_19_09_01																								1	埃爾芙	Eleanor	エレノア	엘리노어	เอเลนอร์						棄三票；贊成四票；反對五票。	Three chose not to vote. Four votes were in favor of the proposal, and five were against it.	棄権3票；賛成4票；反対5票。	기권 세 표; 찬성 네 표; 반대 다섯 표.	งด​ออกเสียง​สาม​คะแนน​ เห็นชอบ​สี่​คะแนน​ คัดค้าน​ห้า​คะแนน​															
3	4		0	埃尔芙	……不予通过。																1			18:npc_icon_598_3	1					vo_story_19_09_02																								1	埃爾芙	Eleanor	エレノア	엘리노어	เอเลนอร์						……不予通過。	...The proposal is hereby rejected.	……結果、否決。	...부결되었습니다.	...ดังนั้น ไม่ผ่าน															
4	5		0	埃尔芙	……																1			18:npc_icon_598_3	1					vo_story_19_09_03																								1	埃爾芙	Eleanor	エレノア	엘리노어	เอเลนอร์						……	...	……	…	...															
5	6		0	埃尔芙	没错……弃权三票；赞成四票；反对五票。																1			18:npc_icon_598_4	1					vo_story_19_09_04																								1	埃爾芙	Eleanor	エレノア	엘리노어	เอเลนอร์						沒錯……棄權三票；贊成四票；反對五票。	Yes... Three passes, and of those who voted, it's four to five...	間違いありません……棄権3票；賛成4票；反対5票。	맞아요... 기권 세 표; 찬성 네 표; 반대 다섯 표.	ยืนยัน​อีกครั้ง​...​ งด​ออกเสียง​สาม​คะแนน​ เห็นชอบ​สี่​คะแนน​ คัดค้าน​ห้า​คะแนน​															
6	7		0		<color=#d8d8d8>对上埃尔芙抛来的不可置信的目光，心下也开始动摇。</color>																1																																	1											<color=#d8d8d8>對上埃爾芙拋來的不可置信的目光，心下也開始動搖。</color>	<color=#d8d8d8>The disbelief in Eleanor's eyes only left you even more shaken.</color>	<color=#d8d8d8>エレノアから投げかけられた信じられない視線にぶつかり、内心も揺れ始めた。</color>	<color=#d8d8d8>엘리노어의 믿을 수 없다는 시선을 느끼며, 나 역시 마음속이 크게 동요하기 시작했다</color>	[​เมื่อ​สบตา​กับ​สายตา​ไม่​อยาก​เชื่อ​ของ​เอ​เลนอร์​ หัวใจ​ก็​เริ่ม​สั่นคลอน​]​															
7	8		0	#playerName	（谁……到底是谁？有两个人背叛了我们！）																1																																	1	#playerName	#playerName	#playerName	#playerName	#playerName						（誰……到底是誰？有兩個人背叛了我們！）	(Who... Who betrayed us? Two of them turned on us!)	（誰だ……いったい誰だ？裏切ったのは2人いる！）	(누… 누구야? 대체 누가 우릴 배신한 거지?)	(​ใคร​...​ ใคร​กัน​?​ มี​คน​ทรยศ​ถึง​สอง​คน​!)​															
8	9		11				1	57:dialg_bg_100			1										1						op2_jingtoulayuan																											1																														
9	10		0	达利娅	闪金财团会给予你们支持。		1	57:story_cg_327_1				10	4								1			18:npc_icon_590_1	1					vo_story_19_09_05														2										1	達利婭	Dahlia	ダリア	달리아	ดาเลีย						閃金財團會給予你們支持。	You can count on the support of Spangler Inc.	スパングラー財団はあなたたちを支持します。	골드 재단은 여러분을 지지할 거예요	บริษัท​โกลด์​แค​ทก​รุ๊ป​จะ​สนับสนุน​พวกคุณ​เต็มที่​ค่ะ​															
10	11		0	非天	像调查官之前说的一样，老师会给我们帮助。																1			18:npc_icon_608_1	1					vo_story_19_09_06														2										1	非天	Asura	アスラ	아수라	อาสึระ						像調查官之前說的一樣，老師會給我們幫助。	As you mentioned earlier, Dahlia said she would provide assistance.	調査官が前に言ったように、先生は私たちをサポートしてくれます。	조사관이 전에 말했던 것처럼, 선생님은 우리를 도와줄 거야	เหมือน​ที่​ผู้ตรวจการ​บอก​ อาจารย์​จะ​ช่วย​พวกเรา​ค่ะ​															
