id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		11				1	57:dialg_bg_185			2	17	-1								1					sfx_story_winter_che01																												1																														
2	3			#playerName	应该就是这附近了……																1																																	1	#playerName	#playerName	#playerName	#playerName	#playerName						應該就是這附近了……	This should be the place...	このあたりで、間違いないと思うけど……	아마 이 근처일 거야...	น่าจะอยู่แถวนี้นะ...															
3	4			达利娅	那我让司机靠边停吧。																1			18:npc_icon_590_1	1																													1	達利婭	Dahlia	ダリア	달리아	ดาเลีย						那我讓司機靠邊停吧。	I'll have the driver stop here.	じゃあ運転手に止めさせるわ。	그럼 기사한테 이 앞에 멈추라고 할게	งั้น​ฉัน​จะ​ให้​คนขับ​จอด​ข้างทาง​เลย​นะคะ​															
4	5		11								2										1					-1	sfx_story_winter_zhuanwan																											1																														
5	6			达利娅	多洛茜这边的情况似乎变数更多也更紧急，「梦游」相关的情况等你们结束后再过来了解。																1			18:npc_icon_590_4	1																													1	達利婭	Dahlia	ダリア	달리아	ดาเลีย						多洛茜這邊的情況似乎變數更多也更緊急，「夢遊」相關的情況等你們結束後再過來瞭解。	Dorothy's situation seems to have more variables and requires urgency, so let's investigate the "sleepwalking" incidents after you've wrapped up your business here.	ドロシーの方は状況がもっと複雑で緊急だから、「夢遊病」のことはそっちが片付いた後にでも聞いてきて。	도로시 쪽의 상황은 변수가 더 많고 더 급박한 상황이야. ‘몽유병’과 관련된 일은 너희 쪽 상황이 끝나면 다 와서 얘기하자	ดูเหมือน​สถานการณ์​ของ​โด​โร​ธี​จะ​มี​ตัวแปร​มากกว่า​และ​เร่งด่วน​กว่า​นี้​ ส่วน​เรื่อง​ที่​เกี่ยวกับ​ "​การ​ละเมอ​"​ คง​ต้อง​รอ​ให้​พวกคุณ​จัดการ​กับ​เรื่อง​นี้​ให้​เรียบร้อย​ก่อน​ แล้ว​ค่อย​มา​ทำความเข้าใจ​กัน​อีกที​นึง​ค่ะ​															
6	7			#playerName	好，谢谢你达利娅。还特地来接我们一趟……																1																																	1	#playerName	#playerName	#playerName	#playerName	#playerName						好，謝謝你達利婭。還特地來接我們一趟……	Thanks for the ride, Dahlia. We really appreciate you taking the time.	わかった。わざわざ迎えに来てくれてありがとう。	좋아, 고마워, 달리아. 우릴 마중까지 나와 주다니...	โอเค​ ขอบคุณ​นะ​ดา​เลีย​ แถม​ยัง​มา​รับ​มา​ส่ง​เรา​ถึงที่​อีกด้วย​...​															
7	8			达利娅	呵呵，应该说谢谢的是我。																1			18:npc_icon_590_1	1																													1	達利婭	Dahlia	ダリア	달리아	ดาเลีย						呵呵，應該說謝謝的是我。	Haha, I should be thanking you!	ふふ、感謝すべきなのは私の方よ。	고마워해야 할 건 나지	หุหุ​ คน​ที่​ควรจะ​ขอบคุณ​ คือ​ฉัน​ต่างหาก​ล่ะ​คะ​															
8	9			达利娅	……你们两位热心群众如此积极地帮助我解决问题，我很感激……																1			18:npc_icon_590_1	1																													1	達利婭	Dahlia	ダリア	달리아	ดาเลีย						……你們兩位熱心群眾如此積極地幫助我解決問題，我很感激……	You two have been incredibly helpful in resolving this issue for me.	……親切なお二人が積極的に私の問題を解決しようと手伝ってくれてるんだもの、感激したわ。	... 두 사람이 이렇게나 적극적으로 내 문제를 해결해 준다니, 감동적이야...	...​ฉัน​รู้สึก​ขอบคุณ​ที่​พวกคุณ​ทั้งสอง​คน​ช่วย​ฉัน​แก้ปัญหา​อย่าง​กระตือรือร้น​ค่ะ​...​															
9	10				<color=#d8d8d8>达利娅意味深长的目光停留在希尔达的身上，希尔达不耐烦地看向车窗外。</color>																1																																	1											<color=#d8d8d8>達利婭意味深長的目光停留在希爾達的身上，希爾達不耐煩地看向車窗外。</color>	<color=#d8d8d8>Dahlia's gaze lingered meaningfully on Hilda, who was impatiently looking out the window.</color>	<color=#d8d8d8>ダリヤの意味深な視線がヒルダに留まり、ヒルダは不快そうに車窓の外を見つめた。</color>	<color=#d8d8d8>달리아의 의미심장한 시선이 힐다에게 머물렀고, 힐다는 짜증이 난 듯 차창 밖을 바라보았다</color>	[​ดา​เลีย​มอง​ฮิ​ลดา​ด้วย​สายตา​ลึกซึ้ง​ ฮิ​ลดา​เอง​ก็​มองออก​ไปนอก​หน้าต่าง​รถ​อย่าง​รำคาญใจ​]​															
