id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2				<color=#d8d8d8>夕阳的余晖正在为天空和大海抹上绚烂的色彩。海风轻拂，带着咸咸的、真实的味道。</color>		1	57:dialg_bg_258				17	-1	101008;102008;103008		201301;201301;201301			13;20;27		1					bgm_universal_shadeoflove_A																	1;2											1											<color=#d8d8d8>夕陽的餘暉正在為天空和大海抹上絢爛的色彩。海風輕拂，帶著鹹鹹的、真實的味道。</color>	<color=#d8d8d8>Golden twilight bathed the seascape as a gentle wind brought the crisp, authentic smell of seawater.</color>	<color=#d8d8d8>夕陽の余韻が空と海に鮮やかな色彩を塗り広げていた。海風がそっと吹き、しょっぱく、リアルな香りを運んできた。</color>	<color=#d8d8d8>석양의 잔광이 하늘과 바다를 찬란한 빛깔로 물들이고 있었다. 바닷바람이 부드럽게 불어오며, 짭짤하고도 현실적인 맛을 실어왔다.</color>	[​แสงอาทิตย์​ยาม​อัสดง​กำลัง​แต้ม​แต่ง​สีสัน​อัน​งดงาม​ให้​แก่​ท้องฟ้า​และ​ท้องทะเล​ ลมทะเล​พัดผ่าน​อย่าง​แผ่วเบา​ นำพา​กลิ่น​เกลือ​เค็ม​และ​สัมผัส​แห่ง​ความเป็นจริง​ล่องลอย​มา​ตาม​สายลม​]​															
2	3			艾可	唔……我怎么睡在沙滩上……腰好酸……我不是在捞金鱼吗？									101008;102008;103008		200201;200601;200501			13;20;27		1						sfx_story_01_shafa																1;2											1	艾可	Echo	アイコ	에코	เอคโค						唔……我怎麼睡在沙灘上……腰好酸……我不是在撈金魚嗎？	Ow... my spine... Why did I fall asleep on the beach? I was in the middle of a game...	うぅ……なんでアイコ、砂浜で寝てるの……！？腰痛い……さっきまで金魚すくいしてたはずなのにぃ？	으… 내가 왜 해변에서 자고 있지… 허리야… 나 금붕어 건지고 있지 않았나?	อืม​...​ ทำไม​เอ​ค​โค​ถึง​มา​นอน​อยู่​บน​หาดทราย​ได้​ล่ะ​เนี่ย​...​ เอว​ชา​ไป​หมด​แล้ว​...​ ไม่​ใช่​ว่า​เอ​ค​โค​กำลัง​เล่น​เกม​ตัก​ปลาทอง​อยู่​หรอก​เหรอ​?​															
3	4			特莉丝	我好像……做了一个很长很长的梦……									101008;102008;103008		200601;200601;0	0;0;10210		13;20;27		1																						1;2											1	特莉絲	Triss	トリス	트리스	ทริส						我好像……做了一個很長很長的夢……	That was... some incredibly vivid dream I just had...	私……とても長い夢を見ていたような気がしますの……	나… 아주 길고 긴 꿈을 꾼 것 같아…	เหมือน​ฉัน​จะ​...​ ได้​ฝัน​ถึง​เรื่องราว​ที่​ยาวนาน​มาก​ๆ​ เลย​ล่ะ​ค่ะ​...​															
4	5				<color=#d8d8d8>大家，以及所有的游客，都陆陆续续地从沙滩上醒来，脸上带着相似的迷茫和困惑。</color>									101008;102008;103008		0;200601	101001;0;10210		13;20;27		1																						1;2											1											<color=#d8d8d8>大家，以及所有的遊客，都陸陸續續地從沙灘上醒來，臉上帶著相似的迷茫和困惑。</color>	<color=#d8d8d8>One by one, both friends and strangers sat up on the beach, rubbing their eyes in bewilderment.</color>	<color=#d8d8d8>皆、そしてすべての観光客が、ビーチの上で次々と目を覚まし、似たような戸惑いと困惑の表情を浮かべていた。</color>	<color=#d8d8d8>모두, 그리고 모든 관광객이, 차례차례 해변에서 깨어났고, 얼굴에는 비슷한 멍함과 혼란이 서려 있었다.</color>	[​ทุกคน​ รวมถึง​นักท่องเที่ยว​ทั้งหมด​ ค่อยๆ​ ตื่นขึ้น​บน​ชายหาด​ สีหน้า​เต็มไปด้วย​ความ​งุนงง​และ​สับสน​ไม่​ต่างกัน​]​															
5	6			游客	欸？我怎么睡在这里了？我记得……我好像参加了一个超棒的庆典……还中了头奖？									101008;102008;103008		200201;200201;200501	101001;0;10210		13;20;27		1			18:npc_icon_373_4	1																	1;1;1	1;2											1	遊客	Tourist	観光客	관광객	นักท่องเที่ยว						欸？我怎麼睡在這裡了？我記得……我好像參加了一個超棒的慶典……還中了頭獎？	This feels strange... I had this incredible dream about winning a major contest at a festival...	えっ？なんでこんなとこで寝てたんだろ……？たしか、すごく素敵なお祭りに参加して……しかも、特賞を当てたような……	에? 내가 왜 여기서 자고 있지? 내 기억엔… 엄청 멋진 축제에 참가해서… 대상까지 탔던 것 같은데?	หา​?​ แล้ว​ทำไม​ฉัน​ถึง​นอน​อยู่​ตรงนี้​ได้​ล่ะ​เนี่ย​?​ ฉัน​จำได้​ว่า​...​ เหมือน​ฉัน​จะ​ไป​ร่วม​เทศกาล​ที่​สุดยอด​มา​ก.​..​ แถม​ยัง​ถูก​รางวัล​ใหญ่​ด้วย​นี่​นา​?​															
6	7			游客	我也是！我梦见我吃到了会发光的海鲜大餐！味道好极了！									101008;102008;103008		0;200601;200601	0;10205;0		13;20;27		1			18:npc_icon_375_2	1																	1;1;1	1;2											1	遊客	Tourist	観光客	관광객	นักท่องเที่ยว						我也是！我夢見我吃到了會發光的海鮮大餐！味道好極了！	You too? I swear I ate this magical seafood platter that shimmered!	私も！夢でね、光る海鮮料理を食べたんだよ！めちゃくちゃ美味しくて！	나도! 꿈에서 빛나는 해산물 정식을 먹었어! 맛이 끝내줬다고!	ฉัน​ก็​ด้วย​!​ ฉัน​ฝัน​ว่า​ได้​กิน​อาหารทะเล​ที่​เรืองแสง​ได้​ด้วย​นะ​!​ อร่อย​สุด​ๆ​!​															
7	8			游客	就是……现在醒来之后肚子还是饿的。									101008;102008;103008		0;200601;200601	0;10205;0		13;20;27		1			18:npc_icon_368_2	1																	1;1;1	1;2											1	遊客	Tourist	観光客	관광객	นักท่องเที่ยว						就是……現在醒來之後肚子還是餓的。	The weirdest part is... I'm still starving after all that dream feasting.	……でも、起きたらやっぱりお腹すいてるんだよね。	그냥… 지금 깨고 나니 배가 여전히 고프네.	แค่​ว่า​...​ พอ​ตื่นขึ้น​มา​ตอนนี้​ท้อง​ก็​ยัง​ร้อง​หิว​อยู่เลย​															
8	9				<color=#d8d8d8>他们只觉得做了一个漫长又瑰丽的梦。而庆典的记忆与细节，则已模糊不清。</color>									101008;102008;103008		0;200601;200601	0;10205;0		13;20;27		1																					1;1;1	1;2											1											<color=#d8d8d8>他們只覺得做了一個漫長又瑰麗的夢。而慶典的記憶與細節，則已模糊不清。</color>	<color=#d8d8d8>To them, it had simply been a beautiful, extended dream—the festival's specifics now blurred at the edges of memory.</color>	<color=#d8d8d8>彼らはただ、長いけれど華やかな夢を見ていたように感じ、祭りの記憶や詳細はすでにぼんやりと曖昧になっていた。</color>	<color=#d8d8d8>그들은 그저 길고 화려한 꿈을 꾼 것 같다고만 느꼈다. 그리고 축제의 기억과 세세한 부분들은, 이미 흐릿하고 불분명했다.</color>	[​พวกเขา​รู้สึก​เพียง​ว่า​ได้​เข้าสู่​ความฝัน​อัน​ยาวนาน​และ​สวยงาม​ ส่วน​ความทรงจำ​และ​รายละเอียด​ของ​เทศกาล​ ได้​มัวหมอง​เลือนราง​ไป​แล้ว​]​															
9	10		11				1	57:dialg_bg_100			2	10	1								1						op2_jingtoulayuan																											1																														
