id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		14				1	57:countdown_516													1								sfx_universal_countdown01																									1																														
2	3				<color=#d8d8d8>在实验室遭受的攻击并不激烈，从情绪干预中心出来之后，一行人并没有回贝克猫，而是来到白猫侦探社。</color>		1	57:dialg_bg_338				17	-1	131008		200301			26		1						sfx_story_01_tingxia															1	45;2											1											<color=#d8d8d8>在實驗室遭受的攻擊並不激烈，從情緒干預中心出來之後，一行人並沒有回貝克貓，而是來到白貓偵探社。</color>	<color=#d8d8d8>We faced little resistance as we withdrew. Instead of heading back to Baker's Cafe, we redirected our route to the Furrmeow Detectives for better security.</color>	<color=#d8d8d8>実験室で受けた攻撃は猛烈ではなかった。ERCを出た一同はベイカーキャットへは戻らず、白猫探偵社へ向かった。</color>	<color=#d8d8d8>연구소에서의 공격은 그리 격렬하지 않았다. 이모션 컨트롤 센터를 빠져나온 일행은 베이커캣으로 돌아가지 않고 화이트캣 탐정사무소로 향했다.</color>	[​การต่อสู้​ใน​ห้องทดลอง​ไม่​ได้​รุนแรง​มาก​นัก​ หลังจาก​ออก​มาจาก​ศูนย์​เยียวยา​พา​โธ​ซิ​ส​ ทุกคน​ไม่​ได้​กลับ​ไป​ที่​เบเกอร์​แค​ท​ แต่​กลับมา​ที่​สำนักงาน​นักสืบ​ไว​ต์​แค​ท​]​															
3	4				<color=#d8d8d8>涉及到关键的谈话，还是谨慎一些比较好。</color>									131008			101001		26		1																					1	45;2											1											<color=#d8d8d8>涉及到關鍵的談話，還是謹慎一些比較好。</color>	<color=#d8d8d8>This topic requires absolute discretion. It's the safest place for us to talk.</color>	<color=#d8d8d8>肝心な話になる以上、慎重するに越したことはない。</color>	<color=#d8d8d8>핵심 얘기를 하려면 역시 조심하는 게 낫다고 생각했기 때문이다.</color>	[​การ​สนทนา​ที่​เกี่ยวข้อง​กับ​ประเด็นสำคัญ​ ควรจะ​ต้อง​ระมัดระวัง​กัน​สักหน่อย​]​															
4	5			#playerName	这里很安全，而且现在只有我们几个在。									131008			101001		26		1																					1	45;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						這裡很安全，而且現在只有我們幾個在。	We're secure now. It's just us.	ここは安全だし、今は私たちしかいない。	여긴 안전해. 지금은 우리끼리뿐이고.	ที่นี่​ปลอดภัย​ดี​ แถม​ตอนนี้​ก็​มี​แค่​พวกเรา​ไม่​กี่​คน​															
5	6			#playerName	刚才我说赫德嘉背叛的时候，你们回避了问题。									131008			101001		26		1																						45;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						剛才我說赫德嘉背叛的時候，你們回避了問題。	Neither of you addressed my concern about Hildegard's defection.	さっき私がヒルデガルドの裏切りに触れた時、二人は話を逸らした。	아까 내가 힐데가르드의 배신 얘기를 꺼냈을 때, 너희는 얼버무렸지.	เมื่อกี้​ที่​ฉัน​พูดถึง​การ​ทรยศ​ของ​ฮิ​ล​เด​การ์ด​ พวก​เธอ​เลี่ยง​ที่จะ​ตอบคำถาม​สิ​นะ​															
6	7			#playerName	（记忆碎片里显示赫德嘉很可能是主动去K先生那里卧底，我需要知道她和红月教官以及狄卡娅的关系。）									131008			101001		26		1																						45;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						（記憶碎片裡顯示赫德嘉很可能是主動去K先生那裡臥底，我需要知道她和紅月教官以及狄卡婭的關係。）	(The fragmented memories suggest that Hildegard might be undercover. Her history with these two is crucial.)	（記憶の断片では、ヒルデガルドは自らMr.Kのもとへ潜入した可能性が高い。彼女と教官「レッドムーン」、それにディカイアの関係を知る必要がある。）	(기억의 파편 속에서, 힐데가르드는 자진해서 미스터 K에게 잠입한 걸지도 모른다. 그녀와 홍월 교관, 데카이아의 관계를 확인할 필요가 있어.)	(​เห็นได้ชัด​ว่า​ฮิ​ล​เด​การ์ด​อาจจะ​เป็น​สายลับ​ที่​แทรกซึม​อยู่​กับ​ มิสเตอร์​เค​ ด้วยความสมัครใจ​ ฉัน​จำเป็นต้อง​รู้​ความสัมพันธ์​ระหว่าง​เธอ​กับ​ครูฝึก​เร​ด​มูน​และ​ดิ​คา​ย่า​ให้ได้​)​															
7	8			依莲娜	不错，你很敏锐。									131008		200301			26		1					bgm_role_doctor_dark																	5;2											1	依蓮娜	Evelina	イブリーナ	에블리나	เอเวลินา						不錯，你很敏銳。	You really don't miss a beat, do you?	いいじゃない、勘が鋭いわね。	역시, 네가 눈치가 빠르구나.	ไม่เลว​ เธอ​รู้สึกตัว​ไว​มาก​															
8	9			#playerName	也许吧。所以，你们有什么要说的，现在可以坦白了。									131008		200301			26		1																						5;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						也許吧。所以，你們有什麼要說的，現在可以坦白了。	Then it's time for the truth. No more dancing around the issue.	かもな。で、話があるんだろう。今なら正直に話せる。	그럴지도. 그러니 이제 털어놓을 거 있으면 털어놔.	ก็​คง​งั้น​แหละ​ เพราะ​งั้น​ ถ้า​มี​อะไร​จะ​พูด​ ก็​พูด​ออกมา​อย่าง​ตรงไปตรงมา​ตอนนี้​เลย​สิ​															
9	10			依莲娜	赫德嘉根本没想瞒着我们，她在实验室的事情我们早就知道了。所以不是因为赫德嘉发现了我们，而是有其他原因。									131008		200301			26		1																					1	5;2											1	依蓮娜	Evelina	イブリーナ	에블리나	เอเวลินา						赫德嘉根本沒想瞞著我們，她在實驗室的事情我們早就知道了。所以不是因為赫德嘉發現了我們，而是有其他原因。	She kept us updated. We knew where she was. Her sudden evacuation means K's reason for relocating the lab isn't connected to our investigation.	ヒルデガルドは私たちに隠すつもりなんてなかったのよ。彼女が実験室にいることは、私たちはとっくに知っていた。だから彼女が私たちに気づいたからではない、他に理由があるのよ。	힐데가르드는 우리한테 숨길 생각이 전혀 없었어. 그녀가 연구소에 있다는 건 이미 알고 있었거든. 그러니까 우리가 들킨 게 아니라, 다른 이유가 있었던 거지.	ฮิ​ล​เด​การ์ด​ไม่​ได้คิด​จะ​ปิดบัง​พวกเรา​ตั้งแต่แรก​ เรื่อง​ที่​เธอ​อยู่​ใน​ห้องปฏิบัติการ​ พวกเรา​รู้กัน​มา​นาน​แล้ว​ ดังนั้น​ไม่​ใช่​เพราะ​ฮิ​ล​เด​การ์ด​เจอ​ตัวเรา​ แต่​เป็น​เพราะ​สาเหตุ​อื่น​ต่างหาก​															
10	11			#playerName	这个结论的前提是赫德嘉没有真的背叛，但你们凭什么得出这样的结论呢？									131008		200301			26		1																						5;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						這個結論的前提是赫德嘉沒有真的背叛，但你們憑什麼得出這樣的結論呢？	You're relying on faith. What proof do you have that she hasn't genuinely defected?	その結論の前提は、ヒルデガルドが本当に裏切っていないということだ。何を根拠に、そう言い切れる？	그 결론의 전제는, 힐데가르드가 진짜 배신하지 않았다는 거네. 그런데 너희는 왜 그렇게 확신하지?	จาก​ข้อสรุป​นี้​ ก็​คิดได้​ว่า​ฮิ​ล​เด​การ์ด​ไม่​ได้​ทรยศ​จริงๆ​ แล้ว​พวกคุณ​มีเหตุผล​อะไร​ถึง​ได้​ข้อสรุป​แบบนี้​ออกมา​ล่ะ​?​															
11	12			#playerName	而且我注意到，你们似乎对纯黑者的实验很熟悉，这也是奥尔嘉告诉你们的？									131008		200301			26		1																						5;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						而且我注意到，你們似乎對純黑者的實驗很熟悉，這也是奧爾嘉告訴你們的？	And I can't help but notice your familiarity with the Darkrift experiments seems... personal. Did Olga share those details with you too?	それに、二人は純黒者の実験に妙に詳しい。これもオルガから？	그리고 느낀 건데, 너희가 다크리프트 실험에 대해 너무 잘 알아. 그것도 올가가 말해줬던 거야?	และ​ฉัน​ก็​สังเกตเห็น​ว่า​พวกคุณ​ดู​คุ้นเคย​กับ​การทดลอง​เงา​พา​โธ​ซิ​สมา​ก​ นี่​ก็​เป็นเรื่อง​ที่​ออ​ล​ก้าบ​อก​พวก​เธอ​งั้น​เหรอ​?​															
