id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		2		情绪干预中心 | 大厅				0	1											1						op_jianpan																1;1											1											情緒干預中心 | 大廳	Emotion Remedy Center | Lobby	ERC | ホール	이모션 컨트롤 센터|로비	ศูนย์เยียวยาพาโธซิส | ล็อบบี้															
2	3											17	-1								1																						1;1											1																														
3	4				<color=#d8d8d8>第二天早上，众人再度来到情绪干预中心，查看情况。</color>		1	57:dialg_bg_28	0	1				804008;805008					14;26		1					bgm_universal_survey01																	1;1											1											<color=#d8d8d8>第二天早上，眾人再度來到情緒干預中心，查看情況。</color>	<color=#d8d8d8>The following morning, the group returned to the Emotion Remedy Center to check on the situation.</color>	<color=#d8d8d8>翌日の朝、一行は再びERCに様子を見に来た。</color>	<color=#d8d8d8>다음 날 오전, 상황을 확인하기 위해 다시 이모션 컨트롤 센터를 찾았다</color>	[​เช้า​วันรุ่งขึ้น​ ทุกคน​กลับมา​ที่​ศูนย์​เยียวยา​พา​โธ​ซิ​ส​อีกครั้ง​เพื่อ​ตรวจสอบ​สถานการณ์​]​															
4	5			薇洛	护士小姐说早上已经把情绪饮料当做饮用水带入病房了……				0	1				804008;805008					14;26		1			18:npc_icon_703_1	1																		1;1											1	薇洛	Vero	ウィロウ	윌로우	วิลโลว์						護士小姐說早上已經把情緒飲料當做飲用水帶入病房了……	The nurse mentioned they had already administered the Pathos Drink to the ward as drinking water that morning...	今朝、それを飲用水として病室に置いておいたって、看護師さんが言いました……	간호사 선생님이 아침에 이미 병실에 이모션 음료를 생수라고 가져갔대요...	พยาบาล​บอ​กว่า​เช้านี้​นำ​เครื่องดื่ม​พา​โธส​เข้าไป​ใน​ห้อง​ผู้ป่วย​เป็น​น้ำดื่ม​แล้ว​...​															
5	6			巧克力	不知道情绪饮料有没有作用呢……能不能传达出那位小姐姐的心意呢……				0	1				804008;805008			101101;0		14;26		1																						1;1											1	巧克力	Chocola	ショコラ	쇼콜라	ช็อกโกล่า						不知道情緒飲料有沒有作用呢……能不能傳達出那位小姐姐的心意呢……	I hope the Pathos Drink was effective... Did it convey that young lady's sentiments?	役に立っているのかな……ウィロウの気持ち、ちゃんと伝えたのかな……	이모션 음료의 효과가 어떨지 모르겠어... 윌로우 언니의 마음이 전해질 수 있을까...	ไม่​รู้​ว่า​เครื่องดื่ม​พา​โธส​จะ​ได้ผล​ไหม​นะ​...​ จะ​ส่ง​ความรู้สึก​ของ​พี่สาว​คน​นั้น​ออก​ไป​ได้​ไหม​นะ​...​															
6	7			香草	放心吧巧克力，昨天晚上美食家先生品尝过没有问题——				0	1				804008;805008			101101;100101		14;26		1																						1;1											1	香草	Vanilla	バニラ	바닐라	วานิลลา						放心吧巧克力，昨天晚上美食家先生品嘗過沒有問題——	Don't worry, Chocola. The gourmet tried it last night and deemed it satisfactory—	大丈夫だよショコラ。夕べ、グルメ作家さんも問題ないってーー	걱정하지 마, 쇼콜라. 어젯밤에 푸드 칼럼니스트님이 드실 때도 문제가 없었잖아...	ไม่ต้อง​กังวล​นะ​ช็อก​โก​ล่า​ เมื่อคืน​คุณ​นัก​ชิม​ลอง​แล้วก็​ไม่​มีปัญหา​—​															
7	8			？？？	呜呜……				0	1				804008;805008					14;26		1																						1;1											1	？？？	???	？？？	???	? ? ?						嗚嗚……	Whimper...	うう……	흑흑...	ฮือฮือ...															
8	9			薇洛	这是……？门内传来的……是妈妈的声音？				0	1				804008;805008					14;26		1			18:npc_icon_703_6	1																		1;1											1	薇洛	Vero	ウィロウ	윌로우	วิลโลว์						這是……？門內傳來的……是媽媽的聲音？	Is that... From inside the ward... is that my mother's voice?	これは……？ドアの中からだ……お母さん？	이건...? 문 안에서 들리는 게... 엄마 목소리?	นี่​มัน​...?​ เสียง​ที่​ดัง​มาจาก​ใน​ห้อง​...?​ เสียง​ของ​คุณแม่​เหรอ​?​															
9	10				<color=#d8d8d8>薇洛迅速打开病房大门，冲了进去。</color>				0	1											1																						1;1											1											<color=#d8d8d8>薇洛迅速打開病房大門，沖了進去。</color>	<color=#d8d8d8>Vero swiftly opens the ward door and rushes in.</color>	<color=#d8d8d8>ウィロウはすぐさまドアを開き、中へ入った。</color>	<color=#d8d8d8>윌로우가 얼른 병실 문을 열고 뛰어 들어갔다</color>	[​วิ​ล​โลว์​รีบ​เปิด​ประตู​ห้อง​ผู้ป่วย​แล้ว​วิ่ง​เข้าไป​ข้างใน​]​															
10	11		11						0	1	2	18	0								1					-1																	1;1											1																														
11	12		11				1	57:dialg_bg_100	0	1	1										1																						1;1											1																														
12	13			患病老人	呜呜……我的女儿啊……		1	57:dialg_bg_421	0	1		17	-1								1			18:npc_icon_704_5	1	bgm_plot_trust01																	1;1											1	患病老人	Sick Elder	病に罹った老人	아픈 할머니	ผู้สูงอายุที่เจ็บป่วย						嗚嗚……我的女兒啊……	Whimper... My dear daughter...	うぅぅ……ウィロウ、我が娘よ……	흑흑... 우리 딸...	ฮือ​ฮือ​...​ ลูกสาว​ของ​แม่​...​															
13	14			薇洛	妈妈……				0	1											1			18:npc_icon_703_7	1																		1;1											1	薇洛	Vero	ウィロウ	윌로우	วิลโลว์						媽媽……	Mom...	お母さん……	엄마...	คุณแม่คะ...															
14	15			患病老人	对不起……是妈妈老糊涂了……				0	1											1			18:npc_icon_704_5	1																		1;1											1	患病老人	Sick Elder	病に罹った老人	아픈 할머니	ผู้สูงอายุที่เจ็บป่วย						對不起……是媽媽老糊塗了……	Sorry... It's all my fault...	ごめんね……お母さんはバカだったわ……	미안해... 엄마가 노망이 났었나 보다...	ขอโทษ​นะ​... ​แม่แก่​แล้ว แถมยัง​เลอะเลือน​อีก​...​															
