id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2				<color=#d8d8d8>醒来的时候，又是黄昏。\n身旁是小白和阿芙萝，艾可不见踪影。</color>		1	57:dialg_bg_6	8	1.3		17	-1	749008					20		1						sfx_story_01_shafa																95;0											1											<color=#d8d8d8>醒來的時候，又是黃昏。\n身旁是小白和阿芙蘿，艾可不見蹤影。</color>	<color=#d8d8d8>Consciousness returned at sunset. I found myself in my room, with Shiro and Aphros present. Echo was absent.</color>	<color=#d8d8d8>目覚めた時、またも黄昏時。傍らにはシロとアフロス、アイコの姿は見えない。</color>	<color=#d8d8d8>눈을 떴을 땐, 다시 황혼.\n곁엔 화이트와 아프로가 있었고, 에코는 보이지 않았다.</color>	[​เมื่อ​ลืมตา​ขึ้น​มา​ ก็​เป็นเวลา​พลบค่ำ​อีกครั้ง​แล้ว​ และ​ข้าง​กาย​มี​ชิ​โระ​และ​อา​ฟรอสรอ​อยู่​ ส่วน​เอ​ค​โค​กลับ​ไม่​พบเห็น​]​															
2	3			阿芙萝	主人，您还好吗？				8	1.3				749008			100801		20		1					bgm_plot_trust01																	95;0											1	阿芙蘿	Aphros	アフロス	아프로	อาฟรอส						主人，您還好嗎？	You're awake! How do you feel?	ご主人様、大丈夫ですか？	주인님, 괜찮으세요?	นาย​ท่าน​ เป็น​ยังไง​บ้าง​คะ​?​															
3	4			#playerName	阿芙萝……我怎么在房间里？我记得之前是在楼下。艾可呢？				8	1.3				749008			100801		20		1																						95;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						阿芙蘿……我怎麼在房間裡？我記得之前是在樓下。艾可呢？	Aphros... how did I get here? I was downstairs. Where's Echo?	アフロス…どうして部屋に？確かこの前は階下にいたはずだが。アイコは？	아프로… 왜 내가 방에 있지? 기억으론 아까 아래층에 있었던 것 같은데. 에코는?	อา​ฟร​อส.​..​ ทำไม​ฉัน​ถึง​มา​อยู่​ใน​ห้อง​ได้​ล่ะ​?​ ฉัน​จำได้​ว่า​เมื่อกี้​ฉัน​อยู่​ข้างล่าง​ แล้ว​เอ​ค​โค​ไป​ไหน​แล้ว​?​															
4	5			阿芙萝	您这次沉睡的时间很久，房间里躺着身体会舒服一些。\n艾可姐姐在工作室赶制新装备。				8	1.3				749008					20		1																						95;0											1	阿芙蘿	Aphros	アフロス	아프로	อาฟรอส						您這次沉睡的時間很久，房間裡躺著身體會舒服一些。\n艾可姐姐在工作室趕制新裝備。	You were out for quite a while. We thought you'd be more comfortable in bed. Miss Echo is busy working on a new project in her lab.	今回ご主人様はとても長い間眠っていましたので、部屋で休んだ方が体も楽になります。アイコ姉様なら、スタジオで新しい装備作りに没頭しています。	이번엔 오랫동안 잠들어 계셨어요. 방에서 자는 게 더 편할 것 같아서요. 에코 언니는 워크숍에서 새 장비를 만들고 있어요.	รอบ​นี้​นาย​ท่าน​หลับ​ไป​นาน​มาก​เลย​ค่ะ​ คิด​ว่า​พา​มา​นอน​บน​เตียง​จะ​สบาย​กว่า​ ส่วน​พี่​เอ​ค​โค​อยู่​ใน​ห้อง​เวิร์กช็อป​ กำลัง​เร่ง​ทำ​อุปกรณ์​ใหม่​อยู่​ค่ะ​															
5	6			#playerName	我睡着的时候有没有发生什么变化？				8	1.3				749008		200601			20		1																						95;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						我睡著的時候有沒有發生什麼變化？	Did anything... unusual happen while I was unconscious?	私が眠っている間、何か変化はあった？	내가 자는 동안 무슨 일 없었지?	ตอนที่​ฉัน​หลับ​ไป​มี​อะไร​เปลี่ยนไป​บ้าง​ไหม​?​															
6	7			小白	出现过数次短暂的心跳迟缓，但我还没有采取行动，就恢复正常了。				8	1.3				749008		200601			20		1			18:card_icon_108008_6	1																	1	95;0											1	小白	Shiro	シロ	화이트	ชิโระ						出現過數次短暫的心跳遲緩，但我還沒有採取行動，就恢復正常了。	Your heart rate dropped significantly several times, but it corrected itself before any intervention was needed.	短時間の心拍遅延が数回発生いたしましたが、私はまだ対処を取らなかったが、元に戻ったのです。	심박이 일시적으로 느려지는 현상이 몇 번 있었지만, 제가 조치를 취하기 전에 정상으로 돌아왔어요.	เกิด​อาการ​หัว​ใจเต้น​ช้า​ชั่วขณะ​อยู่​หลายครั้ง​ แต่​ชิ​โระ​ยัง​ไม่​ทัน​ได้​ลงมือทำ​อะไร​ก็​กลับมา​เป็นปกติ​แล้ว​ค่ะ​															
7	8			#playerName	果然，中间发生的事情全是假的……				8	1.3				749008		200601			20		1																						95;0											1	#playerName	Aphros	アフロス	#playerName	#playerName						果然，中間發生的事情全是假的……	So it was all just an illusion... everything in between.	やはり、あの間で起こったことはすべて偽りだったのか…	역시, 중간에 있었던 일은 전부 가짜였나…	นั่นสิ​นะ​ เรื่อง​ที่​เกิดขึ้น​ระหว่าง​นั้น​เป็น​ของปลอม​ทั้งหมด​...​															
8	9		11								2			108008					20		1					-1																	1;0											1																														
9	10			#playerName	小白，你让我看这些，应该不只是为了追溯新海市建立的历史吧？									108008					20		1																						1;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						小白，你讓我看這些，應該不只是為了追溯新海市建立的歷史吧？	Shiro, you showed me all that for a reason. It wasn't just a history lesson about Catto City, was it?	シロ、君が私にこれらを見せたのは、単に新海市の歴史を遡るためだけではないんだろう？	화이트, 너는 내가 이걸 보게 한 게 단순히 뉴오션 시티 설립 역사를 되짚기 위한 게 아니지?	ชิ​โระ​ ที่​เธอ​ให้​ฉัน​ได้​เห็น​เรื่องราว​พวก​นี้​ ไม่​ใช่​แค่​เพื่อ​สืบ​ประวัติการ​ก่อตั้ง​แค​ทโตะ​ซิตี้​หรอก​ใช่ไหม​?​															
10			3											108008					20		1														是关于情绪粒子？;是锻炼我的承受能力？	11;11							1;0											1																是關於情緒粒子？;是鍛煉我的承受能力？	A lesson about the Pathos Particles?;Training for a future attack?	エモーション粒子のことか？;私の耐性を鍛えるためなのか？	이모션 파티클에 관한 거야?;내 인내력을 단련하는 거야?	เป็นเรื่องอนุภาคพาโธส?;เป็นการฝึกความทนทานต่อพลังของฉัน?										
11	12			#playerName	对不对？									108008					20		1																						1;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						對不對？	That's it, isn't it?	そうだろう？	그렇지?	แบบนั้นใช่ไหม?															
12	13			小白	这需要你自行判断。									108008			101301		20		1					bgm_bg_gx_tower01																	43;2											1	小白	Shiro	シロ	화이트	ชิโระ						這需要你自行判斷。	That's a conclusion you must reach on your own.	それは、あなた自身で判断してください。	그건 당신이 직접 판단해야 합니다.	เรื่อง​นี้​ขึ้นอยู่กับ​การตัดสินใจ​ของ​คุณ​เอง​ค่ะ​															
13	14			#playerName	那就是都有了。情绪粒子是活的，他们之间的联系甚至可能超越时空。									108008			101301		20		1																						43;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						那就是都有了。情緒粒子是活的，他們之間的聯繫甚至可能超越時空。	So that's a "yes" to everything. The Pathos Particles are alive, and their connections transcend time and space.	なら、両方だな。エモーション粒子は生きている。その繋がりは時空さえも越える可能性がある。	그렇다면 둘 다겠군. 이모션 파티클은 살아 있어. 그들 사이의 연결은 시공을 초월할 수도 있어.	งั้น​ก็​เรียก​ได้​ว่า​เรา​มี​ทุกอย่าง​แล้ว​ล่ะ​ ทั้ง​เรื่อง​อนุภาค​พา​โธ​สมี​ชีวิต​ และ​ความ​เชื่อมโยง​ระหว่าง​พวก​มัน​อาจจะ​เหนือกว่า​ขอบเขต​ของ​มิติ​เวลา​															
