id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		14				1	57:countdown_19													1								sfx_universal_countdown01																									1																														
2	3		0	艾可	终于回来啦！连续工作这么久，感觉浑身上下都不好了喵！		1	57:dialg_bg_334		1.1		17	-1	108008;20005		201301;0			14;26		1			18:npc_icon_609_1	1	bgm_home_saxophone1				story_00_01_460		102008									1		3;0											1	艾可	Echo	アイコ	에코	เอคโค						終於回來啦！連續工作這麼久，感覺渾身上下都不好了喵！	Finally home, meow! I'm beat. I'm hurting all over!	やっと終わった～！長時間勤務のせいで、アイコはもうへとへとニャー！	드. 디. 어. 도착이닷! 이렇게 오랫동안 일만 하다니, 온몸이 쑤셔 죽을 것 같다냥!	กลับ​มาถึง​ซะ​ที​!​ ทำงาน​ติดต่อกัน​นาน​ขนาด​นี้​ ร่าง​จะ​แหลก​อยู่แล้ว​ เหมียว​!​															
3	4		0	#playerName	小白，情绪食材还够吗？给大家准备点吃的再休息吧。					1.1				108008;20005		201301;0			14;26		1																				1		3;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						小白，情緒食材還夠嗎？給大家準備點吃的再休息吧。	Shiro, do we have enough Pathos materials? Could you whip up some food for everyone?	シロ、パトス料理用の食材は足りてる？簡単なものでもいいから、みんなに何か作ってくれないか？	화이트, 이모션 식재료는 충분해? 일단 뭘 좀 먹고 쉬는 게 좋을 것 같아	ชิ​โระ​ วัตถุดิบ​อาหาร​พา​โธส​ยังมี​พอ​ไหม​?​ เตรียม​อาหาร​ให้​ทุกคน​ก่อน​ไป​พัก​ดีกว่า​															
4	5		0	艾可	小白，餐厅的饮料和冰块在哪里呀？艾可急需补充快乐水！加超多冰块的那种！					1.1				108008;20005		201301;0			14;26		1			18:npc_icon_609_5	1					story_00_01_461		102008									1		3;0											1	艾可	Echo	アイコ	에코	เอคโค						小白，餐廳的飲料和冰塊在哪裡呀？艾可急需補充快樂水！加超多冰塊的那種！	Shiro, where are the cool drinks and ice at? I need my happy soda, and LOTS of ice!	シロー、ドリンクとアイスはどこー？はやくねこコーラを飲まないと死ぬ！アイスをたくさん入れたやつね！	화이트, 음료랑 얼음은 어딨어? 에코는 해피워터 빨리 마시지 않으면 죽을 거 같아! 얼음 잔뜩 넣어서!	ชิ​โระ​~​ เครื่องดื่ม​กับ​น้ำแข็ง​อยู่​ไหน​น้า​?​ เอ​ค​โค​อยากได้​เน​โกะ​โคล่า​เดี๋ยวนี้​เลย​!​ ขอ​น้ำแข็ง​เยอะ​ๆ​ ด้วย​นะ​!​															
5	6		0	非天	小白，依依今天住哪里？					1.1				108008;20005		201301;0			14;26		1			18:npc_icon_608_1	1					story_00_01_462		101008									1		3;0											1	非天	Asura	アスラ	아수라	อาสึระ						小白，依依今天住哪裡？	Shiro, where's Elle sleeping today?	シロ、エリーちゃんは今夜どの部屋に泊まったらいいですか？	화이트, 엘리는 오늘 어디서 재워야 하지?	ชิ​โระ​ วันนี้​เอ​ล​ลี่​จะ​นอน​ห้อง​ไหน​?​															
6	7		0		<color=#d8d8d8>三人几乎同时开口，小白的目光依次扫过众人，最后停在了依依身上。</color>					1.1				108008;20005		0;200401			14;26		1					-1															1	20005;108008	1;2											1											<color=#d8d8d8>三人幾乎同時開口，小白的目光依次掃過眾人，最後停在了依依身上。</color>	<color=#d8d8d8>All three spoke at once, while Shiro's gaze swept across them before finally settling on Elle.</color>	<color=#d8d8d8>三人はほぼ同時に話し始めた。シロの視線は三人を順番に見渡し、最後にエリーで止めた。</color>	<color=#d8d8d8>세 명이 거의 동시에 말하자, 차례대로 사람들을 훑어보던 화이트의 눈길이 엘리에게서 멈췄다</color>	[​สาม​คน​เอ่ยปาก​พร้อมกัน​ สายตา​ของ​ชิ​โระ​กวาด​มอง​ทุกคน​ แล้ว​หยุด​ที่​เอ​ล​ลี่​]​															
7	8		0	依依	唔……？哥哥姐姐，这是哪里啊？	唔……？姐姐，这是哪里啊？				1.1				20005		200401			27		1					bgm_story01_inter				story_00_01_463	story_00_01_464	20005									1	0	39;0											1	依依	Elle	エリー	엘리	เอลลี่	嗯…？姐姐，這是哪裡啊？	Mm...? Hey guys, where are we?	うっ……？お姉さん、ここはどこですか？	우웅...? 언니들, 여긴 어디예요?	อือ...? พี่ๆ คะ ที่นี่ที่ไหนเหรอคะ?	嗯…？哥哥姐姐，這是哪裡啊？	Mm...? Hey guys, where are we?	うっ……？お兄さん、ここはどこですか？	우웅...? 언니, 오빠, 여긴 어디야?	อะ​...?​ พี่​ๆ​ คะ​ ที่นี่​ที่ไหน​เหรอ​คะ​?​															
8	9		0	艾可	依依醒啦！这里是哥哥姐姐开的餐厅，也是我们以后住的地方。	依依醒啦！这里是姐姐开的餐厅，也是我们以后住的地方。				1.1				102008;101008;20005		200101;0;200401	100301;0;100201		13;20;27		1									story_00_01_466	story_00_01_538	102008									1	20005;20005;102008	1;1											1	艾可	Echo	アイコ	에코	เอคโค	依依醒啦！這裡是姐姐開的餐廳，也是我們以後住的地方。	Elle, you're awake! This is our Cafe, you'll be staying here with us from now on.	エリーちゃん！起きたのね！ここはお姉ちゃんたちが経営するレストランで、これからエリーちゃんが住む場所だよ。	엘리 깼구나! 여기는 언니들이 하는 카페테리아야. 우리가 같이 살 곳이지.	เอลลี่ตื่นแล้วเหรอ! ที่นี่คือร้านอาหารของพวกพี่เอง เราจะมาอยู่ที่นี่กันนะ	依依醒啦！這裡是哥哥姐姐開的餐廳，也是我們以後住的地方。	Elle, you're awake! This is our Cafe, you'll be staying here with us from now on.	エリーちゃん！起きたのね！ここはお姉ちゃんたち）が経営するレストランで、これからエリーちゃんが住む場所だよ。	엘리 깼구나! 여기는 오빠, 언니들이 하는 카페테리아, 앞으로 우리가 함께 살 곳이야	เอ​ล​ลี่​ตื่น​แล้ว​เหรอ​!​ ที่นี่​คือ​ร้านอาหาร​ของ​พวก​พี่​เอง​ เรา​จะ​มา​อยู่​ที่นี่​กัน​นะ​															
9	10		0	依依	依依也要住在这里吗？那爸爸妈妈呢？					1.1				102008;101008;20005		200201;0;200401	100301;0;0		13;20;27		1									story_00_01_467		20005									1	20005;20005;102008	1;1									20005	npc_icon_302_1	1	依依	Elle	エリー	엘리	เอลลี่						依依也要住在這裡嗎？那爸爸媽媽呢？	Here? Then what about mama and papa?	エリーもここに…？パパとママは？	엘리도 여기서 살아? 엄마 아빠는?	เอ​ล​ลี่​ต้อง​อยู่​ที่นี่​ด้วย​เหรอ​คะ​?​ แล้ว​ป่า​ป๊า​หม่า​ม้า​ล่ะ​คะ​?​															
10	11		0	艾可	呃……他们现在身体不舒服，正在治疗。					1.1				102008;101008;20005		200601;200601;200401			13;20;27		1									story_00_01_468		102008									1	20005;20005;102008	1;0											1	艾可	Echo	アイコ	에코	เอคโค						呃…他們現在身體不舒服，正在治療。	...They're still not feeling very well, they need to get treatment.	えっと、エリーちゃんのお父さんとお母さんはいま具合が悪いから、治療中だよ。	윽... 엄마 아빠는 아직 몸이 안 좋으셔서, 치료받으시는 중이야	เอ่อ​...​ ตอนนี้​พ่อแม่​ของ​เอ​ล​ลี่​ไม่​สบาย​น่ะ​ กำลัง​รักษาตัว​อยู่​นะ​															
11	12		0	依依	爸爸妈妈，在情绪医院吗？					1.1				102008;101008;20005		200401;200601;0	0;0;100401		13;20;27		1									story_00_01_469		20005									1	20005;20005;102008	1;0									20005	npc_icon_302_1	1	依依	Elle	エリー	엘리	เอลลี่						爸爸媽媽，在情緒醫院嗎？	Mama and Papa are, at the hospital?	パパとママは病院にいるのですか？	엄마 아빠는, 이모션 병원에 있는 거야?	ป่า​ป๊า​หม่า​ม้า​อยู่​โรงพยาบาล​เหรอ​คะ​?​															
12	13		0	艾可	你是说情绪干预中心吧，嗯，等他们好点了，哥哥姐姐就带你去看他们。	你是说情绪干预中心吧，嗯，等他们好点了，姐姐就带你去看他们。				1.1				102008;101008;20005		200101;200401;0	101101;0;100401		13;20;27		1									story_00_01_470		102008									1	20005;20005;102008	1;0											1	艾可	Echo	アイコ	에코	เอคโค	你是說情緒干預中心吧，嗯，等他們好點了，姐姐就帶你去看他們。	Yep! Smart girl, it's called the ERC. Don't worry, we'll visit them when they're feeling better.	ああ、ERCのことね。そうだよ、お父さんとお母さんが少し元気になったら、一緒に見舞いに行こうね。	이모션 컨트롤 센터을 말하는 거라면, 맞아. 엄마 아빠 괜찮아 지면, 언니들이랑 같이 보러 가자.	ที่ศูนย์เยียวยาพาโธซิสสินะ? อืม พอพวกเขาอาการดีขึ้น พวกพี่จะพาหนูไปเยี่ยมนะ	你是說情緒干預中心吧，嗯，等他們好點了，哥哥姐姐就帶你去看他們。	Yep! Smart girl, it's called the ERC. Don't worry, we'll visit them when they're feeling better.	ああ、ERCのことね。そうだよ、お父さんとお母さんが少し元気になったら、一緒に見舞いに行こうね。	이모션 컨트롤 센터 말하는 거지? 맞아. 엄마 아빠가 괜찮아지시면 같이 만나러 가자	หมายถึง​ศูนย์​เยียวยา​พา​โธ​ซิ​ส​สิ​นะ​?​ ใช่​แล้ว​ล่ะ​ พอ​พวกเขา​อาการ​ดีขึ้น​ พวก​พี่​จะ​พา​หนู​ไป​เยี่ยม​นะ​															
13	14		0	依依	依依知道了，只要依依够乖，爸爸妈妈就会好起来的，对吧！依依会乖乖等他们的。					1.1				102008;101008;20005		200401;200401;200401	101101;0;100401		13;20;27		1									story_00_01_472		20005									1	20005;20005;102008	1;0									20005	npc_icon_302_1	1	依依	Elle	エリー	엘리	เอลลี่						依依知道了，只要依依夠乖，爸爸媽媽就會好起來的，對吧！依依會乖乖等他們的。	Okay, I'll be a good girl, and then I get to see them again, right?	わかった。エリーがいい子にしたら、パパとママも元気になる。エリー、いい子にして待ちます。	알았어, 엘리가 말 잘 들으면, 엄마 아빠가 좋아지는 거지? 그럼 엘리는 말 잘 들을게	เอ​ล​ลี่​เข้าใจ​แล้ว​ค่ะ​!​ ถ้า​เอ​ล​ลี่​เป็น​เด็กดี​ ป่า​ป๊า​หม่า​ม้า​ก็​จะ​หายป่วย​ ใช่ไหม​คะ​!​ เอ​ล​ลี่​จะ​เป็น​เด็ก​ว่านอนสอนง่าย​รอ​พวกเขา​ค่ะ​															
14	15		0	非天	……					1.1				101008		200401			20		1									story_00_01_473		101008									1	20005	43;0											1	非天	Asura	アスラ	아수라	อาสึระ						……	...	……	...	...															
15	16		0	#playerName	（是我的错觉吗？非天好像突然变得特别消沉！）					1.1				101008		200401			20		1																				1	20005	43;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						（是我的錯覺嗎？非天好像突然變得特別消沉！）	(Asura seems, a little uncharacteristically quiet today.)	（気のせいか？アスラは落ち込んでる？）	(착각인가? 아수라가 갑자기 엄청나게 풀이 죽은 것 같은데...)	(​ฉัน​คิด​ไป​เอง​หรือเปล่า​นะ​?​ อยู่​ๆ​ อา​สึ​ระ​ก็​ดู​หดหู่​มากกว่า​ปกติ​!)​															
16	17		0	#playerName	（还有这突如其来的沉默，到底是怎么回事啊！大家怎么都不说话了？！）					1.1				101008		200401			20		1																				1	20005	43;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						（還有這突如其來的沉默，到底是怎麼回事啊！大家怎麼都不說話了？！）	(What's with the sudden silence? Why isn't anyone saying anything?)	（それになんで急に静かになった？みんな黙っていて、何かあったのか？）	(그리고 이 적막은 대체 뭐지? 왜 아무도 말을 안 하는 거야?!)	(​แล้ว​ความ​เงียบ​ที่​เกิดขึ้น​กะทันหัน​นี่​ เกิด​อะไร​ขึ้น​กัน​?!​ ทำไม​ทุกคน​เงียบ​กัน​ไป​หมด​?!)​															
17	18		0	终端提示音	叮——					1.1				101008		200401			20		1					-1			sfx_story_01_xiaoxi												1	20005	43;0											1	終端提示音	New Message	認証システム	단말기 알림음	เสียงแจ้งเตือนปลายทาง						叮——	[Ding...]	ピピッ！	딩동——	ติ๊ง—															
18	19		11							1.1	1			101008;100008		200401;0	0;100101		20;35		1																				1	20005;0	43;0											1																														
19	20		11							1.1	1			101008;100008		200401;0	0;100101		20;35		1	0;15							op2_xiaobainapad	story_00_01_474											1	20005;0	43;0				0;1	1004						1																														
20	21		0							1.1				101008;100008		200401;0	0;100101		20;35		1	0;15							sfx_story_01_xiaoxi	story_00_01_475											1	20005;0	43;0				0;1	1005						1																														
21	22		11							1.1	2			101008;100008		200401;0	0;100101		20;35		1	0;15																			1	20005;0	43;0				0;1	1006						1																														
22	23		0							1.1				101008;100008		200401;0	0;100101		20;35		1	0;15							sfx_story_01_xiaoxi	story_00_01_477											1	20005;0	43;0				0;1	1007						1																														
23	24		11							1.1	2			101008;100008		200401;0	0;100101		20;35		1	0;15																			1	20005;0	43;0				0;1	1008						1																														
24	25		0							1.1				101008;100008		200401;0	0;100101		20;35		1	0;15							sfx_story_01_xiaoxi	story_00_01_478											1	20005;0	43;0				0;1	1009						1																														
25	26		11							1.1	2			101008;100008		200401;0	0;100101		20;35		1	0;14							op2_xiaobaishoupad												1	20005;0	43;0				0;1							1																														
26	27		11							1.1	2			101008;100008		200401;0			20;35		1																				1	20005;0	43;0											1																														
27	28		11					57:dialg_bg_100			0.6	6	0								1								op2_jingtoulayuan												1		1;0											1																														
28	29		11				1	57:story_cg_111_2			1.5										1																						1;0											1																														
