id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		2		贝克猫餐厅 | 调查官的卧室 | 周六上午																1						op_jianpan																1;0											1											貝克貓餐廳 | 調查官的臥室\n週六上午	Baker's Cafe | Inspector's Bedroom | Saturday Morning	ベイカーキャットレストラン | 調査官の寝室 |土曜日の午前	베이커캣 카페테리아|조사관의 침실|토요일 오전 	เบเกอร์คาเฟ่ | ห้องนอนของผู้ตรวจการ | เช้าวันเสาร์															
2	3											17	-1								1																						1;1											1																														
3	4				<color=#d8d8d8>周六的早上，不需要加班。</color>		1	57:dialg_bg_6	0	1											1					bgm_home_saxophone1																	1;1											1											<color=#d8d8d8>週六的早上，不需要加班。</color>	<color=#d8d8d8>No need to work on a Saturday morning.</color>	<color=#d8d8d8>残業なしの土曜日の朝。</color>	<color=#d8d8d8>토요일 아침에는 추가 근무를 하지 않아도 된다</color>	[​ใน​เช้า​วัน​เสาร์​ ไม่​จำเป็นต้อง​ทำงาน​ล่วงเวลา​]​															
4	5				<color=#d8d8d8>即使早已醒来，在床上眯着眼睛舒舒服服地继续躺着，也不失为一种惬意的享受。</color>				0	1											1																						1;1											1											<color=#d8d8d8>即使早已醒來，在床上眯著眼睛舒舒服服地繼續躺著，也不失為一種愜意的享受。</color>	<color=#d8d8d8>Even if I'm awake, staying in bed with half-closed eyes is a comfort.</color>	<color=#d8d8d8>とっくに目を覚ましたとしても、目を細めて、ゆったりとベッドの快適感を堪能し続ける。</color>	<color=#d8d8d8>일찍 잠이 깼다 하더라도 눈을 감은 채 편안히 침대 위에 계속 누워 있는 것은 즐거운 일이다</color>	[​แม้​จะ​ตื่น​ตั้ง​แต่เช้า​แล้ว​ แต่​การ​นอน​หลับตา​พริ้ม​ๆ​ อย่าง​สบายใจ​บน​เตียง​ต่อไป​ ก็​ถือเป็น​ความสุข​อีก​รูปแบบ​หนึ่ง​]​															
5	6			#playerName	（今天上午不用巡逻，好好休息一下吧。）				0	1											1																						1;1											1	#playerName	#playerName	#playerName	#playerName	#playerName						（今天上午不用巡邏，好好休息一下吧。）	(No patrol duties this morning; time for a good rest.)	（今朝は見回りなんてしなくていいから、ゆっくり休もう。）	(오늘 오전은 순찰하지 않아도 되니까 푹 쉬자)	(​เช้านี้​ไม่ต้อง​ออก​ลาดตระเวน​ พักผ่อน​สักหน่อย​ดีกว่า​)​															
6	7			若有若无的男声	……需要店长……本人……签收……？				0	1											1			18:npc_icon_381_1	1																		1;1											1	若有若無的男聲	Faint Male Voice	微かな男の声	들릴 듯 말 듯한 남자 목소리	เสียงผู้ชายที่ฟังไม่ชัด						……需要店長……本人……簽收……？	…The Manager... needs to sign... in person...?	……店長……本人の……サイン……？	...점장님... 본인 서명이... 필요한데요...?	...​ต้องการ​ให้​คุณ​ผู้​จัด​กา​ร.​..​ ลงชื่อ​...​ รับ​เอง​...?​															
7	8			#playerName	（嗯？好像听到有人说店长……是在叫我吗？）				0	1											1																						1;1											1	#playerName	#playerName	#playerName	#playerName	#playerName						（嗯？好像聽到有人說店長……是在叫我嗎？）	(Hmm? Did someone say "Manager"? Are they calling me?)	（ん？誰かが店長っていってる……私を呼んでるのかな？）	(응?  누가 점장님이라고 한 것 같은데... 나 부르는 건가?)	(​หืม​?​ เหมือน​ได้ยิน​ใคร​พูดถึง​ผู้​จัด​กา​ร.​..​กำลัง​เรียก​ฉัน​อยู่​หรือเปล่า​?)​															
8	9				<color=#d8d8d8>若有若无的交谈声从楼下传入耳中。旋即，卧室门外也响起了轻轻的脚步声。</color>				0	1											1																						1;1											1											<color=#d8d8d8>若有若無的交談聲從樓下傳入耳中。旋即，臥室門外也響起了輕輕的腳步聲。</color>	<color=#d8d8d8>Soft chatter from downstairs reaches my ears. Soon, gentle footsteps approach my door.</color>	<color=#d8d8d8>かすかな談笑の音が下の階から伝わって。すると、寝室の外からも足音が聞こえた。</color>	<color=#d8d8d8>들릴 듯 말 듯한 대화 소리가 아래층에서 들린다 곧이어 침실 문 밖에서 가벼운 발소리가 들렸다</color>	[​เสียง​พูดคุย​แผ่วเบา​ดัง​แว่ว​ลอย​มาจาก​ชั้นล่าง​ จากนั้น​ก็​มีเสียง​ฝีเท้า​เบา​ๆ​ ดัง​ขึ้น​นอก​ประตู​ห้องนอน​]​															
9	10				<color=#d8d8d8>扣扣扣——</color>				0	1											1						sfx_story_03_qiaomen																1;1											1											<color=#d8d8d8>扣扣扣——</color>	<color=#d8d8d8>Knock, knock—</color>	<color=#d8d8d8>コンコンーー</color>	<color=#d8d8d8>똑똑똑</color>	[ก๊อก ก๊อก ก๊อก—]															
