id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	3			特莉丝	艾琳娜！等一下！		1	57:dialg_bg_157				17									1			18:card_icon_103008_6	1		sfx_rolestory_jiaobuyuna														1													1																														
3	4				<color=#d8d8d8>在全力追赶之下，特莉丝终于追上了对方。</color>																1																				1													1																														
4	5			艾琳娜	呼、呼……你、你为什么、能跑、跑得那么快……				8	1.1				103008;10900001		200501;200302			14;26		1									vo_Ailinna_00_04											1	10900001;103008												1																														
5	6			艾琳娜	不对，你为什么要拦我？本小姐和你已经没什么好说的了。				8	1.1				103008;10900001		200401;200302			14;26		1																				1	10900001;103008												1																														
6	7			特莉丝	可我还有很多话想要和你说。如果是之前做错了什么，我可以道歉。				8	1.1				103008;10900001		200401;200302	10210;0		14;26		1									vo_Telisi_00_15											1	10900001;103008												1																														
7	8			艾琳娜	我就是看不惯你这副样子！明明身为偶像……却抛弃了歌迷的期待！				8	1.1				103008;10900001		200401;200302	10210;100401		14;26		1																				1	10900001;103008												1																														
8	9			艾琳娜	仗着自己有天赋，就可以随意玩弄别人的期待吗？你没有成为偶像的资格！				8	1.1				103008;10900001		200501;200302	0;100401		14;26		1																				1	10900001;103008												1																														
9	10			特莉丝	艾琳娜……				8	1.1				103008;10900001		0;200302	100401;0		14;26		1									vo_Telisi_00_15											1	10900001;103008												1																														
10	11			艾琳娜	等着吧！三天之后的舞台上，我会彻底击败你，撕开你虚伪的假面！				8	1.1				103008;10900001		0;200902	100401;0		14;26		1									vo_Ailinna_00_03											1	10900001;103008												1																														
