id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		13				1	57:countdown_48													1								sfx_universal_countdown02																									1																														
2	3		14				1	57:countdown_49													1								sfx_universal_countdown01																									1																														
3	4		0		<color=#d8d8d8>深夜，由于情绪环境紊乱，尚未恢复繁华的贝克街，却成就了秋虫争鸣的盛会。</color>		1	57:story_cg_022_1	1	1.2		17	-1								1					sfx_story_01_fengsheng			op3_huanjing																									1											<color=#d8d8d8>深夜，由於情緒環境紊亂，尚未恢復繁華的貝克街，卻成就了秋蟲爭鳴的盛會。</color>	<color=#d8d8d8>It's midnight, and Baker Street is a shadow of its bustling self. The hustle and bustle were replaced by serene moonlight and the lively chorus of insects.</color>	<color=#d8d8d8>エモーション粒子が乱れ、まだ賑わいを取り戻せていない深夜のベイカー街は、秋の虫のリサイタルが開かれていた。</color>	<color=#d8d8d8>깊은 밤, 이모션 환경의 교란으로 인해, 아직 예전의 번화함을 되찾지 못한 베이커 가는 가을벌레들이 울음소리를 다투는 축제가 되어 버렸다</color>	[​ยามดึก​ ถนน​เบเกอร์​ที่​ยัง​ไม่​กลับมา​คึกคัก​กลับกลาย​เป็นที่​ชุมนุม​ของ​เสียง​จักจั่น​เรไร​ เนื่องจาก​สภาพแวดล้อม​พา​โธส​แปรปรวน​]​															
4	5		0		<color=#d8d8d8>伴随着绵长而安稳的呼吸声，今夜酣梦香甜。梦中的世界没有情绪粒子，宁静，繁荣。</color>				1	1.2											1																																	1											<color=#d8d8d8>伴隨著綿長而安穩的呼吸聲，今夜酣夢香甜。夢中的世界沒有情緒粒子，寧靜，繁榮。</color>	<color=#d8d8d8>You fall into a tranquil slumber, into a dream realm devoid of Pathos—peaceful and prosperous.</color>	<color=#d8d8d8>長く穏やかな呼吸の音とともに、今夜の夢は安らかで甘い。夢の世界はエモーション粒子がなく、穏やかで、豊かだ。</color>	<color=#d8d8d8>길고 고른 숨소리와 함께 오늘 밤은 달콤한 꿈을 꾼다. 이모션 파티클이 없는, 고요하고, 번영한 세상의 꿈을</color>	[​คืนนี้​หลับ​ฝันหวาน​ พร้อมกับ​เสียง​หายใจ​ยาว​ๆ​ อย่าง​สงบ​ ใน​ความฝัน​ไม่​มี​อนุภาค​พา​โธส​ มี​แต่​ความสงบ​และ​ความรุ่งเรือง​]​															
5	6		0	风一般的叹息	啊……多么纯粹又绮丽的梦境，真想去看看啊……				1	1.2											1									story_00_01_1103																								1	風一般的歎息	Soft Sigh	風のような嘆き	바람과 같은 탄식	เสียงถอนหายใจดั่งสายลม						啊…多麼純粹又綺麗的夢境，真想去看看啊……	Ah... what a pure, beautiful dream. If only I could take a peek...	ああ……なんて純粋で美しい夢なの……行ってみたいわ……	아... 이 얼마나 순수하고 아름다운 꿈이란 말인가... 정말 가보고 싶다...	อ้า​...​ ช่าง​เป็น​ความฝัน​ที่​บริสุทธิ์​และ​งดงาม​ อยาก​ไปดู​จัง​เลย​...​															
6	7		0		<color=#d8d8d8>短暂的瞬间，周围的一切都失去了声音，又若无其事地继续喧嚣。</color>				1	1.2											1																																	1											<color=#d8d8d8>短暫的瞬間，周圍的一切都失去了聲音，又若無其事地繼續喧囂。</color>	<color=#d8d8d8>All sound vanished from the world for a spell, only to resume its clamor in the next breath.</color>	<color=#d8d8d8>しばらくの間、周囲のすべてが音を失い、何事もなかったかのように喧噪が続いた。</color>	<color=#d8d8d8>짧디짧은 순간, 주위의 모든 것이 소리를 잃었다가, 아무 일도 없었다는 듯 다시 소란스러워진다</color>	[​ชั่วขณะ​สั้น​ๆ​ ทุกอย่าง​รอบตัว​เงียบหาย​ไป​ แล้วก็​กลับมา​ส่งเสียง​อึกทึก​ต่อ​ราวกับ​ไม่​มี​อะไร​เกิดขึ้น​]​															
7	8		11						1	1.2	2	18	1								1								-1																									1																														
8	9		0		<color=#d8d8d8>场景切换，思绪突然清明，耳畔传来耀州风格的丝竹之声。</color>		1	57:dialg_bg_100				17		127008					20		1	4				bgm_role_qi																	1;0											1											<color=#d8d8d8>場景切換，思緒突然清明，耳畔傳來耀州風格的絲竹之聲。</color>	<color=#d8d8d8>The scenery shifted, and your mind quickly cleared as the melody of traditional Yaozhou instruments filled the air.</color>	<color=#d8d8d8>シーンが切り替わり、思考が突然明瞭になり、耳に光耀大陸風の曲が聞こえてくる。</color>	<color=#d8d8d8>장면이 바뀌고 머리가 맑아지며 귓가에 요주 풍의 악기 소리가 들린다</color>	[​ฉาก​เปลี่ยนไป​ ความคิด​ก็​แจ่มชัด​ขึ้น​ทันที​ และ​ได้ยิน​เสียงดนตรี​สไตล์​เขต​เหยา​โจว​ดัง​แว่ว​มา​]​															
9	10		0	神秘女郎	春宵良夜，如晨曦朝露。									127008					20		1	4								story_00_01_1104		127008											1;0									127008	npc_icon_596_1	1	神秘女郎	Mysterious Woman	謎めいた女性	신비로운 젊은 여성	หญิงลึกลับ						春宵良夜，如晨曦朝露。	A night so fair, like morning dew, glistening in the air.	春の夜は、朝露の如く。	봄날의 기분 좋은 밤은 마치 아침 이슬과도 같구나	ราตรี​อัน​งดงาม​ใน​ฤดูใบไม้ผลิ​ ดั่ง​น้ำค้าง​ยาม​รุ่งอรุณ​															
