id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		14					57:countdown_293													1								sfx_universal_countdown01														1;0											1																														
2	3		0	#playerName	帕拉斯竟然……去世了。			57:dialg_bg_19		1.1		17	-1	108008					20		1					bgm_bg_gx_tower01															1		43;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						帕拉斯竟然……去世了。	Pallas... is dead.	パラスが……亡くなっていたなんて。	파라스가…사망했다니.	พัล​ลา​ส​...​ ตาย​แล้ว​เหรอ​															
3	4		0	#playerName	他应该就是肖特朗记忆中的那个青年吧……也是肖特朗口中，很像我的那个朋友？					1.1				108008					20		1																				1		43;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						他應該就是肖特朗記憶中的那個青年吧……也是肖特朗口中，很像我的那個朋友？	He must've been the young guy from Chautrand's memories... The friend he said I reminded him of?	彼がチャートランドの記憶の中の青年なんだろう……そしてチャートランドが私によく似ていると言った友人のはずだ？	그 사람이 바로 쇼트랑 기억 속의 그 청년이겠지… 그리고 쇼트랑이 말한, 나와 매우 닮은 그 친구 말인가?	เขา​คง​เป็น​เด็กหนุ่ม​ใน​ความทรงจำ​ของ​ชอร์ต​แลนด์​...​ และ​เป็นเพื่อน​ที่​ชอร์ต​แลนด์​บอ​กว่า​เหมือนกับ​ฉัน​?​					บางที​พวกเขา​อาจจะ​อยู่​ใกล้​กว่า​?​ ;​ใช้​ทางลัด​เหรอ​?​										
4	5		0	小白	调查官，即将到达特莉丝所在位置，是否在观看录像时开启摄像功能？					1.1				108008			101301		20		1									story_00_03_2115		108008									1		43;0											1	小白	Shiro	シロ	화이트	ชิโระ						調查官，即將到達特莉絲所在位置，是否在觀看錄影時開啟攝影功能？	We're approaching Triss's location. Should we turn the camera on for recording?	調査官、もうすぐトリスの所在地に到着します。ビデオを見る時にカメラ機能をオンにしますか？	조사관님, 곧 트리스가 있는 곳에 도착할 거야. 영상을 보면서 촬영 기능을 켜둘까?	คุณ​ผู้ตรวจการ​ กำลังจะ​ถึง​ตำแหน่ง​ของ​ท​ริ​ส​แล้ว​ค่ะ​ จะ​เปิด​ฟังก์ชัน​กล้อง​ระหว่าง​ดู​วิดีโอ​ไหม​คะ​?​															
5			3							1.1				108008			101301		20		1														开吧。;还是不了……	6;7					1		43;0											1																開吧。;還是不了……	Yeah.;Let's not...	つける。;やめておこう……	켜자;아니 괜찮아…	เปิดเลย;ไว้ก่อนดีกว่า...										
6	8		0	#playerName	毕竟是很关键的线索……\n如果只看一次可能会忽略什么，我们在调查清楚之后再销毁录像。					1.1				108008			101301		20		1																				1		43;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						畢竟是很關鍵的線索……\n如果只看一次可能會忽略什麼，我們在調查清楚之後再銷毀錄影。	This is a key lead, after all...\nWe might miss out on some detail otherwise. Best to film it, then destroy the footage once the investigation is over.	なんせ、非常に重要な手がかりなんだ……\n一度見ただけでは、何かを見逃してしまうかもしれない、ビデオは、しっかり確認した後、削除すればいい。	아주 중요한 단서니까…\n한 번밖에 안 봤다간, 뭔가를 놓칠지도 몰라. 제대로 조사한 후에 영상을 지우도록 하자	นี่​เป็น​เบาะแส​ที่​สำคัญ​นะ​...​\nถ้า​ดู​แค่​ครั้ง​เดียว​อาจจะ​พลาด​รายละเอียด​บางอย่าง​ไป​ ค่อย​ลบ​วิดีโอ​หลังจาก​สืบสวน​เสร็จ​ก็ได้​															
7	8		0	#playerName	毕竟对方有了这样的诉求……\n我们先观察一下，实在需要反复观看，再另做打算。					1.1				108008			101301		20		1																				1		43;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						畢竟對方有了這樣的訴求……\n我們先觀察一下，實在需要反復觀看，再另做打算。	The military were pretty clear about recording being forbidden...\nLet's just rely on our eyes for now.. And if there's too much to take in at once, we'll reconsider.	相手がそう望むんだったら……\nまずは観察してみよう、どうしても何度も確認したい場合は別の方法が考えるしかない。	그쪽에서 그렇게 요구했으니까…\n일단 우리도 상황을 보고 다시 보고 싶으면 그건 나중에 생각하자	ใน​เมื่อ​กองทัพ​บอ​กว่า​ห้าม​ถ่าย​วิดีโอ​...​\nเรา​แค่​คอย​สังเกตการณ์​ไป​ก่อน​ ถ้า​จำเป็นต้อง​ดู​ซ้ำ​ค่อย​หาทาง​อื่น​															
8	9		0	小白	我明白了，调查……					1.1				108008		201301	101301		20		1					-1			sfx_story_03_xinhao	story_00_03_2116		108008									1		43;0											1	小白	Shiro	シロ	화이트	ชิโระ						我明白了，調查……	Understood, Inspect—...	わかりました、調査官……	알았어, 조사…	รับทราบ​คำสั่ง​ค่ะ​ คุณ​ผู้ตรวจ​...​															
9	10		0	小白	调查……官……					1.1				108008		201301			20		1						sfx_story_03_xinhao2		-1	story_00_03_2117		108008									1		43;0											1	小白	Shiro	シロ	화이트	ชิโระ						調查……官……	Inspect... or...	調査……官……	조사… 관…	คุณผู้ตรวจ... การ...															
