id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		2		望月城丨易水古楼																1						op_jianpan																											1											望月城丨易水古樓	Hydora Manor, Lunar City	望月城丨易水古楼	망월성|역수고루	เมืองวังจันทร์丨หอโบราณอี้สุ่ย															
2	3		11								1	17	0	113008;114008		200101;200101	100301;0		16;30		1					bgm_universal_survey01																												1																														
3	4			云灿	可以啊，调查官，之后要是觉得太危险而不想在暴风眼干了，就和我一起去冒险吧。									113008;114008		200101;200101	100301;0		16;30		1																					0;113008												1	雲燦	Yuncan	雲燦	운찬	หยุนซาน						可以啊，調查官，之後要是覺得太危險而不想在暴風眼幹了，就和我一起去冒險吧。	You've got talent, Inspector. If you ever quit StormEye, adventure with me.	いいねぇ店長。もし今後、ストームアイが「危険すぎてもうやってられない」と思うなら、そのときは私と一緒に冒険にいこうよ。	제법인데, 조사관? 나중에 스톰아이는 너무 위험해서 그만두고 싶어지면, 나랑 모험이나 떠나자	เยี่ยม​มาก​เลย​ ผู้ตรวจการ​ วันหลัง​ถ้า​รู้สึก​ว่า​อยู่​ทำงาน​ที่​สตอร์ม​อาย​แล้ว​มัน​อันตราย​เกินไป​ หรือ​เบื่อ​งาน​ไม่​อยาก​ทำ​แล้ว​ ก็​มา​ผจญภัย​กับ​ฉัน​ซะ​สิ​															
4	5			#playerName	哈哈……不错的提议呢，我之后考虑一下好了。									113008;114008		200101;200101	100301;0		16;30		1																					0;0												1	#playerName	#playerName	#playerName	#playerName	#playerName						哈哈……不錯的提議呢，我之後考慮一下好了。	Hah... I'll consider it.	はは……悪くない提案だね。あとでゆっくり考えておくよ。	하하... 나쁘지 않은 제안이네. 생각해 볼게	ฮ่า​ๆ​...​ ข้อเสนอ​ที่​น่าสนใจ​จัง​เลย​นะ​ ไว้​ฉัน​จะ​ลอง​พิจารณา​ดู​															
5	6			云沛	我觉得和姐姐你一起出去反而更危险。									113008;114008		0;200101	100301;101001		16;30		1																																	1	雲沛	Yunpei	雲沛	운비	หยุนเพ่ย						我覺得和姐姐你一起出去反而更危險。	Honestly, adventuring with you sounds more dangerous.	姉さんと一緒に出かけるほうが、よっぽど危ないじゃありませんか。	언니랑 같이 붙어 다니면 더 위험할 것 같은데	ฉัน​ว่า​ไป​กับ​พี่​จะ​ยิ่ง​อันตราย​กว่า​เยอะ​นะคะ​															
6	7			云灿	说什么呢——沛沛，你刚刚不还夸我是世界上最好的姐姐吗？									113008;114008		200701;200101	0;101001		16;30		1																					114008;113008												1	雲燦	Yuncan	雲燦	운찬	หยุนซาน						說什麼呢——沛沛，你剛剛不還誇我是世界上最好的姐姐嗎？	What?! Peipei, you were singing my praises a second ago!	何それ〜沛沛、さっき「世界一の姉さん」って褒めてくれたばっかりじゃない。	무슨 소리야— 비비, 아까는 나한테 이 세상 최고의 언니라며?	พูด​อะไร​ของ​เธอ​น่ะ​ เพ่​ย​เพ่​ย​ เมื่อกี้​เธอ​เพิ่งจะ​ชม​ฉัน​ว่า​เป็น​พี่สาว​ที่​ดี​ที่สุด​ใน​โลก​ไม่​ใช่​เหรอ​?​															
7	8			云沛	我可没有这么说过，而且都说了不要这么叫我。									113008;114008		200501;201301			16;30		1																					114008;113008												1	雲沛	Yunpei	雲沛	운비	หยุนเพ่ย						我可沒有這麼說過，而且都說了不要這麼叫我。	I didn't say that. And quit with the name.	そんなこと言ってません。それに、その呼び方はやめてください……	난 그런 말 한 적 없어. 그리고 그렇게 부르지 말랬지	ฉัน​ไม่​ได้​พูด​แบบ​นั้น​สักหน่อย​ แล้วก็​บอก​แล้ว​ว่า​อย่า​เรียก​ฉัน​แบบ​นั้น​ไง​คะ​															
8	9			云灿	嘤嘤嘤……好怀念那个小小的沛沛，那时候明明那么可爱，连头发都是那么……									113008;114008		200401;200801	100101;0		16;30		1																					114008;113008												1	雲燦	Yuncan	雲燦	운찬	หยุนซาน						嚶嚶嚶……好懷念那個小小的沛沛，那時候明明那麼可愛，連頭髮都是那麼……	But... little Peipei was the best. So sweet, and her hair was always...	ひど〜い……あの頃の沛沛が懐かしいなぁ。あのときはあんなに可愛くて、髪だって──	이이잉... 어릴 적 비비가 그립네. 그땐 엄청 귀여웠는데. 심지어 머리카락도...	ฮี่ฮี่​...​ คิดถึง​เพ่​ย​เพ่​ย​ตัวเล็ก​ๆ​ จัง​เลย​น้า​ ตอนนั้น​น่ารัก​มาก​เลย​ แม้กระทั่ง​...​															
9	10			云沛	姐姐——									113008;114008		200101;200801	100101;0		16;30		1																					114008;113008												1	雲沛	Yunpei	雲沛	운비	หยุนเพ่ย						姐姐——	Sis—	姉さん。	언니—	พี่— สาว—															
