id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2			#playerName	她……她难道是那个萝丝小姐？		1	57:dialg_bg_387	8	1.5		17	-1	801008		200601			26		1					bgm_bg_gx_tower01																1	45;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						她……她難道是那個蘿絲小姐？	Uhm... Was that... Louise?	彼女は……あのローズさん？	그... 그 여자가 설마 로즈 씨?	เธอ... เธอคือคุณลูอิสคนนั้นงั้นเหรอ?															
2	3			红茶	什么？！\n……不，这么一想，确实很合理。				8	1.5				801008		200301	101001		26		1																					1	45;0											1	紅茶	Black Tea	紅茶	홍차	แบล็กที						什麼？！\n……不，這麼一想，確實很合理。	What?! ...Hmm, that would actually make sense.	えっ？！……でも、確かに、そう考えればすべてに説明がつきますわ。	네? !\n...다시 생각하니, 이해가 되는군요	อะไรนะ?!\n...ไม่สิ พอคิดๆ ดูแล้ว ก็สมเหตุสมผลอยู่															
3	4				<color=#d8d8d8>还没来得及从这份震惊中回过神，又传来了两个匆忙的脚步声。</color>				8	1.5				801008		200301	101001		26		1						sfx_rolestory_jiaobujin	0.5	sfx_rolestory_jiaobujin													1	45;0											1											<color=#d8d8d8>還沒來得及從這份震驚中回過神，又傳來了兩個匆忙的腳步聲。</color>	<color=#d8d8d8>A set of hurried footsteps could be heard before the shock had fully abated.</color>	<color=#d8d8d8>このショックからまだ立ち直れないうちに、更に二人分の慌ただしい足音が聞こえてきた。</color>	<color=#d8d8d8>충격에서 벗어나기도 전에 황급히 다가오는 두 사람의 발소리가 들렸다</color>	[ยังไม่ทันได้ฟื้นตัวจากความตกใจครั้งนี้ ก็มีเสียงฝีเท้าเร่งรีบอีกสองเสียงดังขึ้น]															
4	5			米饭	对不起，调查官大人，刚刚贝斯特突然就跑了出去……				8	1.5				803008;801008		200801;200601	0;101001		14;26		1						sfx_story_01_tingxia															0;803008	46;1											1	米飯	Rice	ライス	백미	ไรซ์						對不起，調查官大人，剛剛貝斯特突然就跑了出去……	Sorry, Inspector... Best suddenly ran off just now...	ごめんなさい、調査官さま……さっき、ベストが急に飛び出て行っちゃいました……	죄송해요, 조사관 나리. 바스테트가 갑자기 뛰쳐나가서...	ขอโทษค่ะ ท่านผู้ตรวจการ เมื่อกี้จู่ๆ เบสต์ก็วิ่งออกไปเลย...															
5	6				<color=#d8d8d8>刚刚到达现场的米饭看到如此场面，不禁陷入了疑惑。</color>				8	1.5				803008;801008		201201;200601	0;101001		14;26		1																					0;803008	46;1											1											<color=#d8d8d8>剛剛到達現場的米飯看到如此場面，不禁陷入了疑惑。</color>	<color=#d8d8d8>Rice, who had just arrived, couldn't make heads or tails of what she saw.</color>	<color=#d8d8d8>現場に着いたばかりのライスは、今の状況を見て、不思議そうな顔をした。 </color>	<color=#d8d8d8>막 현장에 도착한 백미는 눈앞의 장면에 고개를 갸우뚱했다</color>	[ไรซ์ที่เพิ่งมาถึงที่เกิดเหตุ เมื่อเห็นสถานการณ์เช่นนี้ก็อดไม่ได้ที่จะรู้สึกสับสน]															
6	7			米饭	欸？！发生什么事了吗？				8	1.5				803008;801008		0;200601	100201;0		14;26		1																					1;1	46;1											1	米飯	Rice	ライス	백미	ไรซ์						欸？！發生什麼事了嗎？	Err?! What's happened?	あれ？！何かあったのですか？	으응? ! 무슨 일이 벌어진 거죠?	เอ๊ะ?! เกิดอะไรขึ้นเหรอคะ?															
7	21			#playerName	没……没什么。就，发生了很多事——				8	1.5				803008;801008		0;200601	100201;0		14;26		1																						46;1											1	#playerName	#playerName	#playerName	#playerName	#playerName						沒……沒什麼。就，發生了很多事——	Uhm... Well... A lot—	なっ……なんでもない。ちょっと、色々あってね……	벼... 별거 아니야. 아니, 많은 일이 있었어——	ม-ไม่มีอะไร ก็แค่ เกิดเรื่องขึ้นเยอะไปหน่อย—															
21	22			贝斯特	呵……要躲到什么时候？				8	1.5				803008;801008		200801;200601	0;101001		14;26		1			18:npc_icon_562_5	1																	1;1	46;1											1	貝斯特	Best	ベスト	바스테트	เบสต์						呵……要躲到什麼時候？	Hah... Just when will you stop running?	はぁ……いつまで隠れているつもりだ。	하... 언제까지 피해 다닐 건데?	เหอะ... จะหนีไปถึงเมื่อไหร่ล่ะ?															
22	23				<color=#d8d8d8>望着那个离去的背影，贝斯特不由地苦笑了一下。</color>				8	1.5				803008;801008		200801;200601	0;101001		14;26		1																					1;1	46;1											1											<color=#d8d8d8>望著那個離去的背影，貝斯特不由地苦笑了一下。</color>	<color=#d8d8d8>Best laughed bitterly as she watched the figure run off.</color>	<color=#d8d8d8>去っていくその後ろ姿を眺めながら、ベストは思わず苦笑いした。</color>	<color=#d8d8d8>멀어져 가는 뒷모습을 보며 바스테트가 쓴웃음을 지었다</color>	[มองดูเงาคนที่กำลังจะจากไป เบสต์ก็อดไม่ได้ที่จะเผยยิ้มขมขื่นออกมา]															
