id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		14				1	57:countdown_358													1								sfx_story_03_xiyu_loop																									1																														
2	3		0		<color=#d8d8d8>空白。</color>		1	57:dialg_bg_400				17	-1								1					bgm_role_investigator1																												1											<color=#d8d8d8>空白。</color>	<color=#d8d8d8>There was nothing but whiteness.</color>	<color=#d8d8d8>空白。</color>	<color=#d8d8d8>공백</color>	[ความว่างเปล่า]															
3	4		0		<color=#d8d8d8>……遥远。</color>																1																																	1											<color=#d8d8d8>……遙遠。</color>	<color=#d8d8d8>Space stretching out into the distance.</color>	<color=#d8d8d8>……遠い。</color>	<color=#d8d8d8>……멀리 떨어진 곳</color>	[...ไกลแสนไกล]															
4	5		0		<color=#d8d8d8>潮湿的潭水尽头，落下一滴水珠。</color>		1	57:dialg_bg_400													1						sfx_story_03_shuidi																						57:story_cg_108_1					1											<color=#d8d8d8>潮濕的潭水盡頭，落下一滴水珠。</color>	<color=#d8d8d8>Humid air, and deep water. A single droplet fell.</color>	<color=#d8d8d8>湿った池水の先に、一雫の水滴が落ちた。</color>	<color=#d8d8d8>축축한 연못 끝에서 물방울이 떨어졌다</color>	[​อากาศ​ชื้นแฉะ​ ที่​ปลาย​สายน้ำ​ หยดน้ำ​หยด​หนึ่ง​ตก​ลงมา​]​															
5	6		0	豪威尔	孩子，你在车祸中失去了记忆。我是你的…叔叔，我叫豪威尔。		1	57:story_cg_108_1													1									vo_story_19_19_01																								1	豪威爾	Howell	ホーウェル	하웰	ฮาวเวลล์						孩子，你在車禍中失去了記憶。我是你的…叔叔，我叫豪威爾。	You lost your memories in the car accident, kid. I'm your uncle... Call me Howell, alright?	お前は車の事故で記憶を失った。俺はホーウェル、お前の…叔父だ。	얘야, 넌 차 사고를 당해서 기억을 잃었단다. 난 너의… 삼촌 하웰이다	เจ้า​หนู​ เธอ​สูญเสีย​ความทรงจำ​จาก​อุบัติเหตุ​รถชน​ ลุง​เป็น​...​ ลุง​ของ​หนู​ ชื่อ​ฮา​วเวลล์​															
6	7		0	孩子	……																1																																	1	孩子	Child	子供	아이	เด็ก						……	...	……	…	...															
7	8		0	豪威尔	一点反应也没有……以前看你还挺机灵的啊。																1									vo_story_19_19_02																								1	豪威爾	Howell	ホーウェル	하웰	ฮาวเวลล์						一點反應也沒有……以前看你還挺機靈的啊。	No response at all, huh...? You were always a quick-witted young thing, though...	反応が薄いな……昔は賢かったのに。	아무런 반응이 없군… 예전엔 꽤 영리했던 것 같은데	ไม่​มี​ปฏิกิริยา​เลย​นะ​...​ ก่อนหน้านี้​ดู​เป็น​เด็ก​ฉลาด​แท้ๆ​															
8	9		0	孩子	……以、前？																1																																	1	孩子	Child	子供	아이	เด็ก						……以、前？	I... was?	……むか、し？	…예, 전?	ก่อน... หน้านี้?															
9	10		0	豪威尔	对啊，作为叔叔，我以前抱过你好多回呢。																1									vo_story_19_19_03																								1	豪威爾	Howell	ホーウェル	하웰	ฮาวเวลล์						對啊，作為叔叔，我以前抱過你好多回呢。	Yes. I'm your uncle, I've held you in my arms countless times over the years. I know.	そうだぞ。お前のおじさんとして、お前を抱き上げたことも何回かあったぜ。	그래, 삼촌으로서 너를 많이 안아줬단다	ใช่​แล้ว​ ใน​ฐานะ​ลุง​ ลุง​เคย​อุ้ม​เธอ​อยู่​หลายครั้ง​เลย​นะ​															
