id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		0	小白	情绪粒子数值正在下降，爆炸的威力正在逐步衰弱！			57:dialg_bg_240	8	1.1		17	-1	102008;103008;10802		200101;200101;0			13;20;27		1					bgm_bg_gx_tower01				story_00_02_2806											1		1;0											1	小白	Shiro	シロ	화이트	ชิโระ						情緒粒子數值正在下降，爆炸的威力正在逐步衰弱！	The P-Values are dropping and the effects of the explosion are growing weaker!	エモーション粒子の値が低下中、爆発の威力は徐々に弱まっています！	이모션 파티클 수치가 떨어지고 폭발의 위력이 점차 약해지고 있습니다!	รายงาน​ค่ะ​ ค่า​อนุภาค​พา​โธส​กำลัง​ลด​ระดับ​ ผล​จาก​ระเบิด​เริ่ม​อ่อนกำลัง​ลง​แล้ว​ค่ะ​!​															
2	3		0	小白	我们成功阻止了关键绪能点古老遗迹被彻底爆破！				8	1.1				102008;103008;10802		200101;200101;0			13;20;27		1									story_00_02_2807											1		1;0											1	小白	Shiro	シロ	화이트	ชิโระ						我們成功阻止了關鍵緒能點古老遺跡被徹底爆破！	We have succeeded in preventing the Ancient Ruins key Drop Point from exploding!	古代遺跡の鍵となるドロップポイントの完全爆破を阻止することに成功しました！	메인 이모션 에너지 스팟인 고대 유적이 전부 폭발하는 걸 막는 데 성공했습니다!	ป้องกัน​การระเบิด​อย่าง​สมบูรณ์​ของ​จุด​พา​โธส​รั่วไหล​หลัก​ใน​ซาก​โบราณสถาน​ได้​สำเร็จ​แล้ว​ค่ะ​!​															
3	4		0	特莉丝	店长，你做到了！				8	1.1				102008;103008;10802		200101;200101;0	0;100101;0		13;20;27		1									story_00_02_2808		103008									1		1;0											1	特莉絲	Triss	トリス	트리스	ทริส						店長，你做到了！	Manager, you did it!	店長さん、成功しましたね！	점장님, 결국 해내셨군요!	คุณ​ผู้จัดการ​ สำเร็จ​แล้ว​นะคะ​!​															
4	5		0	#playerName	辛苦大家了。				8	1.1				102008;103008;10802		200101;200101;0	0;100101;0		13;20;27		1																				1		1;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						辛苦大家了。	Great work, everyone.	みんな、ありがとう。	다들 수고했어	ทุกคน​เหนื่อย​กัน​มาก​ ขอบคุณ​ทุกคน​เลย​															
5	6		12	情绪病人	……这是神迹！				8	1.1				102008;103008;10802		200201;200501;0	0;100101;0		13;20;27		1			18:npc_icon_381_1	1					story_00_02_2809											1	1;1;1	1;0											1	情緒病人	Pathosis Patient	情緒病患者	이모션리스 환자	ผู้ป่วยพาโธซิส						……這是神跡！	...A miracle!	……これは奇跡だ！	... 이건 신의 기적이야!	...นี่คือปาฏิหาริย์!															
6	7		0	情绪病人	是神消灭了所有危害世人的堕体，是神宽恕了我们的罪过！				8	1.1				102008;103008;10802		200701;200501;0			13;20;27		1			18:npc_icon_381_1	1					story_00_02_2810											1	1;1;1	46;1											1	情緒病人	Pathosis Patient	情緒病患者	이모션리스 환자	ผู้ป่วยพาโธซิส						是神消滅了所有危害世人的墮體，是神寬恕了我們的罪過！	It was God who exterminated the vicious Falleno! God has forgiven us our past sins!	神が世界に害を及ぼすすべての堕体を消滅させた！私たちの罪を赦してくださった！	신께서 인간을 해하는 타락자를 소멸하셨어! 신께서 우리의 죄악을 용서하신 거야!	พระเจ้า​ทรง​ทำลาย​หุ่นเชิด​ที่​เป็น​ภัย​ต่อ​มนุษย์​ทั้งหมด​ พระเจ้า​ทรง​อภัย​บาป​ของ​พวกเรา​!​															
7	8		0	情绪病人	感谢神明！感谢先知大人！				8	1.1				102008;103008;10802		200701;200501;0			13;20;27		1			18:npc_icon_381_1	1					story_00_02_2811											1	1;1;1	46;1											1	情緒病人	Pathosis Patient	情緒病患者	이모션리스 환자	ผู้ป่วยพาโธซิส						感謝神明！感謝先知大人！	Thank you, O God. Thank you, Exalted Prophet.	ありがとう、神様！ありがとう、先知様！	신이시여, 감사합니다! 선지자님, 감사합니다!	ขอบคุณ​พระเจ้า​!​ ขอบคุณ​ท่าน​ผู้​พยากรณ์​!​															
8	9		0		<color=#d8d8d8>幸存的情绪病人们虔诚地祈祷了片刻，随后自觉返回先前的牢房。</color>				8	1.1				102008;103008;10802		200701;200501;0			13;20;27		1																				1	1;1;1	46;1											1											<color=#d8d8d8>倖存的情緒病人們虔誠地祈禱了片刻，隨後自覺返回先前的牢房。</color>	<color=#d8d8d8>The surviving Pathosis patients prayed for a spell before returning to their cells.</color>	<color=#d8d8d8>生き残った情緒病患者たちは、しばらくの間敬虔に祈った後、自ら元の独房に戻っていった。</color>	<color=#d8d8d8>생존한 이모션리스 환자들은 경건히 기도를 올린 후 각자가 지내던 방으로 알아서 돌아갔다.</color>	[​ผู้ป่วย​พา​โธ​ซิ​ส​ที่​รอดชีวิต​สวด​ภาวนา​อย่าง​เลื่อมใส​อยู่​ครู่หนึ่ง​ ก่อน​กลับ​เข้า​คุก​เดิม​ด้วยความสมัครใจ​]​															
9	10		0	艾可	不，不是吧？！哪有什么神迹，明明是店长救了他们啊！				8	1.1				102008;103008;10802		200701;200801;0	10205;0;0		13;20;27		1									story_00_02_2812		102008									1	1;1;1	46;1											1	艾可	Echo	アイコ	에코	เอคโค						不，不是吧？！哪有什麼神跡，明明是店長救了他們啊！	W-Wait what?! A miracle?! It's obvious it was the Manager who saved them!	違うでしょ？！奇跡なんかじゃない、あいつらを助けたのは明らかに店長だったにゃ！	뭐, 뭐야?! 무슨 신의 기적이야. 점장님이 구해준 건데!	เปล่า​สักหน่อย​!​ ใช่​ปาฏิหาริย์​ที่ไหน​ ผู้จัดการ​ต่างหาก​ที่​ช่วย​พวกเขา​ เมี๊ยว​!​															
10	11		0	艾可	而且，连猴子都知道遇到危险要逃跑的！这些家伙连本能都丢掉了？				8	1.1				102008;103008;10802		200701;200801;0	10205;0;0		13;20;27		1									story_00_02_2813		102008									1	1;1;1	46;1											1	艾可	Echo	アイコ	에코	เอคโค						而且，連猴子都知道遇到危險要逃跑的！這些傢伙連本能都丟掉了？	Plus, even monkeys know to run from danger! What's wrong with them?!	しかも、猿でも危険な時は逃げることを知っているのに、あいつらは本能すら失っているの？	그리고 위험이 닥치면 도망가야 한다는 건 원숭이도 알겠다! 이 사람들은 본능이란 게 없는 건가?	อีก​อย่าง​นะ​ แม้แต่​ลิง​ยัง​รู้จัก​หนี​จาก​อันตราย​เลย​!​ พวก​นี้​ทิ้ง​สัญชาตญาณ​ไป​หมด​แล้ว​เหรอ​?​															
11			3						8	1.1				102008;103008;10802		200701;200801;0	10205;0;0		13;20;27		1														算了……	12					1	0;0;0	1;1											1																算了……	Let's just leave them be...	まぁ、いい……	됐어, 그만해...	ช่างมันเถอะ...										
12	13		11						8	1.1	2	50	10	102008;103008;10802		200701;200801;0	10205;0;0		13;20;27		1					-1			sfx_story_03_erming												1		1;0											1																														
13	14		0	#playerName	唔……头有点晕……				8	1.1				102008;103008;10802		200201;200501;0	10205;0;0		13;20;27		1																				1		1;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						嗯……頭有點暈……	Ugh... my head's spinning...	う……眩暈がする……	윽... 두통이...	โอย... มึนหัว															
14	15		0	特莉丝	店长……？				8	1.1				102008;103008;10802		200201;200501;0	10205;100401;0		13;20;27		1									story_00_02_2814		103008									1		1;0											1	特莉絲	Triss	トリス	트리스	ทริส						店長……？	Manager...?	店長さん……？	점장님...?	คุณผู้จัดการ...?															
15	16		11						8	1.1	1			102008;103008;10802		200201;200501;0	10205;100401;0		13;20;27		1																				1		43;2											1																														
16	46		11					57:dialg_bg_100			0.6	6	0								1								-1												1		43;2											1																														
46	17		11					57:story_cg_287_1			0.1										1																						1;0											1																														
17	18		12		<color=#d8d8d8>扑通——</color>							1	1								1					sfx_story_01_shafa																	81;0											1											<color=#d8d8d8>撲通——</color>	<color=#d8d8d8>[Thump—]</color>	<color=#d8d8d8>ドサッ——</color>	<color=#d8d8d8>털썩——</color>	[ตุ้บ—]															
18	19		0		<color=#d8d8d8>猝不及防地摔进了特莉丝的怀抱。</color>_n<color=#d8d8d8>那里没有被硝烟污染，那里能包容疲惫的灵魂。</color>																1																						81;0											1											<color=#d8d8d8>猝不及防地摔進了特莉絲的懷抱。</color>_n<color=#d8d8d8>那裡沒有被硝煙污染，那裡能包容疲憊的靈魂。</color>	<color=#d8d8d8>You dropped straight into Triss's open embrace.</color>_n<color=#d8d8d8>It was bereft of corruption, of polution... Instead, it warmed your very soul.</color>	<color=#d8d8d8>力が抜け、トリスの腕の中に倒れた。</color>_n<color=#d8d8d8>硝煙に汚されず、疲れた魂を癒すことができる場所。</color>	<color=#d8d8d8>어찌할 겨를도 없이 그대로 트리스의 품에 쓰러졌다.</color>_n<color=#d8d8d8>연기에 오염되지 않은 트리스의 품이 녹초가 된 영혼을 어루만져줬다</color>	[​ล้ม​ลง​สู่​อ้อมกอด​ของ​ท​ริ​สอ​ย่าง​ไม่​ทัน​ตั้งตัว​]_n[​ที่นั่น​ไร้​ควัน​ดำ​เปรอะเปื้อน​ และ​สามารถ​โอบอุ้ม​ดวงวิญญาณ​ที่​เหนื่อยล้า​ได้​]​															
19	20		0	特莉丝	……店长？店长！！																1									story_00_02_2815													81;0											1	特莉絲	Triss	トリス	트리스	ทริส						……店長？店長！！	...Manager! MANAGER!?	……店長？店長さん！！！	... 점장님? 점장님!!	...​คุณ​ผู้จัดการ​?​ คุณ​ผู้จัดการ​คะ​!!​															
20	21		0	#playerName	……好累……																1																						81;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						……好累……	...So... tired...	……疲れた……	... 너무 피곤해...	...เหนื่อยจัง...															
21	22		0		<color=#d8d8d8>做这一切都是为了什么？</color>																1																						81;0											1											<color=#d8d8d8>做這一切都是為了什麼？</color>	<color=#d8d8d8>What is it all for?</color>	<color=#d8d8d8>今まで何のために努力したのだろう？</color>	<color=#d8d8d8>이 모든 게 무엇을 위한 걸까?</color>	[​ทำ​ทั้งหมด​นี้​ไป​เพื่อ​อะไร​?]​															
22	23		0									4	1								1								sfx_story_sea_shuixia														81;0											1																														
23	24		0		<color=#d8d8d8>意识试图躲进记忆之湖的深处，躲进无梦之眠那甜蜜的怀抱。</color>			57:dialg_bg_400													1																						1;0											1											<color=#d8d8d8>意識試圖躲進記憶之湖的深處，躲進無夢之眠那甜蜜的懷抱。</color>	<color=#d8d8d8>Your consciousness wished to hide in the depths of memory, into the sweet embrace of dreamless sleep.</color>	<color=#d8d8d8>意識は記憶の湖の深みに隠れようと、夢すらない甘い抱擁の中に隠れようとした。</color>	<color=#d8d8d8>의식이 기억의 호수 속 깊은 곳, 꿈조차 꾸지 않아도 되는 달콤한 잠 속으로 숨으려고 했다</color>	[​จิตสำนึก​พยายาม​หลบ​เข้าไป​ใน​ห้วง​ลึก​แห่ง​ความทรงจำ​ เข้าไป​ใน​อ้อมกอด​หวาน​ชื่น​ของ​หลับใหล​ไร้​ฝัน​]​															
24	25		0		<color=#d8d8d8>却在下一秒，看到了那个男人的眼睛。</color>			57:dialg_bg_100													1								-1														1;0											1											<color=#d8d8d8>卻在下一秒，看到了那個男人的眼睛。</color>	<color=#d8d8d8>Even so, the next you knew, you saw that man's eyes clear as day.</color>	<color=#d8d8d8>だが次の瞬間、あの男の目が見えた。</color>	<color=#d8d8d8>그러나 그다음 순간, 그 남자의 눈이 보였다</color>	[​แต่​ใน​วิ​นา​ถัดมา​ กลับ​เห็น​ดวงตา​ของ​ชาย​คน​นั้น​]​															
25	26		11								2	51	1								1					sfx_story_03_shanxian																	1;0											1																														
26	27		0	医生	呵呵，怎么不知道珍惜眼前的美景呢？			57:story_cg_288_1													1					bgm_role_doctor_dark				story_00_02_2816													1;0											1	醫生	Doc	ドクター	닥터	ดอกเตอร์						呵呵，怎麼不知道珍惜眼前的美景呢？	Haha, why not treasure the beautiful scene before you?	ククッ、目の前の美しい景色を大切にするべきではないか？	하하, 왜 눈앞의 아름다운 풍경을 소중히 여기지 않는 거지?	หึหึ​ ทำไม​ถึง​ไม่​รู้จัก​หวงแหน​ทิวทัศน์​ที่​สวยงาม​ตรงหน้า​ล่ะ​?​															
27			3																		1														医……生……！	28							1;0											1																醫……生……！	...D-Doc...!	ドク……ター……！	닥... 터...!	ดอก...เตอร์...!										
28	29		0	医生	我的导师曾说过，人类是一种顽强的生物。																1									story_00_02_2817													1;0											1	醫生	Doc	ドクター	닥터	ดอกเตอร์						我的導師曾說過，人類是一種頑強的生物。	My mentor once told me that humans are stubborn to the core.	私の恩師はこう言っていた、「人間は粘り強い生き物」だと。	내 스승님이 그러셨지. 인간은 참 질긴 생명체라고	อาจารย์​ของ​ฉัน​เคย​พูดว่า​ มนุษย์​เป็น​สิ่งมีชีวิต​ที่​ดื้อด้าน​ถึงแก่น​															
29	30		0	医生	我完全认同他的说法。																1									story_00_02_2818													1;0											1	醫生	Doc	ドクター	닥터	ดอกเตอร์						我完全認同他的說法。	And I fully agree.	私は彼の言うことに完全に同意している。	그 말에 전적으로 동의하네	ฉัน​เห็นด้วย​กับ​คำพูด​ของ​เขา​อย่างยิ่ง​															
30	31		0	医生	直面这样对自身的渺小毫无觉察的存在，要亲自一个个捏死，实在有些无聊。																1									story_00_02_2819													1;0											1	醫生	Doc	ドクター	닥터	ดอกเตอร์						直面這樣對自身的渺小毫無覺察的存在，要親自一個個捏死，實在有些無聊。	You know, it becomes quite dreary to snip the life out of you humans one at a time. Humans, hah! Nothing more than ants, if you ask me.	取るに足らない、存在すら気づけない物を、ひとつずつ絞め殺していくのは少々退屈だ。	자신이 얼마나 미미한 존재인지 깨닫지도 못하는 것들을 직접 하나하나 죽이는 건 너무 지루하고 따분한 일이지	การ​เผชิญหน้า​กับ​สิ่งมีชีวิต​ที่​ไม่​รู้​ถึง​ความต่ำต้อย​ของ​ตัวเอง​ ถ้า​ต้อง​บีบ​ให้​ตาย​ทีละ​ตัว​ ช่าง​น่าเบื่อ​เหลือเกิน​															
31	32		0	医生	那位神秘的K先生应该也是这么想的吧。																1									story_00_02_2820													1;0											1	醫生	Doc	ドクター	닥터	ดอกเตอร์						那位神秘的K先生應該也是這麼想的吧。	I'm sure that most mysterious Mr. K feels the same way.	あのMr.Kもそう思ったのだろう。	베일에 감춰진 미스터 K도 아마 나와 같은 생각이겠지	มิสเตอร์​เค​ คนลึกลับ​นั่น​คง​คิด​แบบ​เดียวกัน​สิ​นะ​															
