id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2				<color=#d8d8d8>激烈的战斗过后，碧翠丝耗尽了体内的情绪能量，倒在心愿之树的阴影之中。</color>		1	57:dialg_bg_545				17	-1	165008			100401		20		1					bgm_bg_gx_tower01	sfx_story_01_daodi																1;2											1											<color=#d8d8d8>激烈的戰鬥過後，碧翠絲耗盡了體內的情緒能量，倒在心願之樹的陰影之中。</color>	<color=#d8d8d8>Beatrice lay defeated under the Wishing Tree's shade, having spent every last drop of her Pathos Energy.</color>	<color=#d8d8d8>激しい戦いの末、ベアトリーチェは体内のエモーションエネルギーを使い果たし、「願いの樹」の影の中に倒れ伏した。</color>	<color=#d8d8d8>격렬한 전투 끝에, 베아트리체는 몸 안의 이모션 에너지를 모두 소진하고, 소원의 나무 그늘 아래 쓰러졌다.</color>	[​หลังจาก​การต่อสู้​อัน​ดุเดือด​ เบียท​ริ​ซ​ใช้​พลังงาน​พา​โธส​ใน​ร่างกาย​จน​หมด​ จึง​ล้ม​ลง​ภายใต้​ร่มเงา​ของ​ต้นไม้​แห่ง​คำอธิษฐาน​]​															
2	3			碧翠丝	呵呵……是你赢了呢……									165008			100401		20		1																					1	1;2											1	碧翠絲	Beatrice	ベアトリーチェ	베아트리체	เบียทริซ						呵呵……是你贏了呢……	Well... victory is yours, it seems...	ふふ……あなたの、勝ちね……	호호… 당신이 이겼네요…	หึ... เธอชนะแล้ว...															
3	4				<color=#d8d8d8>可是心愿之树的躁动并未平息，反而更加剧烈。</color>							30	7	165008			100401		20		1																					1	1;2											1											<color=#d8d8d8>可是心願之樹的躁動並未平息，反而更加劇烈。</color>	<color=#d8d8d8>The Wishing Tree's agitation only intensified, its movements growing more violent.</color>	<color=#d8d8d8>しかし、「願いの樹」のうねりは収まるどころか、ますます激しさを増していく。</color>	<color=#d8d8d8>하지만 소원의 나무의 소란은 진정되지 않고, 오히려 더욱 격렬해졌다.</color>	[​แต่ทว่า​ความปั่นป่วน​ของ​ต้นไม้​แห่ง​คำอธิษฐาน​กลับ​ไม่​ได้​สงบ​ลง​ ทั้ง​ยัง​ทวี​ความรุนแรง​ขึ้นไป​อีก​]​															
4	5				<color=#d8d8d8>大量的黑色情绪粒子如同墨汁般从树干中涌出，试图吞噬碧翠丝。</color>									165008			100401		20		1																						1;2											1											<color=#d8d8d8>大量的黑色情緒粒子如同墨汁般從樹幹中湧出，試圖吞噬碧翠絲。</color>	<color=#d8d8d8>Thick, ink-like streams of dark Pathos Particles gushed from the trunk, reaching for Beatrice.</color>	<color=#d8d8d8>幹からは墨のように黒いエモーション粒子が大量に溢れ出し、ベアトリーチェを飲み込もうとしていた。</color>	<color=#d8d8d8>대량의 검은 이모션 파티클이 먹물처럼 나무줄기에서 뿜어져 나와, 베아트리체를 삼키려 했다.</color>	[​อนุภาค​พา​โธส​สี​ดำ​ดุจ​น้ำหมึก​จำนวนมาก​หลั่งไหล​ออกจาก​ลำต้น​ พยายาม​เข้า​กลืน​กิน​เบียท​ริ​ซ​]​															
5	6		12	碧翠丝	呃……！									165008		200801			20		1																						1;2											1	碧翠絲	Beatrice	ベアトリーチェ	베아트리체	เบียทริซ						呃……！	Ngh—!	うぐっ……！	윽…!	อึก...!															
6	7		12	#playerName	碧翠丝——！									165008		200801			20		1					-1	sfx_story_01_shafa		sfx_story_01_erming														44;1											1	#playerName	#playerName	#playerName	#playerName	#playerName						碧翠絲——！	Beatrice—!	ベアトリーチェーー！	베아트리체——!	เบียทริซ—!															
7	8				<color=#d8d8d8>就在指尖即将触碰到碧翠丝的瞬间，一股强大而混乱的精神洪流猛地将意识卷入。</color>							50	3	165008			100401		20		1																						44;1											1											<color=#d8d8d8>就在指尖即將觸碰到碧翠絲的瞬間，一股強大而混亂的精神洪流猛地將意識捲入。</color>	<color=#d8d8d8>The moment I reached for her, a violent surge of distorted thoughts and memories flooded my consciousness.</color>	<color=#d8d8d8>指先がベアトリーチェに届こうとしたまさにその瞬間、凄まじいまでに混乱した精神の奔流が襲いかかり、意識は一気にその渦に巻き込まれた。</color>	<color=#d8d8d8>손끝이 베아트리체에게 닿으려는 순간, 강력하고 혼란스러운 정신의 홍수가 맹렬하게 의식을 휩쓸었다.</color>	[​ใน​เสี้ยว​วินาที​ก่อนที่​ปลายนิ้ว​กำลังจะ​สัมผัส​ถึง​ตัว​ของ​เบียท​ริ​ซ​ กระแสจิต​อัน​รุนแรง​และ​สับสน​ก็​พลัน​พวยพุ่ง​เข้ามา​กระชาก​จิตสำนึก​ให้​จมดิ่ง​ลง​ไป​]​															
8	9		12	小曼	店长——！									165008			100401		20		1			18:npc_icon_597_5	1																	1	44;1											1	小曼	Mandy	マンディー	맨디	แมนดี้						店長——！	Manager!	店長さんーー！	점장님——!	คุณผู้จัดการ—!															
9	10				<color=#d8d8d8>模糊地感觉到小曼的手伸了过来，可是眼前的景象迅速地旋转了起来，</color>									165008			100401		20		1																					1	44;1											1											<color=#d8d8d8>模糊地感覺到小曼的手伸了過來，可是眼前的景象迅速地旋轉了起來，</color>	<color=#d8d8d8>A distant sense of Mandy's grasping fingers faded as reality whirled into chaos.</color>	<color=#d8d8d8>かすかに、マンディーが手を差し伸べてきたような気がした。しかし、視界は回転を始め、光と影が交錯する。</color>	<color=#d8d8d8>희미하게 맨디의 손이 뻗어 오는 것이 느껴졌지만, 눈앞의 광경은 빠르게 회전하기 시작했고,</color>	[​ความรู้สึก​ได้​ถึง​มือ​ที่​แมน​ดี้​ยื่น​ออกมา​อย่าง​เลือนราง​ แต่​ภาพ​เบื้องหน้า​กลับ​หมุน​วน​อย่าง​รวดเร็ว​]​															
