id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		7					Movie/CS_plot_1016010.usm													1																						1;0											1																														
2	3		11					57:dialg_bg_100			1										1					bgm_chapter03_Livehouse																	1;0											1																														
3	4		14					57:countdown_305													1																						1;0											1																														
4	5		0		<color=#d8d8d8>红色的青年坠落在红色的血泊之中。</color>			57:story_cg_346_1				17	-1								1																						1;0											1											<color=#d8d8d8>紅色的青年墜落在紅色的血泊之中。</color>	<color=#d8d8d8>The red-haired youth laid still in a pool of blood.</color>	<color=#d8d8d8>紅き青年は血色の海に堕ちた。</color>	<color=#d8d8d8>붉은 머리의 청년이 붉은 피로 만들어진 위에 누웠다</color>	[​ชายหนุ่ม​ผม​แดง​ล้ม​ลง​แน่นิ่ง​ บน​แอ่ง​เลือด​สี​แดงฉาน​]​															
5	6		0		<color=#d8d8d8>夜风拂过脸畔，脱胎其身的绪之花被吹动着摇曳起飞……世界一片纯白，无垢。</color>																1																						1;0											1											<color=#d8d8d8>夜風拂過臉畔，脫胎其身的緒之花被吹動著搖曳起飛……世界一片純白，無垢。</color>	<color=#d8d8d8>The night breeze blew across his face, as he blossomed into a Pathanthos, floating in the wind... All was a bright, pure white.</color>	<color=#d8d8d8>夜風が顔を撫でつけ、その体から生まれたエモーションフルールが揺れて飛び立つ……汚れのない真っ白の世界へ。</color>	<color=#d8d8d8>밤바람은 얼굴을 스치며, 갓 피어난 이모션 플로라가 하늘하늘 피어났다… 세상은 새하얗고 티 없이 깨끗한 것처럼 보였다</color>	[​สายลม​ยามค่ำคืน​พัดผ่าน​ใบหน้า​ ดอก​พา​โธ​ซิ​ส​ที่​เบ่งบาน​จาก​ร่างกาย​ถูก​สายลม​พัดพา​ให้​ปลิว​ลอย​ล่อง​...​ ทำให้​โดยรอบ​เป็น​โลก​สี​ขาวสะอาด​ไร้​มลทิน​]​															
6	7		11								2	18	1								1																						1;0											1																														
7	8		0	海顿	音乐之声关门了……			57:story_cg_101_1				28	23								1								sfx_story_01_luyin	story_00_03_2636													1;0											1	海頓	Mr. Haydn	ハイドン	하이든	ไฮเด็น						音樂之聲關門了……	Muse Hall has closed down...	サウンド・オブ・ミュージックは倒産した……	음악의 소리가 문을 닫아버렸어…	อาคาร​เสียง​แห่ง​ดนตรี​ปิด​ตัว​ลง​แล้ว​...​															
8	9		0	海顿夫人	什么，那你以后在哪工作？																1									story_00_03_2637													1;0											1	海頓夫人	Mrs. Haydn	ハイドン夫人	하이든 부인	คุณนายไฮเด็น						什麼，那你以後在哪工作？	It has? But, then where will you work?	まあ、将来はどうするの？	뭐라고? 그럼 앞으로 어디서 일해야 하는 건데?	เห​รอ.​..​ แล้ว​ต่อไป​จะ​ทำงาน​ที่ไหน​?​															
9	10		0	海顿	有贵族想请我去凛北区，但那边的音乐教育资源太差了……我就想，以后孩子我自己来教。																1									story_00_03_2638													1;0											1	海頓	Mr. Haydn	ハイドン	하이든	ไฮเด็น						有貴族想請我去凜北區，但那邊的音樂教育資源太差了……我就想，以後孩子我自己來教。	A member of the nobility wants me to go to Boreala, but their musical education resources are lacking... I was thinking, you know. That perhaps I could teach the boy, myself.	ある貴族が私を凛北区に招待している、だがあそこの音楽教育リソースは非常に貧しい……だから将来は自分で子どもに教えようと思うんだ。	어떤 귀족이 나를 노스 타운으로 초대하고 싶어 하지만, 거기엔 음악을 배울 수 있는 곳이 너무 부족해… 앞으로 내가 직접 아이들을 가르칠 거야	มี​ชนชั้นสูง​อยาก​ให้​ฉัน​ไป​ทำงาน​ที่​เขต​โบ​เรีย​ร่า​ แต่​ที่นั่น​ทรัพยากร​ด้าน​การศึกษา​ดนตรี​มี​น้อย​ไป​...​ ฉัน​เลย​คิด​ว่า​ ต่อไป​จะ​สอน​เด็ก​ๆ​ ด้วยตัวเอง​															
