id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2			达妮卡	简直——跟——尸体——一样——沉——！！		1	57:dialg_bg_79				17									1			18:npc_icon_600_2			sfx_story_01_shafa																											1																														
2	3				<color=#d8d8d8>男人昏迷着，四肢被烂麻绳捆在一起。</color>_n<color=#d8d8d8>少女手脚并用，把他丢在了小巷与马路的交界处。</color>																1																																	1																														
3	4				<color=#d8d8d8>夜色已深，周围的民居都已熄灯。</color>_n<color=#d8d8d8>达妮卡张望一圈，俯身从男人身上搜出一把钱币。</color>																1																																	1																														
4	5			达妮卡	……哈？就这点？\n生意倒是做得不小，怎么和路边的老乞丐也没区别啊？																1			18:npc_icon_600_2																														1																														
5	6			达妮卡	折腾一夜，觉也没睡，浑身是汗……\n算了，真**晦气。																1			18:npc_icon_600_2																														1																														
6	7				<color=#d8d8d8>少女蹲下身来，在男人手臂上写字。\n可「通缉犯」三个字，却怎么也想不起写法。</color>																1																																	1																														
7	8			达妮卡	通缉……通……\n真麻烦！写完了！																1			18:npc_icon_600_2																														1																														
8	9				<color=#d8d8d8>少女站起身，不耐烦地踹了一脚地上昏迷的男人。\n男人歪倒在一边，「通鸡犯」三个大字赫然在目。</color>																1																																	1																														
9	10			达妮卡	……就到这里吧。\n接下来是死是活，就看你自己的运气了。																1			18:npc_icon_600_2																														1																														
10	11				<color=#d8d8d8>警笛声，追逐声，都被雾一般的月色吞没。\n深夜重新归于静寂。</color>		1	57:dialg_bg_100													1						sfx_story_03_jingdi																											1																														
11	12				<color=#d8d8d8>少女在高墙上漫无目的地行走，脚步轻得有如幽灵。</color>		1	57:dialg_bg_224				17									1																																	1																														
12	13			达妮卡	「流浪猫之家」……																1			18:npc_icon_600_1		bgm_plot_trust01	sfx_story_03_cao																											1																														
13	14			达妮卡	……随便走都能走到这里。\n这算什么？我会预测未来了？																1			18:npc_icon_600_1																														1																														
14	15			达妮卡	嗤……真是无聊。\n先是暴风眼的家伙，然后是内鬼……这一天也太丰富多彩了吧。																1			18:npc_icon_600_1																														1																														
15	16				<color=#d8d8d8>夜色漆黑，唯有「流浪猫之家」的门牌亮着温馨的灯。</color>_n<color=#d8d8d8>一个娇小的身影正在院子里忙碌。</color>																1																																	1																														
16	17			达妮卡	喂。				4	1.2											1			18:npc_icon_600_1																														1																														
17	18			神秘少女	……！\n是谁？				4	1.2											1			18:npc_icon_581_5																														1																														
18	19			神秘少女	唔……达妮卡？是达妮卡吗？				4	1.2											1			18:npc_icon_581_1																														1																														
19	20			达妮卡	不是。_n半夜适合见鬼，你看我像吗？				4	1.2											1			18:npc_icon_600_1						vo_Danika_00_02																								1																														
20	21			神秘少女	嗯……最好不要这样说自己哦。_n这么晚了，达妮卡不用睡觉吗？				4	1.2											1			18:npc_icon_581_1						vo_Lafeier_00_03																								1																														
21	22			达妮卡	我也想睡，被吵醒了。_n半夜三更的，你又为什么还在这里？				4	1.2											1			18:npc_icon_600_1																														1																														
22	23			神秘少女	我在收拾东西……\n这几天开了园艺课，院子里有点乱，要好好收拾才行呢。				4	1.2											1			18:npc_icon_581_4						vo_Lafeier_00_02																								1																														
23	24			达妮卡	你最近天天都在「流浪猫之家」？_n从早到晚？没离开过？				4	1.2											1			18:npc_icon_600_1																														1																														
24	25			神秘少女	也不是，但是大部分时间都在。_n怎么了吗？总感觉达妮卡有话要说……				4	1.2											1			18:npc_icon_581_5						vo_Lafeier_00_03																								1																														
25	26			达妮卡	……真不知道该说你们蠢，还是单纯。_n你天天守着这里，却连家里出了内鬼都不知道？				4	1.2											1			18:npc_icon_600_4						vo_Danika_00_02																								1																														
26	27			达妮卡	仗着背后有人资助，钱就可以随便扔吗？_n丢了那么多东西，不会还以为这是正常损耗吧？				4	1.2											1			18:npc_icon_600_4																														1																														
27	28			神秘少女	……丢东西……内鬼……？\n是……在「流浪猫之家」内部的内鬼吗？				4	1.2											1			18:npc_icon_581_5						vo_Lafeier_00_04																								1																														
28	29			达妮卡	……懒得跟你们说了。_n反正你那点心眼，也玩不过那些别有用心的人。				4	1.2											1			18:npc_icon_600_1																														1																														
29	30				<color=#d8d8d8>少女捧着装满园艺器具的竹篮，神情中流露出一丝迷茫。</color>_n<color=#d8d8d8>但很快，笑容就重新出现在她的脸上。</color>				4	1.2											1																																	1																														
30	31			神秘少女	……我知道了，我会和院长商量处理办法的。_n真的很谢谢你，达妮卡！				4	1.2											1			18:npc_icon_581_4						vo_Lafeier_00_02																								1																														
31	32			达妮卡	……我什么都没做，没什么好谢的。_n哦，还有这个。给你。				4	1.2											1			18:npc_icon_600_1																														1																														
32	33				<color=#d8d8d8>达妮卡站在两人高的围墙上，从口袋里掏出一把钱币。</color>_n<color=#d8d8d8>——正是刚才从凯身上「缴获」的。</color>				4	1.2											1																																	1																														
33	34				<color=#d8d8d8>达妮卡随手一抛。</color>_n<color=#d8d8d8>不同面值的钱币从空中撒落，有的随风飘进少女的竹篮中。</color>				4	1.2											1																																	1																														
34	35			神秘少女	欸？这、这是……				4	1.2											1			18:npc_icon_581_5						vo_Lafeier_00_04																								1																														
35	36			达妮卡	赃款，也算是你们的财产吧。_n虽然只是很小的一部分，但人得知足，对吧？				4	1.2											1			18:npc_icon_600_1																														1																														
36	37			神秘少女	唔……你说得对。_n但是这些钱……是不是该交给暴风眼……达妮卡？				4	1.2											1			18:npc_icon_581_1																														1																														
37	38				<color=#d8d8d8>少女捡起飘落的钱。再抬头时，达妮卡已经不见了踪影。</color>																1						sfx_story_03_shuaidao																											1																														
38	39				<color=#d8d8d8>在她视野的盲区，黑足猫轻巧一跃，没入了无边的暗色中。</color>																1																																	1																														
39	0											18	0								1																																	1																														
