id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		14					57:countdown_111													1								sfx_universal_countdown01														1;0											1																														
2	3		0	艾可	没想到依依会对我们动手……			57:dialg_bg_9		1.1		17	-1	101008		200401			27		1			18:npc_icon_609_9	1	bgm_story01_inter				story_00_01_2559											1		41;0											1	艾可	Echo	アイコ	에코	เอคโค						沒想到依依會對我們動手……	I never expected Elle to fight us...	エリーがアイコたちに手を出すなんて……	엘리가 우릴 공격할진 몰랐네...	ไม่​นึก​เลย​ว่า​เอ​ล​ลี่​จะ​ลงมือ​กับ​พวกเรา​...​															
3	4		0	南弥生	不过，看得出来，这孩子只是想阻止我们，并没有用全力。					1.1				101008		200401			27		1			18:npc_icon_611_4	1					story_00_01_2560											1		41;0											1	南彌生	Minami	南弥生	미나미	มินามิ						不過，看得出來，這孩子只是想阻止我們，並沒有用全力。	Even so, she was clearly just trying to stop us and didn't use her full strength.	でも、この子はただ私たちを止めたいだけのようね。力は出し切ってないわ。	그래도, 막으려고 할 뿐이지, 제대로 싸우려고 하진 않는걸	แต่​ดูออก​นะ​ว่า​เด็ก​คน​นี้​แค่​อยาก​หยุด​พวกเรา​ ไม่​ได้​ใช้​พลัง​เต็มที่​หรอ​ก.​..​															
4	5		0	小白	调查官，需要上报吗……					1.1				101008		200401			27		1			18:card_icon_108008_4	1					story_00_01_2561											1		41;0											1	小白	Shiro	シロ	화이트	ชิโระ						調查官，需要上報嗎……	Inspector, should we report this to HQ...?	調査官、報告は……？	조사관님, 보고 할까요...	คุณ​ผู้ตรวจการ​คะ​ ต้องการ​ให้​ชิ​โระ​รายงาน​หรือไม่​คะ​...​															
5	6		0	非天	……					1.1				101008		200401	10214		27		1									story_00_01_2562		101008									1		41;0											1	非天	Asura	アスラ	아수라	อาสึระ						……	...	……	...	......															
6			3							1.1				101008		200401	10214		27		1														上报吧……;先不要上报……	8;7					1		41;0											1																上報吧……;先不要上報……	Report it...;Let's not be so hasty...	報告しよう……;まだ報告しないでおこう……	보고해...;일단 보류하자...	รายงานเถอะ...;ยังไม่ต้องรายงาน...										
7	11		0	#playerName	现在上报的话，依依可能会被重判……					1.1				101008		200401	10214		27		1																				1		41;0											1	#playerName	#playerName	#playerName	#playerName	#playerName						現在上報的話，依依可能會被重判……	Elle might face a heavy sentence if we report it right now...	今報告すれば、エリーは裁きを受けるかもしれない……	지금 보고하면, 엘리는 중형을 선고받게 될 거야	หาก​รายงาน​ตอนนี้​ เอ​ล​ลี่​อาจ​ได้รับ​โทษหนัก​...​															
8	9		0	艾可	调查官！如果上报，上面肯定会直接把依依定义为帮凶的。					1.1				108008;102008;101008		200601;200401;200401	0;100801;10214		13;20;27		1									story_00_01_2563		102008									1		1;1											1	艾可	Echo	アイコ	에코	เอคโค						調查官！如果上報，上面肯定會直接把依依定義為幫兇的。	Inspector! If we report this, they'll totally slap the 'accomplice' label on Elle right away.	調査官！報告すれば、上は絶対にエリーを共犯に仕立て上げられちゃう。	조사관! 보고하면 위에서 엘리를 공범으로 규정할 거야	ผู้ตรวจการ​!​ ถ้า​รายงาน​เรื่อง​นี้​ไป​ เบื้องบน​ต้อง​ตัดสิน​ว่า​เอ​ล​ลี่​เป็น​ผู้สมรู้ร่วมคิด​แน่ๆ​															
9	10		0	艾可	虽然她确实做了那些事情……但是，但是……					1.1				108008;102008;101008		200601;200401;200401	0;100801;10214		13;20;27		1									story_00_01_2564		102008									1		1;1											1	艾可	Echo	アイコ	에코	เอคโค						雖然她確實做了那些事情……但是，但是……	I know she did some bad things... But, I mean, come on...	彼女は確かに悪いことをした……でも、でも……	그런 일을 했다고 해도... 그래도, 그래도...	ถึง​เธอ​จะ​ทำ​เรื่อง​พวก​นั้น​จริง​...​ แต่ว่า​ แต่ว่า​นะ​...​															
