id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		0	阴郁男孩	帮手又增加了……还真是卑鄙啊，你们！		1	57:dialg_bg_15	8	1.1		17	-1	4006;102008;101008		0;201401;0	100301;10205;10209		13;20;27		1					bgm_battle_BF04				story_00_01_1326		4006									1	102008;4006;4006	46;0									4006	npc_icon_352_2	1	陰鬱男孩	Gloomy Boy	暗い少年	음침한 소년	เด็กชายที่ห่อเหี่ยว						幫手又增加了……還真是卑鄙啊，你們！	Oh great, another one... You're all cheaters!	また人数増えてる……やっぱり卑怯だな、お前ら！	머릿수가 또 늘었잖아... 이런 비겁한 녀석들!	มี​คน​มา​ช่วย​เพิ่ม​อีกแล้ว​...​ น่ารังเกียจ​จริงๆ​ พวก​แก​!​															
2	3		0	艾可	别啰嗦，说好的输了就要把秘密告诉我们的。你这个赖皮鬼！				8	1.1				4006;102008;101008		0;201401;0	100301;10205;10209		13;20;27		1									story_00_01_1327		102008									1	102008;4006;4006	1;0.4											1	艾可	Echo	アイコ	에코	เอคโค						別囉嗦，說好的輸了就要把秘密告訴我們的。你這個賴皮鬼！	You're the cheater if you don't tell us. You promised to spill the beans!	うるさい、負けたら秘密を教えてくれるって言ったじゃん！早く言いなさい！	쓸데없는 소리 그만하고, 우리가 이기면 다 털어놔야 한다. 이 꼬마야!	อย่า​มัว​พูดมาก​ สัญญา​แล้ว​นะ​ว่า​ถ้า​แพ้​จะ​บอก​ความลับ​ให้​เรา​ รีบ​ๆ​ บอก​มา​ซะ​!​															
3	4		0	阴郁男孩	我说的是，告诉——他。\n可不包括你们。	我说的是，告诉——她。\n可不包括你们。			8	1.1				4006;102008;101008		200302;200201;0	0;10205;10209		13;20;27		1									story_00_01_1328	story_00_01_1605	4006									1	102008;4006;4006	46;1									4006	npc_icon_352_1	1	陰鬱男孩	Gloomy Boy	暗い少年	음침한 소년	เด็กชายที่ห่อเหี่ยว	我說的是，告訴——她。\n可不包括你們。	I said I'd tell... her.\nAnd her alone.	俺は、彼女に教えるって言ったんだ。\nお前らじゃない。	난 저 녀석한테 말한댔어.\n니들은 빠져!	ฉันบอกว่าจะบอก—เธอ\nไม่ได้รวมพวกแกด้วย	我說的是，告訴——他。\n可不包括你們。	I said I'd tell... him.\nAnd him alone.	俺は、彼に教えるって言ったんだ。\nお前らじゃない。	내가 알려준다고 한 건... 저 녀석뿐이야.\n너흰 빠져!	ฉัน​บอ​กว่า​จะ​บอก​—​เขา​\nไม่​ได้​รวมพวก​แก​ด้วย​															
4	5		0	艾可	谁知道你会不会耍诈！				8	1.1				4006;102008;101008		200302;200302;0	0;0;10209		13;20;27		1									story_00_01_1329		102008									1	102008;4006;4006	1;0.4											1	艾可	Echo	アイコ	에코	เอคโค						誰知道你會不會耍詐！	Who knows if you're playing tricks or not!	罠を仕掛けるかもしれないじゃん！	네가 또 무슨 짓을 할지 어떻게 알아?	ใคร​จะ​รู้​ล่ะ​ว่า​นาย​จะ​ไม่​โกง​!​															
5	6		0	阴郁男孩	那就要看，你们的胆量了。				8	1.1				4006;102008;101008		0;200302;0	100101;0;10209		13;20;27		1									story_00_01_1330		4006									1	102008;4006;4006	46;1									4006	npc_icon_352_1	1	陰鬱男孩	Gloomy Boy	暗い少年	음침한 소년	เด็กชายที่ห่อเหี่ยว						那就要看，你們的膽量了。	Well, that depends... on your courage.	それは、お前らの度胸の見せどころだ。	그거야 너희 배짱에 달렸지	งั้น​ก็​ขึ้นอยู่กับ​ ความกล้า​ของ​พวก​แก​ล่ะ​															
6	7		0	阴郁男孩	这个秘密，你敢听么？#playerName？				8	1.1				4006;102008;101008		201001;200302;0	100101;0;10209		13;20;27		1									story_00_01_1331		4006									1	0;4006;4006	37;0.4									4006	npc_icon_352_4	1	陰鬱男孩	Gloomy Boy	暗い少年	음침한 소년	เด็กชายที่ห่อเหี่ยว						這個秘密，你敢聽嗎？#playerName？	Dare you hear, the secret? #playerName?	この秘密を知る勇気を持ってるか、#playerName？	비밀에 대해 듣고 싶어? #playerName？	ความลับ​นี้​ แก​กล้า​ฟัง​ไหม​?​ #playerName?​															
7	8		0	#playerName	大家先退后，别担心，我也不是全无战力，不会有事的！				8	1.1				4006;102008;101008		201001;200201;200201	0;0;10209		13;20;27		1					-1															1	0;0;0	9;1											1	#playerName	#playerName	#playerName	#playerName	#playerName						大家先退後，別擔心，我也不是全無戰力，不會有事的！	Alright, step back guys. Don't worry, I'm not completely defenseless. I'll be fine!	みんな、少し下がってくれ。心配するな、こう見えても私は戦えるから！	다들 물러나 있어. 걱정 마, 아무 일도 없을 테니까!	ทุกคน​ถอย​ไป​ก่อน​ ไม่ต้อง​ห่วง​ฉัน​ ฉัน​ไม่​ได้​ไร้​พลัง​ขนาด​นั้น​ ไม่เป็นไร​หรอก​!​															
8	9		11						8	1.1	2	18	1								1																				1		9;0											1																														
9	10		11					57:dialg_bg_100			0.6	6	0								1																				1		9;0											1																														
10	11		0		<color=#d8d8d8>南弥生最先后撤，悠然地推到路口，笑眯眯地看向这边。</color>		1	57:story_cg_156_1				17	-1								1																						1;0											1											<color=#d8d8d8>南彌生最先後撤，悠然地推到路口，笑眯眯地看向這邊。</color>	<color=#d8d8d8>Minami was the first to casually stroll back, her face splitting into a wide smile.</color>	<color=#d8d8d8>南弥生は真っ先に動き、ゆったりと交差点まで後退して、笑みを浮かべながら、こちらを見守っていた。</color>	<color=#d8d8d8>미나미는 뒤로 물러나서 빙그레 웃으며 이쪽을 바라봤다</color>	[​มิ​นา​มิ​ถอย​ไป​ก่อน​ เธอ​เดิน​อย่าง​สบาย​ๆ​ ไป​ที่​มุมถนน​ แล้ว​มอง​มา​ทาง​นี้​พร้อม​รอยยิ้ม​]​															
