id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2				<color=#d8d8d8>看着小曼纯真的幸福笑脸，心中五味杂陈。</color>		1	57:dialg_bg_352				17	-1	135008			100101		20		1					bgm_plot_trust01																	1;2											1											<color=#d8d8d8>看著小曼純真的幸福笑臉，心中五味雜陳。</color>	<color=#d8d8d8>I watched Mandy's beaming face with growing unease.</color>	<color=#d8d8d8>そんな無垢な笑顔を見ていると、嬉しさとも切なさともつかない、複雑な感情が胸の奥から込み上げてきた。</color>	<color=#d8d8d8>맨디의 순수한 행복한 미소를 보니, 마음이 복잡했다.</color>	[​มองดู​ใบ​หน้าที่​มี​รอยยิ้ม​แสน​บริสุทธิ์​อัน​เต็มไปด้วย​ความสุข​ของ​แมน​ดี้​ ภายในใจ​ก็​เต็มไปด้วย​ความรู้สึก​ที่​หลากหลาย​]​															
2	3			#playerName	……好吧。									135008					20		1																						1;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						……好吧。	...Alright.	……うん、わかった。	…알았어.	...ก็ได้															
3	4				<color=#d8d8d8>只能暂时按捺住内心的焦急，顺着小曼的意愿，等待合适的时机将她安全带离这里。</color>									135008					20		1																						1;2											1											<color=#d8d8d8>只能暫時按捺住內心的焦急，順著小曼的意願，等待合適的時機將她安全帶離這裡。</color>	<color=#d8d8d8>I pushed aside my urgency, deciding to play along for the evening and bide my time for the right moment to get her out.</color>	<color=#d8d8d8>今はただ、心の焦りを押し殺し、マンディーの気持ちに寄り添いながら、彼女を安全にここから連れ出すための機会を待つしかなかった。</color>	<color=#d8d8d8>일단 마음속의 조급함을 억누르고, 맨디의 뜻에 따라, 그녀를 안전하게 이곳에서 데리고 나갈 적절한 시기를 기다릴 수밖에 없었다.</color>	[​ได้​แต่​อดกลั้น​ความวิตกกังวล​ใน​ใจ​ไว้​ชั่วคราว​ ตามใจ​แมน​ดี้​ไป​ก่อน​ รอจังหวะ​เหมาะสม​ที่จะ​พา​เธอ​ออก​ไป​จาก​ที่นี่​อย่าง​ปลอดภัย​]​															
4	5				<color=#d8d8d8>一顿日常的家庭晚餐开始了。小曼叽叽喳喳地说着趣事，父亲微笑着倾听，时不时夹菜过来。</color>									135008			100501		20		1						sfx_story_02_chabei																1;2											1											<color=#d8d8d8>一頓日常的家庭晚餐開始了。小曼嘰嘰喳喳地說著趣事，父親微笑著傾聽，時不時夾菜過來。</color>	<color=#d8d8d8>Dinner unfolded like a perfect family scene: Mandy chatted excitedly, her father beamed with warmth, and dishes were passed around the table.</color>	<color=#d8d8d8>やがて、何気ない家庭の夕食が始まる。マンディーは楽しげにあれこれ話し、父親は微笑みながら耳を傾け、ときおり皿から料理を取り分けてくれる。</color>	<color=#d8d8d8>평범한 가족 저녁 식사가 시작되었다. 맨디는 재잘재잘 재미있는 이야기를 했고, 아버지는 미소 지으며 귀 기울였으며, 때때로 반찬을 집어주었다.</color>	[​มื้อ​ค่ำ​แสน​ธรรมดา​ของ​ครอบครัว​จึง​เริ่มต้น​ขึ้น​ แมน​ดี้​พูดคุย​เล่าเรื่อง​น่าสนุก​อย่าง​ไม่​หยุดหย่อน​ คุณพ่อ​ก็​ยิ้มแย้ม​รับฟัง​ พลาง​คอย​ตัก​อาหาร​ให้​เป็นระยะ​]​															
5	6			小曼爸爸	店长啊……小曼这孩子，一进门就总是「店长、店长」的挂在嘴边，看来你们关系很不错呢。									135008			100501		20		1			18:npc_icon_787_1	1																	1	1;2											1	小曼爸爸	Mandy's Father	マンディーの父親	맨디 아버지	พ่อของแมนดี้						店長啊……小曼這孩子，一進門就總是「店長、店長」的掛在嘴邊，看來你們關係很不錯呢。	The moment she got home, she wouldn't stop talking about you, Manager. You two must be pretty close.	うちのマンディーさ、帰ってくるなり「店長、店長」って口癖みたいに言ってるんだ。よっぽど仲がいいみたいだな、はは。	점장님… 우리 맨디가, 집에 들어오자마자 항상 「점장님, 점장님」을 입에 달고 사는데, 두 분 사이가 아주 좋은가 보군요.	คุณ​ผู้​จัด​กา​ร.​..​ เด็ก​คน​นี้​ ตั้งแต่​เข้า​บ้าน​มา​ก็​เอาแต่​พูด​ "​คุณ​ผู้จัดการ​ คุณ​ผู้จัดการ​"​ ไม่​หยุด​ปาก​เลย​นะ​ ดู​ท่าจะ​สนิท​กัน​ดีมาก​เลย​นะเนี่ย​															
6	7			#playerName	是的，都是邻里街坊的，小曼也经常来贝克猫餐厅来帮忙。									135008					20		1																					1	1;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						是的，都是鄰里街坊的，小曼也經常來貝克貓餐廳來幫忙。	We're neighbors. She helps out at Baker's Cafe whenever she can.	はい、ご近所付き合いが長いんです。マンディーもよくベイカーキャットレストランを手伝いに来てくれるんですよ。	네, 다들 이웃사촌이죠, 맨디도 자주 베이커캣 카페테리아에 와서 도와주고요.	อืม​ ก็​เป็น​เพื่อนบ้าน​ใน​ระ​แวก​เดียวกัน​ทั้งนั้น​ล่ะ​นะ​ แมน​ดี้​เอง​ก็​แวะ​มา​ช่วย​งาน​ที่​เบเกอร์​คาเฟ่​อยู่​บ่อยๆ​															
7	8			小曼爸爸	开餐厅……很辛苦吧？现在生意怎么样？									135008					20		1			18:npc_icon_787_1	1																	1	1;2											1	小曼爸爸	Mandy's Father	マンディーの父親	맨디 아버지	พ่อของแมนดี้						開餐廳……很辛苦吧？現在生意怎麼樣？	The food service industry... must be challenging. Are you doing well?	レストラン経営って……大変だろ？最近、商売はどうだい？	카페테리아 운영… 힘들죠? 요즘 장사는 어떻습니까?	เปิดร้าน​คาเฟ่​เนี่ย​...​ คงจะ​ลำบาก​เอาเรื่อง​เลย​มั้ย​นะ​?​ ตอนนี้​ธุรกิจ​เป็น​ยังไง​บ้าง​ล่ะ​?​															
8	9			#playerName	还可以，大家都很努力，顾客也都认可我们的手艺。									135008					20		1																					1	1;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						還可以，大家都很努力，顧客也都認可我們的手藝。	We manage. The team works hard, and our regulars appreciate what we do.	まあまあですね。みんな頑張ってくれてますし、お客さんからの評判も悪くありません。	괜찮아요, 다들 열심히 하고 있고, 손님들도 저희 솜씨를 인정해 주시고요.	ก็​พอใช้ได้​ ทุกคน​ขยัน​ทำงาน​ ลูกค้า​เอง​ก็​ชื่นชม​ฝีมือ​ของ​เรา​															
9	10			小曼	爸爸，店长可厉害了！餐厅的生意，都是靠他才越来越好的！而且……而且店长他……									135008			100501		20		1																					1	1;2											1	小曼	Mandy	マンディー	맨디	แมนดี้						爸爸，店長可厲害了！餐廳的生意，都是靠他才越來越好的！而且……而且店長他……	Dad, the manager's incredible! The Manager made the cafe popular! Also... also...	店長さんすごいんですよ！レストランの売上も店長さんのおかげでどんどん伸びていくんです！それに……それに、店長さんって……	아빠, 점장님은 정말 대단해요! 카페테리아 장사도, 다 점장님 덕분에 점점 더 잘 되는 거라고요! 그리고… 그리고 점장님은…	คุณพ่อ​คะ​ คุณ​ผู้จัดการ​เก่ง​มาก​เลย​นะ​!​ ที่​ยอด​ขายของ​ร้าน​ดีขึ้น​เรื่อยๆ​ ก็​เพราะ​เขา​เลย​ล่ะ​!​ แล้วก็​นะ​...​ คุณ​ผู้จัดการ​เขา​ก็​...​															
10	11			小曼爸爸	呵呵，别急，让你店长自己说。									135008			100501		20		1			18:npc_icon_787_1	1																	1	1;2											1	小曼爸爸	Mandy's Father	マンディーの父親	맨디 아버지	พ่อของแมนดี้						呵呵，別急，讓你店長自己說。	Darling, give your manager a chance to answer.	はは、焦るなって。店長に自分で話してもらおうよ。	허허, 서두르지 말고, 점장님께 직접 말하게 하렴.	หึหึ​ อย่า​เพิ่ง​รีบ​พูด​เลย​ ให้​คุณ​ผู้จัดการ​เป็น​คนพูด​เถอะ​															
11	12			小曼爸爸	刚才我听小曼说，你们俩……是很早以前就认识了？									135008					20		1			18:npc_icon_787_1	1																	1	1;2											1	小曼爸爸	Mandy's Father	マンディーの父親	맨디 아버지	พ่อของแมนดี้						剛才我聽小曼說，你們倆……是很早以前就認識了？	Apparently, you and Mandy have a history together?	さっきマンディーから聞いたけど、あんたたち……ずいぶん前から知り合いだったんだろ？	아까 맨디한테 듣기로는, 두 분… 아주 예전부터 알던 사이라고요?	เมื่อกี้​แมน​ดี้​บอ​กว่า​ พวก​เธอ​ทั้งสอง​คน​...​ รู้จัก​กัน​มา​นาน​แล้ว​เหรอ​?​															
12	13			#playerName	（很早以前？……）									135008		200201			20		1																					1	1;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						（很早以前？……）	(That can't be right...)	（ずいぶん前から……？）	(아주 예전에?…)	(มานานแล้ว?...)															
13	14			小曼	嗯！是的！									135008			100901		20		1																						1;2											1	小曼	Mandy	マンディー	맨디	แมนดี้						嗯！是的！	Yeah!	うん！そうです！	네! 맞아요!	อื้ม! ใช่ค่ะ!															
14	15			小曼	好些年前，有一次放学傍晚的时候，我在巷子里遇到了……遇到了傀……									135008			100901		20		1																						1;2											1	小曼	Mandy	マンディー	맨디	แมนดี้						好些年前，有一次放學傍晚的時候，我在巷子裡遇到了……遇到了傀……	Years back, I was walking home when... when one of those Anomalies cornered me...	何年か前、放課後の夕方に、路地裏で……傀に遭遇しちゃったんです……	몇 년 전에, 한번은 하교하던 저녁 무렵에, 제가 골목에서… 퍼펫을… 만났어요…	เมื่อ​หลาย​ปีก่อน​ มี​อยู่​วัน​นึง​ใน​ตอน​เลิกเรียน​ช่วง​หัวค่ำ​ หนู​เผลอไป​เจอ​กับ​...​ กับ​หุ่นเชิด​ใน​ตรอก​ซอย​															
15	16			小曼	当时我吓坏了，以为自己死定了……就在那个时候，店长他……									135008			100901		20		1																						1;2											1	小曼	Mandy	マンディー	맨디	แมนดี้						當時我嚇壞了，以為自己死定了……就在那個時候，店長他……	Terrified doesn't begin to describe it—I accepted I was done for...	その時、すごく怖くて、もうダメだと思ったんですけど……その時、店長さんが……	그때 너무 무서워서, 죽는 줄 알았는데… 바로 그때, 점장님이…	ตอนนั้น​หนู​กลัว​มาก​เลย​ คิด​ว่า​จะ​ต้อง​ตาย​แน่ๆ​...​ แต่​ใน​ตอนนั้น​เอง​ คุณ​ผู้จัดการ​ก็​...​															
16	17			小曼	……就像大英雄一样出现了，一下子就把傀打倒了，救了我呢。									135008					20		1																						1;2											1	小曼	Mandy	マンディー	맨디	แมนดี้						……就像大英雄一樣出現了，一下子就把傀打倒了，救了我呢。	Then like a miracle, the Manager was there—handled it effortlessly!	……まるでヒーローみたいに現れて、傀を一瞬でやっつけて、マンディーを助けてくれたんです！	…마치 대영웅처럼 나타나셔서, 단번에 퍼펫을 쓰러뜨리고, 저를 구해주셨어요.	...​ก็​ปรากฏตัว​ขึ้น​เหมือน​ฮีโร่​ตัวจริง​เลย​ค่ะ​ จากนั้น​ก็​เอาชนะ​หุ่นเชิด​ได้​ใน​ครั้ง​เดียว​ และ​ช่วย​หนู​ไว้​ค่ะ​															
17	18			#playerName	（……我救过小曼？为什么我一点印象都没有……）									135008					20		1																						1;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						（……我救過小曼？為什麼我一點印象都沒有……）	(That never happened... did it? My memory's blank...)	（……私がマンディーを助けた？まったく覚えてない……）	(…내가 맨디를 구해줬다고? 왜 난 전혀 기억이 없지…)	(...​ฉัน​เคย​ช่วย​แมน​ดี้​เหรอ​?​ ทำไม​ฉัน​ไม่​มี​ทรง​ความจำ​เรื่อง​นั้น​เลย​ล่ะ​...)​															
18	19			小曼爸爸	噢……是这样啊……									135008					20		1			18:npc_icon_787_1	1																	1	1;2											1	小曼爸爸	Mandy's Father	マンディーの父親	맨디 아버지	พ่อของแมนดี้						噢……是這樣啊……	Oh... is that so...	ほぉ……そういうことか。	오… 그랬구나…	อ้อ​...​ อย่างนั้น​เอง​เห​รอ.​..​															
19	20			小曼爸爸	抱歉，爸爸……爸爸这些年一直在很远的地方……出差，这些事情……都还不知道呢。									135008		200201			20		1			18:npc_icon_787_2	1																	1	1;2											1	小曼爸爸	Mandy's Father	マンディーの父親	맨디 아버지	พ่อของแมนดี้						抱歉，爸爸……爸爸這些年一直在很遠的地方……出差，這些事情……都還不知道呢。	I'm sorry I... wasn't there... work kept me distant... I never knew...	悪いな、父さんはこの何年も遠くに……出張しててさ……こういう話、ぜんぜん知らなかったんだ。	미안하구나, 아빠가… 아빠가 몇 년 동안 아주 먼 곳에서… 출장을 다니느라, 이런 일들을… 전혀 몰랐구나.	ขอโทษ​ที​นะ​ หลาย​ปี​มา​นี้​ พ่อ​...​ พ่อ​ต้อง​ไป​ทำงาน​ต่างเมือง​อยู่​ตลอด​ ...​ขนาด​เรื่อง​พวก​นี้​...​ ก็​ยัง​ไม่​รู้เรื่อง​เลย​															
20	21			小曼爸爸	店长先生，谢谢你，救了我女儿的命。	店长女士，谢谢你，救了我女儿的命。								135008					20		1			18:npc_icon_787_2	1																	1	1;2											1	小曼爸爸	Mandy's Father	マンディーの父親	맨디 아버지	พ่อของแมนดี้	店長女士，謝謝你，救了我女兒的命。	Manager, I owe you my deepest thanks for saving my little girl.	店長さん、ありがとう。娘の命を救ってくれて。	점장님, 제 딸의 목숨을 구해주셔서, 감사합니다.	คุณ​ผู้จัดการ​ ขอบคุณ​มาก​จริงๆ​ นะ​ ที่​ช่วยชีวิต​ลูกสาว​ไว้​	店長先生，謝謝你，救了我女兒的命。	Manager, I owe you my deepest thanks for saving my little girl.	店長さん、ありがとう。娘の命を救ってくれて。	점장님, 제 딸의 목숨을 구해주셔서, 감사합니다.	คุณ​ผู้จัดการ​ ขอบคุณ​มาก​จริงๆ​ นะ​ ที่​ช่วยชีวิต​ลูกสาว​ไว้​															
21	22			#playerName	……小事小事。									135008					20		1																					1	1;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						……小事小事。	...Just doing my job.	……たいしたことじゃありませんよ。	…별일 아니에요.	...เรื่องเล็กน่ะ															
22	23			小曼爸爸	能够击败傀，这么好的身手……所以……你其实是暴风眼的调查官……对吧？									135008					20		1			18:npc_icon_787_1	1																	1	1;2											1	小曼爸爸	Mandy's Father	マンディーの父親	맨디 아버지	พ่อของแมนดี้						能夠擊敗傀，這麼好的身手……所以……你其實是暴風眼的調查官……對吧？	That kind of combat ability against Anomalies... There's no mistaking it—you're an Inspector from StormEye, aren't you?	傀を倒せるなんて、すごい腕だな……つまり……あんた、ストームアイの調査官だろ？	퍼펫을 물리칠 수 있다니, 실력이 대단하시군요… 그래서… 당신은 사실 스톰아이의 조사관… 맞죠?	ถึงกับ​เอาชนะ​หุ่นเชิด​ได้​ ฝีมือ​ระดับ​นี้​...​ ถ้า​งั้น​...​ คุณ​ก็​คือ​ผู้ตรวจการ​ของ​สตอร์ม​อาย​...​ ใช่​มั้ย​?​															
23	24			#playerName	……									135008					20		1																					1	1;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						……	...	……	……	......															
24	25			#playerName	叔叔猜得很准……小曼的事……我只是尽我的职责而已。									135008					20		1																					1	1;2											1	#playerName	#playerName	#playerName	#playerName	#playerName						叔叔猜得很准……小曼的事……我只是盡我的職責而已。	You've figured me out... I merely acted as any Inspector would for Mandy.	おじさん、さすがですね。マンディーのことなら……ただ、職務を果たしただけです。	아저씨께서 정확히 맞히셨네요… 맨디의 일은… 전 그저 제 직분을 다했을 뿐이에요.	คุณ​ลุง​เดา​ถูก​แล้ว​...​ ส่วน​เรื่อง​ของ​แมน​ดี้​...​ ฉัน​ก็​แค่​ทำ​ตามหน้าที่​เท่านั้นเอง​															
25	26			小曼爸爸	好一个「只是尽责而已」呀。									135008					20		1			18:npc_icon_787_1	1																	1	1;2											1	小曼爸爸	Mandy's Father	マンディーの父親	맨디 아버지	พ่อของแมนดี้						好一個「只是盡責而已」呀。	You make it sound so simple...	はは、「ただ職務を果たしただけ」か。なかなか言うじゃないか。	「그저 직분을 다했을 뿐」이라니, 훌륭하군요.	แค่​ "​ทำ​ตามหน้าที่​เท่านั้น​"​ งั้น​เหรอ​															
