id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2		14					57:countdown_197													1								sfx_universal_countdown01														1;0											1																														
2	3		0	艾可	情绪粒子数值正在回归常态……调查官，绪能点清扫成功！			57:dialg_bg_349		1.1				102008;104003;101008		200101;0;0	101101;0;0		13;20;27		1					bgm_plot_trust01				story_00_02_1191		102008									1		1;0											1	艾可	Echo	アイコ	에코	เอคโค						情緒粒子數值正在回歸常態……調查官，緒能點清掃成功！	P-value is returning to normal... We've managed to clean the Pathos Drop Point, Inspector!	エモーション粒子の値は正常に戻ってるよ……調査官、ドロップポイントクリア成功！	이모션 파티클 수치가 정상으로 돌아왔어... 조사관, 이모션 에너지 스팟 처리 대성공이야!	ค่า​อนุภาค​พา​โธส​กำลัง​กลับ​เป็นปกติ​แล้ว​ล่ะ​...​ คุณ​ผู้ตรวจการ​ เก็บกวาด​จุด​พา​โธส​รั่วไหล​สำเร็จ​แล้ว​!​															
3			3							1.1				102008;104003;101008		200101;0;0	101101;0;0		13;20;27		1														辛苦大家。;做得好。	4;4					1		1;0											1																辛苦大家。;做得好。	Thanks, everyone.;Good job, everyone.	みんなお疲れ様。;よくやった。	다들 수고했어.;아주 잘했어.	ขอบคุณทุกคน;ทำได้ดีมาก										
4	5		11							1.1	2	18	1								1																				1		1;0											1																														
5	6		0	小曼	唔……头好晕……			57:story_cg_226_1				17									1								op2_maopao	story_00_02_1192													1;0											1	小曼	Mandy	マンディー	맨디	แมนดี้						嗚……頭好暈……	Ugh... I feel so dizzy...	うーん……頭が痛い……	윽... 너무 어지러워...	อืม​...​ มึนหัว​ไป​หมด​เลย​...​															
6	7		0	特莉丝	小曼的身体和情绪也没有大碍，刚才只是晕过去了，再睡一会儿就好了。																1									story_00_02_1193													1;0											1	特莉絲	Triss	トリス	트리스	ทริส						小曼的身體和情緒也沒有大礙，剛才只是暈過去了，再睡一會兒就好了。	Mandy's vital and Pathos are stable. She only passed out. Just let her sleep a little longer, and she will be fine.	マンディーちゃんの体調とエモーションに異常もないみたいです。気を失っただけのようなので、もう少し休めば良くなるかと。	맨디도 큰 문제는 없어요. 아까는 잠시 기절했던 것뿐이라 한숨 자면 괜찮아질 거예요.	สภาพร่างกาย​และ​พา​โธส​ของ​แมน​ดี้​ไม่​มี​อาการ​น่าเป็นห่วง​ค่ะ​ เพียงแค่​หมดสติ​ไป​ พัก​สักครู่​ก็​จะ​ดีขึ้น​ค่ะ​															
7	8		0	小曼	是啊，再睡会……我一定是在做梦！咦，咦咦？！！你是——你是那位超级大明星！																1									story_00_02_1194													1;0											1	小曼	Mandy	マンディー	맨디	แมนดี้						是啊，再睡會……我一定是在做夢！咦，咦咦？！！你是——你是那位超級大明星！	Yeah, just a little longer... I must be dreaming! Huh, wh-what?!! Y-you are that superstar!	そっか、もう少し……えええっ？！あなた、あなたはスーパーアイドルですよね？！	네, 맞아요. 한숨 자면... 이건 분명히 꿈이니까! 에, 에엥?!! 당, 당신은 그 슈퍼스타!	อือ​ แมน​ดี้​ขอ​นอน​อีกหน่อย​...​ ต้อง​ฝัน​ไป​แน่ๆ​!​ เอ๊ะ​ เอ๊ะ​?!!​ คุณ​คือ​—​คุณ​คือ​ซูเปอร์สตาร์​คน​นั้น​!​															
8	9		0	小曼	特莉丝小姐？！哇……吸溜……啊！！抱，抱歉，因为睡着了才会流口水……																1									story_00_02_1195													1;0											1	小曼	Mandy	マンディー	맨디	แมนดี้						特莉絲小姐？！哇……吸溜……啊！！抱，抱歉，因為睡著了才會流口水……	Lady Triss?! Wow... [Slurp] Ah... I-I'm sorry, I was drooling because I was asleep...	トリスさん？！うわぁ……じゅる……ああ！！！ご、ごめんなさい、さっき寝てたからよだれが……	트리스?! 우와... 쓰읍... 앗!! 죄, 죄송해요. 제가 지금 자는 중이라 침이 좀 흘렀네요...	คุณ​ท​ริ​ส​?!​ ว้าว​...​ ฟืด​...​ อ๊ะ​!!​ ขอ​ ขอโทษ​ค่ะ​ เมื่อกี้​หลับ​อยู่เลย​น้ำลาย​ไห​ล.​..​															
9	10		0	特莉丝	……欸？																1									story_00_02_1196													1;0											1	特莉絲	Triss	トリス	트리스	ทริส						……哎？	...Huh?	……え？	... 아?	...เอ๋?															
