id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2											17	-1								1																						8;1											1																														
2	3			特莉丝	您好！桑德斯先生。我们是第一次拜访参观，的确有很多问题需要向您请教～		1	57:dialg_bg_132	0	1.1				103008		200101			20		1					bgm_zw_mainstreet01																1	8;1											1	特莉絲	Triss	トリス	트리스	ทริส						您好！桑德斯先生。我們是第一次拜訪參觀，的確有很多問題需要向您請教～	Hello, Mr. Saunders! We're first-time visitors, and we were hoping to ask you a few things~	こんにちは、サンダースさん。今回が初めての見学でして、ぜひいろいろとお話を伺いたく……	안녕하세요, 샌더스 씨. 저희는 처음 방문했는데, 여쭤보고 싶은 게 많아서요~	สวัสดี​ค่ะ​!​ คุณ​ซอน​เดอร์ส​ พอดี​ว่า​ฉัน​ได้​เข้ามา​เยี่ยมชม​ที่นี่​เป็นครั้งแรก​ ก็​เลย​มี​คำถาม​ที่​อยาก​จะ​ขอ​คำแนะนำ​จาก​คุณ​อยู่​หลายอย่าง​เลย​ค่ะ​~​															
3	4			特莉丝	不过，先容我冒昧的问一句，您是这里的原住民么？				0	1.1				103008		200801			20		1																					1	8;1											1	特莉絲	Triss	トリス	트리스	ทริส						不過，先容我冒昧的問一句，您是這裡的原住民麼？	First, if you don't mind me asking, are you from the island originally?	その前に、少し失礼かもしれませんが……サンダースさんは、この地の原住民の方でしょうか？	그 전에 실례를 무릅쓰고 하나만 여쭤봐도 될까요, 혹시 이곳의 원주민이신가요?	แต่​ก่อนหน้า​นั้น​ ขออนุญาต​ถาม​สัก​หนึ่ง​คำถาม​ได้​มั้ย​คะ​...​ คุณ​เป็น​ชาวพื้นเมือง​ของ​ที่นี่​รึเปล่า​คะ​?​															
4	5			桑德斯	是的，海洋保护中心绝大多数员工都和我一样是原住民。				0	1.1				103008					20		1			18:npc_icon_370_2	1																	1	8;1											1	桑德斯	Saunders	サンダース	샌더스	ซอนเดอร์ส						是的，海洋保護中心絕大多數員工都和我一樣是原住民。	I am. Almost everyone working here is a native islander.	はい。ここで働く職員のほとんどは、私と同じ原住民ですよ。	네, 해양 보호 센터 직원 대부분은 저처럼 원주민입니다.	ใช่​ครับ​ พนักงาน​ส่วนใหญ่​ของ​ศูนย์​อนุรักษ์​ทางทะเล​ก็​เป็น​ชาวพื้นเมือง​เหมือน​ผม​นั่นแหละ​															
5	6			特莉丝	这么说可能会有些失礼，但初衷是文化探讨，如有冒犯请您随时打断我。				0	1.1				103008			10210		20		1																					1	8;1											1	特莉絲	Triss	トリス	트리스	ทริส						這麼說可能會有些失禮，但初衷是文化探討，如有冒犯請您隨時打斷我。	I hope this isn't too forward to ask—it's for my research. Please stop me if I'm overstepping.	そうなのですね。わたくしは離島の文化に対してとても興味がありますので、もし差し支えなければ、いくつかご質問をさせていただきたいのですが。	이런 질문이 무례할 수도 있겠지만, 문화적인 탐구 차원이라서요. 불편하시면 언제든 말씀해 주세요.	แบบนี้​อาจจะ​ดู​เสียมารยาท​ไป​บ้าง​ แต่​เจตนา​ของ​ฉัน​คือ​การ​แลกเปลี่ยน​ทางวัฒนธรรม​เท่านั้น​ค่ะ​ ถ้า​มี​จุด​ไหน​เผลอ​ล่วง​เกินไป​ ขอความกรุณา​ช่วย​กล่าวเตือน​ได้​ทันที​เลย​นะคะ​															
6	7			特莉丝	从我个人的角度来看，海洋或者海洋中的动物，应该与离岛的传统有很多关联。				0	1.1				103008		200101	10210		20		1																					1	8;1											1	特莉絲	Triss	トリス	트리스	ทริส						從我個人的角度來看，海洋或者海洋中的動物，應該與離島的傳統有很多關聯。	From what I understand, the ocean and its creatures must be deeply connected to the island's traditions.	あくまで個人の考えですが、海や、そこに生存する生き物たちは、離島の伝統と深く結びついているように感じています。	제 개인적인 생각으로는, 바다나 바다 속 생물들이 외딴섬의 전통과 깊이 연관되어 있을 것 같아서요.	จาก​มุมมอง​ส่วนตัว​ของ​ฉัน​ ทะเล​หรือ​สัตว์​ที่​อาศัย​อยู่​ใน​ทะเล​น่าจะ​มี​ความเกี่ยวข้อง​กับ​ประเพณี​ของ​เกาะ​มาก​เลย​ใช่​มั้ย​คะ​															
7	8			桑德斯	嗯，这没什么失礼的，在我们的传统观念里，人和这些生灵都是海洋母亲的孩子。				0	1.1				103008					20		1			18:npc_icon_370_2	1																	1	8;1											1	桑德斯	Saunders	サンダース	샌더스	ซอนเดอร์ส						嗯，這沒什麼失禮的，在我們的傳統觀念裡，人和這些生靈都是海洋母親的孩子。	Not rude at all. Our old stories say that people and these animals are all kin, born from the sea.	はい。私たちの伝承では、人も、これらの生き物も、皆「母なる海」の子供なのです。	괜찮습니다. 우리 전통에서는 인간도, 이 생명체들도 모두 바다 어머니의 아이들이라고 여기거든요.	อืม​ เรื่อง​นั้น​ก็​ไม่​ถือว่า​เสียมารยาท​อะไร​หรอก​ครับ​ ตาม​ความเชื่อ​ดั้งเดิม​ของ​พวกเรา​ มนุษย์​และ​สิ่งมีชีวิต​ทั้งหลาย​ต่าง​ก็​เกิด​มาจาก​ท้องทะเล​ทั้งสิ้น​															
8	9			特莉丝	是呢，无论是人类、猫族还是其他动植物，都是大自然的一部分呀。				0	1.1				103008			100101		20		1																					1	8;1											1	特莉絲	Triss	トリス	트리스	ทริส						是呢，無論是人類、貓族還是其他動植物，都是大自然的一部分呀。	Exactly. Humans, Felinians, plants, animals... we're all pieces of the same world.	そうですね。人間も、フェリニアンスも、そして動植物もすべて、自然の一部ですもの。	맞아요. 인간이든, 캣족이든, 다른 동식물이든 모두 자연의 일부죠.	นั่นสิ​นะคะ​ ไม่​ว่า​จะ​เป็น​มนุษย์​ เผ่า​แมว​ หรือ​สิ่งมีชีวิต​อื่นๆ​ ต่าง​ก็​เป็น​ส่วนหนึ่ง​ของ​ธรรมชาติ​กัน​ทั้งนั้น​															
9	10			特莉丝	那……安安那孩子是什么原因来到保护中心的呢？				0	1.1				103008		200501			20		1																					1	8;1											1	特莉絲	Triss	トリス	트리스	ทริส						那……安安那孩子是什麼原因來到保護中心的呢？	So... what brought Ann to the center?	それで、あの子…...アンは、どういった経緯でこの保護センターに？	그럼……안안은 어떤 이유로 보호 센터에 오게 된 건가요?	ถ้า​งั้น​...​ เด็ก​คน​นั้น​ที่​ชื่อ​แอน​มา​อยู่​ที่​ศูนย์​อนุรักษ์​ได้​ยังไง​เหรอ​คะ​?​															
