id	nextId	sameTime	type	characterName	desc	fedesc	sceneType	sceneId	scenePivot	sceneScale	flashBackTime	screenAnim	screenTime	characterId	characterRes	faceId	action	loop	position	rotation	eyes	effect	enter	avatar	exist	music	sound	soundtime	loopSE	voice	fevoice	speaker	displayItem	itemAction	option	jumpId	durationTime	transientNum	battleGroupId	function	vague	lookAt	moveCamera	headEffect	feOption	feCharacterName	effectRootId	messageId	sceneBgId	EntryTip	bgEffectPos	speakId	speakIcon	status	characterName_zh_TW	characterName_en_UK	characterName_ja_JP	characterName_ko_KR	characterName_th_TH	fedesc_zh_TW	fedesc_en_UK	fedesc_ja_JP	fedesc_ko_KR	fedesc_th_TH	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	option_zh_TW	option_en_UK	option_ja_JP	option_ko_KR	option_th_TH	feOption_zh_TW	feOption_en_UK	feOption_ja_JP	feOption_ko_KR	feOption_th_TH	feCharacterName_zh_TW	feCharacterName_en_UK	feCharacterName_ja_JP	feCharacterName_ko_KR	feCharacterName_th_TH
int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
1	2			Exe	这是一个废弃不久的仓库，里面的摄像头还能正常运作。		1	57:dialg_bg_108				17	-1	163008;162008					14;26		1			18:npc_icon_779_4	1	bgm_bg_gx_tower01																	1;2											1	Exe	Exe	Exe(エグゼ)	Exe	เอ็กซี						這是一個廢棄不久的倉庫，裡面的攝像頭還能正常運作。	This warehouse was just recently abandoned, but the cameras inside are still operational.	ここ、つい最近まで使われてた倉庫みたい。中のカメラ、まだバッチリ動いてるよ〜	여긴 버려진 지 얼마 안 된 창고인데 감시 카메라가 정상 작동하고 있어.	นี่​เป็น​โก​ดังที่​ถูก​ทิ้ง​ร้าง​ไป​ได้​ไม่​นาน​ กล้องวงจรปิด​ข้างใน​ยัง​ใช้งาน​ได้​อยู่​															
2	3			Exe	仓库分上下两层，除了前门和后门之外还有不少小门。									163008;162008					14;26		1			18:npc_icon_779_4	1																		1;2											1	Exe	Exe	Exe(エグゼ)	Exe	เอ็กซี						倉庫分上下兩層，除了前門和後門之外還有不少小門。	It has two levels, and besides the front and back doors, there are quite a few smaller exits as well.	倉庫は2階建て、しかも正面と裏口だけじゃなくて、サイドドアがいっぱいあるの。	창고는 2층 구조로 되어 있고, 앞문과 뒷문 외에도 작은 출입문이 꽤 있어.	โกดัง​แบ่ง​เป็น​สองชั้น​ นอกจาก​ประตู​หน้า​และ​หลัง​แล้ว​ ยังมี​ประตู​เล็ก​ๆ​ อีก​หลาย​บาน​เลย​															
3	4			Exe	我看了一下，里面所有出口都有人把风，特别是大门。									163008;162008					14;26		1			18:npc_icon_779_3	1																		1;2											1	Exe	Exe	Exe(エグゼ)	Exe	เอ็กซี						我看了一下，裡面所有出口都有人把風，特別是大門。	I checked, and there are guards at all the exits, especially the main doors.	ざっと調べたけど、出口っていう出口、ぜ〜んぶ見張りが付いてるっぽい。特に正面なんてガチガチだよっ！	살펴보니까 안에 있는 모든 출입구를 전부 지키고 있어. 특히 대문은 사람이 많아.	จาก​ที่​ฉัน​ตรวจดู​ ทุก​ทางเข้าออก​ข้างใน​มี​คน​เฝ้า​อยู่​ทั้งหมด​ โดยเฉพาะ​ประตู​ใหญ่​															
4	5			Exe	这里里面还有一堆的傀化物，进去之后估计就再也出不来了。									163008;162008					14;26		1			18:npc_icon_779_3	1																		1;2											1	Exe	Exe	Exe(エグゼ)	Exe	เอ็กซี						這裡裡面還有一堆的傀化物，進去之後估計就再也出不來了。	Plus, there are a bunch of Anomalies inside. Once we go in, we might not be able to get out.	しかもね、中にはあのキモ〜い傀化物がウジャウジャ……一回入ったら、たぶん二度と出てこれないかも……	그리고 안에 퍼펫화 개체도 엄청 많아. 들어가는 순간 다시 나오긴 힘들 거야.	แถม​ข้างใน​นั้น​ยังมี​หุ่นเชิด​ไร้​ร่าง​เป็นกอง​เลย​ คิด​ว่า​พอ​เข้าไป​แล้ว​คงจะ​ออกมา​ไม่​ได้​แล้ว​ล่ะ​															
5	6			Exe	结构图已经发到你们的终端上了。									163008;162008					14;26		1			18:npc_icon_779_4	1																		1;2											1	Exe	Exe	Exe(エグゼ)	Exe	เอ็กซี						結構圖已經發到你們的終端上了。	I've already sent the layout to your terminals.	倉庫の構造図は、もうみんなの端末に送っといたから見てね。	도면은 단말기에 모두 전송해 뒀어.	แผนผัง​ส่ง​ไป​ที่​อุปกรณ์​ของ​พวก​เธอ​แล้ว​นะ​															
6	7			安娜	那两个人呢？									163008;162008					14;26		1			18:npc_icon_780_2	1		sfx_rolestory_yifu																45;2											1	安娜	Anna	アンナ	안나	แอนนา						那兩個人呢？	What about the two girls?	あの二人は？	그럼 제인하고 마리는?	แล้วสองคนนั้นล่ะ?															
7	8			Exe	她们被关在二楼角落的一个房间里，也是仓库的最深处。									163008;162008					14;26		1			18:npc_icon_779_4	1																		45;2											1	Exe	Exe	Exe(エグゼ)	Exe	เอ็กซี						她們被關在二樓角落的一個房間裡，也是倉庫的最深處。	They're being held in a room at the far corner of the second floor, which is also the deepest part of the warehouse.	2階の隅っこの部屋に閉じ込められてるらしい。倉庫の一番奥のところでもあるの。	2층 구석에 있는 방에 갇혀있어. 창고에서 가장 깊숙한 곳이야.	พวก​เธอ​ถูก​ขัง​ไว้​ใน​ห้อง​ตรง​สุด​มุม​ชั้นสอง​ ก็​คือ​ส่วน​ที่​ลึก​ที่สุด​ของ​โกดัง​นั่นแหละ​															
8	9			Exe	好消息是那里没人看守。									163008;162008					14;26		1			18:npc_icon_779_4	1																		45;2											1	Exe	Exe	Exe(エグゼ)	Exe	เอ็กซี						好消息是那裡沒人看守。	The good news is, there's no one guarding that room.	見張りがいないのはラッキーだ。	좋은 소식은 그곳에는 감시하는 사람이 없다는 것이지.	ข่าวดี​ก็​คือ​ที่นั่น​ไม่​มี​คน​เฝ้า​เลย​															
9			3											163008;162008					14;26		1			18:npc_icon_779_4	1										询问	10							45;2											1																詢問	Ask Marie.	確認する	묻는다.	สอบถาม										
