ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
14400201001	101@47;201@16;301@110;401@0.01;703@0.033;1602@0.011;2102@0.011	14400201	1	101@47;201@16;301@110;401@0.01;703@0.033;1602@0.011;2102@0.011			1	
14400201002	101@64.6;201@16;301@110;401@0.01;703@0.033;1602@0.011;2102@0.011	14400201	2	101@17.6	4104041;3000003	15;900	1	
14400201003	101@64.6;201@22;301@110;401@0.01;703@0.033;1602@0.011;2102@0.011	14400201	3	201@6	4104041;3000003	15;960	1	
14400201004	101@64.6;201@22;301@151.3;401@0.01;703@0.033;1602@0.011;2102@0.011	14400201	4	301@41.3	4104041;3000003	15;1020	1	
14400201005	101@64.6;201@22;301@151.3;401@0.01;703@0.066;1602@0.011;2102@0.011	14400201	5	703@0.033	4104041;3000003	15;1080	1	
14400201006	101@82.2;201@22;301@151.3;401@0.01;703@0.066;1602@0.011;2102@0.011	14400201	6	101@17.6	4104041;3000003	15;1140	1	
14400201007	101@82.2;201@28;301@151.3;401@0.01;703@0.066;1602@0.011;2102@0.011	14400201	7	201@6	4104041;3000003	15;1200	1	
14400201008	101@82.2;201@28;301@192.6;401@0.01;703@0.066;1602@0.011;2102@0.011	14400201	8	301@41.3	4104041;3000003	15;1260	1	
14400201009	101@82.2;201@28;301@192.6;401@0.02;703@0.066;1602@0.011;2102@0.011	14400201	9	401@0.01	4104041;3000003	15;1320	1	
14400201010	101@99.8;201@28;301@192.6;401@0.02;703@0.066;1602@0.011;2102@0.011	14400201	10	101@17.6	4104041;3000003	15;1380	1	
14400201011	101@99.8;201@34;301@192.6;401@0.02;703@0.066;1602@0.011;2102@0.011	14400201	11	201@6	4104041;3000003	30;1440	1	
14400201012	101@99.8;201@34;301@233.9;401@0.02;703@0.066;1602@0.011;2102@0.011	14400201	12	301@41.3	4104041;3000003	30;1500	1	
14400201013	101@99.8;201@34;301@233.9;401@0.02;703@0.066;1602@0.022;2102@0.011	14400201	13	1602@0.011	4104041;3000003	30;1560	1	
14400201014	101@117.4;201@34;301@233.9;401@0.02;703@0.066;1602@0.022;2102@0.011	14400201	14	101@17.6	4104041;3000003	30;1620	1	
14400201015	101@117.4;201@40;301@233.9;401@0.02;703@0.066;1602@0.022;2102@0.011	14400201	15	201@6	4104041;3000003	30;1680	1	
14400201016	101@117.4;201@40;301@275.2;401@0.02;703@0.066;1602@0.022;2102@0.011	14400201	16	301@41.3	4104041;3000003	30;1740	1	
14400201017	101@117.4;201@40;301@275.2;401@0.02;703@0.066;1602@0.022;2102@0.022	14400201	17	2102@0.011	4104041;3000003	30;1800	1	
14400201018	101@135;201@40;301@275.2;401@0.02;703@0.066;1602@0.022;2102@0.022	14400201	18	101@17.6	4104041;3000003	30;1860	1	
14400201019	101@135;201@46;301@275.2;401@0.02;703@0.066;1602@0.022;2102@0.022	14400201	19	201@6	4104041;3000003	30;1920	1	
14400201020	101@135;201@46;301@316.5;401@0.02;703@0.066;1602@0.022;2102@0.022	14400201	20	301@41.3	4104041;3000003	30;1980	1	
14400201021	101@135;201@46;301@316.5;401@0.02;703@0.099;1602@0.022;2102@0.022	14400201	21	703@0.033	4104041;4104042;3000003	40;40;2040	1	
14400201022	101@152.6;201@46;301@316.5;401@0.02;703@0.099;1602@0.022;2102@0.022	14400201	22	101@17.6	4104041;4104042;3000003	40;40;2100	1	
14400201023	101@152.6;201@52;301@316.5;401@0.02;703@0.099;1602@0.022;2102@0.022	14400201	23	201@6	4104041;4104042;3000003	40;40;2160	1	
14400201024	101@152.6;201@52;301@357.8;401@0.02;703@0.099;1602@0.022;2102@0.022	14400201	24	301@41.3	4104041;4104042;3000003	40;40;2220	1	
14400201025	101@152.6;201@52;301@357.8;401@0.03;703@0.099;1602@0.022;2102@0.022	14400201	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
14400201026	101@170.2;201@52;301@357.8;401@0.03;703@0.099;1602@0.022;2102@0.022	14400201	26	101@17.6	4104041;4104042;3000003	40;40;2340	1	
14400201027	101@170.2;201@58;301@357.8;401@0.03;703@0.099;1602@0.022;2102@0.022	14400201	27	201@6	4104041;4104042;3000003	40;40;2400	1	
14400201028	101@170.2;201@58;301@399.1;401@0.03;703@0.099;1602@0.022;2102@0.022	14400201	28	301@41.3	4104041;4104042;3000003	40;40;2460	1	
14400201029	101@170.2;201@58;301@399.1;401@0.03;703@0.099;1602@0.033;2102@0.022	14400201	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1	
14400201030	101@187.8;201@58;301@399.1;401@0.03;703@0.099;1602@0.033;2102@0.022	14400201	30	101@17.6	4104041;4104042;3000003	40;40;2580	1	
14400201031	101@187.8;201@64;301@399.1;401@0.03;703@0.099;1602@0.033;2102@0.022	14400201	31	201@6	4104041;4104042;3000003	50;50;2640	1	
14400201032	101@187.8;201@64;301@440.4;401@0.03;703@0.099;1602@0.033;2102@0.022	14400201	32	301@41.3	4104041;4104042;3000003	50;50;2700	1	
14400201033	101@187.8;201@64;301@440.4;401@0.03;703@0.099;1602@0.033;2102@0.033	14400201	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1	
