ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
12200899001	101@77;201@61;301@355;903@0.033;1303@0.037;1602@0.017;2102@0.017	12200899	1	101@77;201@61;301@355;903@0.033;1303@0.037;1602@0.017;2102@0.017			1	
12200899002	101@93.2;201@61;301@355;903@0.033;1303@0.037;1602@0.017;2102@0.017	12200899	2	101@16.2	4104041;3000003	20;1200	1	
12200899003	101@93.2;201@73.8;301@355;903@0.033;1303@0.037;1602@0.017;2102@0.017	12200899	3	201@12.8	4104041;3000003	20;1280	1	
12200899004	101@93.2;201@73.8;301@429.7;903@0.033;1303@0.037;1602@0.017;2102@0.017	12200899	4	301@74.7	4104041;3000003	20;1360	1	
12200899005	101@93.2;201@73.8;301@429.7;903@0.066;1303@0.037;1602@0.017;2102@0.017	12200899	5	903@0.033	4104041;3000003	20;1440	1	
12200899006	101@109.4;201@73.8;301@429.7;903@0.066;1303@0.037;1602@0.017;2102@0.017	12200899	6	101@16.2	4104041;3000003	20;1520	1	
12200899007	101@109.4;201@86.6;301@429.7;903@0.066;1303@0.037;1602@0.017;2102@0.017	12200899	7	201@12.8	4104041;3000003	20;1600	1	
12200899008	101@109.4;201@86.6;301@504.4;903@0.066;1303@0.037;1602@0.017;2102@0.017	12200899	8	301@74.7	4104041;3000003	20;1680	1	
12200899009	101@109.4;201@86.6;301@504.4;903@0.066;1303@0.074;1602@0.017;2102@0.017	12200899	9	1303@0.037	4104041;3000003	20;1760	1	
12200899010	101@125.6;201@86.6;301@504.4;903@0.066;1303@0.074;1602@0.017;2102@0.017	12200899	10	101@16.2	4104041;3000003	20;1840	1	
12200899011	101@125.6;201@99.4;301@504.4;903@0.066;1303@0.074;1602@0.017;2102@0.017	12200899	11	201@12.8	4104041;3000003	40;1920	1	
12200899012	101@125.6;201@99.4;301@579.1;903@0.066;1303@0.074;1602@0.017;2102@0.017	12200899	12	301@74.7	4104041;3000003	40;2000	1	
12200899013	101@125.6;201@99.4;301@579.1;903@0.066;1303@0.074;1602@0.034;2102@0.017	12200899	13	1602@0.017	4104041;3000003	40;2080	1	
12200899014	101@141.8;201@99.4;301@579.1;903@0.066;1303@0.074;1602@0.034;2102@0.017	12200899	14	101@16.2	4104041;3000003	40;2160	1	
12200899015	101@141.8;201@112.2;301@579.1;903@0.066;1303@0.074;1602@0.034;2102@0.017	12200899	15	201@12.8	4104041;3000003	40;2240	1	
12200899016	101@141.8;201@112.2;301@653.8;903@0.066;1303@0.074;1602@0.034;2102@0.017	12200899	16	301@74.7	4104041;3000003	40;2320	1	
12200899017	101@141.8;201@112.2;301@653.8;903@0.066;1303@0.074;1602@0.034;2102@0.034	12200899	17	2102@0.017	4104041;3000003	40;2400	1	
12200899018	101@158;201@112.2;301@653.8;903@0.066;1303@0.074;1602@0.034;2102@0.034	12200899	18	101@16.2	4104041;3000003	40;2480	1	
12200899019	101@158;201@125;301@653.8;903@0.066;1303@0.074;1602@0.034;2102@0.034	12200899	19	201@12.8	4104041;3000003	40;2560	1	
12200899020	101@158;201@125;301@728.5;903@0.066;1303@0.074;1602@0.034;2102@0.034	12200899	20	301@74.7	4104041;3000003	40;2640	1	
12200899021	101@158;201@125;301@728.5;903@0.099;1303@0.074;1602@0.034;2102@0.034	12200899	21	903@0.033	4104041;4104042;3000003	55;55;2720	1	
12200899022	101@174.2;201@125;301@728.5;903@0.099;1303@0.074;1602@0.034;2102@0.034	12200899	22	101@16.2	4104041;4104042;3000003	55;55;2800	1	
12200899023	101@174.2;201@137.8;301@728.5;903@0.099;1303@0.074;1602@0.034;2102@0.034	12200899	23	201@12.8	4104041;4104042;3000003	55;55;2880	1	
12200899024	101@174.2;201@137.8;301@803.2;903@0.099;1303@0.074;1602@0.034;2102@0.034	12200899	24	301@74.7	4104041;4104042;3000003	55;55;2960	1	
12200899025	101@174.2;201@137.8;301@803.2;903@0.099;1303@0.111;1602@0.034;2102@0.034	12200899	25	1303@0.037	4104041;4104042;3000003	55;55;3040	1	
12200899026	101@190.4;201@137.8;301@803.2;903@0.099;1303@0.111;1602@0.034;2102@0.034	12200899	26	101@16.2	4104041;4104042;3000003	55;55;3120	1	
12200899027	101@190.4;201@150.6;301@803.2;903@0.099;1303@0.111;1602@0.034;2102@0.034	12200899	27	201@12.8	4104041;4104042;3000003	55;55;3200	1	
12200899028	101@190.4;201@150.6;301@877.9;903@0.099;1303@0.111;1602@0.034;2102@0.034	12200899	28	301@74.7	4104041;4104042;3000003	55;55;3280	1	
12200899029	101@190.4;201@150.6;301@877.9;903@0.099;1303@0.111;1602@0.051;2102@0.034	12200899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
12200899030	101@206.6;201@150.6;301@877.9;903@0.099;1303@0.111;1602@0.051;2102@0.034	12200899	30	101@16.2	4104041;4104042;3000003	55;55;3440	1	
12200899031	101@206.6;201@163.4;301@877.9;903@0.099;1303@0.111;1602@0.051;2102@0.034	12200899	31	201@12.8	4104041;4104042;3000003	70;70;3520	1	
12200899032	101@206.6;201@163.4;301@952.6;903@0.099;1303@0.111;1602@0.051;2102@0.034	12200899	32	301@74.7	4104041;4104042;3000003	70;70;3600	1	
12200899033	101@206.6;201@163.4;301@952.6;903@0.099;1303@0.111;1602@0.051;2102@0.051	12200899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
12200899034	101@222.8;201@163.4;301@952.6;903@0.099;1303@0.111;1602@0.051;2102@0.051	12200899	34	101@16.2	4104041;4104042;3000003	70;70;3760	1	
12200899035	101@222.8;201@176.2;301@952.6;903@0.099;1303@0.111;1602@0.051;2102@0.051	12200899	35	201@12.8	4104041;4104042;3000003	70;70;3840	1	
12200899036	101@222.8;201@176.2;301@1027.3;903@0.099;1303@0.111;1602@0.051;2102@0.051	12200899	36	301@74.7	4104041;4104042;3000003	70;70;3920	1	
12200899037	101@222.8;201@176.2;301@1027.3;903@0.132;1303@0.111;1602@0.051;2102@0.051	12200899	37	903@0.033	4104041;4104042;3000003	70;70;4000	1	
12200899038	101@239;201@176.2;301@1027.3;903@0.132;1303@0.111;1602@0.051;2102@0.051	12200899	38	101@16.2	4104041;4104042;3000003	70;70;4080	1	
12200899039	101@239;201@189;301@1027.3;903@0.132;1303@0.111;1602@0.051;2102@0.051	12200899	39	201@12.8	4104041;4104042;3000003	70;70;4160	1	
12200899040	101@239;201@189;301@1102;903@0.132;1303@0.111;1602@0.051;2102@0.051	12200899	40	301@74.7	4104041;4104042;3000003	70;70;4240	1	
12200899041	101@239;201@189;301@1102;903@0.132;1303@0.148;1602@0.051;2102@0.051	12200899	41	1303@0.037	4104041;4104042;4104043;3000003	70;70;70;4320	1	
