ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
15200801001	101@41;201@18;301@140;401@0.01;703@0.033;1602@0.011;2102@0.011	15200801	1	101@41;201@18;301@140;401@0.01;703@0.033;1602@0.011;2102@0.011			1	
15200801002	101@56.4;201@18;301@140;401@0.01;703@0.033;1602@0.011;2102@0.011	15200801	2	101@15.4	4104041;3000003	15;900	1	
15200801003	101@56.4;201@24.8;301@140;401@0.01;703@0.033;1602@0.011;2102@0.011	15200801	3	201@6.8	4104041;3000003	15;960	1	
15200801004	101@56.4;201@24.8;301@192.5;401@0.01;703@0.033;1602@0.011;2102@0.011	15200801	4	301@52.5	4104041;3000003	15;1020	1	
15200801005	101@56.4;201@24.8;301@192.5;401@0.01;703@0.066;1602@0.011;2102@0.011	15200801	5	703@0.033	4104041;3000003	15;1080	1	
15200801006	101@71.8;201@24.8;301@192.5;401@0.01;703@0.066;1602@0.011;2102@0.011	15200801	6	101@15.4	4104041;3000003	15;1140	1	
15200801007	101@71.8;201@31.6;301@192.5;401@0.01;703@0.066;1602@0.011;2102@0.011	15200801	7	201@6.8	4104041;3000003	15;1200	1	
15200801008	101@71.8;201@31.6;301@245;401@0.01;703@0.066;1602@0.011;2102@0.011	15200801	8	301@52.5	4104041;3000003	15;1260	1	
15200801009	101@71.8;201@31.6;301@245;401@0.02;703@0.066;1602@0.011;2102@0.011	15200801	9	401@0.01	4104041;3000003	15;1320	1	
15200801010	101@87.2;201@31.6;301@245;401@0.02;703@0.066;1602@0.011;2102@0.011	15200801	10	101@15.4	4104041;3000003	15;1380	1	
15200801011	101@87.2;201@38.4;301@245;401@0.02;703@0.066;1602@0.011;2102@0.011	15200801	11	201@6.8	4104041;3000003	30;1440	1	
15200801012	101@87.2;201@38.4;301@297.5;401@0.02;703@0.066;1602@0.011;2102@0.011	15200801	12	301@52.5	4104041;3000003	30;1500	1	
15200801013	101@87.2;201@38.4;301@297.5;401@0.02;703@0.066;1602@0.022;2102@0.011	15200801	13	1602@0.011	4104041;3000003	30;1560	1	
15200801014	101@102.6;201@38.4;301@297.5;401@0.02;703@0.066;1602@0.022;2102@0.011	15200801	14	101@15.4	4104041;3000003	30;1620	1	
15200801015	101@102.6;201@45.2;301@297.5;401@0.02;703@0.066;1602@0.022;2102@0.011	15200801	15	201@6.8	4104041;3000003	30;1680	1	
15200801016	101@102.6;201@45.2;301@350;401@0.02;703@0.066;1602@0.022;2102@0.011	15200801	16	301@52.5	4104041;3000003	30;1740	1	
15200801017	101@102.6;201@45.2;301@350;401@0.02;703@0.066;1602@0.022;2102@0.022	15200801	17	2102@0.011	4104041;3000003	30;1800	1	
15200801018	101@118;201@45.2;301@350;401@0.02;703@0.066;1602@0.022;2102@0.022	15200801	18	101@15.4	4104041;3000003	30;1860	1	
15200801019	101@118;201@52;301@350;401@0.02;703@0.066;1602@0.022;2102@0.022	15200801	19	201@6.8	4104041;3000003	30;1920	1	
15200801020	101@118;201@52;301@402.5;401@0.02;703@0.066;1602@0.022;2102@0.022	15200801	20	301@52.5	4104041;3000003	30;1980	1	
15200801021	101@118;201@52;301@402.5;401@0.02;703@0.099;1602@0.022;2102@0.022	15200801	21	703@0.033	4104041;4104042;3000003	40;40;2040	1	
15200801022	101@133.4;201@52;301@402.5;401@0.02;703@0.099;1602@0.022;2102@0.022	15200801	22	101@15.4	4104041;4104042;3000003	40;40;2100	1	
15200801023	101@133.4;201@58.8;301@402.5;401@0.02;703@0.099;1602@0.022;2102@0.022	15200801	23	201@6.8	4104041;4104042;3000003	40;40;2160	1	
15200801024	101@133.4;201@58.8;301@455;401@0.02;703@0.099;1602@0.022;2102@0.022	15200801	24	301@52.5	4104041;4104042;3000003	40;40;2220	1	
15200801025	101@133.4;201@58.8;301@455;401@0.03;703@0.099;1602@0.022;2102@0.022	15200801	25	401@0.01	4104041;4104042;3000003	40;40;2280	1	
15200801026	101@148.8;201@58.8;301@455;401@0.03;703@0.099;1602@0.022;2102@0.022	15200801	26	101@15.4	4104041;4104042;3000003	40;40;2340	1	
15200801027	101@148.8;201@65.6;301@455;401@0.03;703@0.099;1602@0.022;2102@0.022	15200801	27	201@6.8	4104041;4104042;3000003	40;40;2400	1	
15200801028	101@148.8;201@65.6;301@507.5;401@0.03;703@0.099;1602@0.022;2102@0.022	15200801	28	301@52.5	4104041;4104042;3000003	40;40;2460	1	
15200801029	101@148.8;201@65.6;301@507.5;401@0.03;703@0.099;1602@0.033;2102@0.022	15200801	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1	
15200801030	101@164.2;201@65.6;301@507.5;401@0.03;703@0.099;1602@0.033;2102@0.022	15200801	30	101@15.4	4104041;4104042;3000003	40;40;2580	1	
