ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
16200802001	101@126;201@41;301@262;603@0.025;1203@0.012;1602@0.017;2102@0.017	16200802	1	101@126;201@41;301@262;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
16200802002	101@152.5;201@41;301@262;603@0.025;1203@0.012;1602@0.017;2102@0.017	16200802	2	101@26.5	4104041;3000003	20;1200	1	
16200802003	101@152.5;201@49.6;301@262;603@0.025;1203@0.012;1602@0.017;2102@0.017	16200802	3	201@8.6	4104041;3000003	20;1280	1	
16200802004	101@152.5;201@49.6;301@317.2;603@0.025;1203@0.012;1602@0.017;2102@0.017	16200802	4	301@55.2	4104041;3000003	20;1360	1	
16200802005	101@152.5;201@49.6;301@317.2;603@0.05;1203@0.012;1602@0.017;2102@0.017	16200802	5	603@0.025	4104041;3000003	20;1440	1	
16200802006	101@179;201@49.6;301@317.2;603@0.05;1203@0.012;1602@0.017;2102@0.017	16200802	6	101@26.5	4104041;3000003	20;1520	1	
16200802007	101@179;201@58.2;301@317.2;603@0.05;1203@0.012;1602@0.017;2102@0.017	16200802	7	201@8.6	4104041;3000003	20;1600	1	
16200802008	101@179;201@58.2;301@372.4;603@0.05;1203@0.012;1602@0.017;2102@0.017	16200802	8	301@55.2	4104041;3000003	20;1680	1	
16200802009	101@179;201@58.2;301@372.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	16200802	9	1203@0.012	4104041;3000003	20;1760	1	
16200802010	101@205.5;201@58.2;301@372.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	16200802	10	101@26.5	4104041;3000003	20;1840	1	
16200802011	101@205.5;201@66.8;301@372.4;603@0.05;1203@0.024;1602@0.017;2102@0.017	16200802	11	201@8.6	4104041;3000003	40;1920	1	
16200802012	101@205.5;201@66.8;301@427.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	16200802	12	301@55.2	4104041;3000003	40;2000	1	
16200802013	101@205.5;201@66.8;301@427.6;603@0.05;1203@0.024;1602@0.034;2102@0.017	16200802	13	1602@0.017	4104041;3000003	40;2080	1	
16200802014	101@232;201@66.8;301@427.6;603@0.05;1203@0.024;1602@0.034;2102@0.017	16200802	14	101@26.5	4104041;3000003	40;2160	1	
16200802015	101@232;201@75.4;301@427.6;603@0.05;1203@0.024;1602@0.034;2102@0.017	16200802	15	201@8.6	4104041;3000003	40;2240	1	
16200802016	101@232;201@75.4;301@482.8;603@0.05;1203@0.024;1602@0.034;2102@0.017	16200802	16	301@55.2	4104041;3000003	40;2320	1	
16200802017	101@232;201@75.4;301@482.8;603@0.05;1203@0.024;1602@0.034;2102@0.034	16200802	17	2102@0.017	4104041;3000003	40;2400	1	
16200802018	101@258.5;201@75.4;301@482.8;603@0.05;1203@0.024;1602@0.034;2102@0.034	16200802	18	101@26.5	4104041;3000003	40;2480	1	
16200802019	101@258.5;201@84;301@482.8;603@0.05;1203@0.024;1602@0.034;2102@0.034	16200802	19	201@8.6	4104041;3000003	40;2560	1	
16200802020	101@258.5;201@84;301@538;603@0.05;1203@0.024;1602@0.034;2102@0.034	16200802	20	301@55.2	4104041;3000003	40;2640	1	
16200802021	101@258.5;201@84;301@538;603@0.075;1203@0.024;1602@0.034;2102@0.034	16200802	21	603@0.025	4104041;4104042;3000003	55;55;2720	1	
16200802022	101@285;201@84;301@538;603@0.075;1203@0.024;1602@0.034;2102@0.034	16200802	22	101@26.5	4104041;4104042;3000003	55;55;2800	1	
16200802023	101@285;201@92.6;301@538;603@0.075;1203@0.024;1602@0.034;2102@0.034	16200802	23	201@8.6	4104041;4104042;3000003	55;55;2880	1	
16200802024	101@285;201@92.6;301@593.2;603@0.075;1203@0.024;1602@0.034;2102@0.034	16200802	24	301@55.2	4104041;4104042;3000003	55;55;2960	1	
16200802025	101@285;201@92.6;301@593.2;603@0.075;1203@0.036;1602@0.034;2102@0.034	16200802	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1	
16200802026	101@311.5;201@92.6;301@593.2;603@0.075;1203@0.036;1602@0.034;2102@0.034	16200802	26	101@26.5	4104041;4104042;3000003	55;55;3120	1	
16200802027	101@311.5;201@101.2;301@593.2;603@0.075;1203@0.036;1602@0.034;2102@0.034	16200802	27	201@8.6	4104041;4104042;3000003	55;55;3200	1	
16200802028	101@311.5;201@101.2;301@648.4;603@0.075;1203@0.036;1602@0.034;2102@0.034	16200802	28	301@55.2	4104041;4104042;3000003	55;55;3280	1	
16200802029	101@311.5;201@101.2;301@648.4;603@0.075;1203@0.036;1602@0.051;2102@0.034	16200802	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
16200802030	101@338;201@101.2;301@648.4;603@0.075;1203@0.036;1602@0.051;2102@0.034	16200802	30	101@26.5	4104041;4104042;3000003	55;55;3440	1	
