ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
12900204001	101@108;201@41;301@245;603@0.025;1203@0.012;1602@0.017;2102@0.017	12900204	1	101@108;201@41;301@245;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
12900204002	101@130.7;201@41;301@245;603@0.025;1203@0.012;1602@0.017;2102@0.017	12900204	2	101@22.7	4104041;3000003	20;1200	1	
12900204003	101@130.7;201@49.6;301@245;603@0.025;1203@0.012;1602@0.017;2102@0.017	12900204	3	201@8.6	4104041;3000003	20;1280	1	
12900204004	101@130.7;201@49.6;301@296.6;603@0.025;1203@0.012;1602@0.017;2102@0.017	12900204	4	301@51.6	4104041;3000003	20;1360	1	
12900204005	101@130.7;201@49.6;301@296.6;603@0.025;1203@0.012;1602@0.017;2102@0.017;703@0.033	12900204	5	703@0.033	4104041;3000003	20;1440	1	
12900204006	101@153.4;201@49.6;301@296.6;603@0.025;1203@0.012;1602@0.017;2102@0.017;703@0.033	12900204	6	101@22.7	4104041;3000003	20;1520	1	
12900204007	101@153.4;201@58.2;301@296.6;603@0.025;1203@0.012;1602@0.017;2102@0.017;703@0.033	12900204	7	201@8.6	4104041;3000003	20;1600	1	
12900204008	101@153.4;201@58.2;301@348.2;603@0.025;1203@0.012;1602@0.017;2102@0.017;703@0.033	12900204	8	301@51.6	4104041;3000003	20;1680	1	
12900204009	101@153.4;201@58.2;301@348.2;603@0.025;1203@0.012;1602@0.017;2102@0.017;703@0.033;401@0.01	12900204	9	401@0.01	4104041;3000003	20;1760	1	
12900204010	101@176.1;201@58.2;301@348.2;603@0.025;1203@0.012;1602@0.017;2102@0.017;703@0.033;401@0.01	12900204	10	101@22.7	4104041;3000003	20;1840	1	
12900204011	101@176.1;201@66.8;301@348.2;603@0.025;1203@0.012;1602@0.017;2102@0.017;703@0.033;401@0.01	12900204	11	201@8.6	4104041;3000003	40;1920	1	
12900204012	101@176.1;201@66.8;301@399.8;603@0.025;1203@0.012;1602@0.017;2102@0.017;703@0.033;401@0.01	12900204	12	301@51.6	4104041;3000003	40;2000	1	
12900204013	101@176.1;201@66.8;301@399.8;603@0.025;1203@0.012;1602@0.028;2102@0.017;703@0.033;401@0.01	12900204	13	1602@0.011	4104041;3000003	40;2080	1	
12900204014	101@198.8;201@66.8;301@399.8;603@0.025;1203@0.012;1602@0.028;2102@0.017;703@0.033;401@0.01	12900204	14	101@22.7	4104041;3000003	40;2160	1	
12900204015	101@198.8;201@75.4;301@399.8;603@0.025;1203@0.012;1602@0.028;2102@0.017;703@0.033;401@0.01	12900204	15	201@8.6	4104041;3000003	40;2240	1	
12900204016	101@198.8;201@75.4;301@451.4;603@0.025;1203@0.012;1602@0.028;2102@0.017;703@0.033;401@0.01	12900204	16	301@51.6	4104041;3000003	40;2320	1	
12900204017	101@198.8;201@75.4;301@451.4;603@0.025;1203@0.012;1602@0.028;2102@0.028;703@0.033;401@0.01	12900204	17	2102@0.011	4104041;3000003	40;2400	1	
12900204018	101@221.5;201@75.4;301@451.4;603@0.025;1203@0.012;1602@0.028;2102@0.028;703@0.033;401@0.01	12900204	18	101@22.7	4104041;3000003	40;2480	1	
12900204019	101@221.5;201@84;301@451.4;603@0.025;1203@0.012;1602@0.028;2102@0.028;703@0.033;401@0.01	12900204	19	201@8.6	4104041;3000003	40;2560	1	
