ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
11100899001	101@66.1;201@33.4;301@237.9;1303@0.015;1601@0.014;1602@0.041;2102@0.027	11100899	1	101@66.1;201@33.4;301@237.9;1303@0.015;1601@0.014;1602@0.041;2102@0.027			1	
11100899002	101@80;201@33.4;301@237.9;1303@0.015;1601@0.014;1602@0.041;2102@0.027	11100899	2	101@13.9	4104041;3000003	20;1200	1	
11100899003	101@80;201@40.4;301@237.9;1303@0.015;1601@0.014;1602@0.041;2102@0.027	11100899	3	201@7	4104041;3000003	20;1280	1	
11100899004	101@80;201@40.4;301@288;1303@0.015;1601@0.014;1602@0.041;2102@0.027	11100899	4	301@50.1	4104041;3000003	20;1360	1	
11100899005	101@80;201@40.4;301@288;1303@0.03;1601@0.014;1602@0.041;2102@0.027	11100899	5	1303@0.015	4104041;3000003	20;1440	1	
11100899006	101@93.9;201@40.4;301@288;1303@0.03;1601@0.014;1602@0.041;2102@0.027	11100899	6	101@13.9	4104041;3000003	20;1520	1	
11100899007	101@93.9;201@47.4;301@288;1303@0.03;1601@0.014;1602@0.041;2102@0.027	11100899	7	201@7	4104041;3000003	20;1600	1	
11100899008	101@93.9;201@47.4;301@338.1;1303@0.03;1601@0.014;1602@0.041;2102@0.027	11100899	8	301@50.1	4104041;3000003	20;1680	1	
11100899009	101@93.9;201@47.4;301@338.1;1303@0.03;1601@0.028;1602@0.041;2102@0.027	11100899	9	1601@0.014	4104041;3000003	20;1760	1	
11100899010	101@107.8;201@47.4;301@338.1;1303@0.03;1601@0.028;1602@0.041;2102@0.027	11100899	10	101@13.9	4104041;3000003	20;1840	1	
11100899011	101@107.8;201@54.4;301@338.1;1303@0.03;1601@0.028;1602@0.041;2102@0.027	11100899	11	201@7	4104041;3000003	40;1920	1	
11100899012	101@107.8;201@54.4;301@388.2;1303@0.03;1601@0.028;1602@0.041;2102@0.027	11100899	12	301@50.1	4104041;3000003	40;2000	1	
11100899013	101@107.8;201@54.4;301@388.2;1303@0.03;1601@0.028;1602@0.082;2102@0.027	11100899	13	1602@0.041	4104041;3000003	40;2080	1	
11100899014	101@121.7;201@54.4;301@388.2;1303@0.03;1601@0.028;1602@0.082;2102@0.027	11100899	14	101@13.9	4104041;3000003	40;2160	1	
11100899015	101@121.7;201@61.4;301@388.2;1303@0.03;1601@0.028;1602@0.082;2102@0.027	11100899	15	201@7	4104041;3000003	40;2240	1	
11100899016	101@121.7;201@61.4;301@438.3;1303@0.03;1601@0.028;1602@0.082;2102@0.027	11100899	16	301@50.1	4104041;3000003	40;2320	1	
11100899017	101@121.7;201@61.4;301@438.3;1303@0.03;1601@0.028;1602@0.082;2102@0.054	11100899	17	2102@0.027	4104041;3000003	40;2400	1	
11100899018	101@135.6;201@61.4;301@438.3;1303@0.03;1601@0.028;1602@0.082;2102@0.054	11100899	18	101@13.9	4104041;3000003	40;2480	1	
11100899019	101@135.6;201@68.4;301@438.3;1303@0.03;1601@0.028;1602@0.082;2102@0.054	11100899	19	201@7	4104041;3000003	40;2560	1	
11100899020	101@135.6;201@68.4;301@488.4;1303@0.03;1601@0.028;1602@0.082;2102@0.054	11100899	20	301@50.1	4104041;3000003	40;2640	1	
11100899021	101@135.6;201@68.4;301@488.4;1303@0.045;1601@0.028;1602@0.082;2102@0.054	11100899	21	1303@0.015	4104041;4104042;3000003	55;55;2720	1	
11100899022	101@149.5;201@68.4;301@488.4;1303@0.045;1601@0.028;1602@0.082;2102@0.054	11100899	22	101@13.9	4104041;4104042;3000003	55;55;2800	1	
11100899023	101@149.5;201@75.4;301@488.4;1303@0.045;1601@0.028;1602@0.082;2102@0.054	11100899	23	201@7	4104041;4104042;3000003	55;55;2880	1	
11100899024	101@149.5;201@75.4;301@538.5;1303@0.045;1601@0.028;1602@0.082;2102@0.054	11100899	24	301@50.1	4104041;4104042;3000003	55;55;2960	1	
11100899025	101@149.5;201@75.4;301@538.5;1303@0.045;1601@0.042;1602@0.082;2102@0.054	11100899	25	1601@0.014	4104041;4104042;3000003	55;55;3040	1	
11100899026	101@163.4;201@75.4;301@538.5;1303@0.045;1601@0.042;1602@0.082;2102@0.054	11100899	26	101@13.9	4104041;4104042;3000003	55;55;3120	1	
11100899027	101@163.4;201@82.4;301@538.5;1303@0.045;1601@0.042;1602@0.082;2102@0.054	11100899	27	201@7	4104041;4104042;3000003	55;55;3200	1	
11100899028	101@163.4;201@82.4;301@588.6;1303@0.045;1601@0.042;1602@0.082;2102@0.054	11100899	28	301@50.1	4104041;4104042;3000003	55;55;3280	1	
11100899029	101@163.4;201@82.4;301@588.6;1303@0.045;1601@0.042;1602@0.123;2102@0.054	11100899	29	1602@0.041	4104041;4104042;3000003	55;55;3360	1	
11100899030	101@177.3;201@82.4;301@588.6;1303@0.045;1601@0.042;1602@0.123;2102@0.054	11100899	30	101@13.9	4104041;4104042;3000003	55;55;3440	1	
11100899031	101@177.3;201@89.4;301@588.6;1303@0.045;1601@0.042;1602@0.123;2102@0.054	11100899	31	201@7	4104041;4104042;3000003	70;70;3520	1	
11100899032	101@177.3;201@89.4;301@638.7;1303@0.045;1601@0.042;1602@0.123;2102@0.054	11100899	32	301@50.1	4104041;4104042;3000003	70;70;3600	1	
11100899033	101@177.3;201@89.4;301@638.7;1303@0.045;1601@0.042;1602@0.123;2102@0.081	11100899	33	2102@0.027	4104041;4104042;3000003	70;70;3680	1	
11100899034	101@191.2;201@89.4;301@638.7;1303@0.045;1601@0.042;1602@0.123;2102@0.081	11100899	34	101@13.9	4104041;4104042;3000003	70;70;3760	1	
11100899035	101@191.2;201@96.4;301@638.7;1303@0.045;1601@0.042;1602@0.123;2102@0.081	11100899	35	201@7	4104041;4104042;3000003	70;70;3840	1	
11100899036	101@191.2;201@96.4;301@688.8;1303@0.045;1601@0.042;1602@0.123;2102@0.081	11100899	36	301@50.1	4104041;4104042;3000003	70;70;3920	1	
11100899037	101@191.2;201@96.4;301@688.8;1303@0.06;1601@0.042;1602@0.123;2102@0.081	11100899	37	1303@0.015	4104041;4104042;3000003	70;70;4000	1	
