ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
15300899001	101@115;201@41;301@258;603@0.025;1203@0.012;1602@0.017;2102@0.017	15300899	1	101@115;201@41;301@258;603@0.025;1203@0.012;1602@0.017;2102@0.017			1	
15300899002	101@139.2;201@41;301@258;603@0.025;1203@0.012;1602@0.017;2102@0.017	15300899	2	101@24.2	4104041;3000003	20;1200	1	
15300899003	101@139.2;201@49.6;301@258;603@0.025;1203@0.012;1602@0.017;2102@0.017	15300899	3	201@8.6	4104041;3000003	20;1280	1	
15300899004	101@139.2;201@49.6;301@312.3;603@0.025;1203@0.012;1602@0.017;2102@0.017	15300899	4	301@54.3	4104041;3000003	20;1360	1	
15300899005	101@139.2;201@49.6;301@312.3;603@0.05;1203@0.012;1602@0.017;2102@0.017	15300899	5	603@0.025	4104041;3000003	20;1440	1	
15300899006	101@163.4;201@49.6;301@312.3;603@0.05;1203@0.012;1602@0.017;2102@0.017	15300899	6	101@24.2	4104041;3000003	20;1520	1	
15300899007	101@163.4;201@58.2;301@312.3;603@0.05;1203@0.012;1602@0.017;2102@0.017	15300899	7	201@8.6	4104041;3000003	20;1600	1	
15300899008	101@163.4;201@58.2;301@366.6;603@0.05;1203@0.012;1602@0.017;2102@0.017	15300899	8	301@54.3	4104041;3000003	20;1680	1	
15300899009	101@163.4;201@58.2;301@366.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	15300899	9	1203@0.012	4104041;3000003	20;1760	1	
15300899010	101@187.6;201@58.2;301@366.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	15300899	10	101@24.2	4104041;3000003	20;1840	1	
15300899011	101@187.6;201@66.8;301@366.6;603@0.05;1203@0.024;1602@0.017;2102@0.017	15300899	11	201@8.6	4104041;3000003	40;1920	1	
15300899012	101@187.6;201@66.8;301@420.9;603@0.05;1203@0.024;1602@0.017;2102@0.017	15300899	12	301@54.3	4104041;3000003	40;2000	1	
15300899013	101@187.6;201@66.8;301@420.9;603@0.05;1203@0.024;1602@0.034;2102@0.017	15300899	13	1602@0.017	4104041;3000003	40;2080	1	
15300899014	101@211.8;201@66.8;301@420.9;603@0.05;1203@0.024;1602@0.034;2102@0.017	15300899	14	101@24.2	4104041;3000003	40;2160	1	
15300899015	101@211.8;201@75.4;301@420.9;603@0.05;1203@0.024;1602@0.034;2102@0.017	15300899	15	201@8.6	4104041;3000003	40;2240	1	
15300899016	101@211.8;201@75.4;301@475.2;603@0.05;1203@0.024;1602@0.034;2102@0.017	15300899	16	301@54.3	4104041;3000003	40;2320	1	
15300899017	101@211.8;201@75.4;301@475.2;603@0.05;1203@0.024;1602@0.034;2102@0.034	15300899	17	2102@0.017	4104041;3000003	40;2400	1	
15300899018	101@236;201@75.4;301@475.2;603@0.05;1203@0.024;1602@0.034;2102@0.034	15300899	18	101@24.2	4104041;3000003	40;2480	1	
