ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
15500899001	101@82;201@57;301@332;1303@0.015;1601@0.014;1602@0.041;2102@0.027	15500899	1	101@82;201@57;301@332;1303@0.015;1601@0.014;1602@0.041;2102@0.027			1	
15500899002	101@99.3;201@57;301@332;1303@0.015;1601@0.014;1602@0.041;2102@0.027	15500899	2	101@17.3	4104041;3000003	20;1200	1	
15500899003	101@99.3;201@69;301@332;1303@0.015;1601@0.014;1602@0.041;2102@0.027	15500899	3	201@12	4104041;3000003	20;1280	1	
15500899004	101@99.3;201@69;301@401.9;1303@0.015;1601@0.014;1602@0.041;2102@0.027	15500899	4	301@69.9	4104041;3000003	20;1360	1	
15500899005	101@99.3;201@69;301@401.9;1303@0.03;1601@0.014;1602@0.041;2102@0.027	15500899	5	1303@0.015	4104041;3000003	20;1440	1	
15500899006	101@116.6;201@69;301@401.9;1303@0.03;1601@0.014;1602@0.041;2102@0.027	15500899	6	101@17.3	4104041;3000003	20;1520	1	
15500899007	101@116.6;201@81;301@401.9;1303@0.03;1601@0.014;1602@0.041;2102@0.027	15500899	7	201@12	4104041;3000003	20;1600	1	
15500899008	101@116.6;201@81;301@471.8;1303@0.03;1601@0.014;1602@0.041;2102@0.027	15500899	8	301@69.9	4104041;3000003	20;1680	1	
15500899009	101@116.6;201@81;301@471.8;1303@0.03;1601@0.028;1602@0.041;2102@0.027	15500899	9	1601@0.014	4104041;3000003	20;1760	1	
15500899010	101@133.9;201@81;301@471.8;1303@0.03;1601@0.028;1602@0.041;2102@0.027	15500899	10	101@17.3	4104041;3000003	20;1840	1	
15500899011	101@133.9;201@93;301@471.8;1303@0.03;1601@0.028;1602@0.041;2102@0.027	15500899	11	201@12	4104041;3000003	40;1920	1	
15500899012	101@133.9;201@93;301@541.7;1303@0.03;1601@0.028;1602@0.041;2102@0.027	15500899	12	301@69.9	4104041;3000003	40;2000	1	
15500899013	101@133.9;201@93;301@541.7;1303@0.03;1601@0.028;1602@0.082;2102@0.027	15500899	13	1602@0.041	4104041;3000003	40;2080	1	
15500899014	101@151.2;201@93;301@541.7;1303@0.03;1601@0.028;1602@0.082;2102@0.027	15500899	14	101@17.3	4104041;3000003	40;2160	1	
15500899015	101@151.2;201@105;301@541.7;1303@0.03;1601@0.028;1602@0.082;2102@0.027	15500899	15	201@12	4104041;3000003	40;2240	1	
15500899016	101@151.2;201@105;301@611.6;1303@0.03;1601@0.028;1602@0.082;2102@0.027	15500899	16	301@69.9	4104041;3000003	40;2320	1	
15500899017	101@151.2;201@105;301@611.6;1303@0.03;1601@0.028;1602@0.082;2102@0.054	15500899	17	2102@0.027	4104041;3000003	40;2400	1	
15500899018	101@168.5;201@105;301@611.6;1303@0.03;1601@0.028;1602@0.082;2102@0.054	15500899	18	101@17.3	4104041;3000003	40;2480	1	
15500899019	101@168.5;201@117;301@611.6;1303@0.03;1601@0.028;1602@0.082;2102@0.054	15500899	19	201@12	4104041;3000003	40;2560	1	
15500899020	101@168.5;201@117;301@681.5;1303@0.03;1601@0.028;1602@0.082;2102@0.054	15500899	20	301@69.9	4104041;3000003	40;2640	1	
15500899021	101@168.5;201@117;301@681.5;1303@0.045;1601@0.028;1602@0.082;2102@0.054	15500899	21	1303@0.015	4104041;4104042;3000003	55;55;2720	1	
15500899022	101@185.8;201@117;301@681.5;1303@0.045;1601@0.028;1602@0.082;2102@0.054	15500899	22	101@17.3	4104041;4104042;3000003	55;55;2800	1	
15500899023	101@185.8;201@129;301@681.5;1303@0.045;1601@0.028;1602@0.082;2102@0.054	15500899	23	201@12	4104041;4104042;3000003	55;55;2880	1	
15500899024	101@185.8;201@129;301@751.4;1303@0.045;1601@0.028;1602@0.082;2102@0.054	15500899	24	301@69.9	4104041;4104042;3000003	55;55;2960	1	
15500899025	101@185.8;201@129;301@751.4;1303@0.045;1601@0.042;1602@0.082;2102@0.054	15500899	25	1601@0.014	4104041;4104042;3000003	55;55;3040	1	
15500899026	101@203.1;201@129;301@751.4;1303@0.045;1601@0.042;1602@0.082;2102@0.054	15500899	26	101@17.3	4104041;4104042;3000003	55;55;3120	1	
15500899027	101@203.1;201@141;301@751.4;1303@0.045;1601@0.042;1602@0.082;2102@0.054	15500899	27	201@12	4104041;4104042;3000003	55;55;3200	1	
15500899028	101@203.1;201@141;301@821.3;1303@0.045;1601@0.042;1602@0.082;2102@0.054	15500899	28	301@69.9	4104041;4104042;3000003	55;55;3280	1	
15500899029	101@203.1;201@141;301@821.3;1303@0.045;1601@0.042;1602@0.123;2102@0.054	15500899	29	1602@0.041	4104041;4104042;3000003	55;55;3360	1	
15500899030	101@220.4;201@141;301@821.3;1303@0.045;1601@0.042;1602@0.123;2102@0.054	15500899	30	101@17.3	4104041;4104042;3000003	55;55;3440	1	
15500899031	101@220.4;201@153;301@821.3;1303@0.045;1601@0.042;1602@0.123;2102@0.054	15500899	31	201@12	4104041;4104042;3000003	70;70;3520	1	
15500899032	101@220.4;201@153;301@891.2;1303@0.045;1601@0.042;1602@0.123;2102@0.054	15500899	32	301@69.9	4104041;4104042;3000003	70;70;3600	1	
