ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
12900250001	101@108.7;201@41;301@246.2;603@0.017;1203@0.019;1602@0.017;2102@0.017	12900250	1	101@108.7;201@41;301@246.2;603@0.017;1203@0.019;1602@0.017;2102@0.017			1	
12900250002	101@131.6;201@41;301@246.2;603@0.017;1203@0.019;1602@0.017;2102@0.017	12900250	2	101@22.9	4104041;3000003	20;1200	1	
12900250003	101@131.6;201@49.6;301@246.2;603@0.017;1203@0.019;1602@0.017;2102@0.017	12900250	3	201@8.6	4104041;3000003	20;1280	1	
12900250004	101@131.6;201@49.6;301@298;603@0.017;1203@0.019;1602@0.017;2102@0.017	12900250	4	301@51.8	4104041;3000003	20;1360	1	
12900250005	101@131.6;201@49.6;301@298;603@0.034;1203@0.019;1602@0.017;2102@0.017	12900250	5	603@0.017	4104041;3000003	20;1440	1	
12900250006	101@154.5;201@49.6;301@298;603@0.034;1203@0.019;1602@0.017;2102@0.017	12900250	6	101@22.9	4104041;3000003	20;1520	1	
12900250007	101@154.5;201@58.2;301@298;603@0.034;1203@0.019;1602@0.017;2102@0.017	12900250	7	201@8.6	4104041;3000003	20;1600	1	
12900250008	101@154.5;201@58.2;301@349.8;603@0.034;1203@0.019;1602@0.017;2102@0.017	12900250	8	301@51.8	4104041;3000003	20;1680	1	
12900250009	101@154.5;201@58.2;301@349.8;603@0.034;1203@0.038;1602@0.017;2102@0.017	12900250	9	1203@0.019	4104041;3000003	20;1760	1	
12900250010	101@177.4;201@58.2;301@349.8;603@0.034;1203@0.038;1602@0.017;2102@0.017	12900250	10	101@22.9	4104041;3000003	20;1840	1	
12900250011	101@177.4;201@66.8;301@349.8;603@0.034;1203@0.038;1602@0.017;2102@0.017	12900250	11	201@8.6	4104041;3000003	40;1920	1	
12900250012	101@177.4;201@66.8;301@401.6;603@0.034;1203@0.038;1602@0.017;2102@0.017	12900250	12	301@51.8	4104041;3000003	40;2000	1	
12900250013	101@177.4;201@66.8;301@401.6;603@0.034;1203@0.038;1602@0.034;2102@0.017	12900250	13	1602@0.017	4104041;3000003	40;2080	1	
12900250014	101@200.3;201@66.8;301@401.6;603@0.034;1203@0.038;1602@0.034;2102@0.017	12900250	14	101@22.9	4104041;3000003	40;2160	1	
12900250015	101@200.3;201@75.4;301@401.6;603@0.034;1203@0.038;1602@0.034;2102@0.017	12900250	15	201@8.6	4104041;3000003	40;2240	1	
12900250016	101@200.3;201@75.4;301@453.4;603@0.034;1203@0.038;1602@0.034;2102@0.017	12900250	16	301@51.8	4104041;3000003	40;2320	1	
12900250017	101@200.3;201@75.4;301@453.4;603@0.034;1203@0.038;1602@0.034;2102@0.034	12900250	17	2102@0.017	4104041;3000003	40;2400	1	
12900250018	101@223.2;201@75.4;301@453.4;603@0.034;1203@0.038;1602@0.034;2102@0.034	12900250	18	101@22.9	4104041;3000003	40;2480	1	
12900250019	101@223.2;201@84;301@453.4;603@0.034;1203@0.038;1602@0.034;2102@0.034	12900250	19	201@8.6	4104041;3000003	40;2560	1	
12900250020	101@223.2;201@84;301@505.2;603@0.034;1203@0.038;1602@0.034;2102@0.034	12900250	20	301@51.8	4104041;3000003	40;2640	1	
12900250021	101@223.2;201@84;301@505.2;603@0.051;1203@0.038;1602@0.034;2102@0.034	12900250	21	603@0.017	4104041;4104042;3000003	55;55;2720	1	
12900250022	101@246.1;201@84;301@505.2;603@0.051;1203@0.038;1602@0.034;2102@0.034	12900250	22	101@22.9	4104041;4104042;3000003	55;55;2800	1	
12900250023	101@246.1;201@92.6;301@505.2;603@0.051;1203@0.038;1602@0.034;2102@0.034	12900250	23	201@8.6	4104041;4104042;3000003	55;55;2880	1	
12900250024	101@246.1;201@92.6;301@557;603@0.051;1203@0.038;1602@0.034;2102@0.034	12900250	24	301@51.8	4104041;4104042;3000003	55;55;2960	1	
12900250025	101@246.1;201@92.6;301@557;603@0.051;1203@0.057;1602@0.034;2102@0.034	12900250	25	1203@0.019	4104041;4104042;3000003	55;55;3040	1	
12900250026	101@269;201@92.6;301@557;603@0.051;1203@0.057;1602@0.034;2102@0.034	12900250	26	101@22.9	4104041;4104042;3000003	55;55;3120	1	
12900250027	101@269;201@101.2;301@557;603@0.051;1203@0.057;1602@0.034;2102@0.034	12900250	27	201@8.6	4104041;4104042;3000003	55;55;3200	1	
12900250028	101@269;201@101.2;301@608.8;603@0.051;1203@0.057;1602@0.034;2102@0.034	12900250	28	301@51.8	4104041;4104042;3000003	55;55;3280	1	
12900250029	101@269;201@101.2;301@608.8;603@0.051;1203@0.057;1602@0.051;2102@0.034	12900250	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
12900250030	101@291.9;201@101.2;301@608.8;603@0.051;1203@0.057;1602@0.051;2102@0.034	12900250	30	101@22.9	4104041;4104042;3000003	55;55;3440	1	
12900250031	101@291.9;201@109.8;301@608.8;603@0.051;1203@0.057;1602@0.051;2102@0.034	12900250	31	201@8.6	4104041;4104042;3000003	70;70;3520	1	
12900250032	101@291.9;201@109.8;301@660.6;603@0.051;1203@0.057;1602@0.051;2102@0.034	12900250	32	301@51.8	4104041;4104042;3000003	70;70;3600	1	
12900250033	101@291.9;201@109.8;301@660.6;603@0.051;1203@0.057;1602@0.051;2102@0.051	12900250	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
12900250034	101@314.8;201@109.8;301@660.6;603@0.051;1203@0.057;1602@0.051;2102@0.051	12900250	34	101@22.9	4104041;4104042;3000003	70;70;3760	1	
12900250035	101@314.8;201@118.4;301@660.6;603@0.051;1203@0.057;1602@0.051;2102@0.051	12900250	35	201@8.6	4104041;4104042;3000003	70;70;3840	1	
12900250036	101@314.8;201@118.4;301@712.4;603@0.051;1203@0.057;1602@0.051;2102@0.051	12900250	36	301@51.8	4104041;4104042;3000003	70;70;3920	1	
