ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
16100899001	101@120;201@42;301@289;1303@0.015;1601@0.014;1602@0.041;2102@0.027	16100899	1	101@120;201@42;301@289;1303@0.015;1601@0.014;1602@0.041;2102@0.027			1	
16100899002	101@145.3;201@42;301@289;1303@0.015;1601@0.014;1602@0.041;2102@0.027	16100899	2	101@25.3	4104041;3000003	20;1200	1	
16100899003	101@145.3;201@50.8;301@289;1303@0.015;1601@0.014;1602@0.041;2102@0.027	16100899	3	201@8.8	4104041;3000003	20;1280	1	
16100899004	101@145.3;201@50.8;301@349.8;1303@0.015;1601@0.014;1602@0.041;2102@0.027	16100899	4	301@60.8	4104041;3000003	20;1360	1	
16100899005	101@145.3;201@50.8;301@349.8;1303@0.03;1601@0.014;1602@0.041;2102@0.027	16100899	5	1303@0.015	4104041;3000003	20;1440	1	
16100899006	101@170.6;201@50.8;301@349.8;1303@0.03;1601@0.014;1602@0.041;2102@0.027	16100899	6	101@25.3	4104041;3000003	20;1520	1	
16100899007	101@170.6;201@59.6;301@349.8;1303@0.03;1601@0.014;1602@0.041;2102@0.027	16100899	7	201@8.8	4104041;3000003	20;1600	1	
16100899008	101@170.6;201@59.6;301@410.6;1303@0.03;1601@0.014;1602@0.041;2102@0.027	16100899	8	301@60.8	4104041;3000003	20;1680	1	
16100899009	101@170.6;201@59.6;301@410.6;1303@0.03;1601@0.028;1602@0.041;2102@0.027	16100899	9	1601@0.014	4104041;3000003	20;1760	1	
16100899010	101@195.9;201@59.6;301@410.6;1303@0.03;1601@0.028;1602@0.041;2102@0.027	16100899	10	101@25.3	4104041;3000003	20;1840	1	
16100899011	101@195.9;201@68.4;301@410.6;1303@0.03;1601@0.028;1602@0.041;2102@0.027	16100899	11	201@8.8	4104041;3000003	40;1920	1	
16100899012	101@195.9;201@68.4;301@471.4;1303@0.03;1601@0.028;1602@0.041;2102@0.027	16100899	12	301@60.8	4104041;3000003	40;2000	1	
16100899013	101@195.9;201@68.4;301@471.4;1303@0.03;1601@0.028;1602@0.082;2102@0.027	16100899	13	1602@0.041	4104041;3000003	40;2080	1	
16100899014	101@221.2;201@68.4;301@471.4;1303@0.03;1601@0.028;1602@0.082;2102@0.027	16100899	14	101@25.3	4104041;3000003	40;2160	1	
16100899015	101@221.2;201@77.2;301@471.4;1303@0.03;1601@0.028;1602@0.082;2102@0.027	16100899	15	201@8.8	4104041;3000003	40;2240	1	
16100899016	101@221.2;201@77.2;301@532.2;1303@0.03;1601@0.028;1602@0.082;2102@0.027	16100899	16	301@60.8	4104041;3000003	40;2320	1	
16100899017	101@221.2;201@77.2;301@532.2;1303@0.03;1601@0.028;1602@0.082;2102@0.054	16100899	17	2102@0.027	4104041;3000003	40;2400	1	
16100899018	101@246.5;201@77.2;301@532.2;1303@0.03;1601@0.028;1602@0.082;2102@0.054	16100899	18	101@25.3	4104041;3000003	40;2480	1	
16100899019	101@246.5;201@86;301@532.2;1303@0.03;1601@0.028;1602@0.082;2102@0.054	16100899	19	201@8.8	4104041;3000003	40;2560	1	
16100899020	101@246.5;201@86;301@593;1303@0.03;1601@0.028;1602@0.082;2102@0.054	16100899	20	301@60.8	4104041;3000003	40;2640	1	
16100899021	101@246.5;201@86;301@593;1303@0.045;1601@0.028;1602@0.082;2102@0.054	16100899	21	1303@0.015	4104041;4104042;3000003	55;55;2720	1	
16100899022	101@271.8;201@86;301@593;1303@0.045;1601@0.028;1602@0.082;2102@0.054	16100899	22	101@25.3	4104041;4104042;3000003	55;55;2800	1	
16100899023	101@271.8;201@94.8;301@593;1303@0.045;1601@0.028;1602@0.082;2102@0.054	16100899	23	201@8.8	4104041;4104042;3000003	55;55;2880	1	
16100899024	101@271.8;201@94.8;301@653.8;1303@0.045;1601@0.028;1602@0.082;2102@0.054	16100899	24	301@60.8	4104041;4104042;3000003	55;55;2960	1	
16100899025	101@271.8;201@94.8;301@653.8;1303@0.045;1601@0.042;1602@0.082;2102@0.054	16100899	25	1601@0.014	4104041;4104042;3000003	55;55;3040	1	
16100899026	101@297.1;201@94.8;301@653.8;1303@0.045;1601@0.042;1602@0.082;2102@0.054	16100899	26	101@25.3	4104041;4104042;3000003	55;55;3120	1	
16100899027	101@297.1;201@103.6;301@653.8;1303@0.045;1601@0.042;1602@0.082;2102@0.054	16100899	27	201@8.8	4104041;4104042;3000003	55;55;3200	1	
16100899028	101@297.1;201@103.6;301@714.6;1303@0.045;1601@0.042;1602@0.082;2102@0.054	16100899	28	301@60.8	4104041;4104042;3000003	55;55;3280	1	
16100899029	101@297.1;201@103.6;301@714.6;1303@0.045;1601@0.042;1602@0.123;2102@0.054	16100899	29	1602@0.041	4104041;4104042;3000003	55;55;3360	1	
16100899030	101@322.4;201@103.6;301@714.6;1303@0.045;1601@0.042;1602@0.123;2102@0.054	16100899	30	101@25.3	4104041;4104042;3000003	55;55;3440	1	
16100899031	101@322.4;201@112.4;301@714.6;1303@0.045;1601@0.042;1602@0.123;2102@0.054	16100899	31	201@8.8	4104041;4104042;3000003	70;70;3520	1	
16100899032	101@322.4;201@112.4;301@775.4;1303@0.045;1601@0.042;1602@0.123;2102@0.054	16100899	32	301@60.8	4104041;4104042;3000003	70;70;3600	1	
16100899033	101@322.4;201@112.4;301@775.4;1303@0.045;1601@0.042;1602@0.123;2102@0.081	16100899	33	2102@0.027	4104041;4104042;3000003	70;70;3680	1	
