ID	totalUpProperty	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status	
								
10200899001	101@72.2;201@30.4;301@182.4;603@0.017;1203@0.019;1602@0.017;2102@0.017	10200899	1	101@72.2;201@30.4;301@182.4;603@0.017;1203@0.019;1602@0.017;2102@0.017			1	
10200899002	101@87.4;201@30.4;301@182.4;603@0.017;1203@0.019;1602@0.017;2102@0.017	10200899	2	101@15.2	4104041;3000003	20;1200	1	
10200899003	101@87.4;201@36.8;301@182.4;603@0.017;1203@0.019;1602@0.017;2102@0.017	10200899	3	201@6.4	4104041;3000003	20;1280	1	
10200899004	101@87.4;201@36.8;301@220.8;603@0.017;1203@0.019;1602@0.017;2102@0.017	10200899	4	301@38.4	4104041;3000003	20;1360	1	
10200899005	101@87.4;201@36.8;301@220.8;603@0.034;1203@0.019;1602@0.017;2102@0.017	10200899	5	603@0.017	4104041;3000003	20;1440	1	
10200899006	101@102.6;201@36.8;301@220.8;603@0.034;1203@0.019;1602@0.017;2102@0.017	10200899	6	101@15.2	4104041;3000003	20;1520	1	
10200899007	101@102.6;201@43.2;301@220.8;603@0.034;1203@0.019;1602@0.017;2102@0.017	10200899	7	201@6.4	4104041;3000003	20;1600	1	
10200899008	101@102.6;201@43.2;301@259.2;603@0.034;1203@0.019;1602@0.017;2102@0.017	10200899	8	301@38.4	4104041;3000003	20;1680	1	
10200899009	101@102.6;201@43.2;301@259.2;603@0.034;1203@0.038;1602@0.017;2102@0.017	10200899	9	1203@0.019	4104041;3000003	20;1760	1	
10200899010	101@117.8;201@43.2;301@259.2;603@0.034;1203@0.038;1602@0.017;2102@0.017	10200899	10	101@15.2	4104041;3000003	20;1840	1	
10200899011	101@117.8;201@49.6;301@259.2;603@0.034;1203@0.038;1602@0.017;2102@0.017	10200899	11	201@6.4	4104041;3000003	40;1920	1	
10200899012	101@117.8;201@49.6;301@297.6;603@0.034;1203@0.038;1602@0.017;2102@0.017	10200899	12	301@38.4	4104041;3000003	40;2000	1	
10200899013	101@117.8;201@49.6;301@297.6;603@0.034;1203@0.038;1602@0.034;2102@0.017	10200899	13	1602@0.017	4104041;3000003	40;2080	1	
10200899014	101@133;201@49.6;301@297.6;603@0.034;1203@0.038;1602@0.034;2102@0.017	10200899	14	101@15.2	4104041;3000003	40;2160	1	
10200899015	101@133;201@56;301@297.6;603@0.034;1203@0.038;1602@0.034;2102@0.017	10200899	15	201@6.4	4104041;3000003	40;2240	1	
10200899016	101@133;201@56;301@336;603@0.034;1203@0.038;1602@0.034;2102@0.017	10200899	16	301@38.4	4104041;3000003	40;2320	1	
10200899017	101@133;201@56;301@336;603@0.034;1203@0.038;1602@0.034;2102@0.034	10200899	17	2102@0.017	4104041;3000003	40;2400	1	
10200899018	101@148.2;201@56;301@336;603@0.034;1203@0.038;1602@0.034;2102@0.034	10200899	18	101@15.2	4104041;3000003	40;2480	1	
10200899019	101@148.2;201@62.4;301@336;603@0.034;1203@0.038;1602@0.034;2102@0.034	10200899	19	201@6.4	4104041;3000003	40;2560	1	
10200899020	101@148.2;201@62.4;301@374.4;603@0.034;1203@0.038;1602@0.034;2102@0.034	10200899	20	301@38.4	4104041;3000003	40;2640	1	
10200899021	101@148.2;201@62.4;301@374.4;603@0.051;1203@0.038;1602@0.034;2102@0.034	10200899	21	603@0.017	4104041;4104042;3000003	55;55;2720	1	
10200899022	101@163.4;201@62.4;301@374.4;603@0.051;1203@0.038;1602@0.034;2102@0.034	10200899	22	101@15.2	4104041;4104042;3000003	55;55;2800	1	
10200899023	101@163.4;201@68.8;301@374.4;603@0.051;1203@0.038;1602@0.034;2102@0.034	10200899	23	201@6.4	4104041;4104042;3000003	55;55;2880	1	
10200899024	101@163.4;201@68.8;301@412.8;603@0.051;1203@0.038;1602@0.034;2102@0.034	10200899	24	301@38.4	4104041;4104042;3000003	55;55;2960	1	
10200899025	101@163.4;201@68.8;301@412.8;603@0.051;1203@0.057;1602@0.034;2102@0.034	10200899	25	1203@0.019	4104041;4104042;3000003	55;55;3040	1	
10200899026	101@178.6;201@68.8;301@412.8;603@0.051;1203@0.057;1602@0.034;2102@0.034	10200899	26	101@15.2	4104041;4104042;3000003	55;55;3120	1	
10200899027	101@178.6;201@75.2;301@412.8;603@0.051;1203@0.057;1602@0.034;2102@0.034	10200899	27	201@6.4	4104041;4104042;3000003	55;55;3200	1	
10200899028	101@178.6;201@75.2;301@451.2;603@0.051;1203@0.057;1602@0.034;2102@0.034	10200899	28	301@38.4	4104041;4104042;3000003	55;55;3280	1	
10200899029	101@178.6;201@75.2;301@451.2;603@0.051;1203@0.057;1602@0.051;2102@0.034	10200899	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1	
10200899030	101@193.8;201@75.2;301@451.2;603@0.051;1203@0.057;1602@0.051;2102@0.034	10200899	30	101@15.2	4104041;4104042;3000003	55;55;3440	1	
10200899031	101@193.8;201@81.6;301@451.2;603@0.051;1203@0.057;1602@0.051;2102@0.034	10200899	31	201@6.4	4104041;4104042;3000003	70;70;3520	1	
10200899032	101@193.8;201@81.6;301@489.6;603@0.051;1203@0.057;1602@0.051;2102@0.034	10200899	32	301@38.4	4104041;4104042;3000003	70;70;3600	1	
10200899033	101@193.8;201@81.6;301@489.6;603@0.051;1203@0.057;1602@0.051;2102@0.051	10200899	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1	
10200899034	101@209;201@81.6;301@489.6;603@0.051;1203@0.057;1602@0.051;2102@0.051	10200899	34	101@15.2	4104041;4104042;3000003	70;70;3760	1	
10200899035	101@209;201@88;301@489.6;603@0.051;1203@0.057;1602@0.051;2102@0.051	10200899	35	201@6.4	4104041;4104042;3000003	70;70;3840	1	
10200899036	101@209;201@88;301@528;603@0.051;1203@0.057;1602@0.051;2102@0.051	10200899	36	301@38.4	4104041;4104042;3000003	70;70;3920	1	
10200899037	101@209;201@88;301@528;603@0.068;1203@0.057;1602@0.051;2102@0.051	10200899	37	603@0.017	4104041;4104042;3000003	70;70;4000	1	
10200899038	101@224.2;201@88;301@528;603@0.068;1203@0.057;1602@0.051;2102@0.051	10200899	38	101@15.2	4104041;4104042;3000003	70;70;4080	1	
10200899039	101@224.2;201@94.4;301@528;603@0.068;1203@0.057;1602@0.051;2102@0.051	10200899	39	201@6.4	4104041;4104042;3000003	70;70;4160	1	
10200899040	101@224.2;201@94.4;301@566.4;603@0.068;1203@0.057;1602@0.051;2102@0.051	10200899	40	301@38.4	4104041;4104042;3000003	70;70;4240	1	
10200899041	101@224.2;201@94.4;301@566.4;603@0.068;1203@0.076;1602@0.051;2102@0.051	10200899	41	1203@0.019	4104041;4104042;4104043;3000003	70;70;70;4320	1	
10200899042	101@239.4;201@94.4;301@566.4;603@0.068;1203@0.076;1602@0.051;2102@0.051	10200899	42	101@15.2	4104041;4104042;4104043;3000003	70;70;70;4400	1	
10200899043	101@239.4;201@100.8;301@566.4;603@0.068;1203@0.076;1602@0.051;2102@0.051	10200899	43	201@6.4	4104041;4104042;4104043;3000003	70;70;70;4480	1	
10200899044	101@239.4;201@100.8;301@604.8;603@0.068;1203@0.076;1602@0.051;2102@0.051	10200899	44	301@38.4	4104041;4104042;4104043;3000003	70;70;70;4560	1	
10200899045	101@239.4;201@100.8;301@604.8;603@0.068;1203@0.076;1602@0.068;2102@0.051	10200899	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1	
10200899046	101@254.6;201@100.8;301@604.8;603@0.068;1203@0.076;1602@0.068;2102@0.051	10200899	46	101@15.2	4104041;4104042;4104043;3000003	70;70;70;4720	1	
10200899047	101@254.6;201@107.2;301@604.8;603@0.068;1203@0.076;1602@0.068;2102@0.051	10200899	47	201@6.4	4104041;4104042;4104043;3000003	70;70;70;4800	1	
10200899048	101@254.6;201@107.2;301@643.2;603@0.068;1203@0.076;1602@0.068;2102@0.051	10200899	48	301@38.4	4104041;4104042;4104043;3000003	70;70;70;4880	1	
10200899049	101@254.6;201@107.2;301@643.2;603@0.068;1203@0.076;1602@0.068;2102@0.068	10200899	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1	
10200899050	101@269.8;201@107.2;301@643.2;603@0.068;1203@0.076;1602@0.068;2102@0.068	10200899	50	101@15.2	4104041;4104042;4104043;3000003	70;70;70;5040	1	
10200899051	101@269.8;201@113.6;301@643.2;603@0.068;1203@0.076;1602@0.068;2102@0.068	10200899	51	201@6.4	4104041;4104042;4104043;3000003	90;90;90;5120	1	
10200899052	101@269.8;201@113.6;301@681.6;603@0.068;1203@0.076;1602@0.068;2102@0.068	10200899	52	301@38.4	4104041;4104042;4104043;3000003	90;90;90;5200	1	
10200899053	101@269.8;201@113.6;301@681.6;603@0.085;1203@0.076;1602@0.068;2102@0.068	10200899	53	603@0.017	4104041;4104042;4104043;3000003	90;90;90;5280	1	
10200899054	101@285;201@113.6;301@681.6;603@0.085;1203@0.076;1602@0.068;2102@0.068	10200899	54	101@15.2	4104041;4104042;4104043;3000003	90;90;90;5360	1	
10200899055	101@285;201@120;301@681.6;603@0.085;1203@0.076;1602@0.068;2102@0.068	10200899	55	201@6.4	4104041;4104042;4104043;3000003	90;90;90;5440	1	
10200899056	101@285;201@120;301@720;603@0.085;1203@0.076;1602@0.068;2102@0.068	10200899	56	301@38.4	4104041;4104042;4104043;3000003	90;90;90;5520	1	
10200899057	101@285;201@120;301@720;603@0.085;1203@0.095;1602@0.068;2102@0.068	10200899	57	1203@0.019	4104041;4104042;4104043;3000003	90;90;90;5600	1	
10200899058	101@300.2;201@120;301@720;603@0.085;1203@0.095;1602@0.068;2102@0.068	10200899	58	101@15.2	4104041;4104042;4104043;3000003	90;90;90;5680	1	
10200899059	101@300.2;201@126.4;301@720;603@0.085;1203@0.095;1602@0.068;2102@0.068	10200899	59	201@6.4	4104041;4104042;4104043;3000003	90;90;90;5760	1	
